resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D4-04,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D4-05,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D4-06,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D4-07,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D4-08,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D3-09,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D3-10,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 5,,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D5-01,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D5-02,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D5-03,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D5-04,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D5-05,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D5-06,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 6,,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D6-01,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D6-02,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D6-03,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D6-04,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D6-05,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D6-06,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 7,,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D7-01,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D7-02,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D7-03,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D7-04,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 8,,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D8-01,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D8-02,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D8-03,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D8-04,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 9,,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,D9-01,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Roof,,,,,,,,,,,,,,,,,,,,,,
Ventilation Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,CPEF-D2-R.2,,,,,,,,,,,,,,,,,,,,,
Ventilation Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SPF-D2.R.1,,,,,,,,,,,,,,,,,,,,,
Ventilation Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,RAF-D2-R.1,,,,,,,,,,,,,,,,,,,,,
Ventilation Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,GEF-D2-R.1,,,,,,,,,,,,,,,,,,,,,
Ventilation Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SEF-D2-R.1,,,,,,,,,,,,,,,,,,,,,
Ventilation Commissioning [M],Sign Off,,folder-with-checklists,,,,,,,SPF-D2-R.2,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,Penetrations,,,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BASEMENT 1,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,1 - FD-B1-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,2 - FD-B1-02,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,3 - FD-B1-03,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,4 - FD-B1-04,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,5 - FD-B1-05,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,6 - FD-B1-06,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,7 - FD-B1-07,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,8 - FD-B1-08,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,9 - FD-B1-09,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,10 - FD-B1-10,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,11 - FD-B1-11,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,12 - FD-B1-12,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,13 - FD-B1-13,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,14 - FD-B1-14,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,15 - FD-B1-15,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,16 - FD-B1-16,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,17 - FD-B1-17,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,18 - FD-B1-18,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,19 - FD-B1-19,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,20 - FD-B1-20,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,21 - FD-B1-21,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,22 - FD-B1-22,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,23 - FD-B1-23,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,24 - FD-B1-24,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,25 - FD-B1-25,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,26 - FD-B1-26,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,GROUND FLOOR,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,27 - FD-G-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,28 - FD-G-02,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,29 - FD-G-03,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,30 - FD-G-04,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,31 - FD-G-05,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,32 - FD-G-06,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG A GROUND,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,33 - FD-A0-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,34 - FD-A0-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG A LEVEL 02 ,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,35 - FD-A2-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,36 - FD-A2-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG A LEVEL 03 ,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,37 - FD-A3-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,38 - FD-A3-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG A LEVEL 04 ,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,39 - FD-A4-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,40 - FD-A4-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG A LEVEL 05 ,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,41 - FD-A5-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,42 - FD-A5-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG B GROUND,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,43 - FD-B0-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,44 - FD-B0-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG B LEVEL 02 ,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,45 - FD-B2-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,46 - FD-B2-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG B LEVEL 03 ,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,47 - FD-B3-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,48 - FD-B3-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG B LEVEL 04 ,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,49 - FD-B4-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,50 - FD-B4-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG B LEVEL 05 ,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,51 - FD-B5-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,52 - FD-B5-02,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,53 - FD-B5-03,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG B LEVEL 06 ,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,54 - FD-B6-01,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG C LEVEL 01,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,54 - FD-C1-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,55 - FD-C1-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG C LEVEL 02,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,56 - FD-C2-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,57 - FD-C2-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG C LEVEL 03,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,58 - FD-C3-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,59 - FD-C3-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG C LEVEL 04,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,60 - FD-C4-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,61 - FD-C4-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG C LEVEL 05,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,62 - FD-C5-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,63 - FD-C5-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG C LEVEL 06,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,64 - FD-C6-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,65 - FD-C6-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG C LEVEL 07,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,66 - FD-C7-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,67 - FD-C7-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG C LEVEL 08,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,68 - FD-C8-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,69 - FD-C8-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG D LEVEL 01,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,70 - FD-D1-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,71 - FD-D1-02,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,72 - FD-D1-03,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,73 - FD-D1-04,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG D LEVEL 02,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,74 - FD-D1-05,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,75 - FD-D2-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,76 - FD-D2-02,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,77 - FD-D2-03,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,78 - FD-D2-04,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,79 - FD-D2-05,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG D LEVEL 03,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,80 - FD-D3-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,81 - FD-D3-02,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,82 - FD-D3-03,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,83 - FD-D3-04,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,84 - FD-D3-05,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG D LEVEL 04,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,85 - FD-D4-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,86 - FD-D4-02,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,87 - FD-D4-03,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,88 - FD-D4-04,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,89 - FD-D4-05,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG D LEVEL 05,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,90 - FD-D5-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,91 - FD-D5-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG D LEVEL 06,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,92 - FD-D6-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,93 - FD-D6-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG D LEVEL 07,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,94 - FD-D7-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,95 - FD-D7-02,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BLDG D LEVEL 08,,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,96 - FD-D8-01,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,97 - FD-D8-02,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,98 - FD-D8-03,,,,,,,,,,,,,,,,,,,,,,
Fire Damper [H],Sign Off (Fire Dampers),,folder-with-checklists,,,,,,99 - FD-D9-01,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,MSDs,,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,BASEMENT 1,,,,,,,,,,,,,,,,,,,,,,
Smoke Damper [I],Sign Off,,folder-with-checklists,,,,,,,100 - MSD-B1-02,,,,,,,,,,,,,,,,,,,,,
Smoke Damper [I],Sign Off,,folder-with-checklists,,,,,,,101 - MSD-B1-03,,,,,,,,,,,,,,,,,,,,,
Smoke Damper [I],Sign Off,,folder-with-checklists,,,,,,,102 - MSD-B1-04,,,,,,,,,,,,,,,,,,,,,
Smoke Damper [I],Sign Off,,folder-with-checklists,,,,,,,103 - MSD-B1-05,,,,,,,,,,,,,,,,,,,,,
Smoke Damper [I],Sign Off,,folder-with-checklists,,,,,,,104 - MSD-B1-07,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,GROUND FLOOR,,,,,,,,,,,,,,,,,,,,,,
Smoke Damper [I],Sign Off,,folder-with-checklists,,,,,,,105 - MSD-G-01,,,,,,,,,,,,,,,,,,,,,
Smoke Damper [I],Sign Off,,folder-with-checklists,,,,,,,106 - MSD-G-02,,,,,,,,,,,,,,,,,,,,,
Smoke Damper [I],Sign Off,,folder-with-checklists,,,,,,,107 - MSD-G-03,,,,,,,,,,,,,,,,,,,,,
