"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"51cdc344-a3f0-4c5c-bc26-3def62e8f8a8","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"130ebf7c-400c-4181-9abf-822367a7ae60","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Stage 1"
"e12ab284-42b0-4794-bb2c-7e80d7cdb087","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 12"
"6e545636-c428-4de5-8a49-f0a18470c6e0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 12","Inground Plumbing Installation"
"9f1172b4-2865-4c01-a8d4-c7bc29bd0c57","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 67","Testing"
"d0a82399-8343-452b-9166-c18832c97f5d","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Testing","Testing Drainage Pipework (Air Test)"
"567cb638-02b8-456b-a81e-67be3d7fade7","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Testing","Testing Drainage Pipework (Water Test)"
"c1bdff23-a92f-4f37-9a74-6ee51e51f073","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Testing","Testing Water Pipework (Water Test)"
"7d28dd95-9744-45dc-a3c2-ac4f110cffa4","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Testing","Testing Gas Service (Air Test)"
"5e893c13-c050-4d1b-8814-5f5b3784a050","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 67","Commissioning"
"f0b41c18-21db-4f07-be7e-69cca622ecad","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Commissioning","Commission Fixture Group"
"6bb26fd2-5c8b-4f2b-80c1-50cd9b2790fb","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Commissioning","Commission Hot Water Generating Plant"
"29772ca7-0b4f-48c1-a976-5627339ca427","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Commissioning","Commission Reduced Pressure Zone Device"
"4b5fe26d-1af5-4cfe-bff8-6a380de967be","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68"
"b8659c07-62a4-45b0-a0ae-f5b44c737874","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68","Inground Plumbing Installation"
"61bb17ac-cf68-4aae-8fc7-0d92670b3b84","","checklist-sectioned","not-started","Installation Authority Main to Meter","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Inground Plumbing Installation","Authority Main to Meter Installation"
"93834d98-325b-4fa5-824a-e1c0b8cd4bd8","","checklist-sectioned","not-started","Installation Drainage (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Inground Plumbing Installation","Drainage Installation (In-ground)"
"4f6b63f4-d754-44ff-b5eb-452fe1e7d461","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Inground Plumbing Installation","Water Service Installation (In-ground)"
"fc8686af-8ca0-4f13-b463-293c8b74520f","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"0cea69a5-ef10-4e4a-85e6-0c488645a992","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68","Rough-in Plumbing Installation"
"c8ab2b28-5267-4c58-9327-9f4bba5eb6b4","","checklist-sectioned","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Rough-in Plumbing Installation","Waste & Vent Installation"
"56b10223-ce83-4eb9-b2d4-3cfbba6fe6d4","","checklist-sectioned","not-started","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"9f8d01ca-4fd2-445a-9d04-dfadfd94c2d8","","checklist-sectioned","not-started","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"9b56e8e7-9344-47e5-9362-3484377033e3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation"
"bf0e4619-430f-4ccc-bfe5-91c730907522","","checklist-sectioned","not-started","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"34dc2fe0-8fd8-4c2a-91dd-45efc7e826c4","","checklist-sectioned","not-started","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"e9b42f0c-e066-436a-a077-974681ea4eff","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Shower & Tapware Installation"
"7d419e3e-2fc9-4de8-b91d-576bf1cfb3a7","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Bath & Tapware Installation"
"664643fc-677a-4e97-91fa-8c4df204e47f","","checklist-sectioned","not-started","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"95e8d765-8ee7-4610-aa50-9a652d4b8594","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Washer Machine Installation"
"c7fce2ab-2d7c-4c43-9788-f77e545747c9","","checklist-sectioned","not-started","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"43530248-485a-4448-83fa-1180b65c21e4","","checklist-sectioned","not-started","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Tundish Installation"
"1e1c1020-e1d4-48d1-bd6c-053196248d23","","checklist-sectioned","not-started","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Hose Tap Installation"
"333b1609-53d8-4044-8ee5-a9dd00db621d","","checklist-sectioned","not-started","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Gas Appliance Installation"
"872b74e2-c0d9-422d-bd18-876e7cf6cf71","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68","Hot Water Unit Installation"
"fca3bc45-d7b1-4a7a-be48-adca177aaf41","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"f5745b1a-5205-47c7-98bb-a0613b54154a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68","Testing"
"7c8e6fd1-dc65-4867-b12c-5dfaf56e2f93","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Testing","Testing Drainage Pipework (Air Test)"
"8d8d91b7-2de5-41d1-acb4-703bf3958d89","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Testing","Testing Drainage Pipework (Water Test)"
"087ed71c-7324-4f55-9645-4f61757dfdc9","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Testing","Testing Water Pipework (Water Test)"
"53b04e78-f1be-456b-add2-462656dc705e","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Testing","Testing Gas Service (Air Test)"
"7700c7f9-6b95-4aa3-b844-18f3df9b0969","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68","Commissioning"
"0180fbee-44a8-4530-b0dd-057a210254c4","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Commissioning","Commission Fixture Group"
"e820b9b3-f083-4f0d-a00a-cb528e5a291c","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Commissioning","Commission Hot Water Generating Plant"
"6d615186-74f0-4795-8e4d-ec6c3ec9f7b0","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Commissioning","Commission Reduced Pressure Zone Device"
"17bf9882-f660-45d3-8a8c-bb9b7401619a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 69"
"498dc39b-00d1-41d1-bd4c-2f72eb7c2115","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 69","Inground Plumbing Installation"
"c2f93112-fcfe-4806-a10a-9f1d0eb663f2","","checklist-sectioned","not-started","Installation Authority Main to Meter","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Inground Plumbing Installation","Authority Main to Meter Installation"
"83dcd2e7-259a-4bdc-850d-af75391d97e1","","checklist-sectioned","not-started","Installation Drainage (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Inground Plumbing Installation","Drainage Installation (In-ground)"
"7e1b6125-5db3-4a63-8a86-a44447565429","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Inground Plumbing Installation","Water Service Installation (In-ground)"
"99b1e7ed-daeb-4f1b-a6a6-4a216d6a292e","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"eea23eb9-9a4f-4404-aa45-7cae6a237589","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 69","Rough-in Plumbing Installation"
"7e88f7c7-3903-4581-81bd-92c600342e17","","checklist-sectioned","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Rough-in Plumbing Installation","Waste & Vent Installation"
"2e3127b4-d5af-4140-8bb4-9b4ab0d52f6a","","checklist-sectioned","not-started","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"dd3583f0-5e2c-498b-afb7-67e367c661f8","","checklist-sectioned","not-started","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"3a03097a-62a3-4cfa-a2c0-1c2c97cac0bb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation"
"262f79a0-4f37-455d-ad94-95e240429ffe","","checklist-sectioned","not-started","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"9c34c192-ec91-4bf3-877a-04da465b7f77","","checklist-sectioned","not-started","Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"2bdfa18d-fe80-4fbd-9066-d5a0e6ec98c9","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation","Shower & Tapware Installation"
"99a673bb-53c5-457d-bbf1-b42fa540670f","","checklist-sectioned","not-started","Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation","Bath & Tapware Installation"
"c8bbc165-6405-4982-84b8-573bfc872aea","","checklist-sectioned","not-started","Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"78fd94f7-e33d-492e-878c-e42bbe63dd64","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation","Washer Machine Installation"
"bb0d66a6-b370-40c0-9fca-f45197f41170","","checklist-sectioned","not-started","Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"3cbd4702-1d29-4c63-bf4c-ea288dfd9e2b","","checklist-sectioned","not-started","Fit-off Tundish","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation","Tundish Installation"
"cf9cf04c-108b-4de8-ae92-1fdeca78fb2b","","checklist-sectioned","not-started","Fit-off Hose Tap","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation","Hose Tap Installation"
"55e49c65-b6af-438e-a055-5924e58a1517","","checklist-sectioned","not-started","Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Fit-off Plumbing Installation","Gas Appliance Installation"
"f58f5cb7-0a08-47aa-b54b-4ffc4e1ab6e3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 69","Hot Water Unit Installation"
"33879429-b064-4777-aee1-54e13cf2eb27","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"ae014e53-03cc-4510-8a41-e174bb6888c3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 69","Testing"
"af57e2ac-f5a2-47c3-81e2-85271b68f700","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Testing","Testing Drainage Pipework (Air Test)"
"a41866aa-0b28-4427-8838-77fa41a76720","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Testing","Testing Drainage Pipework (Water Test)"
"1c2bd494-2f6f-40f3-bc19-5adccc04cab0","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Testing","Testing Water Pipework (Water Test)"
"519db527-8163-41d0-b190-b02f5cdd17bb","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Testing","Testing Gas Service (Air Test)"
"aa1edd3e-245d-49d3-9dd1-e905273468a7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 69","Commissioning"
"b9a639f6-206e-4d2e-96f9-e6f911e51e8d","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Commissioning","Commission Fixture Group"
"12f59c64-cb6f-4ad5-904e-087a783586ec","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Commissioning","Commission Hot Water Generating Plant"
"73f5dcc6-9529-456f-b4c7-c0c7a56a13eb","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 69","Commissioning","Commission Reduced Pressure Zone Device"
"c82a8c07-9d90-4841-b8c8-9ea030d3c570","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 70"
"d1d86fa6-07ac-47da-9638-972585dfc5e9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 70","Inground Plumbing Installation"
"be36af4a-11ce-487c-a38d-e007905b1e0d","","checklist-sectioned","not-started","Installation Authority Main to Meter","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 70","Inground Plumbing Installation","Authority Main to Meter Installation"
"a1172de1-0395-438f-a0de-7351e76c6ad7","","checklist-sectioned","not-started","Installation Drainage (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 70","Inground Plumbing Installation","Drainage Installation (In-ground)"
"e000a018-63b3-4c64-985e-f0324f011823","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 70","Inground Plumbing Installation","Water Service Installation (In-ground)"
"c9f62de3-22b6-4be2-b10c-dce6ab40aa42","","checklist-sectioned","not-started","Installation Water Service (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 70","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"c550d5df-bdb5-41b0-8e10-aec557c9d4e8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 70","Rough-in Plumbing Installation"
"a30932f6-1c33-4d35-9567-dee7479281b6","","checklist-sectioned","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 70","Rough-in Plumbing Installation","Waste & Vent Installation"
"4ecb4a9d-699d-4933-847b-134b7f8ff2e8","","checklist-sectioned","not-started","Installation Water Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 70","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"5e673d64-99dd-4c65-a0d2-e5212ababa2d","","checklist-sectioned","not-started","Installation Gas Service (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 70","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"8a5f3aed-3d47-412c-bb6a-edccd1b556cb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 70","Fit-off Plumbing Installation"
"ba023a5b-9abb-432d-a45c-b137d6da8557","","checklist-sectioned","not-started","Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 70","Fit-off Plumbing Installation","Toilet & Cistern Installation"
