"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f12e6f2a-b2fc-4966-80d0-d4a467ec75d3","","fail","","folder","TRUE","FALSE","First Fix to Walls"
"f6b5697e-7648-49d4-a8e5-d1c06a534566","","fail","","folder","TRUE","FALSE","First Fix to Walls","Level 0"
"e661aac3-3b25-4bb4-aef6-4b5650f7c8a5","","fail","","folder","TRUE","FALSE","First Fix to Walls","Level 0","Zone 1"
"2f088115-8901-49bb-9658-793076ac43a9","","fail","","folder","TRUE","FALSE","First Fix to Walls","Level 0","Zone 1","Circulation - RAD - 0.004"
"a2f27cc4-d790-4bcd-b45c-b57dbdd3c28d","","not-applicable","QA - Data Talk","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","STD Toilet- Public - SPA - 2.002","QA - Data Talk"
"5f2d6173-e96e-49c0-85f7-0c50e0e96b2a","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","STD Toilet- Public - SPA - 2.002","QA - VAE"
"f5285b1b-ab54-4d23-83e4-e67cf073376a","","pass","QA - Contego","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","STD Toilet- Public - SPA - 2.002","QA - Contego"
"749bcc2c-ccfb-4be9-a690-a73693fa16b3","","not-started","c50f52b098358d81d007e5777ad4adc6bd1dadeb225ec1592fa298f0d968200a","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","STD Toilet- Public - SPA - 2.002","QA - LCL"
"e130f109-35cd-4415-a6c4-af5616a008ea","","not-started","QA - Alpha","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","STD Toilet- Public - SPA - 2.002","QA - Alpha"
"4f94cae0-5bdb-453b-82cf-adabab85997a","","not-started","QA - LCL - Part 2","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","STD Toilet- Public - SPA - 2.002","QA - LCL - Part 2"
"61796b01-a8b0-4d0c-97b0-c41bfb69586a","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","STD Toilet- Public - SPA - 2.002","QA - Contract Coatings"
"119bb4b2-9077-4317-bd56-3760f8533ece","","work-in-progress","","folder","TRUE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003"
"9d1df305-a449-438b-84a0-919e44bdb721","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - Hanlon Plumbing"
"52b5d2bd-4db8-4953-8329-7efa8082d3b3","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - HelRimu"
"58f6a9df-c5ce-49c2-b82a-90d783ba5790","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - Gilcom"
"2e0d1d5c-03ac-4c06-aa72-e60962480f20","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - Rauland"
"fb32f28f-ca18-4940-b169-bbff19833dac","","not-applicable","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - Premier Fire"
"c9d65d1b-49ec-4952-bdf6-8a2b6e2fe258","","not-applicable","QA - Data Talk","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - Data Talk"
"f6631269-47b5-4cec-b4e7-052b0a402356","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - VAE"
"55be0a51-d116-4aed-ab1c-184c0ba26fd5","","pass","QA - Contego","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - Contego"
"6678bcda-6960-4bdc-ab5a-880a2ae280a8","","not-started","c50f52b098358d81d007e5777ad4adc6bd1dadeb225ec1592fa298f0d968200a","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - LCL"
"7510fb16-7675-4bd7-816d-5b78b07c435c","","not-started","QA - Alpha","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - Alpha"
"c51abeb2-4e12-42df-b80f-56bd69c8c92b","","not-started","QA - LCL - Part 2","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - LCL - Part 2"
"3d071c40-0f3a-497a-8ff3-83e349797030","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.003","QA - Contract Coatings"
"8ba2bc48-a821-472f-8261-2d432d53260d","","work-in-progress","","folder","TRUE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004"
"58762c3a-bef6-48b7-bbef-b0040b2ff7e7","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - Hanlon Plumbing"
"729a0812-54ff-4b20-ad28-4b8913b8ac3f","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - HelRimu"
"36113da8-1678-42b6-bd8d-5034cdd621f6","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - Gilcom"
"c17b01e2-267d-414c-97d5-4c4086acca86","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - Rauland"
"6c710193-d590-4cc7-9be8-d8ef682f06ec","","not-applicable","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - Premier Fire"
"96477c6e-4951-4406-b809-f6c926df163a","","not-applicable","QA - Data Talk","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - Data Talk"
"8983f096-f95b-4ff4-a5b1-3b1da5a2143d","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - VAE"
"e9187568-e237-415a-a9e1-7bdb48d3dce5","","pass","QA - Contego","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - Contego"
"a36630ef-2946-485e-aff6-348b81435180","","not-started","c50f52b098358d81d007e5777ad4adc6bd1dadeb225ec1592fa298f0d968200a","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - LCL"
"94d4b078-245d-4fdc-b8ad-d73e8a8a0018","","not-started","QA - Alpha","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - Alpha"
"8beced0f-7d2f-4d6f-8ba4-8b94163268b5","","not-started","QA - LCL - Part 2","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - LCL - Part 2"
"96ef5b6d-46d0-4a0b-b31f-431a5a49d3df","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC PB - SPA - 2.004","QA - Contract Coatings"
"df9bfe9a-5472-4145-a51a-d528065a7bb3","","work-in-progress","","folder","TRUE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005"
"66534c82-3d3b-426b-a7b7-5fa9de239459","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - Hanlon Plumbing"
"a27d6feb-92f8-43b3-a5b8-1c90f2c51f4f","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - HelRimu"
"18838966-2725-4d81-8092-8ae65e1bbf56","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - Gilcom"
"b54fcd40-a56f-4e69-a118-4dc01165d023","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - Rauland"
"c5707b25-9bd2-49c5-9e75-4f91fb187ddb","","not-applicable","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - Premier Fire"
"8f009c63-d94d-436e-9eeb-3c6e6699eb16","","not-applicable","QA - Data Talk","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - Data Talk"
"493aae6f-ecce-4b88-a676-959024ae3285","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - VAE"
"8bf288f5-c8f8-40a7-9445-9e9ab606a496","","pass","QA - Contego","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - Contego"
"e9634366-164c-49c9-961a-87a139fadf4b","","not-started","c50f52b098358d81d007e5777ad4adc6bd1dadeb225ec1592fa298f0d968200a","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - LCL"
"843954e0-0ea5-462f-89ad-0cf260b12291","","not-started","QA - Alpha","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - Alpha"
"84cf0df7-0dea-45f0-bf46-5b4b72abcc19","","not-started","QA - LCL - Part 2","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - LCL - Part 2"
"ba4f6e33-ce9b-409d-81ae-b117f40ef2f1","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Parent - SPA - 2.005","QA - Contract Coatings"
"c6a05031-e70a-483a-b414-9e468200e0c2","","work-in-progress","","folder","TRUE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006"
"311869ef-5799-499f-9e64-7a57dd44f21f","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - Hanlon Plumbing"
"25855738-a324-4a55-890a-48914a8c3621","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - HelRimu"
"6c58a467-9eb6-4449-8a11-dae8190b892a","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - Gilcom"
"4d0a14d5-fe81-46b4-98f5-fe6d1fb9a933","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - Rauland"
"9b1286bc-6963-4e10-b271-178a72f117c8","","not-applicable","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - Premier Fire"
"5d6a72bb-f20e-48e2-8a22-088043d0f37b","","not-applicable","QA - Data Talk","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - Data Talk"
"acbd76da-f3bb-4b90-a6bc-b22f5ad178d2","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - VAE"
"69aa8e4d-1baf-4960-9234-6431f3155bcf","","pass","QA - Contego","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - Contego"
"8a767cdd-75b5-4c7b-bec2-043abc64e35f","","not-started","c50f52b098358d81d007e5777ad4adc6bd1dadeb225ec1592fa298f0d968200a","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - LCL"
"32c0f2b7-3705-4211-b159-588df92777f3","","not-started","QA - Alpha","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - Alpha"
"ab2ad7e7-a314-4713-a990-fb3bc44118b1","","not-started","QA - LCL - Part 2","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - LCL - Part 2"
"ca3b2b61-1e55-4957-8b70-a597219d4959","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Recycle - SPA - 2.006","QA - Contract Coatings"
"d6869daf-60b6-41fa-89df-feda89de60b6","","fail","","folder","TRUE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001"
"8f6129d4-c9c1-4b4f-a5bb-c0c017c6725d","","fail","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - Hanlon Plumbing"
"88066d19-5e64-49f4-b971-f89945084beb","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - HelRimu"
"1138e08e-1c89-4e2b-8de1-b41dc0325cd3","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - Gilcom"
"f57274d5-6d6d-4666-b9fe-171569a0d5ea","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - Rauland"
"b135f7ff-b5eb-494c-9b5f-e864b34e15e2","","not-applicable","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - Premier Fire"
"7a7924e1-44bb-4bec-9c46-a14a366823fc","","not-applicable","QA - Data Talk","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - Data Talk"
"c7a3789b-7835-44af-8a30-25623f75fa12","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - VAE"
"3536668b-66cd-4b22-b829-6ccc567913be","","pass","QA - Contego","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - Contego"
"03b516ce-b93d-4349-820c-cb946c5f76c9","","not-started","c50f52b098358d81d007e5777ad4adc6bd1dadeb225ec1592fa298f0d968200a","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - LCL"
"67f99490-b4a0-42f1-83cb-b9bb2b0d3fb9","","not-started","QA - Alpha","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - Alpha"
"2bcbfe45-9bd7-4993-a776-333c09422b6a","","not-started","QA - LCL - Part 2","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - LCL - Part 2"
"58059d75-079b-499f-adcc-5a9fbf6c6d47","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Disposal - SSA - 2.001","QA - Contract Coatings"
"de731c31-c6b1-4b11-a0cf-ef2d0ba20962","","fail","","folder","TRUE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002"
"fe0b0505-19b4-420b-a91c-93a7cbf83456","","fail","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - Hanlon Plumbing"
"acf7c3a2-d35d-42cc-b698-14e99553f77e","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - HelRimu"
"31ed05b7-6326-45a5-992f-0dbd4df5696d","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - Gilcom"
"05202be4-de73-441c-b0b2-13ca7c068a8d","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - Rauland"
"d36130a4-9f68-4a10-9377-0e19576c2bbe","","not-applicable","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - Premier Fire"
"565b0b50-0870-4fbd-8fef-007dec42384d","","not-applicable","QA - Data Talk","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - Data Talk"
"e842fbba-350d-4e3f-82c9-cf5ef26803b0","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - VAE"
"d2978a40-c617-4498-a2de-e1f0f46a676c","","pass","QA - Contego","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - Contego"
"cbc290b2-cd7d-4cca-bbd8-3422e4904490","","not-started","c50f52b098358d81d007e5777ad4adc6bd1dadeb225ec1592fa298f0d968200a","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - LCL"
"02044604-e4b1-4268-abad-95af15b0066c","","not-started","QA - Alpha","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - Alpha"
"c7ab43e7-e7c2-4fda-946f-e787f2764699","","not-started","QA - LCL - Part 2","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - LCL - Part 2"
"5e85cdfa-ab8b-4a2f-ba6d-f4c96563a5e4","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Female - SSA - 2.002","QA - Contract Coatings"
"eba260b6-ee67-4f3f-8923-6cce68603783","","work-in-progress","","folder","TRUE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003"
"450d3ec6-1651-4c8b-80f2-d091e4dc968c","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - Hanlon Plumbing"
"8375eb7d-5889-466f-b35a-c79f2b72ab56","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - HelRimu"
"14022a33-b366-4d47-9e9b-ba5474efcaa4","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - Gilcom"
"e6fa64f9-cb73-4107-9bb6-47cb2760d162","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - Rauland"
"f1285798-e78d-473e-ab80-bd4c4a8222eb","","not-applicable","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - Premier Fire"
"54bd5aff-95fc-4386-921c-8316528ea428","","not-applicable","QA - Data Talk","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - Data Talk"
"7edb15a1-1bca-4acc-9dfb-73983c4a6137","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - VAE"
"8ffd8dea-96c7-498c-b7c5-a66cf1ff8f19","","pass","QA - Contego","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - Contego"
"f4d19fbb-dc4b-4f5e-b3ba-83f7923b4b68","","not-started","c50f52b098358d81d007e5777ad4adc6bd1dadeb225ec1592fa298f0d968200a","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - LCL"
"9c462d1c-439a-43cf-acf8-0114d3ed70e3","","not-started","QA - Alpha","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - Alpha"
"f894f398-5b18-49ba-bea5-6ca973fabdc7","","not-started","QA - LCL - Part 2","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - LCL - Part 2"
"c1b08a8a-aab6-491f-8149-d9c39347be33","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","WC ST - SSA - 2.003","QA - Contract Coatings"
"bb1048ab-fee3-45ee-b5ef-390f8e105d0c","","fail","","folder","TRUE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004"
"8a6a16ef-ad36-4c44-95a4-eb60f4032c1a","","fail","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - Hanlon Plumbing"
"550d58ba-8354-4b5c-9f34-d868ec6a461d","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - HelRimu"
"597917c2-1060-440e-b0f0-cf2a0b566243","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - Gilcom"
"a630841a-c9fb-416d-a9b4-729bb424c505","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - Rauland"
"6340dd74-13e8-4eb9-8857-45ac1bf76e81","","not-applicable","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - Premier Fire"
"95a279e7-7478-48fa-b906-e1a2280953f6","","not-applicable","QA - Data Talk","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - Data Talk"
"ece694bd-65c7-4a30-ad8b-3f0ec1d48bf5","","not-started","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - VAE"
"6ee0b45a-40de-4954-81ca-1c8d0a5482e4","","pass","QA - Contego","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - Contego"
"cf1ae0c6-aa7a-423b-875d-fb3f4f24ec69","","not-started","c50f52b098358d81d007e5777ad4adc6bd1dadeb225ec1592fa298f0d968200a","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - LCL"
"7c5cff80-d4ce-486c-b6c3-d4a5a422fdcf","","not-started","QA - Alpha","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - Alpha"
"5cc26376-3579-489b-8712-09759f7348da","","not-started","QA - LCL - Part 2","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - LCL - Part 2"
"3c24fe2c-8e9e-4fa5-b466-75fda42bad2f","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","SHR ST - SSA - 2.004","QA - Contract Coatings"
"63013955-2dba-49fe-9466-f6dedf19bfa1","","fail","","folder","TRUE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Male - SSA - 2.005"
"c34dc7d0-0902-4c57-ba4f-0c11d18f59cc","","fail","QA - Lamson","checklist","FALSE","FALSE","First Fix to Walls","Level 2","Zone 2","Change- Male - SSA - 2.005","QA - Hanlon Plumbing"
