"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"dcf05f67-0322-41e8-ad70-998e607aa7e5","","folder-normal","","","step","TRUE","FALSE","H&S"
"3bc61d22-173a-4488-a2a7-5d82eea6736c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 27/9/22"
"59986f29-8ec6-4e04-b64e-f4cb3be5f6f2","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 4/10/22"
"d6b46f39-ccd8-43bc-a509-3053b6019130","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/10/22"
"91efe5f5-6111-43eb-93d6-5f238fafa5a7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/10/22"
"15694d13-bab4-4012-aaac-581317f89331","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 26/10/22"
"c4dbc3e8-dca6-46ec-a8c8-8d383f51085c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 2/11/22"
"60c46f42-f6e5-49d0-a798-534d699e38f7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 9/11/22"
"e5917a63-4be1-44c3-81e1-00406b50259b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/11/22"
"925e638a-fdd8-4522-85ef-b1f2f185626c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 23/11/22"
"a7142677-6524-4b56-9e01-83ae1c57bd96","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 28/11/22"
"de0754d9-2013-46c1-adc1-54670d9b207a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 06/12/22"
"32f99f14-a134-4a8e-a2c1-082aaabf2e17","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 13/12/22"
"d5cc2175-5795-46c5-b2d7-b173b8f271a5","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 10/1/23"
"153284d4-204a-4170-8c93-352b77bc4ce8","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 17/1/23"
"3290394a-d09f-4958-a698-04c4c49953f1","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 24/01/23"
"e9714857-219b-4b23-a101-bb0eb725b58d","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 01/02/23"
"fa57f98a-e54b-46f6-b038-6998d834010f","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 07/02/23"
"ce96c8dc-f326-47aa-a912-695b0b232125","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 16/02/23"
"c4d5d340-0d88-4f6c-8210-b23704c6b4b3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/02/23"
"07e5462c-5d3e-4cac-9897-a3b167437d02","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 1/03/23"
"94b008d0-1177-4b16-9b58-be31624ad636","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 07/03/23"
"c441bb90-fa2c-4bb5-b2cc-8cbe575cd5dc","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 17/03/24"
"7a792699-4149-4186-a1ac-4afe4e85c0b2","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 22/03/23"
"10b2cbd5-1efe-4a84-b84b-3b85fdb856bb","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 30/03/23"
"4f154efa-a434-4f42-acc3-ebf4674a9361","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/04/23"
"36c5e612-cf49-4e64-a22f-893577373719","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/04/23"
"c88c539e-2885-4043-8140-b40ef80e9ad9","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 19/04/23"
"3d36467f-952e-4cc8-a650-df9d4bae36ed","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 26/04/23"
"6e14ae83-1d7b-4ab1-b456-ecefa5824977","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/05/23"
"fe7a0f7f-f9f6-40ff-ae44-84c613a7ff50","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/05/23"
"fac53a27-ab07-4217-9f3a-a3408de3651f","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/05/23"
"ac2ecfec-6f1d-4c0e-b4a9-49639429cf6b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 25/5/23"
"8216fcee-bcec-433f-9889-9d7ab1fa17b7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 02/06/23"
"773f73ed-fba1-4856-92a3-2c61aa63b83a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 09/06/23"
"22a40283-4da3-4791-893b-2efe5b084ec1","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/06/2023"
"d287bdb1-2994-4222-b014-776c87484640","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/6/23"
"c8389fd7-ae6e-461a-a76c-90d06e2a7b6c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 30/6/23"
"beeb3103-da03-433c-a0ab-eb3b984f6076","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 7/7/23"
"c7418191-aac8-4766-b3a0-82d20e254bb5","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 13/7/23"
"c5a3f7f9-db3e-45ee-9792-73c48ba203e3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/7/23"
"5d7f62f1-e437-4f42-a10b-722e4d2e389c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 28/07/23"
"d4a4587d-e186-4150-ac87-6cb1430bd031","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/08/23"
"95f6b95f-bf24-493f-bef8-e14544ced2c3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 11/08/23"
"65b21287-e1dd-40c7-90ea-7481acf62d5d","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/8/23"
"8849ddb2-3d5f-4575-8eb0-a44717bf5af6","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 24/8/23"
"f62ca1ee-07ec-4e08-a032-dd5c44cc9f9a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 1/09/23"
"f192c6b8-f221-4feb-9e8b-dd83edac137b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 8/09/23"
"99cd4939-bfb3-4a9d-b7ba-bcde2aa0988c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/09/23"
"aeb4eac8-13bc-4a0a-a14e-f218c3dccda8","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 22/09/2023"
"7c40504a-f396-4298-8a66-1d09b39f442a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 29/09/2023"
"3089fc62-e0e9-44d7-a5e4-4689beee8fc0","","folder-normal","","","step","TRUE","FALSE","Site Instruction/Variations"
"3044b6ac-5b0f-4974-95a1-e23caa0099f9","","folder-normal","","","step","TRUE","FALSE","Site Instruction/Variations","Douw's Dayworks "
"133da998-7a3d-45a1-a4eb-66b87f288e3a","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA519P","Doors"
"ebff5bc3-b701-4bf2-a6e4-cb7b67ce9b39","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","SA519P","Trims"
"98a4b36e-f20d-4054-a4ab-8d19a9683441","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 1","Common"
"348c7dd0-8e3b-409b-9ced-48d7d9b84cd1","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","Common","Doors"
"69bc2229-129d-4587-a923-88b19b1d738a","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","Common","Trims"
"bd312f83-b47a-47ed-87c9-cc1ef6e809e9","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 1","Common","Steel Stud"
"889bdb16-189d-4311-9c3d-bb33b0387a98","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 2"
"706cf14c-6cf0-4a3b-9c2f-d8ddb7100ff8","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","Timber Framing"
"c96102f3-ed3d-4cd5-bf99-8a87d0670b5d","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","Weatherline"
"b628a364-24ac-4f2a-b6d8-1e9a23fb1fb7","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","Wraps/Tape Install"
"9b244f6e-fd62-4fc1-acfa-22dc423f01a4","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","Promatect"
"8b394409-0630-4bd2-8a25-8e6caee4f1f5","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","Korok"
"03007f5d-194e-437f-a6af-c2e632243092","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 2","SA513P"
"a081d33c-9b91-486e-8847-ae340397494f","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA513P","Steel Stud"
"334d6f4d-5d43-45d7-83d2-6a3fbdd62d2b","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA513P","Doors"
"1ad7b645-474b-4d99-93af-cd13b1b01353","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA513P","Trims"
"0fc0ee13-4bb5-42f7-8d86-cc39ee0063d5","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 2","SA514P"
"299cefd4-1f8c-497a-b33b-1a4de67b43f5","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA514P","Steel Stud"
"b9b19cc5-ae3f-4b45-bbf5-1b4e8d434f04","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA514P","Doors"
"e168df48-5201-4420-8993-8c5491b2adea","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA514P","Trims"
"7895f6b6-b64b-4de8-9c41-b7c0dc61d5ea","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 2","SA515P"
"a4f8c516-4eff-4eb1-8df3-8f3724364d27","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA515P","Steel Stud"
"cf1dda72-b95d-4289-8a76-e9b26414c761","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA515P","Doors"
"feade781-ebf4-466e-9419-efc26817abfb","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA515P","Trims"
"c9179f11-525c-4e93-8541-a138e3a15a61","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 2","SA516P"
"50924594-857d-4db0-9ad8-2e8db4c78ea8","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA516P","Steel Stud"
"1a59c1a6-09f2-4916-a691-0e567473a2af","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA516P","Doors"
"c5210055-705a-47fc-afc2-05a74b2f606b","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","SA516P","Trims"
"ebab696f-9b36-4111-b985-05157fcc3df5","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 2","Common"
"480ee3e4-b0fe-4fa1-82d7-aa262227e1c8","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","Common","Steel Stud"
"8e2db111-c4a7-4ac4-a47b-6bc055ab4a8d","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","Common","Doors"
"3d403b68-432b-478a-986b-d4aa3f12cb6f","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 2","Common","Trims"
"fcf1729c-383c-4561-9677-a0106edafb79","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 3"
"8175bc2c-5e1e-409f-a6b1-b814768a7a9f","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","Timber Framing"
"a7aa16c6-16bb-4b19-baee-3c5e9b117705","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","Weatherline"
"fbf12b18-8807-4d45-bf2d-4b8b0e2dae6c","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","Wraps/Tape Install"
"c6b69e33-6aa3-4523-a8ac-9b2a04d4a4ff","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","Promatect"
"43e81939-044a-4684-aea8-a9db5e4ed986","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","Korok"
"5f2ea4d3-152c-44e7-9c74-47deed62a810","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 3","SA504P"
"9cf0ed67-6da9-4fb3-a049-32a740309aaf","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA504P","Steel Stud"
"b86d1708-f662-497c-be07-56d8d96d4359","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA504P","Doors"
"f4f5ae48-163b-4615-9ad8-a25510bab225","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA504P","Trims"
"5ece8d1a-192c-4a70-9542-7e5a3cb8c7cf","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 3","SA505P"
"2026c417-448e-4777-aeb3-91135a3133e9","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA505P","Steel Stud"
"d44b7b92-ea60-45e1-9bc6-98039d98d594","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA505P","Doors"
"90f3fbc8-9484-4cb5-ac13-2a15eb4b7b1f","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA505P","Trims"
"c198cd8d-b881-42ff-9fbf-7f0a3071def2","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 3","SA506P"
"b7b25258-c4ef-4f86-b622-8093f938914f","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA506P","Steel Stud"
"ac04efb4-8140-4b55-83c5-7681268e2a58","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA506P","Doors"
"04a2fbba-9d7f-4f0d-8ee9-e00dd431463c","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA506P","Trims"
"ee65a913-5fbf-4d55-b34c-c2249d711a51","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 3","SA512P"
"6f681e4a-96f2-411e-9eef-b06491029063","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA512P","Steel Stud"
"d25ff209-9f53-4169-be09-71e0afa45022","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA512P","Doors"
"4815787d-5916-4dba-9f3e-3af0a6ae2060","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","SA512P","Trims"
"39868a46-40be-4f7a-ac41-88b64abfc1ad","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 3","Common"
"385fa93f-7205-4ab5-8f61-b307e153d032","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","Common","Steel Stud"
"29e37630-0026-450a-aa08-98446bc977da","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","Common","Doors"
"9cc5b175-f946-4ec2-a845-8b9f413371d9","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 3","Common","Trims"
"9748b43f-87b6-4b1d-a5a3-3908b1059393","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 4"
"bb363c2b-cf76-4605-a3c8-af035a45bcfe","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","Timber Framing"
"b3485e0d-2f35-4b18-95e9-e90e59fff016","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","Weatherline"
"f2c03cd0-5e6a-43ca-8362-a6d2648428c3","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","Wraps/Tape Install"
"73f8e0fb-116b-4527-a6dd-3187e9de820e","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","Promatect"
"ebfdd250-780e-43a7-b273-dbcce67e4ec1","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","Korok"
"a796ffcd-5273-46b6-be8f-251eab699da6","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 4","SA507P"
"2738e61f-485c-4387-949e-76735bc5b5e8","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA507P","Steel Stud"
"f5de12ee-d6f3-4410-99cb-9f4c8be23bbd","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA507P","Trims"
"b0411bee-59fb-4e27-ae84-1155c9db1f81","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA507P","Doors"
"d27bf826-4515-42f0-a830-52785a5a61b3","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 4","SA508P"
"42aadc15-d763-44f2-9ee2-0ea77600a324","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA508P","Steel Stud"
"4eeacfe2-4cc7-4ff9-a749-360d65514ebe","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA508P","Doors"
"981e5e03-0ef5-488e-8ce4-dd333515b4a7","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA508P","Trims"
"018db34e-c9c4-4e04-b116-eea5d5c5b22d","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 4","SA509P"
"a027a4cc-59af-4b32-88cf-f5870d048b37","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA509P","Steel Stud"
"fab1e080-c98a-4d2a-9da9-5e67236225f3","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA509P","Doors"
"49784886-3fbb-4e5d-befd-e7e55a67bd12","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA509P","Trims"
"635b3a1f-6787-4dc5-9a79-a3ba33287d97","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 4","SA510P"
"28a0a5b2-7e54-4298-9ed1-9169a5eb61b3","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA510P","Steel Stud"
"fd09172c-83ee-4a56-a395-ca12747f1542","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA510P","Doors"
"a5230e5c-88d7-40e9-9712-22d2c4c2af80","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA510P","Trims"
"7dcf7ae1-4419-4c69-ab5d-5b92aaee8179","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 4","SA511P"
"b71b5057-bfa9-4df8-af86-90806c4db0a8","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA511P","Steel Stud"
"7926947c-3eda-4d17-8a4f-98a520adc948","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA511P","Doors"
"79ce4588-6ad9-4d4f-b6cd-273c6e729ca0","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","SA511P","Trims"
"babf6225-7367-4eee-bd8e-ff96afc54376","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 5","Zone 4","Common"
"5c514a41-1592-42fa-91d9-94648e4734ac","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","Common","Steel Stud"
"ac6f7b83-2787-473b-acc6-7e603b023065","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","Common","Doors"
"fb1fd0c8-cae3-4628-97ed-39547535df66","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 5","Zone 4","Common","Trims"
"bc29e975-4a5c-4859-98d2-df1f5293615a","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 6"
"2e554b2c-c6eb-4c1d-bb65-cc53cb03df10","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 6","Zone 1"
"6822d3c9-c739-46ef-8e9b-96beb8046737","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 6","Zone 2"
"5de7cf10-cae0-46bf-9588-a34b3f3f37a9","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 6","Zone 3"
"e3b3237a-580b-4eef-b1b8-4ea6cd80a5f4","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 6","Zone 4"
"a350dfd6-8f27-4463-8f27-b2e0dbeb4ce3","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 6","Zone 4","Korok"
"440e5fcb-566d-423d-9480-a5c719237382","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 6","Zone 4","Wraps/Tape Install"
"6b8e86a6-039c-448c-bbfb-6d2fa8bd8501","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 7"
"8a9d3c41-bf05-4979-ac29-148c6778fafb","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 7","Zone 1"
"01d7c3ca-f300-4f8e-a6b1-d315ac104002","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 7","Zone 2"
"c0662048-9b2b-473f-bd43-cd572dffe60f","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 7","Zone 3"
"082c6e37-12b8-4262-8525-2835f8a5a4a5","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 7","Zone 4"
"594ca554-888f-4bf8-bd2f-ac6d8ced2f17","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 8"
"df155526-d722-48a1-9ed1-1abb79f8ee51","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 8","Zone 1"
"a0be1cb6-c049-4f3f-9c6c-6c100c3775bb","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 8","Zone 2"
"4d5e5c8d-bfa8-434d-b85b-67f152eabe97","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 8","Zone 3"
"84186609-aa19-4305-8a06-6c85903a255b","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 8","Zone 4"
