"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"10a353ae-59c5-4eb5-a430-4f310e17c290","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil"
"09961241-9785-428d-af94-a905941a5ee2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage"
"dc2aec0e-58a5-4c78-b1fc-967eabb3fb7c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater"
"4f49ebcd-04e8-47ca-84f0-26037017b032","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater","Stormwater - Manholes"
"e4e80314-b341-42a2-a28f-d4995e38c6dd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site Works - Civil","Site Drainage","Stormwater","Stormwater - Manholes","Manholes 1."
"51034622-a275-4ee3-8cf6-928950b2dfcc","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","PABX","Post-line","Painting"
"f7f10f5e-1e4b-4f36-bfe1-33c61e8b1605","","checklist-sectioned","pass","24456ec7df64ba37d94f376237ec7a6197cef0e83c91e6e05aa5d08cd7c648c6","checklist","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","PABX","Post-line","Second Fix Services"
"abb99b0e-40c3-4917-acd6-53df29c12ed1","","checklist-flat","pass","0ab3142db221f38804df3b688869516672fb4981b39b1380047b7217130d7d1b","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","PABX","Post-line","Fire Door"
"de858e6a-4d59-4230-a943-499f7a8c5a08","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Common Areas","PABX","Finishing"
"7e89cd3f-6dbb-4b3a-ba6e-3ad4882f9b22","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","PABX","Finishing","Flooring"
"ba2d3cde-4e82-4d32-86be-2381af4aab76","","checklist-flat","pass","3efe6e60621a79627afc3a8abfed964de6b8357e837c34f442ded69b6796bf33","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","PABX","Finishing","Hallway"
"42a7f1b7-6687-48d8-ac0b-9a0b7cf270ea","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage"
"b2831e76-a8e2-4638-a36c-fccc8cbbcf6c","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Pre-line"
"2377f1d7-18be-4acd-acce-46a864872b75","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Pre-line","Timber Framing"
"b48665d3-4a9e-41cc-8c9c-0efc093da733","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Pre-line","Internal Strapping and Framing"
"fd408ce5-952a-4ac2-8ce5-e29b6fb6dbc4","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Pre-line","Suspended Celing"
"2bd5a30d-3148-4fb4-b4c9-d80fcb967bbd","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Pre-line","Internal Doors"
"5b69bd09-d117-4c37-9797-c572a227d96c","","checklist-sectioned","pass","e534531c39fa3b921ea62f3c5baf95d6ab512d67b46a00f8b8f4697af344626c","checklist","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Pre-line","First Fix Services"
"2e2db0ee-524e-45ed-97f7-dac7b21a84fd","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Pre-line","External doors and windows"
"bfb5ab9d-ac7c-4f03-bf07-e4f238134a3e","","checklist-flat","pass","e0c158d56eee0d140f478941611acf76e99616b968d7767e0e7b4b413ca8a060","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Pre-line","Insulation"
"532b1a2f-a4f4-4584-ac56-c3c248e95df0","","checklist-flat","pass","10e6d09748e93b5c5f14d9fd59a20f51eedea554a89bc2e9fcdd273c92a9f18a","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Pre-line","Passive fire/Approval to line"
"ac0766af-84bf-430f-8081-0c2dd205a923","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Post-line"
"9ad0d52f-8599-4546-a6c8-3806e6345428","","checklist-flat","pass","539b2a7591414984ee6aa696987ebd88fce1c3373939e408032eca4199fec317","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Post-line","Lining"
"e77acc2a-cae3-48d0-a11d-d935dab8927b","","checklist-flat","pass","3195972cd8aea9e6bad96961505cd4cc5a2b95b20e16e7ee1f571fcae57312ac","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Post-line","Stopping"
"eb02b792-a19d-41bd-9687-7cb9f8017135","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Post-line","Finishing lines"
"f04ce66c-e8be-47bf-98a9-1c0bb264a237","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Post-line","Flooring"
"d3bb5b4e-0860-4615-90fc-be84d313f372","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Post-line","Painting"
"ff8dec82-388c-4854-af93-c92aa53a722e","","checklist-sectioned","pass","24456ec7df64ba37d94f376237ec7a6197cef0e83c91e6e05aa5d08cd7c648c6","checklist","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Post-line","Second Fix Services"
"07457138-f7ba-44ba-9a46-ff0467ed6799","","checklist-flat","pass","0ab3142db221f38804df3b688869516672fb4981b39b1380047b7217130d7d1b","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Post-line","Fire Door"
"4d4dc72c-9e6f-44d0-8a57-8fb0143bc7a6","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Finishing"
"faa4c63b-a537-430d-924a-c0964e51b139","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Finishing","Flooring"
"35b26488-a329-44ac-87a7-20f45962c867","","checklist-flat","pass","3efe6e60621a79627afc3a8abfed964de6b8357e837c34f442ded69b6796bf33","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Common Areas","Storage","Finishing","Hallway"
"c0afc4cc-4dde-488a-b6d9-7a24cf849a7f","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Corridors"
"d7354ba4-cd51-4000-b9d3-30c26009ffa0","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205"
"c0404b7a-c20d-417a-9596-a27cb7988cb2","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Pre-line"
"d08fdfd7-6d43-4dfe-8648-4ad240924ca5","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Pre-line","Timber Framing"
"a9e84376-e4d3-4c4d-80e4-324c61b4c5d1","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Pre-line","Internal Strapping and Framing"
"b7c07da4-52f3-4229-8534-1a3c1962ee00","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Pre-line","Suspended Celing"
"b126d861-5f65-4776-bfae-33929789ee77","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Pre-line","Internal Doors"
"1dbe361e-3452-4ed8-a9d1-d1d89e8543ca","","checklist-sectioned","pass","e534531c39fa3b921ea62f3c5baf95d6ab512d67b46a00f8b8f4697af344626c","checklist","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Pre-line","First Fix Services"
"aafd5e50-73fa-45d3-861f-d1e727f38941","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Pre-line","External doors and windows"
"3da4010e-5e92-40b3-b7c9-e734b7d8bd5e","","checklist-flat","pass","e0c158d56eee0d140f478941611acf76e99616b968d7767e0e7b4b413ca8a060","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Pre-line","Insulation"
"4a5f1bb0-1a12-4f8f-9caf-f838e9b598d5","","checklist-flat","pass","10e6d09748e93b5c5f14d9fd59a20f51eedea554a89bc2e9fcdd273c92a9f18a","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Pre-line","Passive fire/Approval to line"
"ff7f9708-0037-49b2-8ab4-ad1fb6276c22","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Post-line"
"b430e310-3408-48ff-bce0-8691b2a84dca","","checklist-flat","pass","539b2a7591414984ee6aa696987ebd88fce1c3373939e408032eca4199fec317","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Post-line","Lining"
"d44f2f94-dca4-4827-bfab-833bba810bbf","","checklist-flat","pass","3195972cd8aea9e6bad96961505cd4cc5a2b95b20e16e7ee1f571fcae57312ac","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Post-line","Stopping"
"9aa5e111-8e16-42ed-abc4-89eb21ca51ed","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Post-line","Finishing lines"
"2a9168bf-95d4-4ffd-8560-25a71a472298","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Post-line","Flooring"
"efc428a4-cf24-41bd-8318-5fe167c7bc64","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Post-line","Painting"
"524be1c4-b439-4a63-8082-030af75b9ae6","","checklist-sectioned","pass","24456ec7df64ba37d94f376237ec7a6197cef0e83c91e6e05aa5d08cd7c648c6","checklist","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Post-line","Second Fix Services"
"b8498a64-c7ed-425a-bbaf-5516a66e153f","","checklist-flat","pass","0ab3142db221f38804df3b688869516672fb4981b39b1380047b7217130d7d1b","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids 204-205","Post-line","Fire Door"
"5c00dd34-c1f9-4e0e-b57e-debc62bbae4e","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH"
"6c4b2b99-f700-4cfb-9e27-c1c79484c2d2","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Pre-line"
"0190fecf-587e-4e99-8bbe-af599ea9c97e","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Pre-line","Timber Framing"
"a46800ca-d3c8-4397-84dc-09576c232eae","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Pre-line","Internal Strapping and Framing"
"16f2569b-6aab-45a1-969c-feff889b6c65","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Pre-line","Suspended Celing"
"93a7e73e-c3db-4c49-b089-70e1a6650d5f","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Pre-line","Internal Doors"
"d66caaac-bbe5-442f-abf3-b6dca3cdb4b9","","checklist-sectioned","pass","e534531c39fa3b921ea62f3c5baf95d6ab512d67b46a00f8b8f4697af344626c","checklist","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Pre-line","First Fix Services"
"07cd3474-282f-4756-8321-81d5cc3ed938","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Pre-line","External doors and windows"
"6965c865-642c-4b48-9c2a-eb7e588c4032","","checklist-flat","pass","e0c158d56eee0d140f478941611acf76e99616b968d7767e0e7b4b413ca8a060","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Pre-line","Insulation"
"cba5f540-46a8-4a6d-b854-bf663dc26cf6","","checklist-flat","pass","10e6d09748e93b5c5f14d9fd59a20f51eedea554a89bc2e9fcdd273c92a9f18a","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Pre-line","Passive fire/Approval to line"
"c0ff44ec-db60-4c3c-b60f-e927779357e6","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Post-line"
"e673702f-1124-46e9-b03d-45425ae2ce69","","checklist-flat","pass","539b2a7591414984ee6aa696987ebd88fce1c3373939e408032eca4199fec317","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Post-line","Lining"
"dbd9ed18-7950-4c9b-93fd-0595c5a18e29","","checklist-flat","pass","3195972cd8aea9e6bad96961505cd4cc5a2b95b20e16e7ee1f571fcae57312ac","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Post-line","Stopping"
"a6889726-4eaf-4cfe-b648-e17ee144eaad","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Post-line","Finishing lines"
"711e8984-1aa8-459c-bb47-10b0bb5bae9a","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Post-line","Flooring"
"51f75f8d-89c9-4530-894d-668f34319121","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Post-line","Painting"
"78a1620d-5389-46f7-87dd-45456dc9431e","","checklist-sectioned","pass","24456ec7df64ba37d94f376237ec7a6197cef0e83c91e6e05aa5d08cd7c648c6","checklist","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Post-line","Second Fix Services"
"d91a2838-01f6-4f40-8505-62df4c1966fa","","checklist-flat","pass","0ab3142db221f38804df3b688869516672fb4981b39b1380047b7217130d7d1b","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BG-BH","Post-line","Fire Door"
"08271a1b-0eb7-46c7-a296-b3e82342d260","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE"
"80b77358-f114-4241-9e2c-37082126a435","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Pre-line"
"247d52fa-1d7b-4f0a-8d7b-fd8a5c6c668d","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Pre-line","Timber Framing"
"d5978b44-b870-4bee-9ef2-00864528581b","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Pre-line","Internal Strapping and Framing"
"3a3ec1d6-a9c3-40b4-9e40-3c0aa6276987","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Pre-line","Suspended Celing"
"cfe7c8b1-16b4-40e6-838b-48c5482c0029","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Pre-line","Internal Doors"
"972d6a70-753b-412f-ad38-1b88fe9676c4","","checklist-sectioned","pass","e534531c39fa3b921ea62f3c5baf95d6ab512d67b46a00f8b8f4697af344626c","checklist","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Pre-line","First Fix Services"
"0827c875-cb24-4ba7-8839-f6671e34a853","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Pre-line","External doors and windows"
"2e003068-a1a0-4b54-9209-c71a26b86db2","","checklist-flat","pass","e0c158d56eee0d140f478941611acf76e99616b968d7767e0e7b4b413ca8a060","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Pre-line","Insulation"
"a67ea562-2da6-41a9-b5fa-e1ac8dcb7e0d","","checklist-flat","pass","10e6d09748e93b5c5f14d9fd59a20f51eedea554a89bc2e9fcdd273c92a9f18a","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Pre-line","Passive fire/Approval to line"
"f7d4a5e4-720d-421b-be76-4ace71530624","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Post-line"
"4de8b3ef-cff0-4d41-a813-fa68c6ad2bab","","checklist-flat","pass","539b2a7591414984ee6aa696987ebd88fce1c3373939e408032eca4199fec317","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Post-line","Lining"
"e7de9e25-48b0-4575-a8b6-fbee1309b65b","","checklist-flat","pass","3195972cd8aea9e6bad96961505cd4cc5a2b95b20e16e7ee1f571fcae57312ac","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Post-line","Stopping"
"0499eaad-977c-492d-bf3c-00e94eee4046","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Post-line","Finishing lines"
"39193bc1-db91-42cf-ae83-e0556e0236b3","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Post-line","Flooring"
"1ec8bdc4-2635-4aee-8eba-a0a6761f7484","","checklist-flat","pass","2bd09a4c81ac9a901b8ba4daa964106b9c679258c74a47c3f9a64fe7a479b83c","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Post-line","Painting"
"e452865a-60a5-45ca-8109-d8bfb1eccc72","","checklist-sectioned","pass","24456ec7df64ba37d94f376237ec7a6197cef0e83c91e6e05aa5d08cd7c648c6","checklist","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Post-line","Second Fix Services"
"1f65c554-cdce-4008-abe6-e9dccbd0aa17","","checklist-flat","pass","0ab3142db221f38804df3b688869516672fb4981b39b1380047b7217130d7d1b","checklist-flat","FALSE","FALSE","B03","Fitout and Services","Level 2","Corridors","Grids BD-BE","Post-line","Fire Door"
"c920872d-64e3-425b-938f-c477693282c6","","folder-normal","pass","","step","TRUE","FALSE","B03","Fitout and Services","Stairs 1"
