"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2c88abe4-5e69-446b-85bf-f805bf27f7e6","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 "
"ee6ad9f1-723e-43ab-b06f-68097c4e1ef7","","checklist-flat","no-status-started","93bd1be2dc3f7d66098628adff5b0a88d6a562baf6b97b6716aee51438f745bf","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Job Details"
"37638fda-86cf-473f-9bed-9409adeed905","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Site Info"
"ca111cc6-3ee9-4628-976b-07b9e31c660e","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Latest Drawings"
"40977118-594f-4fe3-97f7-54f847f5aa90","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Scope of Works Attached"
"21f60bfc-0d33-4ac9-8881-43cc1ae40b4d","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Additional Pre Start Docs"
"f3fd13f2-7a41-436a-ab8a-faeaf42951e6","","folder-normal","pass","","step","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety"
"4c12fc47-922e-477b-b1d6-350110475d3d","","checklist-flat","no-status-started","df00e11d689b0cd5fdda29373d1dc053d0812dccb7e91a591d365a6a64c0011e","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents"
"3f8f5243-fa5f-4f43-998c-335856ccc861","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents","All  Pre-start H&S Documentation Completed, Reviewed & Attached"
"1e095b21-9591-429d-9c2a-55c72d345cc0","","holdpoint","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents","Request Main Contractor Approval"
"f45c08ce-791e-4931-b739-de639b39ce0b","","folder-normal","pass","","step","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S"
"c5e5ea0d-5364-4fa0-945b-81dac9678dc3","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","July"
"92721a91-a7f5-5954-9aad-dc20d4671264","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","July","Toolbox Talk - 12/07/2021"
"3a22ee69-974b-5aa4-a7c2-0bd1acbfa97f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Workface Start/Pour/Completion Dates","All Dates recorded below"
"525df1e3-8843-59ad-bfda-53aafaa619f1","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Workface Start/Pour/Completion Dates","Area and substrates acceptable"
"099e652e-b06b-5b1c-b581-ebaa67e5c76b","Child Supplementary pour information complete(41b355d4-0725-50fa-b528-b6c9e13d0732): DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour"
"edb81d4f-97d4-57ec-980e-8750277aa25e","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","General Pour Information Complete"
"11097b5f-a057-5f09-ba41-a1daa51818bd","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Formwork checked for line & height against FFL"
"11ed06f4-500e-5900-8895-218eda05659d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Formwork are propped & supported based on installation spec"
"d3a62f5f-ab93-50d1-b17f-d0e1abb9392a","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Reinforcing in place"
"24220a07-879d-5126-8e96-345f36f4d9b3","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Reo spacings checked"
"fd7ec866-11ff-586b-8cec-1f42ddf56a30","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Correct Cover Top & Bottom & Sides"
"ea2f2eb8-0811-50af-a19a-695b82fe8df3","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Engineer Inspection / Reo Sign off Reuired"
"41b355d4-0725-50fa-b528-b6c9e13d0732","DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Supplementary pour information complete"
"d08faf6c-eeec-51b6-a83b-f4cb19a5c707","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Supplier Approved:"
"c0de950e-894c-5582-9c25-ef7db72f5aee","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Installed by:"
"f0d91802-8380-5a9f-9fdc-002e396d505a","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Cover to reinforcing recorded"
"292ad97b-cfd6-5b47-908a-09d580dc8b35","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Checked against shop drawings"
"fb799620-a65a-5da1-9310-162854796d51","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Column Pre Pour","Reo inspection and sign off"
"d05fd6cf-6420-5334-a50c-06fd5b82deaa","","checkpoint-group","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","HD Bolts"
"db71a44a-2db0-50eb-a651-589ecc61c364","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","HD Bolts","Template orientation check"
"6c31ea10-1364-5401-b128-b45892a2cd0b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","HD Bolts","Dimensions cl to grids measured"
"33446834-d138-52ea-8f50-2e4b29e123fc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","HD Bolts","Bolt height above FFL"
"1c3603ba-e13f-50a2-bde0-261c638d913c","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Concrete"
"65387988-4b53-549b-be64-bb57e9cc2d12","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Concrete","Pour Details Completed"
"1d9d91e8-0174-5c29-a6e8-1154978a28b5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Concrete","Aquaron additive"
"a2840c2f-ce27-5ff0-97f6-b5020aae93ee","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Concrete","Fibre dosage"
"b285d749-a967-54fc-8216-cefa9b865312","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Concrete","Volume expected/Actual"
"64225cfa-0cd9-5f3c-9937-15491f7b68f2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Concrete","Pump booked"
"0a1997c7-5183-5577-a61b-00ac997dd635","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Concrete","Concrete booked"
"356adc93-56fd-5a17-9530-cc9348c3b717","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Concrete","Placers available"
"ecf13958-1f09-58db-a754-0e988979f5c5","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Concrete","RL & finish given to placing team"
"c1235c62-93ff-5a63-b65e-4374a052dd62","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Post-pour"
"cc5877f5-43d3-5b50-b63c-21d38731be51","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Post-pour","Pour Information (true)"
"20179a61-82da-590d-b639-7f014bcaf07c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Post-pour","Level checked and correct"
"57595a64-8bd8-5516-9c82-29726004d05a","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Post-pour","Curing (true)"
"519a08b8-8bc9-5ddf-a550-d845cc17203d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Post-pour","Concrete finish review"
"1b614793-b4b3-542c-b3be-9c50c63a64ff","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Post-pour","Edge finishing"
"5de44691-166b-5aa0-aef1-ceced0513d2d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Post-pour","Edge forms straight"
"162c2583-a40c-5181-b071-243b3f36054d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Post-pour","Level across edges of the columns"
"aab37e07-06ac-59df-989a-adbeef272fc9","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Post-pour","Isolation and formwork removed and tidy"
"72393fea-fb20-52f4-bd56-c07cffee1f53","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Post-pour","Main Contractor sign off required"
"72a77d04-daad-588d-93b7-d66f8de79e41","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Observation/Remedials"
"ae8a4b67-1d14-5dc7-a8d8-fe765e43cd9a","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Observation/Remedials","Observations / Remedials Checked"
"a46de244-51dd-5a2e-afab-cf03b8f55e2d","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Close Out"
"ee88e815-66eb-59b9-8968-eed2212b69e7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Close Out","Bolt location, height and orientation"
"cb1e603f-a37e-5f2c-9f83-6c0bdcbadb55","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Close Out","Concrete dockets attached"
"68517b85-c16e-555c-a5d1-59b67216873f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Close Out","Concrete test results"
"bcffc70a-3582-5910-a789-bd02672aac9a","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Close Out","Curing completed and signed off"
"07d3fe54-f69d-540f-bdb1-7c8333a7f5ad","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Close Out","Shutter stripped and area cleaned"
"8d1a2b20-41d1-5ea4-9a5e-94d0551e58c9","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Handover"
"633e372b-b740-57b5-8f70-f93254cd27ed","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Handover","Conslab Rep Sign Off"
"22b30bc6-e4b9-58d5-a532-bf82841bd854","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Handover","Request Sign Off"
"cc6a900e-495f-5a06-a706-16074c89d813","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Handover","Scentre Group Sign Off"
"9f2fff7a-764a-5615-9582-b93f9a81ee25","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns  Pour 3 (6columns)","Handover","Request Sign Off"
"e8f0c149-7713-41be-a8de-246e1dece2a9","Child Column Pre Pour(b0f83243-c72c-5098-adc1-f3cadf551a4f) -- Supplementary pour information complete(5e80eca1-74d0-52e9-b73e-b7b4d60db838): DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checklist-sectioned","pass","SYS - Vertical - Columns Checklist (old version)","checklist","FALSE","FALSE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)"
"92d11e61-8aee-5d4a-aa61-2d75ea9092d9","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Plans/RFI's"
"179a0e86-f620-58f9-ac02-f11eafbc0114","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Plans/RFI's","Plan- Drawing No, Rev:"
"0750a3f6-9b68-5e45-a7b7-147ef8398f44","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Plans/RFI's","Sections- Drawing No, Rev:"
"749c7a8f-b34b-5d53-b6e1-ed8177b20ad7","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Plans/RFI's","Additional Plan Reviews"
"8144b398-c1f0-5746-a8ac-bd4c8dd678b7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Plans/RFI's","RFI's Aconex reference details"
"75abca10-e297-5df3-ad5f-07a83d6ad124","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Workface Start/Pour/Completion Dates"
"44cb3462-ddd0-53a8-a10d-ce91e61d48db","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Workface Start/Pour/Completion Dates","All Dates recorded below"
"3c47911f-0369-55b1-a3db-e0f5a43ab63e","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Workface Start/Pour/Completion Dates","Area and substrates acceptable"
"b0f83243-c72c-5098-adc1-f3cadf551a4f","Child Supplementary pour information complete(5e80eca1-74d0-52e9-b73e-b7b4d60db838): DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour"
"d7366634-2756-51c8-9936-95183711c0a1","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","General Pour Information Complete"
"84a5a504-1fef-53f2-adab-fdfd5490275f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Formwork checked for line & height against FFL"
"21f0dfa6-6050-5791-a61f-68b03b22fd96","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Formwork are propped & supported based on installation spec"
"3545b4a5-7081-5462-bfca-0e9b2fad4d2b","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Reinforcing in place"
"426a7cc1-0fb1-584f-a3c2-f77442a0e192","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Reo spacings checked"
"d56bb00b-9f2e-57b3-b176-b0f1457212d1","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Correct Cover Top & Bottom & Sides"
"8f3df892-0c14-5531-982d-d951db2e20b6","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Engineer Inspection / Reo Sign off Reuired"
"5e80eca1-74d0-52e9-b73e-b7b4d60db838","DataPoint Reinforcing type/ Detail Sheet for the Steel(81aa4a04-1002-4320-91f4-1687326f2a71) is missing 'select' values","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Supplementary pour information complete"
"62127787-1762-59be-a00b-73cfe30888c9","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Supplier Approved:"
"9fb45ced-dbf9-5e89-9b44-d920437cea5d","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Installed by:"
"0d245532-6114-59a2-9d97-6308cc0c0850","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Cover to reinforcing recorded"
"89037d61-dfe6-5de9-97b8-e75c42feca91","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Checked against shop drawings"
"8cd20efd-0ff2-5f67-89a4-72dd0acc53d3","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Column Pre Pour","Reo inspection and sign off"
"91e5557b-b845-50d1-8fbc-1989fdccd46d","","checkpoint-group","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","HD Bolts"
"69274cad-0469-54b4-ba30-2cae94781055","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","HD Bolts","Template orientation check"
"96001e26-7a7d-53a7-aeea-aa31dcc7b0b4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","HD Bolts","Dimensions cl to grids measured"
"7905eab8-1e45-5aa4-88c1-261d86673d82","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","HD Bolts","Bolt height above FFL"
"8edecf09-071f-56e2-8d0d-3f6147152f1e","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Concrete"
"adb3ed00-9bb5-52f2-a4eb-0057befbf212","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Concrete","Pour Details Completed"
"cfcdb492-21e6-5f06-941e-c49d775c29e1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Concrete","Aquaron additive"
"9a1dcda5-a2ab-5c32-aed6-88df4d8e03fd","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Concrete","Fibre dosage"
"f5aae733-2470-52c6-900f-aa85724b8239","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Concrete","Volume expected/Actual"
"206239d1-5f77-5a80-b4e8-659f2c1fa3ee","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Concrete","Pump booked"
"d80ea565-2f9a-562e-a365-06872bf6da0e","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Concrete","Concrete booked"
"c58d5706-71bf-5cf8-a75d-1d347f5c0f09","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Concrete","Placers available"
"43288251-66b1-5ffe-af87-1461e61005a1","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Concrete","RL & finish given to placing team"
"9dc384b9-b960-5fd9-96cf-d3106de4af7a","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Post-pour"
"306547e8-048c-5f51-89e6-16a1ce647364","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Post-pour","Pour Information (true)"
"9aea831b-a850-57ec-8ae7-03b760aa4dae","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Post-pour","Level checked and correct"
"1216c452-a69b-5e35-809c-dba652efd91b","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Post-pour","Curing (true)"
"e5538573-8bd4-563a-9761-e6123bac3c96","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Post-pour","Concrete finish review"
"6b8bf102-15e3-56b8-b0d7-03c82cbbdcb8","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Post-pour","Edge finishing"
"d9517159-acf3-5230-ba4a-816c0beef30a","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Post-pour","Edge forms straight"
"cb8413d6-0d20-56dd-8892-89d632e51664","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Post-pour","Level across edges of the columns"
"d6b98b25-c441-552c-9052-ff92a8143392","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Post-pour","Isolation and formwork removed and tidy"
"75bb9f29-0e4f-51e7-b4c6-68298fef7d08","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Post-pour","Main Contractor sign off required"
"ebe7d773-c823-5dfa-bfab-8b30fd6f9c24","","checkpoint-group","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Observation/Remedials"
"a680d043-1b83-58e2-bb6c-c5f4da1a8199","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","QA","Column","Basement","Columns - Pour 4 ( 4 Columns)","Observation/Remedials","Observations / Remedials Checked"
