type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Tolerances on pile installation must conform to Section 7 of AS 2159. Inclination tolerance for vertical piles must not exceed 1%.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verification or test by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,Works complete,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
checkpoint,Lot Conformance,,,,,,,,,,,,,,,,,,
select,Lot Status,"Awaiting Hold Point Release, Awaiting NCR Closure, Awaiting Test Results, Awaiting Verification, Cancelled, Closed-out, Outstanding, Work In Progress",,,,,,,,,,,,,,,,,
text,Lot opened date:,,,,,,,,,,,,,,,,,,
text,Lot opened by:,,,,,,,,,,,,,,,,,,
text,Date lot closed:,,,,,,,,,,,,,,,,,,
button,NCR raised?,"Yes, No",,,,,,,,,,,,,,,,,
text,NCR Raised Date:,,,,,,,,,,,,,,,,,,
button,NCR closed?,"Yes, No",,,,,,,,,,,,,,,,,
text,NCR Closed Date:,,,,,,,,,,,,,,,,,,
text,NCR Number:,,,,,,,,,,,,,,,,,,
text,Comments,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
