"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7ca4e09d-df4f-4dfd-8cb6-0270bcf54cf4","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"d99a27a3-60c0-4b76-a6f3-54ba6f49e816","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"0601fdb7-6626-45d1-826d-4a466b605c1c","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"03e2201a-c4c0-4a91-bd1f-56d863b3ba05","","checklist-sectioned","pass","d445abf1a31c2db1731abc4e69e7a97b58c2708cdb80c557fdb618a745b730f8","checklist","FALSE","FALSE"," Precast Manufacture","weld plate details"
"4f3fc38f-52cc-4285-8150-acf3006b85cb","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","Weld plate details"
"bef143a1-453e-453d-9180-58b179c56a4a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","Weld plate details","Edge Detail"
"6e32c57e-9d05-4e06-8579-55f642f3727e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","Weld plate details","Bar Projections"
"8d62cf6a-4958-4da6-ba70-772f3071b551","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","Weld plate details","Cast in items"
"362f10ea-d07b-4f28-994a-f70951cbe867","","folder-normal","pass","","step","TRUE","FALSE"," Precast Manufacture","Panels 1 - 30"
"2415f1e5-3963-469d-ace9-b9a35be2fb90","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 30","Panel -1"
"87f34ac2-2102-4714-beaa-78cbe1aba354","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 30","Panel -1","Pre-Pour Check"
"48ebda5f-d25c-45b7-8948-eada03e50631","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Pre-Pour Check"
"75044e1a-0195-4771-9f1b-938da53f47fe","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Pre-Pour Check","Dimensions"
"5a2d1221-25de-44f2-a731-57fe625947f3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Pre-Pour Check","Mould Clean"
"d8a97f2e-44c5-44b9-a5f4-fb7332ece01e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Pre-Pour Check","Mould Oiled"
"f7d0b179-e3c0-4719-bcb3-2d90250e4c60","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Pre-Pour Check","Mould - Workmanship"
"ea098fb6-f697-48df-92c4-4ea851d120e7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Pre-Pour Check","Reinforcing"
"4fbddaa0-c434-4a2e-901e-08d4a1fb8c48","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Pre-Pour Check","Cast In Items"
"74a2c3ed-6935-438f-9382-3dca752bab8a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Pre-Pour Check","Marker Position and No."
"59c7bcd1-7858-4eb0-ac76-ce7adf38814f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Pre-Pour Check","Make mould to Green Status"
"ca11e2d9-26af-4a0a-b95f-e35be7c15406","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Concrete Works"
"8221f481-9534-4727-8d6d-eaeb4d09719f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Concrete Works","Concrete Works Details"
"b0198d7b-8629-4c4d-8125-4c2ae177df03","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Concrete Works","Wilco Sample Taken"
"6ec153c8-ebe1-4607-8148-60a9bbd3fdcd","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Concrete Works","Bridgeman Sample Taken"
"725f8d63-f1ee-4907-b639-f8565d2cee3d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Concrete Works","Supervisor Approval"
"846b95e4-81a2-4cc9-a5a9-cebeb721251a","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Post Pour Check"
"7c96d579-4962-4fbf-95b5-4dd79ce17f45","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Post Pour Check","Edge Detail"
"1a4d53de-1f34-4908-9a38-1142da1825d7","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Post Pour Check","Bar Projections"
"1b8c2bad-3ff4-464b-aff3-2b79f2549a3c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Post Pour Check","Cast in items"
"78ee0318-2f63-4d7d-9a4c-d2de37d6a7fe","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Stripping and Stacking"
"7d5c1289-67e0-42a5-8616-fddd5b10d16e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -78","Stripping and Stacking","Stripping & Stacking"
"b4d41152-d2be-4de4-a144-9c6a968f6347","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 61 - 90","Panel -79"
"e320af0b-9541-4e42-8f3e-d0276f50436a","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Pre-Pour Check"
"537cf980-4843-4487-afd2-8bc5c1c50219","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Pre-Pour Check","Dimensions"
"88e045ba-5607-428f-ae1c-e2f7a819c12e","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Pre-Pour Check","Mould Clean"
"ed0f44fa-f731-4704-8120-4a011afb047f","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Pre-Pour Check","Mould Oiled"
"bfe6ec41-c35e-4dea-b62b-ab7b3aecc583","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Pre-Pour Check","Mould - Workmanship"
"66bd4b43-15dd-45d3-8663-0eb447aae47a","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Pre-Pour Check","Reinforcing"
"6e9c7fdb-f90a-4557-a617-945e65fd1145","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Pre-Pour Check","Cast In Items"
"7d62311a-eee0-41e9-a4cd-a21a95dada16","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Pre-Pour Check","Marker Position and No."
"17ebc302-dccc-4892-92ea-9db8f4bb6ecb","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Pre-Pour Check","Make mould to Green Status"
"032c3448-87c3-4858-852f-1d5676454974","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Concrete Works"
"8b3fa859-76e7-43e7-8087-f5efbd7fdc69","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Concrete Works","Concrete Works Details"
"50ccedc4-f92f-4bae-b703-c91a39829c1d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Concrete Works","Wilco Sample Taken"
"52b110c6-3448-45d8-b8e1-8abfccb6496b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Concrete Works","Bridgeman Sample Taken"
"66205322-e99f-45e0-9900-bceddd9aad50","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Concrete Works","Supervisor Approval"
"7291032b-1263-4417-baca-0ba30ad015fd","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Post Pour Check"
"52289d33-df29-4549-86dd-039d71f88fcb","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Post Pour Check","Edge Detail"
"ba0862c2-806d-4780-81ef-2740ff37d39a","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Post Pour Check","Bar Projections"
"0dd714ab-c801-492d-bc34-e19cdbe6da7a","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Post Pour Check","Cast in items"
"ae248410-b3ca-4bb4-8f4b-366bce16b8a1","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Stripping and Stacking"
"d97e56b2-92f8-4ff3-9d84-fc06fcac134d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -79","Stripping and Stacking","Stripping & Stacking"
"122c96c3-927a-4ef7-b822-739ee938b93d","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 61 - 90","Panel -80"
"587ae3df-54da-461f-a638-e55c8016e241","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Pre-Pour Check"
"83f5bad9-e678-4968-a90a-eea885a04dfb","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Pre-Pour Check","Dimensions"
"f0cc1338-2b74-4350-8be8-50c1cb600c3d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Pre-Pour Check","Mould Clean"
"7c82964e-e9b3-4d00-ab55-d70b45a5138b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Pre-Pour Check","Mould Oiled"
"ec944684-673d-45aa-b3db-cdb5bc07261b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Pre-Pour Check","Mould - Workmanship"
"fe9224ea-7466-4925-83a1-a9c8e2e425d8","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Pre-Pour Check","Reinforcing"
"b76de963-56b9-4526-9627-35d688bc01b1","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Pre-Pour Check","Cast In Items"
"3908be12-2628-40e7-925d-bb45c6d7721f","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Pre-Pour Check","Marker Position and No."
"1306949a-de2c-414a-b397-b193177ae236","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Pre-Pour Check","Make mould to Green Status"
"b86fc8ca-85aa-45e7-b7d8-03dd2c856d3a","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Concrete Works"
"d4b11107-4bf7-4b41-a893-736a36cf4369","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Concrete Works","Concrete Works Details"
"005a1bbf-8273-44be-b8db-54584011c091","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Concrete Works","Wilco Sample Taken"
"a39ced1a-6af0-49fc-b9c8-336acd33fca8","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Concrete Works","Bridgeman Sample Taken"
"384bffde-14c6-4244-83d2-87978cefabf1","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Concrete Works","Supervisor Approval"
"2c39a8d9-df72-480f-b5aa-ebb0399f1cb3","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Post Pour Check"
"9541bc56-9508-4f11-8f9e-c3d17acf0e2b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Post Pour Check","Edge Detail"
"9d924023-e580-4ac5-ad28-48aecaec8594","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Post Pour Check","Bar Projections"
"03106f60-1715-4c39-bc61-1f1f700f272e","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Post Pour Check","Cast in items"
"1e958e08-a3fe-4281-aa41-0750282106a5","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Stripping and Stacking"
"e76813d3-7b48-4b81-b367-f8c5bc09e277","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -80","Stripping and Stacking","Stripping & Stacking"
"c276ba40-4c63-48e3-a2f6-1c903e720cee","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 61 - 90","Panel -81"
"f90adea5-0187-45f9-92de-5fa02c12c547","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Pre-Pour Check"
"6a98f551-ce46-429c-aa4f-a688b8f0bb28","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Pre-Pour Check","Dimensions"
"ea3cf576-748f-4f2f-94a8-df8693198bef","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Pre-Pour Check","Mould Clean"
"023cf437-2237-4e85-af0d-90ca30f5c0e2","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Pre-Pour Check","Mould Oiled"
"01e05842-ccdd-48a7-8888-081d5f6ad332","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Pre-Pour Check","Mould - Workmanship"
"8a56b556-fabf-40db-b6e0-dbb8d515c12e","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Pre-Pour Check","Reinforcing"
"62f40b76-d532-4d04-bdb2-c83401baf744","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Pre-Pour Check","Cast In Items"
"13bcddd6-ccf2-42c4-a242-4f093a40522f","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Pre-Pour Check","Marker Position and No."
"ba6769ac-bb07-4f07-a42d-4997400e2442","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Pre-Pour Check","Make mould to Green Status"
"f2afa2c5-06b8-4b7f-8d2f-12cd2b9a1ab5","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Concrete Works"
"31416112-b65c-44da-a940-e0d6ab563171","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Concrete Works","Concrete Works Details"
"4373b5fb-543b-4446-9c33-8ac1a0546ccb","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Concrete Works","Wilco Sample Taken"
"4e86b396-0b71-4390-92f3-c5b920882679","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Concrete Works","Bridgeman Sample Taken"
"f7b0a687-dece-4403-bed0-ea503dcb3b79","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Concrete Works","Supervisor Approval"
"a47a556a-8e71-4a7e-9d71-54b2b7a0e339","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Post Pour Check"
"f5d274b6-26eb-4be9-aa49-145360327faa","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Post Pour Check","Edge Detail"
"742b837d-4452-49b5-9b1b-c7fd15667134","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Post Pour Check","Bar Projections"
"bb1c778c-3346-45d5-9133-5dcd95cb5383","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Post Pour Check","Cast in items"
"0eef4506-02a4-46cd-9b5a-96a5f74aaf21","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Stripping and Stacking"
"8ce3df00-2270-47db-b522-4db9c62e1459","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -81","Stripping and Stacking","Stripping & Stacking"
"0248f804-880c-43b0-96a0-ac93347e9bce","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 61 - 90","Panel -82"
"cf033fc4-96ba-46de-aede-1f53717520e3","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Pre-Pour Check"
"7354ce1a-cb00-4b23-8771-616dc287e137","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Pre-Pour Check","Dimensions"
"ae1244d6-b1bf-4716-8100-4114387a5988","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Pre-Pour Check","Mould Clean"
"104b15c3-4945-4155-8ec5-d0a0ef8accc6","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Pre-Pour Check","Mould Oiled"
"fdff4d34-a1cb-4b4b-8bdf-e8b214f8e513","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Pre-Pour Check","Mould - Workmanship"
"2bac7858-e0ba-43d3-aea3-ade0cf5a5e85","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Pre-Pour Check","Reinforcing"
"eff51512-a495-435a-ac1d-e6e9c3d34988","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Pre-Pour Check","Cast In Items"
"c421c4c4-ffc3-4712-8c0d-81e6f80e248f","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Pre-Pour Check","Marker Position and No."
"9a400d90-39b7-497d-90d7-aae167ab77a1","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Pre-Pour Check","Make mould to Green Status"
"05bc0193-a4d2-4710-a0ee-db4b9cec1b62","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Concrete Works"
"3af1b1c7-e634-4f86-8d09-25285e0e5341","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Concrete Works","Concrete Works Details"
"1abf275b-d4dc-4909-9454-648aab617cc0","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Concrete Works","Wilco Sample Taken"
"8bf3beb5-e660-47ee-8656-ae666eeba47d","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Concrete Works","Bridgeman Sample Taken"
"fb6bfa24-35b0-4218-a403-2d8812be504b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Concrete Works","Supervisor Approval"
"f05c7167-e657-4872-a70f-04c771db1c98","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Post Pour Check"
"60e1f2ca-a92a-47d0-bc9e-59deb712f6fa","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Post Pour Check","Edge Detail"
"e2fba2fa-6412-4276-af9f-f414fab74503","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Post Pour Check","Bar Projections"
"28fc7130-1efa-4f91-8126-93014e6715b3","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Post Pour Check","Cast in items"
"8c7a6fea-0ed2-4b28-93da-236f1de754aa","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Stripping and Stacking"
"5234b624-2791-404e-a8bb-d613b301cb12","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -82","Stripping and Stacking","Stripping & Stacking"
"07b03fdd-1872-45f0-86c1-f41a2b152f4e","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 61 - 90","Panel -83A"
"0c7c2a1d-3dba-42d0-9dbc-288bf079fa1e","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Pre-Pour Check"
"85257edb-b36e-44ed-88da-903c86daa679","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Pre-Pour Check","Dimensions"
"da572107-5038-4220-8796-9d13c7b86b3c","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Pre-Pour Check","Mould Clean"
"4f1f5e49-9316-4655-8b8a-200178069dc5","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Pre-Pour Check","Mould Oiled"
"d5117b31-0f99-47c6-8361-bbea2a17cdb3","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Pre-Pour Check","Mould - Workmanship"
"2b9d066c-cafd-486e-a27a-687a2bc115f2","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Pre-Pour Check","Reinforcing"
"aa5ceff1-fdec-43b3-ab02-e911e4c6458b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Pre-Pour Check","Cast In Items"
"bef87afa-0d3d-4c42-b128-151f72b73823","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Pre-Pour Check","Marker Position and No."
"38e59174-ea5b-407a-8830-13c8fe97cd5c","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Pre-Pour Check","Make mould to Green Status"
"201b65ab-7f89-47d9-93d5-f14936ff1e7c","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Concrete Works"
"b451837a-0c25-4fcc-a0a8-4453106b1366","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Concrete Works","Concrete Works Details"
"c963fae9-0833-4a5c-bf8e-674e824c6e1c","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 61 - 90","Panel -83A","Concrete Works","Wilco Sample Taken"
