"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6d994cd8-07c7-4a1f-bb5f-2714a92eb28c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"d95693e0-0971-4eae-8ed0-aa268b356db3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A"
"ce72cf76-2540-4e94-b67b-25587dc32aea","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 01"
"e7b04c19-31d8-4df8-8f63-ead5ac676094","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 01","Inground Plumbing Installation"
"037ef1e1-1d45-4017-87bf-5ccc5e8e5d9e","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Inground Plumbing Installation","Water Service Installation (In-ground)"
"994b8957-5401-4916-b124-ca62bf80de56","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"20c05f3d-42da-4205-aac4-73be42ff41c2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Block C","Lot 35","Rough-in Plumbing Installation"
"2fb3d7cb-05c0-4ad5-a92c-7cb4b1fd190c","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Rough-in Plumbing Installation","Waste & Vent Installation"
"822291bf-adf2-425b-a4c2-a17eaee4c7a6","","checklist-sectioned","work-in-progress","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"4ab3ae72-e309-4d47-ad98-b4cf1d2e0970","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"4610f952-adc9-47a4-9267-97ef54837154","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation"
"36b36567-a99b-4338-a6ea-22f506bf8c78","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"9088155a-88f6-42b3-b075-8fe47f661da3","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"94ec9cc9-a106-452f-ae90-e9f8347f717e","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation","Shower & Tapware Installation"
"b2fd12fb-c150-4641-9158-dccfb1f3bcf8","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation","Bath & Tapware Installation"
"d939b1d8-7545-4bf2-98a5-0f8fc71741e0","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"8b6704d6-9925-4931-b04d-8b6771d71a2f","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"ae19c629-878e-4996-a163-568b219900aa","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"7e61eb97-d23f-4fbb-82aa-2686d771295c","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation","Tundish Installation"
"5aa781fb-a37d-4c64-8693-09882939b7ea","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation","Hose Tap Installation"
"3289f60f-68d4-4125-ada5-326a0c31c20a","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Fit-off Plumbing Installation","Gas Appliance Installation"
"2cec0935-d463-443a-b561-22571674f4d6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block C","Lot 35","Hot Water Unit Installation"
"e1de110d-6f6b-48db-90aa-20fda27ec156","","checklist-sectioned","not-started","Hot Water Unit Installation","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Hot Water Unit Installation","Hot Water Unit Installation"
"73cc1032-c998-4aa4-950e-fc1037d1c606","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block C","Lot 35","Testing"
"8b83fcb3-e4e5-4dfc-a323-f09f20b2331e","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Testing","Testing Drainage Pipework (Air Test)"
"196429aa-0016-4466-a6c7-ddb84531ce2a","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Testing","Testing Drainage Pipework (Water Test)"
"33f85ccb-28a8-408a-a2ff-9f07eae96348","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Testing","Testing Water Pipework (Water Test)"
"7e152e45-2e9f-4cfc-a32b-7cf9f49dfa36","","checklist-sectioned","not-started","Testing Gas Pipework (Above 7kPa)","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Testing","Testing Gas Service (Air Test)"
"1c7e8932-0731-480a-be35-5b2c5d5217c2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block C","Lot 35","Commissioning"
"30e23012-20ac-41f4-ac5c-b08538a913bd","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Commissioning","Commission Fixture Group"
"4ae7ba4f-3ea7-4684-992e-e1696e0ce05a","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Commissioning","Commission Hot Water Generating Plant"
"6e456353-0d7f-42f3-a768-44b3ba74a4b5","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Block C","Lot 35","Commissioning","Commission Reduced Pressure Zone Device"
"ce616190-9ba1-4d09-a707-225450f64888","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D"
"a43a7cd9-c88c-4bc6-8f61-b354e5a0cc63","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 36"
"faf69fc7-b43e-47b3-9074-9b06066366be","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 36","Inground Plumbing Installation"
"da8228dd-550c-49f4-8a58-3af0ad5e1a89","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Inground Plumbing Installation","Authority Main to Meter Installation"
"52e67cbf-6aa4-4559-93f1-c9498dd5dd8d","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Inground Plumbing Installation","Drainage Installation (In-ground)"
"731b8caf-3e01-4ad6-8464-6b6cea312c10","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Inground Plumbing Installation","Water Service Installation (In-ground)"
"3d8f7490-e1d5-4a57-8f2c-cfd4de81504a","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"2d76396c-b530-416a-aff9-76feb41dbf87","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 36","Rough-in Plumbing Installation"
"c5df2810-0e7e-46d7-b599-9a8d8c2804ae","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Rough-in Plumbing Installation","Waste & Vent Installation"
"9db5f9d5-ffb6-4be3-800e-6408cb51ad74","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"c8ab97c8-2791-4d41-899f-fcd275dd6ffd","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"c2d631ec-9a5e-4c1f-8f84-1fc6a66a81d7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation"
"1f2e42fc-5e18-49c3-90a1-d8ebedf06c20","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"2b0bd024-dbc0-4c93-9514-0026108a7cb6","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"c24ad148-2501-4b62-b3ee-b12c033f9b04","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation","Shower & Tapware Installation"
"d5f41a4a-ae64-4ca9-9d93-2c05b9705862","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation","Bath & Tapware Installation"
"27052994-9ba7-4748-a16b-be2eee26548d","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"1d4a64dc-2113-45c8-99c6-4e35273f3597","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"969a5d01-aab4-4803-a552-e96e27b0c885","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"c67b9c53-cfc8-4a01-9e31-60cd48ddfac7","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation","Tundish Installation"
"c53133c9-950e-499d-966c-8ff340ab0b84","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation","Hose Tap Installation"
"7e2777bc-db4f-43bc-82d5-f6058f1e0b17","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Fit-off Plumbing Installation","Gas Appliance Installation"
"10dbc216-3357-4536-b609-6b60b478e5b8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 36","Hot Water Unit Installation"
"18345840-325c-4cae-9a3b-822fa7882bb2","","checklist-sectioned","not-started","Hot Water Unit Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Hot Water Unit Installation","Hot Water Unit Installation"
"776e27f9-59ea-46ea-8d75-34581a7ea6f7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 36","Testing"
"81bc4881-bdd8-4959-9639-4046e9c74d86","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Testing","Testing Drainage Pipework (Air Test)"
"3a4cd841-ba9f-40ab-91f7-adcbe131aacc","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Testing","Testing Drainage Pipework (Water Test)"
"514fc7bd-b661-43d5-abed-83b194d1ae5b","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Testing","Testing Water Pipework (Water Test)"
"1966ca2b-3a9b-4ccb-b38f-fa1b60a392b9","","checklist-sectioned","not-started","Testing Gas Pipework (Above 7kPa)","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Testing","Testing Gas Service (Air Test)"
"083a5c13-06e5-45e3-b13d-8cb33b2afbb9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 36","Commissioning"
"2f07a4e4-3161-47a5-b5f5-5ea94a77aa56","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Commissioning","Commission Fixture Group"
"75598794-f0b1-4efc-88e2-b2180a7cf75f","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Commissioning","Commission Hot Water Generating Plant"
"21e5c876-21c6-4183-a9f9-4a826c5431f2","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Block D","Lot 36","Commissioning","Commission Reduced Pressure Zone Device"
"44c1993d-a2b9-4e75-adc1-fe3cee280bfe","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 37"
"d7251860-0d12-40a0-9db7-e6b27368733f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 37","Inground Plumbing Installation"
"972ae2fe-1f69-4d05-9254-d57e56d13ee1","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Inground Plumbing Installation","Authority Main to Meter Installation"
"bf6d241f-ae74-4430-8b0c-31be37e66243","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Inground Plumbing Installation","Drainage Installation (In-ground)"
"20fce426-d71e-4970-a39e-d6bec85c06d0","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Inground Plumbing Installation","Water Service Installation (In-ground)"
"c89e0fe0-e17b-4ec5-932d-b8f182cbefef","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"9cdcd748-b2dc-41f6-a81f-65a00a2f5ae1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 37","Rough-in Plumbing Installation"
"43b1a352-0c3c-4c0d-9a32-5ab1aa7a3bcc","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Rough-in Plumbing Installation","Waste & Vent Installation"
"02423ebd-351f-4f61-9844-93bec7f2be5e","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"d997ee0a-c944-402a-b873-05cd0fe4c40e","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"b6596e65-3853-40e2-bb94-faecc7b8807c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block D","Lot 37","Fit-off Plumbing Installation"
"073eb75c-8135-4c41-bcc3-1bbe7cd112c4","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"07dde66b-c1c2-4c2e-8632-0829d0bc41cd","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"f27bfca1-0272-4dfd-a3a7-745916242600","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Fit-off Plumbing Installation","Shower & Tapware Installation"
"ff3c13d3-2e78-4d17-8cc3-36f9cd95a0ff","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Fit-off Plumbing Installation","Bath & Tapware Installation"
"f09f23cf-fd62-4fd3-b6d0-4eed34bc54dc","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"41370802-811a-4539-85af-039bda029d3b","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"16189fb1-a41b-445a-b668-59c6423aa541","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"82258fe8-e9fe-46ba-b0dc-c8b703aeac4a","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block D","Lot 37","Fit-off Plumbing Installation","Tundish Installation"
