"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fe3737ec-9cbd-42e2-93e0-83b8cdbdeffe","","folder-normal","pass","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY"
"cff6eccc-b398-4773-9c5b-b02791b3435b","","folder-normal","pass","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","P001"
"e81d2cda-eb5d-490c-9097-1d3f355d9403","","checklist-sectioned","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P001","Pre-Pour Checklist 1"
"63f992cd-82ad-580a-aed0-e807bc92c56e","","checkpoint-group","pass","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P001","Pre-Pour Checklist 1","Product Detail"
"0a2097d8-caa6-55ce-82b7-91584282a6ad","","checkpoint-status","pass","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420:d90bfa34-8b4c-4a15-bb28-723c46deeef4","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Product Detail","Details"
"9d96e18d-5fe5-5676-a1e1-01622bea36f3","","checkpoint-group","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork"
"25458ac3-5c27-5a63-965c-124e444fe0d6","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:3f0cdcab-4b3f-476d-b56b-b16ee107e388","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Check Length"
"d24601c9-8661-5845-bba9-c986ed7aaab6","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:52ec7df5-ba4b-4cfb-a76e-660dcfff8f63","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Check Width"
"c1c7c851-4145-591a-8dd4-4510bbe85ec5","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:478266b9-d083-4b39-8262-306e351e2909","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Check Thickness"
"ed2d5b32-753c-5391-b619-84c25921465a","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:dcc56b68-3340-44ea-92f1-17fa5704ae43","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Check Diagnonal"
"c0e1b552-0d35-5abf-a6fa-7c4ee4c7c151","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:5320e261-0158-45f1-80f6-3ac8bfd372dd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Sideform Trueness"
"9f2ede62-f2df-5ab6-957f-97bf29ea82cb","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:826c421c-3819-4e01-a290-04d4799f9553","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Magnets / Forms Secure"
"70e3bcf1-c03f-520d-a104-62556736167a","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:fbfd6b1e-be95-4fed-ace9-bd78d0e8e3f9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Splayed forms checked"
"06ec9425-3b97-5b55-a47f-835d34736a1f","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:809900d9-8079-4836-8656-f6783a846e5c","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Penotration dimensions checked"
"b8f24e77-68cc-57dd-aa91-06a427878c20","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:344dceb0-c2d3-4e2c-afd4-2f75ec739272","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Curves / Radius Checked"
"ee546635-c40e-5170-8e3f-bd613ad73b05","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26a843b1-0618-4e73-9fb7-82c2d06c617c","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Rebates size and location checked"
"1858848c-2e06-5136-8f48-90b58e175c77","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:f2115ccc-c889-4060-9566-a6369573178a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Weather steps dimensions checked"
"e0418df1-0ead-5be6-8e80-8e56b50ad4bb","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:b8c4f4f1-454e-4936-a39c-ed94b5d75f1e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Weather steps orientation checked"
"35e0e300-0b25-570d-a72f-0e812e4f5b93","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26681f59-631d-4176-aa8e-8dcb2fcc9401","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Formwork","Form release applied correctly"
"e4235cc9-3973-59b3-a38c-09b168490c1d","","checkpoint-group","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement"
"fcdf5c79-1709-5faf-911a-bf53d88131eb","","checkpoint-status","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2f21ec73-92fc-4e82-836f-b3989297918d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement","Reinforcement mat as per shop drawings"
"8efc6674-3251-5df3-b128-cb91002d3fcc","","checkpoint-status","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1e0aeba2-4fe3-4650-8304-d891167a56a9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement","Reo Mat Orientation"
"9e56bc78-3e22-5a22-95cb-932da093e747","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0c210185-a25b-4466-84b2-1a5e37dcaa5d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars Size Correct"
"85b379d6-9e5a-5644-b8be-4e81a034680b","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:9a489e36-4f9d-4f76-b76d-f289d5e9e5b8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars No. Off Correct"
"6c376606-62f0-5551-83ac-8fc0c31b1037","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:947f18c1-05a0-4f0e-9d2e-8b6895718245","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement","Additional Bars Correct"
"2f0dca05-1843-516e-804f-e69b316f683a","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0921695a-8f0a-471f-b834-4beb5804a7a0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement","Reo Changes Noted"
"6bdbac82-220c-5dfe-8c92-7766ad3430be","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1adcf415-b514-4ed5-ab0b-4a5706df10d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement","Reo Changes Passed By PM"
"268d94a7-9a5b-521d-96ce-4a35c0295e49","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2b194a7c-1046-4ad3-af5a-5e70144d6d87","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement","COGS / Laps As Per SD"
"369099d2-d392-5ec3-a148-355c32ce6319","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:5dcaf330-b436-4a1a-a794-710950fb0b0a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement","Any Splice 40 x Dia Min"
"ca020803-63db-5532-ae14-1e10217b8e64","","checkpoint-status","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:78b57408-913e-4838-8887-f9f714bfe8d9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Reinforcement","Rebar Photos"
"755be7a4-65ee-5aa3-a1e5-5623d9a59720","","checkpoint-group","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins"
"305667d2-4bc8-5398-ac8d-2127dbf423da","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:2a353ad3-4ca2-4a79-a2ff-22f917e27dc8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Location Checked"
"ba473d17-602b-5bfd-a136-a86288df69d9","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:976aa919-133c-4371-af4a-65684fe4851d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Cross Bars Inserted"
"5ac80d7a-084b-5eca-ace8-d2793f54f54c","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:014bcf87-a1fd-4abd-ab69-4cf240288554","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting Inserts as Per Lift Design"
"9f9ea18e-441c-5af8-9545-a04a76a27fb1","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:04949cef-6019-4944-9abf-bc21c636b45d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifter Type correct"
"02ab6fb5-f2cf-5181-a392-bfd943cb4048","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:0e605e4f-634a-42b2-97b8-af21d479bcf2","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting V Bars Inserted"
"2e5dbcad-a3a3-58cf-b9ed-9dcbeb7e22a2","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:c4ec3f31-2fc9-42de-882d-31d8f5f7c1a6","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast Plates Per Design"
"dd71baf8-56c1-5f5e-b659-5997a2ddd28b","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:140de006-93d1-4cc6-8d8a-175509f130b2","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast Plate Location Checked"
"ae5038b9-a9b2-5f78-a706-0357976a5e5a","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:e4b203fb-fcb1-4e06-93dc-1fbccdd4ec34","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Additional Cast Plate Bars Inserted"
"9bad08c3-b7ff-5f1c-a2ce-48ef20e8c9d6","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:1ef55d89-2b7e-4009-81c3-5e8f3153538a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Starter Bars Correct Per SD"
"139a931b-1dc9-5fe9-a11e-95a38757ec91","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:e446f9b8-7a10-4207-93df-b1e230f0ec45","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Pertruding Bars Orientation"
"7fb517fd-b157-53c5-a257-14367f85c458","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:a417c0c9-137f-42cb-a33e-36be0df4875b","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Size Checked"
"2ceae4c4-712b-5b45-a69d-23c852c0d044","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:77f6b57d-9e42-4987-acff-cc1cfadef084","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Exit Orientation Checked"
"416b52dd-41a0-5f4d-bcff-09392e5ab0b4","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:84a235aa-1b45-4714-9676-71e05dbd6e80","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Photo"
"bffdaa01-a8de-5199-a1db-53798934ae19","","checkpoint-status","pass","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:3814317c-2f36-41f8-90ff-3e82d38d9f19","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting Insert Photo"
"1b0734af-0119-5bcc-a8a1-e288d35da5b7","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:c1b2e65e-761e-4cbd-8e49-2327b604394e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast In Plate Photo"
"e1160b18-3813-513c-8023-7de8f4b8b408","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:7f6e72fd-61e0-4019-aef5-f1811355e1b7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Fixings / Cast Ins","Penetration Photo"
"ed8b7dcc-ebb8-515c-ae4a-332890091c94","","checkpoint-group","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Final Checks"
"8abaa88e-f2e9-5f8e-9366-65808399f608","","checkpoint-status","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:6c8bbf16-a6ff-4bd9-8ed4-933a91d76417","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Final Checks","All SD Dimensions Shown"
"b1fa640f-3a22-5e43-8dd4-d9405589e1c7","","checkpoint-status","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:9bfb6b82-4553-425d-8c5d-f7b11ccef887","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Final Checks","Photo of For ""Construction"" Shop Drawing"
"76be84a4-7bab-5bc1-8b1f-ea690016a6b3","","checkpoint-status","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:f6a6f3c3-e8de-4f22-bb4b-82a888ed9b8d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Final Checks","Panel ID Tag Placed"
"66c65ef3-64c1-521c-b24b-5f7755bc90db","","checkpoint-status","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:788889ae-a4ca-46d9-a1b6-b83c0a5d78c8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Final Checks","Product Cleared For Pouring"
"c17fc1eb-65be-59ac-ac3f-596bffdaba13","","checkpoint-status","pass","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:c23f8dac-cfd1-4d5b-b829-38f3c8573c22","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Pre-Pour Checklist 1","Final Checks","Inspector sign off attached below"
"3f82e1ee-7873-488e-83fe-f9bda0af6915","","checklist-flat","pass","Concrete Delivery Checklist","checklist-flat","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist"
"bedc2b05-0373-585f-b6a9-9b57bc914a55","","checkpoint-no-status","no-status-started","Concrete Delivery Checklist:592cb40a-40a3-495c-8cb3-7968eae2adbd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","Details"
"27a5b547-17ca-5ea9-93af-3cd51913c8d9","","checkpoint-status","pass","Concrete Delivery Checklist:f969e7af-20ef-4487-963d-c470a2d67dfb","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","Picture of Concrete Docket"
"9d857870-64b8-5bc0-9c36-11c43fee0b63","","checkpoint-status","pass","Concrete Delivery Checklist:3799c218-8671-41b2-ac33-8b7c3a0fd8fd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","Load size match order sheet"
"e608c6ac-2d82-5c42-b786-203acf3db4e5","","checkpoint-status","pass","Concrete Delivery Checklist:28400e61-b2ab-48eb-8ac4-1f8a446c2c3a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","Mix type match the order sheet"
"b7812926-1341-5e95-aae6-74d00ca4da09","","checkpoint-status","pass","Concrete Delivery Checklist:47a6ad5d-dae3-4128-b7b8-7965ecbb7ad0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","Mix color match the order sheet"
"e89cb625-308d-5577-972e-6f85635406a3","","checkpoint-status","pass","Concrete Delivery Checklist:b9259093-0262-4fae-ba49-be674e4ba849","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","MPa match the order sheet"
"dbf876e9-ec26-5e6f-86df-ca1e29e88eda","","checkpoint-status","pass","Concrete Delivery Checklist:06c16106-c31c-42a1-9d01-49f1d28796d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","Spread / slump within range"
"38f20c57-23ec-56ed-8734-6595f710afd4","","checkpoint-status","not-applicable","Concrete Delivery Checklist:2c14a410-ef01-4ef6-8ca3-963c09661c04","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","Water Added (N/A if no)"
"190c3398-a8ca-5a84-a863-3bbead4b33b0","","checkpoint-status","not-applicable","Concrete Delivery Checklist:033ab66e-528f-48f9-b427-2be90e1cd10f","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","Concrete test taken (N/A if no)"
"b582de31-5330-50c2-97a2-a8f0bd118045","","checkpoint-status","pass","Concrete Delivery Checklist:76cb840b-5fea-44e1-93a7-8f38b56287b3","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","Picture of spread check before dispatch"
"155f688b-f9c7-5487-b2b4-1849d38624ab","","checkpoint-status","pass","Concrete Delivery Checklist:644e4a08-4619-4900-8321-8dcea55cdb2f","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P021","Concrete Delivery Checklist","Inspector sign off attached below"
"2d076d65-d81a-4fad-9c92-ec667412e221","","folder-normal","pass","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","P022"
"dbe83c0d-a798-45ae-86e1-7426763ab32b","","checklist-sectioned","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1"
"87dacb79-70da-5ff7-9f4d-caa75121049d","","checkpoint-group","pass","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Product Detail"
"353a1a12-2000-5edb-aec3-4ccee6b37ab9","","checkpoint-status","pass","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420:d90bfa34-8b4c-4a15-bb28-723c46deeef4","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Product Detail","Details"
"94212318-9026-54bb-b8d2-36d664070c5e","","checkpoint-group","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork"
"b60c8451-6624-5f29-b716-419cafc6f315","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:3f0cdcab-4b3f-476d-b56b-b16ee107e388","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Check Length"
"5313d994-37bd-573c-876a-aeb87485c11b","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:52ec7df5-ba4b-4cfb-a76e-660dcfff8f63","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Check Width"
"cd90987d-dd23-583b-bbe5-09f6c8e93512","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:478266b9-d083-4b39-8262-306e351e2909","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Check Thickness"
"2b31508e-c82e-566f-80a8-f619fda769ac","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:dcc56b68-3340-44ea-92f1-17fa5704ae43","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Check Diagnonal"
"20a239ff-2a89-51f6-94bf-cd296d15ea42","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:5320e261-0158-45f1-80f6-3ac8bfd372dd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Sideform Trueness"
"89144f52-bcc5-5576-ad24-45dcbaed92da","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:826c421c-3819-4e01-a290-04d4799f9553","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Magnets / Forms Secure"
"253f92f7-3e40-5e45-86b8-82a28754f657","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:fbfd6b1e-be95-4fed-ace9-bd78d0e8e3f9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Splayed forms checked"
"97bce1bd-7b40-5217-af5a-abc4e718d200","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:809900d9-8079-4836-8656-f6783a846e5c","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Penotration dimensions checked"
"028559b5-3551-5d31-a53b-a1f79de35c95","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:344dceb0-c2d3-4e2c-afd4-2f75ec739272","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Curves / Radius Checked"
"4d40231b-735e-588a-b212-a56e7dfde30d","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26a843b1-0618-4e73-9fb7-82c2d06c617c","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Rebates size and location checked"
"41dd4cff-64f3-5067-8f3f-19ced226eb53","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:f2115ccc-c889-4060-9566-a6369573178a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Weather steps dimensions checked"
"727a767b-76d7-53e2-b1db-75940fb377ea","","checkpoint-status","not-applicable","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:b8c4f4f1-454e-4936-a39c-ed94b5d75f1e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Weather steps orientation checked"
"f7168156-8542-5a0e-9c48-281ca3c9cfcc","","checkpoint-status","pass","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26681f59-631d-4176-aa8e-8dcb2fcc9401","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Formwork","Form release applied correctly"
"b06b2041-fa98-5c73-9620-fc2f078ef7d4","","checkpoint-group","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Reinforcement"
"686610bf-e491-56de-bf40-424af4f127fd","","checkpoint-status","pass","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2f21ec73-92fc-4e82-836f-b3989297918d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","P022","Pre-Pour Checklist 1","Reinforcement","Reinforcement mat as per shop drawings"
