"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ace8d8bb-4e7b-4d71-a761-645d4b1d717b","","folder-normal","not-started","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY"
"5497033e-4588-43b9-bd75-8b2b5f1b23f7","","folder-normal","not-started","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/5"
"b19afb5f-277b-4d60-8c9c-fde3e60205c7","","checklist-sectioned","not-started","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/5","Pre-Pour Checklist 1"
"88f96a39-f938-5a3b-91e9-52e11ff1e712","","checkpoint-group","not-started","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/5","Pre-Pour Checklist 1","Product Detail"
"8593fe36-6a2e-5ca9-9842-10ff9711c2aa","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:04949cef-6019-4944-9abf-bc21c636b45d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifter Type correct"
"ce7e1a52-da5d-5911-9a56-b8d8dd509795","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:0e605e4f-634a-42b2-97b8-af21d479bcf2","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting V Bars Inserted"
"19e9ae81-f445-5275-b931-560222839ffd","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:c4ec3f31-2fc9-42de-882d-31d8f5f7c1a6","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast Plates Per Design"
"67edcb48-0d76-5ac2-9aae-c419254a1d90","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:140de006-93d1-4cc6-8d8a-175509f130b2","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast Plate Location Checked"
"ab5a9ae2-1c78-5274-9a9b-267fd91edd13","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:e4b203fb-fcb1-4e06-93dc-1fbccdd4ec34","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Additional Cast Plate Bars Inserted"
"802d9cf2-bd24-5893-b14c-6669385d7a47","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:1ef55d89-2b7e-4009-81c3-5e8f3153538a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Starter Bars Correct Per SD"
"9bd8af5a-e5a4-52f8-af95-749153641de1","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:e446f9b8-7a10-4207-93df-b1e230f0ec45","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Pertruding Bars Orientation"
"a28f5406-dca9-53bf-aed8-d99d4026589c","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:a417c0c9-137f-42cb-a33e-36be0df4875b","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Size Checked"
"0285392f-3b8d-5598-8f87-c52fb027364d","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:77f6b57d-9e42-4987-acff-cc1cfadef084","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Exit Orientation Checked"
"9b9963e9-517b-5943-b74f-745f690a371a","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:84a235aa-1b45-4714-9676-71e05dbd6e80","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Photo"
"0e2f48e9-e190-5b39-8190-8f6633a64636","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:3814317c-2f36-41f8-90ff-3e82d38d9f19","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting Insert Photo"
"ef78f562-b03d-524d-a341-74b20f7ad613","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:c1b2e65e-761e-4cbd-8e49-2327b604394e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast In Plate Photo"
"54e14fa1-8bef-5d36-b362-e4709f8662c8","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:7f6e72fd-61e0-4019-aef5-f1811355e1b7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Fixings / Cast Ins","Penetration Photo"
"ebf7afc0-b7c0-5d70-ad04-936dd3578468","","checkpoint-group","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Final Checks"
"c6227913-a14c-5a69-b3c6-66d3fff52999","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:6c8bbf16-a6ff-4bd9-8ed4-933a91d76417","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Final Checks","All SD Dimensions Shown"
"0b0598bd-8ab9-59ad-aa9b-5ba2c32592ea","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:9bfb6b82-4553-425d-8c5d-f7b11ccef887","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Final Checks","Photo of For ""Construction"" Shop Drawing"
"3ae0147b-e87a-570c-ae22-6ad0c2bc6b9b","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:f6a6f3c3-e8de-4f22-bb4b-82a888ed9b8d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Final Checks","Panel ID Tag Placed"
"41d4ab29-b920-5b45-b420-2a9b65528c31","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:788889ae-a4ca-46d9-a1b6-b83c0a5d78c8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Final Checks","Product Cleared For Pouring"
"c8b5e7a0-6b11-54d5-9169-b5dfe08a582d","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:c23f8dac-cfd1-4d5b-b829-38f3c8573c22","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Pre-Pour Checklist 1","Final Checks","Inspector sign off attached below"
"f8cf0c21-4bee-4c3c-aa57-2ea466253c6d","","checklist-flat","not-started","Concrete Delivery Checklist","checklist-flat","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist"
"220a8fa2-c2cd-504c-b536-3c9d6037bdf2","","checkpoint-no-status","no-status-not-started","Concrete Delivery Checklist:592cb40a-40a3-495c-8cb3-7968eae2adbd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","Details"
"a4869dfe-e7fc-5432-8c4d-a10c3a8df296","","checkpoint-status","not-started","Concrete Delivery Checklist:f969e7af-20ef-4487-963d-c470a2d67dfb","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","Picture of Concrete Docket"
"4bb367ac-0345-5300-b9a0-26f3fb7e722b","","checkpoint-status","not-started","Concrete Delivery Checklist:3799c218-8671-41b2-ac33-8b7c3a0fd8fd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","Load size match order sheet"
"dffef541-463b-5b01-bdbb-63aad101b6e1","","checkpoint-status","not-started","Concrete Delivery Checklist:28400e61-b2ab-48eb-8ac4-1f8a446c2c3a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","Mix type match the order sheet"
"3f719c52-c8cf-50c0-bc3d-38c738170d36","","checkpoint-status","not-started","Concrete Delivery Checklist:47a6ad5d-dae3-4128-b7b8-7965ecbb7ad0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","Mix color match the order sheet"
"48678fc8-f415-51d5-8fbb-41c98bb5f2d8","","checkpoint-status","not-started","Concrete Delivery Checklist:b9259093-0262-4fae-ba49-be674e4ba849","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","MPa match the order sheet"
"72e88f27-7e14-52ab-bc12-2f28743938a2","","checkpoint-status","not-started","Concrete Delivery Checklist:06c16106-c31c-42a1-9d01-49f1d28796d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","Spread / slump within range"
"4240869a-47d1-54b7-b4a6-8122b8682cd7","","checkpoint-status","not-started","Concrete Delivery Checklist:2c14a410-ef01-4ef6-8ca3-963c09661c04","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","Water Added (N/A if no)"
"7ee867ac-9888-556a-bbbd-bcd015791c4e","","checkpoint-status","not-started","Concrete Delivery Checklist:033ab66e-528f-48f9-b427-2be90e1cd10f","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","Concrete test taken (N/A if no)"
"d4d03a6e-960d-5146-ab8b-2af336d0e1c8","","checkpoint-status","not-started","Concrete Delivery Checklist:76cb840b-5fea-44e1-93a7-8f38b56287b3","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","Picture of spread check before dispatch"
"94dcc276-70bf-5794-8caa-0aa96e7dde73","","checkpoint-status","not-started","Concrete Delivery Checklist:644e4a08-4619-4900-8321-8dcea55cdb2f","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/12","Concrete Delivery Checklist","Inspector sign off attached below"
"0508346e-040f-45df-a3a3-d41139e9d8e3","","folder-normal","not-started","","step","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/13"
"de858174-b7d2-4172-b88b-829f0b78e51e","","checklist-sectioned","not-started","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1"
"cf3ecd8b-2605-5753-88a2-12717ea4a225","","checkpoint-group","not-started","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Product Detail"
"1aea2da5-a4cb-52ee-a22b-10c56df07072","","checkpoint-status","not-started","Pre-Pour Checklist 1:1f5ad4e3-2440-49d1-8cc6-8da58cf41420:d90bfa34-8b4c-4a15-bb28-723c46deeef4","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Product Detail","Details"
"d2755ae4-62ae-5fe8-9310-6ed510bf3e77","","checkpoint-group","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork"
"b730e033-fb03-5ce0-b38e-1c930a6d1cbf","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:3f0cdcab-4b3f-476d-b56b-b16ee107e388","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Check Length"
"417be506-77c2-510a-b3e4-b07a7020138b","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:52ec7df5-ba4b-4cfb-a76e-660dcfff8f63","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Check Width"
"8c5ce925-1c4c-586d-a467-5a0ff1e55b55","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:478266b9-d083-4b39-8262-306e351e2909","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Check Thickness"
"6a0b60d6-3e39-5b78-bdb0-d792d9406878","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:dcc56b68-3340-44ea-92f1-17fa5704ae43","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Check Diagnonal"
"9344b6a2-1a93-524d-b881-5a0274883ced","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:5320e261-0158-45f1-80f6-3ac8bfd372dd","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Sideform Trueness"
"ac719f0f-801b-595a-a6be-5c239efa925b","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:826c421c-3819-4e01-a290-04d4799f9553","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Magnets / Forms Secure"
"46632dd4-9469-56cb-b33d-6b845ae825df","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:fbfd6b1e-be95-4fed-ace9-bd78d0e8e3f9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Splayed forms checked"
"b515278c-0db7-5ab5-ad62-f33c9e405dcf","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:809900d9-8079-4836-8656-f6783a846e5c","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Penotration dimensions checked"
"96f85e8e-dcab-5c77-8a2d-671be4ac673f","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:344dceb0-c2d3-4e2c-afd4-2f75ec739272","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Curves / Radius Checked"
"c4659865-e3b0-5164-978c-2fd8dfd0ef53","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26a843b1-0618-4e73-9fb7-82c2d06c617c","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Rebates size and location checked"
"fc17394b-841e-5f7b-b7cb-c1cbb1e08629","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:f2115ccc-c889-4060-9566-a6369573178a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Weather steps dimensions checked"
"40267976-e91f-5a90-bed7-7994d3a53a72","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:b8c4f4f1-454e-4936-a39c-ed94b5d75f1e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Weather steps orientation checked"
"c28ca524-31c1-53bb-b902-2b431a861a4d","","checkpoint-status","not-started","Pre-Pour Checklist 1:42c9fa11-750c-4886-a6b6-88596bff77de:26681f59-631d-4176-aa8e-8dcb2fcc9401","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Formwork","Form release applied correctly"
"7587ac70-4bb5-57af-9d83-76d29f980d3d","","checkpoint-group","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement"
"0c0a90ef-8532-52f7-9424-f92bb0e02d0c","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2f21ec73-92fc-4e82-836f-b3989297918d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement","Reinforcement mat as per shop drawings"
"63d92b6c-ce41-5fd1-a080-bc10924853ee","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1e0aeba2-4fe3-4650-8304-d891167a56a9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement","Reo Mat Orientation"
"405a7e2f-fd4b-587a-900c-084b4ab0fa73","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0c210185-a25b-4466-84b2-1a5e37dcaa5d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars Size Correct"
"3e91cc30-9c60-5e30-940e-e192ff4a6f36","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:9a489e36-4f9d-4f76-b76d-f289d5e9e5b8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement","Perimeter Bars No. Off Correct"
"2f5f299f-c6fb-59e7-9344-6d64dd3e1449","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:947f18c1-05a0-4f0e-9d2e-8b6895718245","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement","Additional Bars Correct"
"ff915411-14cc-5896-9644-acf13f4e8bc2","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:0921695a-8f0a-471f-b834-4beb5804a7a0","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement","Reo Changes Noted"
"619d19c6-55ea-5e5c-92a7-1b384bb226cb","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:1adcf415-b514-4ed5-ab0b-4a5706df10d7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement","Reo Changes Passed By PM"
"9f3568c7-a3cf-575d-b0cc-f75b7e3decdd","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:2b194a7c-1046-4ad3-af5a-5e70144d6d87","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement","COGS / Laps As Per SD"
"de2b065e-d54d-5adf-9582-d9dae474238e","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:5dcaf330-b436-4a1a-a794-710950fb0b0a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement","Any Splice 40 x Dia Min"
"337a75e4-79f3-5701-86d2-5b573d1f8239","","checkpoint-status","not-started","Pre-Pour Checklist 1:67e25267-f2b1-4a07-855d-ecbd0989ca8f:78b57408-913e-4838-8887-f9f714bfe8d9","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Reinforcement","Rebar Photos"
"9cadeb4c-0afc-5f3d-af2f-b6b827c10ca3","","checkpoint-group","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins"
"2ff17f3d-9283-5fa2-b6cf-8b9793a4d0b3","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:2a353ad3-4ca2-4a79-a2ff-22f917e27dc8","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Location Checked"
"519338b4-6211-5124-85a9-fca9c315b155","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:976aa919-133c-4371-af4a-65684fe4851d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Ferrule Cross Bars Inserted"
"f8f54023-31db-52e1-95a5-fac8a0de99fe","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:014bcf87-a1fd-4abd-ab69-4cf240288554","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting Inserts as Per Lift Design"
"37b6c451-bec3-5c0c-aaf3-dcc9e510b65c","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:04949cef-6019-4944-9abf-bc21c636b45d","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifter Type correct"
"579d2b93-2a05-53a8-9991-602157ece6f4","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:0e605e4f-634a-42b2-97b8-af21d479bcf2","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting V Bars Inserted"
"f2a60733-a0bc-595f-967c-e2fc8b5b67b3","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:c4ec3f31-2fc9-42de-882d-31d8f5f7c1a6","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast Plates Per Design"
"530a79e6-51a1-5da8-a1e3-3d78354ba55a","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:140de006-93d1-4cc6-8d8a-175509f130b2","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast Plate Location Checked"
"cedf0e6d-d5a0-5c54-a074-7faa95b8401b","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:e4b203fb-fcb1-4e06-93dc-1fbccdd4ec34","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Additional Cast Plate Bars Inserted"
"ed5ebe76-fa35-5046-8298-85bf14233031","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:1ef55d89-2b7e-4009-81c3-5e8f3153538a","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Starter Bars Correct Per SD"
"394e03fa-6eb8-5149-b609-ccc4714a4e69","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:e446f9b8-7a10-4207-93df-b1e230f0ec45","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Pertruding Bars Orientation"
"59b76f5a-ebf8-5ca5-ab0b-77ccc591ff8c","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:a417c0c9-137f-42cb-a33e-36be0df4875b","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Size Checked"
"2c10f699-68b3-567a-a9e1-3f74baab8599","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:77f6b57d-9e42-4987-acff-cc1cfadef084","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Exit Orientation Checked"
"3fa59072-9bc8-598c-b664-6009cb04e8c2","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:84a235aa-1b45-4714-9676-71e05dbd6e80","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Grout Tube Photo"
"1e5fee9d-b0a2-5965-8801-7285d82e3939","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:3814317c-2f36-41f8-90ff-3e82d38d9f19","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Lifting Insert Photo"
"97b178e2-693d-5473-a800-86bfda767f2f","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:c1b2e65e-761e-4cbd-8e49-2327b604394e","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Cast In Plate Photo"
"e8235867-8649-5459-894b-b35f4592051f","","checkpoint-status","not-started","Pre-Pour Checklist 1:6abd83fe-cb5a-4016-b8af-151bbb00796c:7f6e72fd-61e0-4019-aef5-f1811355e1b7","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Fixings / Cast Ins","Penetration Photo"
"30f27583-9c50-5346-b8b8-a8216ed3e54d","","checkpoint-group","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d","","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Final Checks"
"53915a30-91ae-5306-9525-5648824f8599","","checkpoint-status","not-started","Pre-Pour Checklist 1:21422afa-f6af-4343-83e4-64da9761b74d:6c8bbf16-a6ff-4bd9-8ed4-933a91d76417","","TRUE","TRUE","PRE-POUR & CONCRETE DELIVERY","CP/13","Pre-Pour Checklist 1","Final Checks","All SD Dimensions Shown"
