"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a85c26e5-7bcb-4d59-aa76-98d3fb5cc693","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA"
"c4f9bb57-3db5-449d-b4e5-cb90f978d7d5","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0"
"0aed9ebf-0c04-44c7-982b-33326047ad4d","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room"
"976cfd55-ccb9-4fa5-a8b4-0e1b716d35b0","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104"
"8317cf69-f642-4691-88f3-5adabe7711da","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104","Mechanical QA"
"4b7e6f9b-7f0a-4ba6-9a90-e026c9045347","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104","Mechanical QA","DX 1.3"
"8a1a06c7-770b-4ce3-871c-d456a49f1b74","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","EAF-18","Mechanical Duct"
"9c648955-e228-4cf6-9182-b88fbe9d67f1","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","EAF-18","Duct / Equipment Cleaning"
"32015908-c3bb-4173-bd24-a7637a262451","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","EAF-18","Labelling of Equipment "
"05b4be6e-5627-475f-bcaa-4ea8bb748a85","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","EAF-18","Fans"
"cdae8ded-b5d5-446a-af17-646438296f3f","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","EAF-21"
"cb4211cc-c153-4c1f-968d-93609430a546","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","EAF-21","Mechanical Duct"
"cbbbc24c-9664-46d8-9069-f24288434cd7","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","EAF-21","Duct / Equipment Cleaning"
"b5b29ea7-cd9e-4f7e-8110-e031c39a859a","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","EAF-21","Labelling of Equipment "
"e23e5ad4-5ea8-421c-aaf6-360a587da7e2","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","EAF-21","Fans"
"b9be9070-8df9-4ab3-9f27-ac496aa18c38","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","RF-2"
"a98faa74-1732-418e-9f6c-85ea382cec75","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","RF-2","Mechanical Duct"
"51324031-0bed-44fa-949b-4912cdfa5aea","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","RF-2","Duct / Equipment Cleaning"
"ad6f52d2-ac7c-405d-9874-02cbcf2ddb5d","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","RF-2","Labelling of Equipment "
"7e1038c0-2df7-4668-ade3-f676b6bb6ecb","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","RF-2","Fans"
"f7ad893b-0d4e-492c-b81d-b2e69e4c87a1","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","MCC1-1.2"
"f6293a8c-037a-413b-a8e2-171fc506fb22","","checklist-flat","not-started","E4M - Mechanical Board ( MSSB )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 16 - Plant Room","Drawing No - MD01102","Mechanical QA","MCC1-1.2","E4M - Mechanical Board ( MSSB )"
"98228b1a-5a0d-43e2-8553-40e1f9d7e321","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room"
"bdbc6b25-ca20-4590-9795-ee512a6489f4","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101"
"a415d730-fc0d-484b-bea2-687873f84349","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA"
"a06d2116-d824-4d97-83b1-948b9098eb8c","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-01"
"359d56de-41c5-46a3-ae11-a90f980600a4","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-01","Mechanical Duct"
"2ca921cc-24e2-422e-8eca-ec4bcb7c99cb","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-01","Duct / Equipment Cleaning"
"459baf7d-a3c1-40d1-ac64-dc1d0a3e0321","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-01","Labelling of Equipment "
"2ff36430-3cb0-46ea-8742-c9ac9a1a077f","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-01","Fans"
"afd2442c-824b-4449-abb3-de89a27cbcf5","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-02"
"0321089c-11c8-4f88-beb4-3e3ce90fcf74","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-02","Mechanical Duct"
"2b4bd2ff-e9b6-47c7-8fb6-4c9966cd2d50","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-02","Duct / Equipment Cleaning"
"4a71f63f-205a-4e4b-b785-91ab482b4001","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-02","Labelling of Equipment "
"68c23407-4762-4ab0-af5f-988a8a0e0cc9","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-02","Fans"
"10c231c8-30e1-4a4f-ad4f-9126a40df969","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-03"
"de60459d-6dd7-45de-a1e1-af8364c9ca6d","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-03","Mechanical Duct"
"4f55aed7-531f-4b31-82ec-d30cf298b35e","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-03","Duct / Equipment Cleaning"
"521653b2-01cc-483a-8550-6a8cf5baca78","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-03","Labelling of Equipment "
"05a7ac9a-eb2b-46c8-98c9-ab19bb11f05a","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-03","Fans"
"e6320682-2c8b-4859-8b75-c451236fe88c","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-04"
"f9cb7584-37e7-4472-9381-9848ac3e890d","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-04","Mechanical Duct"
"25826402-7b59-4171-9bff-78bce9b953c8","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-04","Duct / Equipment Cleaning"
"62c6c8a2-6592-4ea8-924f-405e60df5425","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-04","Labelling of Equipment "
"49106b5a-66ff-4126-ba0a-c6cd25d6326e","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-04","Fans"
"e9243d4f-d422-44ad-b3ed-db62ca7dc38f","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-05"
"2bf079db-a090-441c-8438-bd0db25ddc69","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-05","Mechanical Duct"
"693dd3ab-d917-439c-9676-66e32360d705","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-05","Duct / Equipment Cleaning"
"c135bfa0-7728-4ce2-9064-b5c7bfbcf377","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-05","Labelling of Equipment "
"44104faa-45e9-4028-9ca8-60cd9645a05c","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","FEF-05","Fans"
"264b37be-790d-4a6f-853c-a50a496ef87a","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-02"
"fd2a6713-ba74-4579-bc58-a93d7f99c243","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-02","Mechanical Duct"
"8915e53d-dba7-42d2-8340-f2289247d74e","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-02","Duct / Equipment Cleaning"
"80056a70-1dcf-4563-bd80-3682f8e9429a","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-02","Labelling of Equipment "
"0740faf9-9069-43da-9287-a4ec73ed55b0","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-02","Fans"
"d1ba8430-f95d-4e72-8ff3-d556cd9beffd","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-04"
"a009cd1a-62af-464e-9ee8-241306c6ee88","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-04","Mechanical Duct"
"f55c2c6c-4685-45f3-93fc-c75aa1136945","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-04","Duct / Equipment Cleaning"
"fb4d99d2-1d0f-4be9-bf6f-8d9f2fd67af2","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-04","Labelling of Equipment "
"0e70292a-0386-4949-94ab-06bf0c9c9350","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-04","Fans"
"faa31bce-9cc4-4249-b5b8-aff6d2e3879b","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-05"
"b6582283-5358-4af4-9260-b3cab03e9ea5","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-05","Mechanical Duct"
"c0ad8365-8852-4a91-9649-b419a48659de","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-05","Duct / Equipment Cleaning"
"20c61d40-4f6c-4b54-836f-aba4345c267f","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-05","Labelling of Equipment "
"bafc32c8-5163-4ac2-baa8-c2d0b8199ece","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","EAF-05","Fans"
"a1da84be-6bbb-406f-b004-ceae218b11e7","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","TEF-01"
"5cfcaa7d-2501-42c1-aed0-66005cb2b08f","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","TEF-01","Mechanical Duct"
"adf58a8f-1e28-481a-889d-c3a58aae0913","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","TEF-01","Duct / Equipment Cleaning"
"6eaa7320-ac0e-43df-affc-1fc064d3eb4f","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","TEF-01","Labelling of Equipment "
"fb003bd6-4c39-45cd-b1dd-e5801be67095","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","TEF-01","Fans"
"91131093-9ff9-4a05-9864-953397bc78e4","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","TEF-01 RV-2"
"b9423521-42bf-477e-8e7f-ab975fefc084","","checklist-flat","not-started","Cowls","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","TEF-01 RV-2","Cowls"
"fa07d421-c527-4b38-ae8c-33d8292a2df0","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","TEF-01 RV-2","Labelling of Equipment "
"e454d9a1-2d23-42f0-8d21-4a47ba0a4f44","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","RF-1"
"ea4cf7e7-8b06-46aa-bb50-e54a35c61744","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","RF-1","Mechanical Duct"
"7375e437-729f-4b9e-8ae6-44334ccac4ae","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","RF-1","Duct / Equipment Cleaning"
"eec7c0fe-c201-4fad-8ea3-da1f88a1a020","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","RF-1","Labelling of Equipment "
"82b89393-db5f-4bbe-adc5-4d0122028d2a","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","RF-1","Fans"
"38b97096-812a-418e-8bc8-c2c578288cd9","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","MCC1-1.1"
"c0709041-da19-4cf2-b0c1-b418dd3f7001","","checklist-flat","not-started","E4M - Mechanical Board ( MSSB )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 17 - Plant Room","Drawing No - MD01101","Mechanical QA","MCC1-1.1","E4M - Mechanical Board ( MSSB )"
"76a8be4d-ab54-4d75-a39e-e7aea6b0629d","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 18 - Office Area"
"3de12a04-6cc6-4e5e-8cf1-8aba5096cb8b","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 18 - Office Area","Drawing No - MD01102"
"e2e3b681-2105-4f3e-bbdf-93648698c43a","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 18 - Office Area","Drawing No - MD01102","Mechanical QA"
"acab54c0-2775-455c-96f5-7ac9280c096d","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 18 - Office Area","Drawing No - MD01102","Mechanical QA","Outside Air Ducting from AHU-OFFICE-01"
"db46a417-8c1b-4b32-a34a-999c15ee3eb4","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 18 - Office Area","Drawing No - MD01102","Mechanical QA","Outside Air Ducting from AHU-OFFICE-01","Mechanical Duct"
"c793f3c2-7027-45c9-b991-b1a55d00408b","","checklist-flat","not-started","External Duct Work Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 18 - Office Area","Drawing No - MD01102","Mechanical QA","Outside Air Ducting from AHU-OFFICE-01","External Duct Work Insulation"
"9d3d562e-26b8-4b47-ae7b-31d172149695","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 18 - Office Area","Drawing No - MD01102","Mechanical QA","Outside Air Ducting from AHU-OFFICE-01","Labelling of Equipment "
"f5dcd592-66d8-4375-8aca-d32368226734","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 18 - Office Area","Drawing No - MD01102","Mechanical QA","Outside Air Ducting from AHU-OFFICE-01","Duct / Equipment Cleaning"
"0f1cb0bc-6c63-4505-8654-ffc3bf93252b","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 18 - Office Area","Drawing No - MD01102","Mechanical QA","FCU-1-6"
"a7a9bc1f-29e7-49d4-a3af-598745c334d1","","checklist-sectioned","not-started","Fan Coil Units ","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 1","Lot 18 - Office Area","Drawing No - MD01102","Mechanical QA","FCU-1-6","Fan Coil Units "
