Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,BLK-E - Level-2 - E211,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E211,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E212,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E212,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E213,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E213,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E214,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E214,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E215,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E215,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E216,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E216,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E217,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E217,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E218,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E218,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E219,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E219,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E220,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E220,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-2 - E221,,Site QA,Rough-In,BLK-E,Level-2,Apartment Ceiling Closure,E221,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E301,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E301,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E302,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E302,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E303,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E303,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E304,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E304,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E305,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E305,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E306,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E306,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E307,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E307,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E308,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E308,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E309,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E309,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E310,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E310,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E311,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E311,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E312,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E312,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E313,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E313,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E314,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E314,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E315,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E315,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E316,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E316,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E317,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E317,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E318,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E318,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E319,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E319,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E320,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E320,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-3 - E321,,Site QA,Rough-In,BLK-E,Level-3,Apartment Ceiling Closure,E321,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E401,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E401,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E402,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E402,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E403,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E403,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E404,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E404,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E405,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E405,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E406,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E406,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E407,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E407,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E408,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E408,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E409,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E409,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E410,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E410,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E411,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E411,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E412,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E412,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E413,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E413,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E414,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E414,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E415,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E415,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E416,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E416,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E417,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E417,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E418,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E418,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E419,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E419,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-4 - E420,,Site QA,Rough-In,BLK-E,Level-4,Apartment Ceiling Closure,E420,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E501,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E501,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E502,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E502,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E503,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E503,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E504,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E504,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E505,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E505,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E506,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E506,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E507,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E507,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E508,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E508,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E509,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E509,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E510,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E510,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E511,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E511,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E512,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E512,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E513,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E513,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-5 - E514,,Site QA,Rough-In,BLK-E,Level-5,Apartment Ceiling Closure,E514,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E601,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E601,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E602,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E602,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E603,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E603,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E604,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E604,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E605,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E605,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E606,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E606,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E607,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E607,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E608,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E608,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E609,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E609,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E610,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E610,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E611,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E611,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E612,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E612,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E613,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E613,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-6 - E614,,Site QA,Rough-In,BLK-E,Level-6,Apartment Ceiling Closure,E614,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E701,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E701,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E702,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E702,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E703,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E703,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E704,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E704,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E705,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E705,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E706,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E706,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E707,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E707,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E708,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E708,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E709,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E709,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E710,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E710,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E711,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E711,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E712,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E712,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-E - Level-7 - E713,,Site QA,Rough-In,BLK-E,Level-7,Apartment Ceiling Closure,E713,Ceiling Closure Checklist 1 Rough In [B]
,Columns,,,,,,,,,
,,Air Conditioning:,Air Conditioning:,Air Conditioning,,,,,,
,,Inspection Date:,Inspection Date:,Air Conditioning,,,,,,
,,Confirm area of work is accessible & acceptable,,Confirm area of work is accessible & acceptable to commence (If not comment below),,,,,,
,,Units all hung with isolation mounts,,Units all hung with isolation mounts and with 5% fall to drain point,,,,,,
,,Other services installed not impeding access to fan coil,,Other services installed are not impeding access to fan coil,,,,,,
,,Wiring connected to indoor unit electrical box,,Wiring connected to indoor unit electrical box,,,,,,
,,Condensate drainage in correct location & height,,Condensate drainage is in correct location & height,,,,,,
,,Filter Track for return air installed at back of unit,,Filter Track for return air have been installed at the back of unit,,,,,,
,,All flexible ducts conns. air tight by using duct tape,,All flexible ducts connections to air terminlas and spigots have been air tight by using duct tape,,,,,,
,,All flexible ducts conns. secured by fixing ties/cables ties,,All flexible ducts connections to air terminlas and spigots have been secured by using fixing ties/cables ties,,,,,,
,,Fresh air to apartment,,Fresh air to apartment,,,,,,
,,Ventilation:,Ventilation:,Ventilation,,,,,,
,,Inspection Date:,Inspection Date:,Ventilation,,,,,,
,,Fans installed within ceiling areas in correct location,,Fans installed within ceiling areas are in the correct location as per Mechanical Drawings,,,,,,
,,Fans Installed correctly with rubber isolation pads,,Fans Installed correctly with rubber isolation pads,,,,,,
,,All Flex has been run to correct location,,All Flex has been run to correct location,,,,,,
,,All flex are hung independent of other services,,All flex are hung independent of other services and supported by intact load spreaders,,,,,,
,,All flexible ducts mechanically secured to spigots,,All flexible ducts have been mechanically secured to spigots and air terminals by using fixing ties,,,,,,
,,Butterfly dampers installed on the PODs grille neck,,Butterfly dampers are installed on the PODs grille neck and they are in a fully opened position and air tight sealed,,,,,,
,,PVC sleeves installed in wet area walls,,PVC sleeves has been installed in wet area walls,,,,,,
,,Vent boxes installed in correct location as per RCP,,Vent boxes are intalled in correct location as per RCP and SEALED,,,,,,
,,PVC ducts hung & supported individually,,PVC ducts have been hung and supported indicidually by using hanging straps,,,,,,
,,Access Panel:,Access Panel:,Access Panel,,,,,,
,,Inspection Date:,Inspection Date:,Access Panel,,,,,,
,,Access Panel location marked on floor as per RCP,,Access Panel location has been marked on floor as per RCP,,,,,,
,,Access panel location allows sufficient access equipment,,Access panel location allows sufficient access equipment,,,,,,
,,All other other services do not impede access,,All other other services do not impede access,,,,,,
,,,,,,,,,,
Common Area Fit-Off,,,,,,,,,,
,Scope,,,Site QA,,,,,,
,Rows,,,,,,,,,
,,Basement 3,grouping,Basement 3,,,,,,
,,Basement 3 - Stair Pressurization Duct,,Site QA,Fit-Off,Basement 3,Stair Pressurization Duct,Common Area Fit-Off Checklist [D],,
,,Basement 2,grouping,Basement 2,,,,,,
,,Basement 2 - SF-B2.04,,Site QA,Fit-Off,Basement 2,SF-B2.04,Common Area Fit-Off Checklist [D],,
,,Basement 2 - CPSF-B2.05,,Site QA,Fit-Off,Basement 2,CPSF-B2.05,Common Area Fit-Off Checklist [D],,
,,Basement 2 - CPSF-B3.02,,Site QA,Fit-Off,Basement 2,CPSF-B3.02,Common Area Fit-Off Checklist [D],,
,,Basement 2 - LSF-B2.01,,Site QA,Fit-Off,Basement 2,LSF-B2.01,Common Area Fit-Off Checklist [D],,
,,Basement 2 - GEF-C-R.01,,Site QA,Fit-Off,Basement 2,GEF-C-R.01,Common Area Fit-Off Checklist [D],,
,,Basement 2 - GEF-C-R.02,,Site QA,Fit-Off,Basement 2,GEF-C-R.02,Common Area Fit-Off Checklist [D],,
,,Basement 2 - SF-B2.01,,Site QA,Fit-Off,Basement 2,SF-B2.01,Common Area Fit-Off Checklist [D],,
,,Basement 2 - CPSF-B3.01,,Site QA,Fit-Off,Basement 2,CPSF-B3.01,Common Area Fit-Off Checklist [D],,
,,Basement 2 - CPSF-B2.04,,Site QA,Fit-Off,Basement 2,CPSF-B2.04,Common Area Fit-Off Checklist [D],,
,,Basement 2 - GEF-B2.01,,Site QA,Fit-Off,Basement 2,GEF-B2.01,Common Area Fit-Off Checklist [D],,
,,Basement 2 - CPSF-B2.03,,Site QA,Fit-Off,Basement 2,CPSF-B2.03,Common Area Fit-Off Checklist [D],,
,,Basement 2 - SF-B2.02,,Site QA,Fit-Off,Basement 2,SF-B2.02,Common Area Fit-Off Checklist [D],,
,,Basement 2 - SF-B2.03,,Site QA,Fit-Off,Basement 2,SF-B2.03,Common Area Fit-Off Checklist [D],,
,,Basement 2 - Stair Pressurization Ductwork,,Site QA,Fit-Off,Basement 2,Stair Pressurization Ductwork,Common Area Fit-Off Checklist [D],,
,,Basement 1,grouping,Basement 1,,,,,,
,,Basement 1 - GEF-A.B1.01,,Site QA,Fit-Off,Basement 1,GEF-A.B1.01,Common Area Fit-Off Checklist [D],,
,,Basement 1 - GEF-A.B1.02,,Site QA,Fit-Off,Basement 1,GEF-A.B1.02,Common Area Fit-Off Checklist [D],,
,,Basement 1 - LEF-B1.01,,Site QA,Fit-Off,Basement 1,LEF-B1.01,Common Area Fit-Off Checklist [D],,
,,Basement 1 - TEF-B1.01,,Site QA,Fit-Off,Basement 1,TEF-B1.01,Common Area Fit-Off Checklist [D],,
,,Basement 1 - PSF-01,,Site QA,Fit-Off,Basement 1,PSF-01,Common Area Fit-Off Checklist [D],,
,,Basement 1 - CPSF-B2.01,,Site QA,Fit-Off,Basement 1,CPSF-B2.01,Common Area Fit-Off Checklist [D],,
,,Basement 1 - CPSF-B2.02,,Site QA,Fit-Off,Basement 1,CPSF-B2.02,Common Area Fit-Off Checklist [D],,
,,Basement 1 - GEF-B1.01,,Site QA,Fit-Off,Basement 1,GEF-B1.01,Common Area Fit-Off Checklist [D],,
,,Basement 1 - CPSF-B1.02,,Site QA,Fit-Off,Basement 1,CPSF-B1.02,Common Area Fit-Off Checklist [D],,
,,Basement 1 - CPEF-04,,Site QA,Fit-Off,Basement 1,CPEF-04,Common Area Fit-Off Checklist [D],,
,,Basement 1 - SF-B1.01,,Site QA,Fit-Off,Basement 1,SF-B1.01,Common Area Fit-Off Checklist [D],,
,,Basement 1 - SF-B1.02,,Site QA,Fit-Off,Basement 1,SF-B1.02,Common Area Fit-Off Checklist [D],,
,,Basement 1 - SF-B1.03,,Site QA,Fit-Off,Basement 1,SF-B1.03,Common Area Fit-Off Checklist [D],,
,,Basement 1 - SF-B1.04,,Site QA,Fit-Off,Basement 1,SF-B1.04,Common Area Fit-Off Checklist [D],,
,,Basement 1 - SF-B1.05,,Site QA,Fit-Off,Basement 1,SF-B1.05,Common Area Fit-Off Checklist [D],,
,,Basement 1 - SF-B1.06,,Site QA,Fit-Off,Basement 1,SF-B1.06,Common Area Fit-Off Checklist [D],,
,,Basement 1 - SF-B1.07,,Site QA,Fit-Off,Basement 1,SF-B1.07,Common Area Fit-Off Checklist [D],,
,,Basement 1 - SF-B1.08,,Site QA,Fit-Off,Basement 1,SF-B1.08,Common Area Fit-Off Checklist [D],,
,,Basement 1 - GEF-B1.01,,Site QA,Fit-Off,Basement 1,GEF-B1.01,Common Area Fit-Off Checklist [D],,
,,Basement 1 - GEF-B1.02,,Site QA,Fit-Off,Basement 1,GEF-B1.02,Common Area Fit-Off Checklist [D],,
,,Basement 1 - GEF-B1.03,,Site QA,Fit-Off,Basement 1,GEF-B1.03,Common Area Fit-Off Checklist [D],,
,,Basement 1 - GEF-B1.04,,Site QA,Fit-Off,Basement 1,GEF-B1.04,Common Area Fit-Off Checklist [D],,
,,Basement 1 - EF-GA-01,,Site QA,Fit-Off,Basement 1,EF-GA-01,Common Area Fit-Off Checklist [D],,
,,Basement 1 - EF-GA-02,,Site QA,Fit-Off,Basement 1,EF-GA-02,Common Area Fit-Off Checklist [D],,
,,Basement 1 - Air conditioning to Main switch Room (AC-B.01),,Site QA,Fit-Off,Basement 1,Air conditioning to Main switch Room (AC-B.01),Common Area Fit-Off Checklist [D],,
,,Basement 1 - Air conditioning to Main switch Room (AC-B.02),,Site QA,Fit-Off,Basement 1,Air conditioning to Main switch Room (AC-B.02),Common Area Fit-Off Checklist [D],,
,,Basement 1 - Stair Pressurization Ductwork,,Site QA,Fit-Off,Basement 1,Stair Pressurization Ductwork,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level,grouping,Lower Ground Level,,,,,,
,,Lower Ground Level - LSF-LG.01,,Site QA,Fit-Off,Lower Ground Level,LSF-LG.01,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - Bin Room Ventilation Via Chute,,Site QA,Fit-Off,Lower Ground Level,Bin Room Ventilation Via Chute,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - Loading Dock Exhaust,,Site QA,Fit-Off,Lower Ground Level,Loading Dock Exhaust,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - Garbage Exhaust,,Site QA,Fit-Off,Lower Ground Level,Garbage Exhaust,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - CPSF-LG.01,,Site QA,Fit-Off,Lower Ground Level,CPSF-LG.01,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - CPSF-B1.01,,Site QA,Fit-Off,Lower Ground Level,CPSF-B1.01,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - SF-LG.01,,Site QA,Fit-Off,Lower Ground Level,SF-LG.01,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - SF-LG.02,,Site QA,Fit-Off,Lower Ground Level,SF-LG.02,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - SF-LG.03,,Site QA,Fit-Off,Lower Ground Level,SF-LG.03,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - SF-LG.04,,Site QA,Fit-Off,Lower Ground Level,SF-LG.04,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - CPEF-01,,Site QA,Fit-Off,Lower Ground Level,CPEF-01,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - TEF-LG-01,,Site QA,Fit-Off,Lower Ground Level,TEF-LG-01,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - TEF-LG-02,,Site QA,Fit-Off,Lower Ground Level,TEF-LG-02,Common Area Fit-Off Checklist [D],,
,,Lower Ground Level - LSF-LG.02,,Site QA,Fit-Off,Lower Ground Level,LSF-LG.02,Common Area Fit-Off Checklist [D],,
,,Ground Level,grouping,Ground Level,,,,,,
,,Ground Level - LSF-A-G.01,,Site QA,Fit-Off,Ground Level,LSF-A-G.01,Common Area Fit-Off Checklist [D],,
,,Ground Level - Loading Exhaust (BL.A),,Site QA,Fit-Off,Ground Level,Loading Exhaust (BL.A),Common Area Fit-Off Checklist [D],,
,,Ground Level - Kitchen Exhaust Air (BL-A),,Site QA,Fit-Off,Ground Level,Kitchen Exhaust Air (BL-A),Common Area Fit-Off Checklist [D],,
,,Ground Level - Bin Room Ventilation Via Chute (BL-B),,Site QA,Fit-Off,Ground Level,Bin Room Ventilation Via Chute (BL-B),Common Area Fit-Off Checklist [D],,
,,Ground Level - Garbage Exhaust (BL-B),,Site QA,Fit-Off,Ground Level,Garbage Exhaust (BL-B),Common Area Fit-Off Checklist [D],,
,,Ground Level - Exhaust Air (BL-B),,Site QA,Fit-Off,Ground Level,Exhaust Air (BL-B),Common Area Fit-Off Checklist [D],,
,,Ground Level - TEF-B-G.01,,Site QA,Fit-Off,Ground Level,TEF-B-G.01,Common Area Fit-Off Checklist [D],,
,,Ground Level - LSF-B-G.01,,Site QA,Fit-Off,Ground Level,LSF-B-G.01,Common Area Fit-Off Checklist [D],,
,,Ground Level - Kitchen Exhaust Air (BL-C),,Site QA,Fit-Off,Ground Level,Kitchen Exhaust Air (BL-C),Common Area Fit-Off Checklist [D],,
,,Ground Level - Relief Air for Stair (BL-C),,Site QA,Fit-Off,Ground Level,Relief Air for Stair (BL-C),Common Area Fit-Off Checklist [D],,
,,Ground Level - Exhaust Air (BL-C),,Site QA,Fit-Off,Ground Level,Exhaust Air (BL-C),Common Area Fit-Off Checklist [D],,
,,Ground Level - Kitchen Exhaust (BL-D),,Site QA,Fit-Off,Ground Level,Kitchen Exhaust (BL-D),Common Area Fit-Off Checklist [D],,
,,Ground Level - LSF-D-G.01,,Site QA,Fit-Off,Ground Level,LSF-D-G.01,Common Area Fit-Off Checklist [D],,
,,Ground Level - Lift Relief Exhaust (BL-D),,Site QA,Fit-Off,Ground Level,Lift Relief Exhaust (BL-D),Common Area Fit-Off Checklist [D],,
,,Ground Level - LSF-D-G.02,,Site QA,Fit-Off,Ground Level,LSF-D-G.02,Common Area Fit-Off Checklist [D],,
,,Ground Level - OAF-G.01,,Site QA,Fit-Off,Ground Level,OAF-G.01,Common Area Fit-Off Checklist [D],,
,,Ground Level - OAF-G.02,,Site QA,Fit-Off,Ground Level,OAF-G.02,Common Area Fit-Off Checklist [D],,
,,Ground Level - Outside Air (BL-D),,Site QA,Fit-Off,Ground Level,Outside Air (BL-D),Common Area Fit-Off Checklist [D],,
,,Ground Level - FCU-G.01,,Site QA,Fit-Off,Ground Level,FCU-G.01,Common Area Fit-Off Checklist [D],,
,,Ground Level - FCU-G.02,,Site QA,Fit-Off,Ground Level,FCU-G.02,Common Area Fit-Off Checklist [D],,
