"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"79274318-4500-4040-97b7-9229f4c6fc0c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"f1f0713c-04ae-4a4e-9feb-cdc1628d0e62","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Retention Piles"
"8877135f-87ee-4042-9c62-1c2402fe2d27","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Retention Piles","Zone 1 (RP154-RP289)"
"aba0ea19-78b1-4c36-a9b2-8fb41248157e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Retention Piles","Zone 1 (RP154-RP289)","RP154-RP200"
"bc70ae16-86ad-46ea-8479-a1711b58268b","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference -347"
"9d04af3a-9aa3-470c-97d1-1cc378796383","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference -367"
"f896b269-c80b-4c38-8c5a-2ba9562ab334","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference -364"
"f395ad5b-97f9-4024-8f81-999ffdd17e59","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 351"
"80222011-ae1c-4579-b341-cf94fb802496","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 363"
"38e5eea8-69b3-480a-8bbf-15d7e4dd0361","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 361B"
"23e566c6-8668-4224-a276-ba5f258c1071","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 362"
"bc772fe4-32ef-424b-a22b-f0fe6187a9cb","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 371"
"2abe2905-18eb-4565-afc7-c6f56698c59b","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 361"
"b95d3029-39e0-41af-84ac-22220502496d","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 370"
"98b7a193-909b-42d9-b5c1-af9e3809b570","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference -368"
"8f05021b-b3c7-4c8f-87f8-374a1787f3cb","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 385"
"7c5833fd-ece4-4f0e-a53b-f3a411e49557","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 389"
"9f5349b2-d08c-460f-9290-79be0f52727b","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 384"
"2a0b4463-d12e-4bc8-bdc4-4c16c983088f","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 352"
"fdec9638-44e4-4b49-adc3-6964cb5cc73f","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 361A"
"1bd2c840-e8fc-443a-ae20-daca2e928dbf","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 382"
"e8782bab-f3a1-4499-abf6-6874079a2bc4","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 386"
"f633530e-7df6-4442-96ea-f51f0e3c4d79","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 387"
"b0d8166f-7607-4155-835d-e74a8e7a9703","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 388"
"609ab3b0-72e2-459c-8481-d2e0a0d5b1ce","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 430"
"5614b81c-91ce-49e7-8ff5-7a5ef5b399bd","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 431"
"6dc3c983-23cf-4844-9641-0fa4718428fa","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 341"
"322e007f-4447-431d-b324-a0e12d2749f8","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 429"
"b74e80d4-f2c1-4036-a565-da3e0e9a0fc1","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 391"
"fb6cd53e-bf93-4772-a0f9-66d849dbcd01","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 369"
"0aeef5a2-6d90-4860-bea9-d2d1d89c8832","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 383"
"53a1b434-dae6-45b0-b501-413ee0ce0545","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 392"
"b9303066-5b56-456d-b71e-2e99359ebae0","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference -330C"
"e240ef01-7deb-433b-bd4b-5b5744f539b9","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 333"
"50e18708-a53d-48af-88fd-d101a0292ffd","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 334"
"d2e98e36-5c72-42c4-bfb8-5e60ee7bb737","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 340"
"51a2d95f-5afe-4cd0-a68c-d7d8843118b3","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 342"
"87724b4c-b171-4419-8fd6-994cdf1a1905","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 339"
"ddb207f0-2923-46c4-8e68-e59afbfbe707","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 330A"
"c4c58cc4-e782-4ebf-b030-7509d323ee74","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 330B"
"7f0a41a7-9a23-4883-94c3-7dd558726277","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference -330D"
"8645eeda-bbb3-455a-bf9c-f4592141ca95","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 331"
"7d3d7918-a574-4caa-b44d-595ea46add3b","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 332"
"afdd8c3f-275c-42b2-ac51-3b563185476a","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 353"
"82b0024e-0a12-47ce-a24d-a1620d24cec7","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 354"
"c6404bf7-0552-479d-a681-14b1aff5801f","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 360"
"ead5abd9-dcb7-4c59-acc6-8dddec2a11e9","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 372"
"67b6e2bb-cc9f-4e4f-a412-28bcf5f910b2","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 373"
"7647e794-7b29-48ee-8959-0bd02e6e6fa8","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 381"
"8e47f16b-40a8-4072-bc6f-e003a17390e1","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 380"
"b1ac0e1a-ef09-4806-90c3-3f60f4f8a07d","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 394"
"e9602243-2289-4f69-99b9-cdef74ea94d6","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 393"
"4dc7972c-f371-4f3d-a708-bfcc09e6ee23","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 403"
"f83c2d56-b52f-4a8e-a2d3-b8bd8e95f5ab","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 402"
"2e1b5a20-8a77-4f8e-acb1-de4669d213c7","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 404"
"c3dafa4e-1b03-44af-adfb-9715e6fc18e4","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 395"
"7416bd0f-76e0-4b30-b473-c70ec6d82dc1","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 396"
"3fe47257-ec26-40fa-aabb-8bcf954f05f6","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 359"
"e9c004bc-57bc-48d3-bc9f-112908fb3142","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 358"
"851b4f7e-471f-4829-a78e-465a5f4054ed","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 374"
"72a43e58-10c7-4703-a935-89d8a1756706","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 379"
"26ea2d3d-1e03-441e-9696-613a1e7d0a1c","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.1 - 3.4","Pad Footing Reference - 401"
"5d3d64ef-e601-49f5-a0dc-b2fc559a71f8","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5"
"3566856c-3794-40ee-94ff-d2966eeb83ae","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference -413"
"2ea36ff2-8254-4f01-aa15-a848159200ae","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 414"
"f7b3121d-b030-4b03-8523-46a1f98ff209","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 415"
"3f706bda-56ee-40a7-9d11-92fee4420fb4","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 416"
"aceb9178-a41e-4ee6-9e10-ce32b5fb6dbe","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 417"
"b6532fa0-918c-412b-896c-0116065abcc3","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 426"
"5495c639-5a3d-42ec-b05c-f197f645d6c0","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 427"
"f8ebf7af-45db-4847-9a38-c03b220e5058","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 428"
"ec2e24dc-9dea-4bc6-93b4-6736b2f16cac","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 432"
"d84fa4b9-c5b2-4b19-8395-0b703b1aa7a1","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 433"
"5a24f30e-1b47-4f3a-8d4a-999708036fed","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 434"
"d4ed20ce-0bd6-447b-9f91-4022c6b2624d","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 434B"
"bcbb8553-4b5f-476a-9ed9-f39aa268f6e2","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 435"
"a2a0c1e7-ace9-404f-b6cb-f27730e7d4cf","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 436"
"473da051-b09c-4694-a71a-46008f8c0517","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 437"
"58ee6dff-7abd-4947-9a33-42736aace7b5","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 446"
"d1f7428b-3b43-4da2-94cb-ed60d85f8a88","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 447"
"41c19658-5d7d-47b3-ad39-2355e5e085cd","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 448"
"d0baa33b-b09e-4472-8a09-8e680f818e56","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.5","Pad Footing Reference - 449"
"d56e4bad-27bf-43ab-8fd4-f477479a6028","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6"
"905b0e9c-20f8-4f92-bd05-4cd5ee1c8301","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 405"
"f228b5ee-6d72-4384-a9ce-c93798c5b9a2","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 411"
"32db5ba7-f0d6-4ce8-be56-6998c763e427","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 412"
"efbbb88d-4fa8-4530-9b71-6eea7820b897","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 418"
"9b02fcdc-cb5e-4b9e-a111-bd18fed8be83","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 419"
"6ae8875c-600c-4dd3-9fd2-e7410fc2e0b3","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 424"
"e1087b41-14b6-4333-ac68-622582eef391","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 425"
"66da1511-598c-4323-8ca9-3f2a1308f2bb","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 438"
"dfe86c49-7945-4a18-8af4-1e61ec5d1edf","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 439"
"805d9cda-9d04-498c-a994-f8082090f2c9","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 444"
"49eed852-5a9e-4569-aba9-7e10c8925bc5","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 445"
"56352881-8c94-4a9a-8a72-caefa58a2526","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 450"
"1fdba52a-74ef-4fa6-aa4d-6f32a7de4a44","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.6","Pad Footing Reference - 451"
"7bf0d7e4-4f7f-4300-af57-64d4d7eca298","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.7"
"e7405a62-c874-4719-a259-74b790541fe3","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.7","Pad Footing Reference - 409"
"4e65b8f6-0660-49c4-8464-0850ca7c1eca","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.7","Pad Footing Reference - 410"
"43453a39-57cb-4602-a411-ec5d3bc33f00","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.7","Pad Footing Reference - 420"
"00582551-9697-417d-bb5c-070c93ae68db","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.7","Pad Footing Reference - 421"
"6f7beaf2-7c43-4fa5-baf5-9186ce54af35","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.7","Pad Footing Reference - 422"
"93eee692-1c42-4754-8b12-cd44f7fe64c0","","checklist-sectioned","pass","Pad Footing - (NFH - V.290721)","checklist","FALSE","FALSE","Site QA","Pad Footings","Zone 3 ","Zone 3.7","Pad Footing Reference - 423"
