"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ee2d1a87-5029-57cd-b79b-36b33c1abd7d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building A"
"9173777d-2f26-5536-ad82-6db060a31654","","folder-normal","pass","","step","TRUE","FALSE","Building A","Foundations"
"3f3d9f08-fbb4-5bf6-b254-4c979c9ec28e","","folder-normal","pass","","step","TRUE","FALSE","Building A","Foundations","Concrete Pours/Reinforcing"
"57937ae8-dbcf-514e-9f5f-32f99561b62e","Child Concrete - Pre Pour(482ce240-5f0a-5b5b-8e0b-2288a3283565) -- Reinforcing checked and correct(fa961180-cfd9-5057-b146-e8137ec1950e): DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checklist-sectioned","pass","f691c14580ed2eacb1c89be9d572fdd4af587cba9139f74d6d7569ec2b31fcd5","checklist","FALSE","FALSE","Building A","Foundations","Concrete Pours/Reinforcing","Lift pit"
"482ce240-5f0a-5b5b-8e0b-2288a3283565","Child Reinforcing checked and correct(fa961180-cfd9-5057-b146-e8137ec1950e): DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checkpoint-group","pass","","","FALSE","FALSE","Building A","Foundations","Concrete Pours/Reinforcing","Lift pit","Concrete - Pre Pour"
"168cbe14-9098-5cf3-8ef7-ef90f0120b68","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Precast Flooring balconies and stairs","Precast for Area:","Pre installation","All pre installation work completed"
"77ad9f22-7faf-5aff-ad76-3ace2012ae1b","","holdpoint","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Precast Flooring balconies and stairs","Precast for Area:","Pre installation","Request Signoff"
"204e5c3b-7a7b-5113-95e9-cbc31941cb1c","","checkpoint-group","pass","","","FALSE","FALSE","Building B","Structure","Level 1","Precast Flooring balconies and stairs","Precast for Area:","Installation"
"2c28eb1a-e5fd-5009-8b34-eee74f2ba93c","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Precast Flooring balconies and stairs","Precast for Area:","Installation","Alignment and levels of the panel checked/correct"
"63d2fc41-e7b4-5095-9a10-a31c043ac7ba","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Precast Flooring balconies and stairs","Precast for Area:","Installation","Panel propping checked"
"fb773c42-1a98-52a8-b400-b9f861da25a1","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Precast Flooring balconies and stairs","Precast for Area:","Installation","Checked rebar requirements for any insitu stich joints"
"43652c05-afef-54ec-a4e9-68ec2337e20c","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Precast Flooring balconies and stairs","Precast for Area:","Installation","Any additional photos, comments and observations"
"82708650-5623-5b0e-b406-30e2850edca8","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Precast Flooring balconies and stairs","Precast for Area:","Installation","Panel installation completed within tolerance in respective area"
"0c1f1b57-b0fb-574a-8221-b2231c93c413","","folder-normal","pass","","step","TRUE","FALSE","Building B","Structure","Level 1","Concrete Pour/Slabs"
"68dcb944-3dea-5d2f-bf74-8497016dbd24","Child Concrete - Pre Pour(b639dc30-8d0c-5692-96ec-095a1f81986b) -- Reinforcing checked and correct(576c4d8d-9726-5c30-8e0b-7047af438ba8): DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checklist-sectioned","pass","f691c14580ed2eacb1c89be9d572fdd4af587cba9139f74d6d7569ec2b31fcd5","checklist","FALSE","FALSE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one"
"b639dc30-8d0c-5692-96ec-095a1f81986b","Child Reinforcing checked and correct(576c4d8d-9726-5c30-8e0b-7047af438ba8): DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checkpoint-group","pass","","","FALSE","FALSE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour"
"b48ab1f9-2ca3-5585-b37c-8d306a07ae16","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour","Area Accessible & Approval to start"
"8e60aa9c-687e-5c7d-90d2-762a27dd345b","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour","Formwork - Correct Dimensions & Heights"
"c03e1524-48fd-51f5-b30e-20cb14536462","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour","Formwork cleaned, oiled and braced sufficiently"
"331625d5-aebd-5ace-a5d2-e3fcfbd6c836","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour","Any/All cast in items checked / correct (location and size)"
"d26d4a4b-b6c9-5152-9743-7c7f3ec22273","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour","Penetrations correctly formed/located, checked and accurate"
"576c4d8d-9726-5c30-8e0b-7047af438ba8","DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour","Reinforcing checked and correct"
"1172103c-5cf0-5f37-b40b-4c81fef9c649","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour","Waterproofing (checked and correct)"
"b1008e74-3102-59e4-9019-8edd98bca349","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour","Bottom of concrete pour is clean and free of debris/roughened"
"0bea018a-91af-5c06-95fb-7e1f6ab344ed","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour","Engineer informed of pour checks completed (see consultant folder and ensure observations are closed out)"
"f279a72e-100e-564b-87d3-4cf93b61b86e","","holdpoint","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pre Pour","Request Signoff"
"e0fb8d00-c8cf-53f6-ae79-e1c6025d34a8","","checkpoint-group","pass","","","FALSE","FALSE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pour /Post Pour"
"d835433b-a095-5b41-9a77-5e96017395c3","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pour /Post Pour","Concrete checked on arrival & correct (slump, MPa etc)"
"54ab77f9-3840-5f39-8fbf-3a4bfedbf4c4","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pour /Post Pour","General photos/comments/observations during placement"
"aa0421ca-e813-58af-ae18-5d84a1b12ece","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pour /Post Pour","Concrete surface finish to specifications"
"60b09c6b-e05c-54a2-bcc2-dab64b3c9449","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 1","Concrete Pour/Slabs","QA - Concrete Pour level one","Concrete - Pour /Post Pour","Concrete Pour completed correctly to specification & within tolerance in respective area(s) (photographic evidence provided below)"
"ca541c20-2512-503a-beab-14232477aa4f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building B","Structure","Level 2"
"0348d56f-cc63-5f73-8ecc-6f41e76c080e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building B","Structure","Level 2","Precast Walls"
"0c793a35-7644-45f1-943c-ea4a5ad963c2","","checklist-sectioned","work-in-progress","QA - Precast Walls/Stairs/Balconies/Floors","checklist","FALSE","FALSE","Building B","Structure","Level 2","Precast Walls","Precast for Area:"
"56961608-6478-593e-8a13-d1a5e44471df","","checkpoint-group","pass","","","FALSE","FALSE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Pre installation"
"ce8955ea-0080-53db-a4f1-0dabf73c8fe1","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Pre installation","Precast walls manufacturing completed and transported safely to the site"
"e63a8765-f9d2-5ffc-a597-904d2ce73211","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Pre installation","Site Setout completed"
"7eefdec0-c65b-5db4-8e69-0ebf029f4cc6","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Pre installation","Precast elements inspected, correct and damage free before placement"
"ebd3dcab-cf26-5546-800a-ac49f61fd05b","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Pre installation","All pre installation work completed"
"15fc02c7-cea5-59b7-900f-d04ab5ae25dd","","holdpoint","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Pre installation","Request Signoff"
"d7b8951d-7875-5faa-8715-7136ee5bd306","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Installation"
"1cb54cb1-2ebd-529d-a40a-778fc60648bf","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Installation","Alignment and levels of the panel checked/correct"
"9311479f-a66a-5b28-ad33-9acdc9455d69","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Installation","Panel propping checked"
"06a11f4a-e9b8-556a-8860-087af2b65f61","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Installation","Checked rebar requirements for any insitu stich joints"
"6972fd39-39fc-5647-915c-520d12bba1b2","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Installation","Any additional photos, comments and observations"
"e2106fa8-45df-500f-9643-3a9475b1f69a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Precast Walls","Precast for Area:","Installation","Panel installation completed within tolerance in respective area"
"255b4e0a-d44b-526f-9cd4-da704e9348e8","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Structure","Level 2","Structural Steel"
"8bef37cc-f4ab-426a-ad30-47ba0ab86e76","","checklist-sectioned","not-started","QA - Structural Steel","checklist","FALSE","FALSE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:"
"9fd0e902-1144-5dbd-b916-2cf55e38f7b8","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Pre installation"
"e6e7dea4-233a-5957-96ae-1e67515c8017","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Pre installation","Structural steel items checked"
"bc789607-34c1-507f-929a-352a600ae2ec","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Pre installation","Cast in/anchor bolts and plates installed"
"99356a96-e9b2-5916-b35d-ad4c0814b855","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Pre installation","All pre installation work completed"
"9f31f220-7003-533f-8d47-39bb502cc2e5","","holdpoint","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Pre installation","Request Signoff"
"e21fc9de-9279-5927-a34b-c55bde8796d1","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Installation"
"db1c41bf-0336-5a47-888d-0d3dbe87df1f","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Installation","Alignment and levels checked/correct"
"ee578f4b-bc06-53db-b479-3f98c77c9412","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Installation","All dry packing completed"
"7d191956-f385-596b-a91a-cf159c5d1c18","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Installation","Any additional photos, comments and observations"
"ba12fde3-bc48-5962-90ce-072b8cc8bb0c","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Installation","Structural steel work completed within tolerance in respective area"
"b76c8271-e166-5f14-874d-2e0d589010d6","","holdpoint","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Structural Steel","Structural Steel for Area:","Installation","Request Signoff"
"45001fb9-323b-5629-bb28-15b1e25831a6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Building B","Structure","Level 2","Precast Flooring"
"2982029f-0a8d-5fab-8739-df079a3acd2f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building B","Structure","Level 2","Concrete Pour/Slabs"
"91db7afb-2865-5602-87e7-9f26bcd3b920","Child Concrete - Pre Pour(30f5f747-d4a7-5c35-b0c9-1b5e751b2525) -- Reinforcing checked and correct(f51d6b5b-3150-5593-859e-00ac5db16743): DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checklist-sectioned","work-in-progress","f691c14580ed2eacb1c89be9d572fdd4af587cba9139f74d6d7569ec2b31fcd5","checklist","FALSE","FALSE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:"
"30f5f747-d4a7-5c35-b0c9-1b5e751b2525","Child Reinforcing checked and correct(f51d6b5b-3150-5593-859e-00ac5db16743): DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checkpoint-group","pass","","","FALSE","FALSE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour"
"6cc539f2-2096-56d3-af90-8342f5a86017","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour","Area Accessible & Approval to start"
"dbc7b2b8-f35d-5a86-96d2-19524f711a03","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour","Formwork - Correct Dimensions & Heights"
"daed0add-405a-5977-903c-c3266d188870","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour","Formwork cleaned, oiled and braced sufficiently"
"b386081f-7163-57ed-98c1-12a0cd2459c1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour","Any/All cast in items checked / correct (location and size)"
"61a2e385-a7c4-5928-89cf-b140dcd739de","","checkpoint-status","not-applicable","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour","Penetrations correctly formed/located, checked and accurate"
"f51d6b5b-3150-5593-859e-00ac5db16743","DataPoint Size and type correct to specification(4746d3b9-af2c-53ca-bef1-03ee77a1ca28) is missing 'button' values","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour","Reinforcing checked and correct"
"a26d8de6-967c-5f15-93dd-558cb2c2ae0c","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour","Waterproofing (checked and correct)"
"c0b2e172-b8d1-542a-8bea-91985283894d","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour","Bottom of concrete pour is clean and free of debris/roughened"
"0aa11c5f-4632-5b8b-ba82-677c8b5f3ba9","","checkpoint-status","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour","Engineer informed of pour checks completed (see consultant folder and ensure observations are closed out)"
"50c0dbff-4281-5591-85a8-ca94205086ca","","holdpoint","pass","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pre Pour","Request Signoff"
"74390fe2-5628-595c-9ecc-295ff8cd84c4","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pour /Post Pour"
"8c47b9ed-ff7d-52ab-a660-1742e7ea209d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Structure","Level 2","Concrete Pour/Slabs","Concrete Pour for Area:","Concrete - Pour /Post Pour","Concrete checked on arrival & correct (slump, MPa etc)"
