"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"28062c4c-357a-494e-a704-4868522d2224","","checklist-flat","not-started","Job Details Checklist","checklist-flat","FALSE","FALSE","Job Details"
"9e5183dd-d548-56e1-afbc-7b9dfaa541fd","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"86dd241c-d1ee-43cb-9bf9-704e1ba68964","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA"
"ba4b7a60-5de9-49fd-ae8f-181986639bed","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA","Panels"
"457c6233-507f-42dd-baa1-5536373201ab","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","P-01"
"0a6c9eeb-0540-5dc6-8ff8-39920cb2d8e0","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-01","Precast Element Details"
"3a54ab13-df5f-57a7-9acd-99ba278d3e58","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Formwork Set Up Checks","MF roughening's"
"804fab3d-c320-52e9-b92e-c13aeebce6f7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"22f9455e-931b-5509-84cd-a4577d338b54","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Formwork Set Up Checks","Mould Face Clean"
"5db8d0b0-a973-5e38-a1d4-a3143b608d77","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-69","Prepour Checks"
"a4bcd67a-70fe-50e6-9536-2b803a884d70","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","Mould Cleaned & Oiled"
"9422c889-86e1-50d3-a8d7-5aa73b0d1c19","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"ef1af21d-b2df-586b-9e46-ee9a604ec061","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","Check covers on all sides, MF and TF"
"24dd4739-ab39-5cb2-8ffa-351f493cd77d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"30c8c69e-b992-5bc6-ab78-e01f9f9acd9c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"f8db264b-5208-5e5f-9018-7cc09b5758c9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"0fb6eeb1-118d-526c-9eec-399f688644cf","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","Lifters"
"57ee482f-a440-53cf-9c8c-5e0dc5a2dcbd","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","Tie wire Trimmed"
"44d8b5cb-28b7-51c9-b7a8-2acb4bb8d26f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","Panel fully clean"
"73c958f7-bc42-5586-8263-b8e1a8de2fb3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","General Photos Attached"
"6bb78ecf-90f1-5edf-ae00-fd170b67e73f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"74460b0e-0dc5-5ba8-975b-447b4f63e8fb","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-69","Demould Inspection"
"8928da04-3556-56a3-b458-31ac27367f2e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Demould Inspection","Demould Inspection complete"
"5b0294e0-0d82-5733-95a4-d15771c5b062","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-69","Loading Out"
"a5ccaf23-2014-5af7-be88-aed995184a62","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Loading Out","Photo take of Panel on Truck"
"7bae6012-55cc-59a0-84af-c5f0ee2c514a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Loading Out","No remedial work required on site"
"445da01a-8a0c-5475-b3c0-4f2bd66561d0","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-69","Test Results, Certificates and Documentation"
"096fcc88-2461-559a-8b84-0cffc74a7305","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"7762b5ba-23e0-5c27-97a3-92511e82863a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Test Results, Certificates and Documentation","Concrete Docket Attached"
"6b703fa6-1e79-53a3-a716-7fcb9af80940","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Test Results, Certificates and Documentation","Upload Concrete test results"
"29e34d95-9bb6-5a7a-b3b1-04a0de921531","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"3de3b473-ae18-5b2b-b853-c7f0fe5ae41c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-69","Test Results, Certificates and Documentation","Upload Lift Designs"
"6364cd78-2b20-4f8e-996d-a54d390b6f9d","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","P-70"
"b1fc9fdb-dc40-5ec1-81bb-62a2a5e48588","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-70","Precast Element Details"
"3e04cbc4-fb37-5bf2-8ff0-d2860e9339dc","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Precast Element Details","Concrete Details Complete"
"c641d229-acfb-5a93-9535-7f9bda3ac4fb","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-70","Formwork Set Up Checks"
"a0a184e5-c698-5327-8c27-1152c2f19907","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"d4fd13b3-73e5-5fd6-b54d-3396627f707a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Formwork Set Up Checks","Edge Details & Rebates"
"6d632169-74ab-5a9b-a214-0872bde4ffa2","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"be521b86-d322-5252-ba69-8b291443e4bb","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Formwork Set Up Checks","MF roughening's"
"102d1c17-42db-51e5-9696-dc1dfaaa7c58","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"dabfe0b6-3500-568d-92a2-c5a8151c4573","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Formwork Set Up Checks","Mould Face Clean"
"947e99d0-bfc4-527c-8aad-dade10e11eaf","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-70","Prepour Checks"
"69c54ccd-b9fa-5a76-8c9e-7447bbeb6111","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","Mould Cleaned & Oiled"
"ff1f7471-6c26-5d6c-9ec7-de1eab292e14","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"1fe134f4-7839-5b39-8a81-b5771ee2b013","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","Check covers on all sides, MF and TF"
"ad0f65d7-9d27-50a7-8c86-ee44a9975a22","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"7f9f6b36-62a1-5eae-866f-b24e10dd3400","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"f1faf73b-9412-5128-a4b2-dc73b885f844","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"b96adc74-aeba-524a-8181-5dcc53c26fc5","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","Lifters"
"4cc65a04-dca9-552b-88fd-4f6dc8850f26","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","Tie wire Trimmed"
"0b9b8934-5dbc-55db-ac27-dce7c32f211b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","Panel fully clean"
"6f00a3ab-b41c-51c8-9449-e3d0af0ada0f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","General Photos Attached"
"a9fecdf1-4bfb-5602-a549-f7d71f6f0c8d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"084591a8-d73c-5cda-af3d-afe65ef14e76","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-70","Demould Inspection"
"6df16291-84a2-5118-ab7d-774b78166bc9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Demould Inspection","Demould Inspection complete"
"1d840d30-11ce-55ea-8ff8-7bb018b72d92","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-70","Loading Out"
"b510387e-e91c-5abc-9bb6-7703b50abf80","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Loading Out","Photo take of Panel on Truck"
"db29b494-9ba5-5282-bb12-84c6e1b2eed2","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Loading Out","No remedial work required on site"
"86041af3-50d2-5cb4-8e22-1549ac6c7ad2","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-70","Test Results, Certificates and Documentation"
"1bf51284-9cae-5276-8817-f412c581f4a6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"1c27e94a-61c0-5df9-82dd-a34a0d2343b4","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Test Results, Certificates and Documentation","Concrete Docket Attached"
"242aed04-4668-520a-b40e-db024d137823","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Test Results, Certificates and Documentation","Upload Concrete test results"
"840190fa-f507-587b-b252-a5509340426c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"453165e3-bbf1-58b9-8e7e-50e625be552f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-70","Test Results, Certificates and Documentation","Upload Lift Designs"
"f6ef30b4-972b-4ca1-ba54-9ea161ff4a75","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","P-71"
"49fd6f7e-a371-5e75-89b2-e2d13119cae8","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-71","Precast Element Details"
"8b88dfbd-5dd4-517f-9e17-d4b195ccb69a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Precast Element Details","Concrete Details Complete"
"65c26e7f-8652-55d9-9b4d-1efcd21b8f39","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-71","Formwork Set Up Checks"
"3c38ddfd-1a34-5abf-8e4c-aa70dbdc4704","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"def75aef-1b47-5903-a4df-549f8becf40d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Formwork Set Up Checks","Edge Details & Rebates"
"3f6f1e78-6a4f-5294-b182-ac45dd4f06ec","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"48b135a9-5d4e-5fb6-a366-9bce32d29340","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Formwork Set Up Checks","MF roughening's"
"37160f27-ecef-5732-a6ee-ef232e523eed","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"e012ccdb-79a6-5576-9006-d1823810c108","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Formwork Set Up Checks","Mould Face Clean"
"09f520e5-cddc-5bb6-8dc4-eef7ec147532","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-71","Prepour Checks"
"a5148636-ca6e-5808-9213-800424612f3a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","Mould Cleaned & Oiled"
"a853eb82-7fe9-539f-9be1-03a5a2e5dbae","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"4f716c7d-0d1c-5a18-aad2-bd5a1a9c9ce5","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","Check covers on all sides, MF and TF"
"60eb3591-4af0-5b2e-bf59-5520b64220be","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"f23087ae-cf75-5d74-bf34-9cecff4935df","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"11062db8-9fa2-5423-acd4-e9b1876de905","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"92d74d9e-4159-5216-8c61-6e23823df13a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","Lifters"
"e00204a1-cb0c-5b35-87ea-64a7dd2f8b8f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","Tie wire Trimmed"
"741444b5-58db-5822-8875-c88aebb253ea","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","Panel fully clean"
"e49c949d-8157-5813-9ec3-7e99daec1d4a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","General Photos Attached"
"bf5c7073-f5a5-5ddb-9f14-9a271a940db0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"bfddfbf1-d519-54b4-9da8-b6aaa220eeb6","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-71","Demould Inspection"
"ab9bd95a-5c34-5fdd-a942-58d5ecd8443a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Demould Inspection","Demould Inspection complete"
"44d8329c-d7d6-5202-af79-ea482c603ac9","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-71","Loading Out"
"1c4bd931-80bb-59e4-9083-8a7dc02a8960","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Loading Out","Photo take of Panel on Truck"
"033ef18a-3d65-52d3-91c7-d6b36acf0b2a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Loading Out","No remedial work required on site"
"15e32c23-c472-5249-8dd3-c05e5a137073","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-71","Test Results, Certificates and Documentation"
"d11f4286-e32b-5e11-8e5f-0bdeff8c4304","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"024f0274-f30e-5228-ad77-b469c020624a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Test Results, Certificates and Documentation","Concrete Docket Attached"
"5a2d11c3-39c5-5619-85f7-e382002fe7f5","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Test Results, Certificates and Documentation","Upload Concrete test results"
"3201c042-2548-5a1f-b5a7-84a7a6b16e63","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"ef86c4ed-43e5-5777-8d35-61f310e24108","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-71","Test Results, Certificates and Documentation","Upload Lift Designs"
"f81392ca-f23c-4459-be6d-013de9edf410","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","P-72"
"121855cd-98d7-560d-9391-05d46cfb58b6","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-72","Precast Element Details"
"f7a5120d-4728-54b0-adb4-2bcb2892e394","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-72","Precast Element Details","Concrete Details Complete"
"33ae5a10-3e21-5097-9068-a13ba4bf29db","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-72","Formwork Set Up Checks"
"b1ba575f-b82a-5e70-8765-1f09dc07da59","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-72","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"4694b4ea-0ff4-587a-9d71-75479068e92a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-72","Formwork Set Up Checks","Edge Details & Rebates"
"287128d1-fa1c-5567-92f3-5a06c6f1b68f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-72","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"734a3f94-843e-5894-8b1e-8560fa2c7220","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-72","Formwork Set Up Checks","MF roughening's"
"1ed4de5e-7fce-5177-be8a-eadbfd2a3677","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-72","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"a9490f6b-0833-5c42-86ad-03ac8d19ea4c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-72","Formwork Set Up Checks","Mould Face Clean"
"937c0302-e05a-5231-88eb-b45f7cbb59f0","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","P-72","Prepour Checks"
"e9fbebe0-6eae-5726-8201-3dc5787f9783","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-72","Prepour Checks","Mould Cleaned & Oiled"
"9e6d6726-2df4-50f2-a46e-abdf1ad92409","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","P-72","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
