"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d7b9d3c2-ab87-4365-bc0c-fadb97ba2331","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)"
"ba30accb-239e-4a63-a28c-f7c24907ff2d","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)","N17"
"54ba204c-584a-47a2-b9a1-5089c33b7781","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments"
"6e02539a-59b0-4392-9206-620c10913a44","","folder-normal","fail","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","Ground Floor"
"3f72875a-32ec-4357-9dfe-1322ca6383fe","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","2. H-250x250x9x14_SM490B"
"14702eb3-fbe1-437b-953b-8c74e41867fd","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","3. H-340x250x9x14_SM490B"
"d96f7fa8-f6fd-4600-b9bf-39aa2d920805","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","4. HI-300-10-14x350_A572-GR.50"
"667fd93b-a2f0-4bce-8bbc-f4f97c2512db","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","5. RHS-200x100x6.0_S355JOH"
"f3aedf94-6146-465b-bcbe-f0fed4a6cb98","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","6. RHS-300x150x10_S355JOH"
"0635ba99-06a6-4a80-970e-e85cd8b55cd5","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","7. SHS-300x20_S355JO"
"02ce7aa8-1fd6-421f-b437-62465207f9f8","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","8. PL 30_S355JR & A572-GR.50"
"ea10423b-033a-41d6-ab2a-d2a233540f37","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","9. PL 25_A572-GR.50"
"ca800cce-601f-439a-9da3-06611468c5f1","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","10. PL 20_A572-GR.50"
"50ddbac3-3d8b-4435-8dda-608673c4f031","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","11. PL 16_A572-GR.50"
"5f18f75f-cbfa-4e17-b8bb-1825cb9cddb4","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","12. PL 14_A572-GR.50"
"41e4b084-2657-45a1-b5b6-d0fc85dcf6ae","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","13. PL 12_A572-GR.50"
"82899f98-1527-416c-9e85-406b2c0314c9","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","14. PL 10_A572-GR.50"
"2b870d1a-128a-41d0-9d30-e0cc6f41a86b","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","15. PL 8_SS400"
"3180794a-0d54-4a6d-b8db-7221f1ef3627","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","16. PL 5_SS400"
"27251cfe-7d51-4964-93ab-913e65814cc2","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","17. PL 3_SS400"
"86905431-a19b-448f-a1f4-f5d500b0d091","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","18. M16_Grade 4.6"
"58a5be28-efb0-4b45-b4a0-4488f1b5c2d0","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","19. M 24_ISO 4032"
"9a3a52ff-e8e9-4908-a92f-f5bfe0dd8a4b","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","20. M 30_ISO 4032"
"d61ce534-d681-4c69-ae73-c76bf314a5bf","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Community","21. Edge Consultant_N17_Material Approval Record"
"601f126a-ff6f-4548-83be-f32065eab9d0","","folder-normal","pass","","step","TRUE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules"
"a8a9ba16-c80a-4917-89e1-1e6cba6194a7","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","1. PL 3mm SS400"
"53f8cdc7-174e-4dda-bb6b-68133fd2b35a","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","2. PL 4mm SS400"
"ae0763c6-a88c-4180-8566-f6120dea92a9","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","3. PL 5mm SS400"
"97085c57-7a2b-49d8-a0c8-bc87b6c705ed","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","4. PL 6mm SS400"
"62f885c9-f8c6-4096-a4e4-3cb74de68ed8","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","5. PL 8mm SS400"
"9fab62c3-9dea-4bef-a8a2-939db40e556f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","6. PL 10mm A572 Gr50"
"e74d3826-a358-4113-909a-bcfe58e76f14","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","7. PL 12mm A572 Gr50"
"a2149685-a353-4a20-a40b-c3b889516172","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","8. PL 14mm A572 Gr50"
"8ce312ed-1838-45e2-a8c1-71d27b9d2645","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","9. PL 14mm EN 10025 Gr S355J0"
"712af0af-7ac7-4eec-847f-bebc78626c98","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","10. PL 16mm A572 Gr50"
"292b6013-806d-443d-8464-9bc6f351e31e","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","11. PL 16mm ASTM A36"
"ec8a001f-25eb-428a-9be5-8945f0d8f084","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","12. PL 18mm A572 Gr50"
"96ba3939-7274-4a56-99e5-cfdea8c107d4","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","13. PL 20mm A572 Gr50"
"addc2690-7ca0-4a37-ae4f-0fa93b38eca5","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","14. PL 20mm A36"
"42070280-b655-4091-8c72-0492d82e7109","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","15. PL 20mm EN10025"
"571824cb-b60b-4e23-ad90-e4d2756cd3fb","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","16. PL 22mm A572-GR50"
"37655849-3979-4c4a-b4ee-9bcbb63e775f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","17. PL 25mm A572 Gr50"
"e0c6316d-7fe4-4dae-919e-9ebd2a8e0366","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","18. PL 30 mm A572 GR50"
"154079e8-d893-4920-b0c1-1072264c3c4f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","19. PL 30mm EN10025"
"95c16a66-c1e1-4a62-b719-08eb034af3e9","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","20. Galv. SHS 20x20x1.2 A500 Z80"
"18308715-0e24-4917-ab39-9b01467c7aaa","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","21. Galv. RHS 20x40x1.2 A500 Z80"
"9062578e-dfc6-44f0-a790-6941613464b5","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","22. Galv. RHS 25x50x1.2 A500 G350 Z275"
"cf6b63a9-dc9a-40e1-bd16-193466145643","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","23. Galv. RHS 50x50x1.2 A500 Z80"
"d372a043-a171-4204-a42e-d5684fb330be","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","24. Galv. RHS 50x50x1.2 A500 G350 Z275"
"75e4a210-6187-4bec-a49b-68cbf0c4d743","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","25. Galv. RHS 50x50x3 A500 G350 Z275"
"8569684a-3db4-4672-a2ef-8849cb7ebc67","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","26. Galv. RHS 50x100x2 A500 G350 Z275"
"8b4f25b7-1de8-4caa-aa6f-b82600af6a82","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","27. SHS 50x50x2 A500 Gr235"
"712a055a-b67d-4a18-8972-b16574b8651f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","28. SHS 100x100x3 SS400"
"8a16c595-9949-4cd3-8587-4131a19ca145","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","29. SHS 100x100x3 Q235"
"5699d080-d948-4a8d-b3d9-bbc21d3395d9","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","30. SHS 100x100x6 Q235"
"3d271cf0-252c-480b-8f04-af11f0ac44ab","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","31. SHS 100x100x6 EN10219 S355JOH"
"e7b35401-a050-4e6c-a0d9-4b9be6f9f3ad","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","33. SHS 200x200x12.5 EN10219 S355J0H"
"e461dece-7623-405a-8022-c2817db01ce8","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","34. SHS 200x200x16 EN10219 S355J0H"
"9ddad8e7-7478-42e2-8a3f-52f5ca8b08d8","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","35. SHS 300x300x20 EN10219 S355 J0H"
"5a7b297e-e648-4fa7-8156-9828672d7060","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","36. SHS 400x400x40 EN10219 S355 J0H"
"02ddd5df-9570-46fb-89af-3ab0dcc0b078","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","37. RHS 100x200x6 EN10219 S355J0H"
"d9a9bc09-fa39-4ec0-86d1-1b3b45bd46d2","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","38. RHS 100x200x8 EN10219 S355J0H"
"ddc6cb56-c07e-4ed3-92bb-e1d19788184b","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","39. RHS 150x300x8 SS400"
"06bd5126-5352-4933-9c52-a09004c924d6","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","40. RHS 150x300x10 EN10219 S355J0H"
"511acc15-1809-4b2b-bfb0-00c67c534a9e","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","41. RHS 150x300x16 EN10219 S355J0H"
"ec741663-1a6d-435c-afe4-b0900d18127c","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","42. C 200x80x7.5x11 SS400"
"3003b74c-bb98-43a3-8da0-cc5fc4b53878","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","43. H100x100x6x8 SS400"
"0132d29b-3712-4293-9b7f-1928a01668c6","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","44. I148x100x6x9 SS400"
"033221c8-e5bc-470c-9e7e-139121abd19a","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","45. H194x150x6x9 SM490"
"88384748-b8ea-4679-b659-1d941247a0d7","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","46. H200x200x8x12 SM490"
"38b2c93b-e6a9-4bb0-8dab-be04d3204cba","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","47. H250x250x9x14 SM490"
"37141f7e-97f6-46e1-bc0e-d602fda37742","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","48. H294x200x8x12 SM490"
"680d5359-3d08-493b-a479-8e0041f6aa2c","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","49. H300x200x10x16 A572 Gr50"
"c3e658f2-1957-4c02-8c68-4b814d3f23e1","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","50. H300x350x10x14 A572 Gr50"
"93e7b877-68ab-4cbe-ad21-7a3096a3ffc8","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","51. H340x250x9x14 SM490"
"49fa5b7e-5f79-4ed7-97b6-1c21f252f65e","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","52. H400x200x12x20  EN10025 Gr.S355J0"
"7b28b54a-5722-4264-a7c6-ba19e4fd260b","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","53. H400x200x14x30  EN10025 Gr.S355J0"
"b57b7e86-8b3a-4d8e-b0cd-5e1069207f36","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","54. H400x350x8x12 A572 Gr50"
"2e1d7ff1-112d-4b29-bc94-ab698547e6eb","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","55. H400x360x30x40 A572 Gr50"
"98304a2e-d824-41e0-aeaf-d292b6c2e780","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","56. H400x360x20x30 A572 Gr50"
"25bb330a-d1db-4515-97aa-be7cd39c2d61","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","57. V50x3 SS400"
"4acf5f1c-7162-4c2a-aa14-345462546c3f","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","58. Galv. 1.15mm G450"
"c9ee3f18-2f86-4666-add6-1f00e1601020","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","59. Galv. 1.15mm G450 Z275"
"b451d696-9d37-44d3-8ada-50420caf510c","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","60. Galv. 1.95mm G450 Z275"
"3e961363-a726-456a-80da-ce88a9526683","","checklist-flat","pass","Add Document Upload Checklist","checklist-flat","FALSE","FALSE","Material Inspections Reports","1. Structural Materials","1. N17","Modules","61. Galv. 2.0 mm G450 Z275"
