"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"eaeb3639-144c-4697-ba9a-eb9d347b0985","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"c65b507f-3bb8-480c-9777-5c71c1f90f41","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"826e6c0f-1aa7-4d76-b08b-09d7d08b7995","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"6890135a-01e0-4436-b4c0-fe5c091ead45","","checklist-sectioned","pass","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE"," Precast Manufacture","Weld plate details"
"28b4f8b6-fbe3-49cd-8f77-a6793d29e5ae","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details"
"2f69b0d6-f8c0-4a0a-b7f4-9245feef965e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details","Edge Detail"
"69a57162-2217-4b11-84ba-f0a9082283d9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details","Bar Projections"
"64886292-4cda-494d-ba08-f4ddc86592f4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Weld plate details","weld plate details","Cast in items"
"ac8b4463-8b3f-4039-a39f-94995bd1002b","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","LOT - 1"
"42426843-cee5-4976-b058-8a73cad6be23","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 1","Panel - 1P01"
"8e42227e-8431-4a78-b6e5-8eec45c46944","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 1","Panel - 1P01","Pre-Pour Check"
"9b754439-d713-5a36-bd45-411e5cd03eb6","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Pre-Pour Check"
"61690d6d-6d6e-55f6-871f-847aa79e4f5c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Pre-Pour Check","Dimensions"
"ef8906ed-0287-5d1e-b75c-709e818901fd","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Pre-Pour Check","Mould Clean"
"779ef20a-91f6-50de-bb53-dfae68e7ee8d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Pre-Pour Check","Mould Oiled"
"0180ec74-221c-5e04-883a-fa2a072c5044","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Pre-Pour Check","Mould - Workmanship"
"89b58fcc-76d8-520d-b6ec-35575682b97d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Pre-Pour Check","Reinforcing"
"572bbc18-a41d-586d-a76c-f11bf5abc926","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Pre-Pour Check","Cast In Items"
"88f35c10-8e34-5aa4-b460-a60f5ca256c5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Pre-Pour Check","Marker Position and No."
"68c821bc-18e4-54b8-86b9-edc0d2f15bb8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Pre-Pour Check","Make mould to Green Status"
"5690df40-8409-5ad6-a862-3b3dff36e061","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Concrete Works"
"be9754c3-fa29-52db-affa-7f42b69d146f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Concrete Works","Concrete Works Details"
"89bda032-a592-5e21-ba0e-a958c028dcdf","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Concrete Works","Wilco Sample Taken"
"8b940f8e-8dba-5b9b-8b89-565eb4184a89","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Concrete Works","Bridgeman Sample Taken"
"54f085d6-6cae-5aae-8084-fb4b032681c7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Concrete Works","Supervisor Approval"
"7089da3b-e9c9-5533-a6d6-a861144bd813","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Post Pour Check"
"6dc1baae-3690-5f96-a2bc-874d95cda73d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Post Pour Check","Edge Detail"
"f6847d36-3f68-5ca2-89df-476700ec823d","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Post Pour Check","Bar Projections"
"84d2252b-1e8a-5a11-b7cc-e1980d1f0866","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Post Pour Check","Cast in items"
"42e6bb8d-8ce9-5cd4-a96f-b0f216eeeb2c","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Stripping and Stacking"
"147b384b-a178-5764-912a-dfab38a46f64","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P21","Stripping and Stacking","Stripping & Stacking"
"7c3cbdec-0b4f-4b07-8ba6-e530e87e284e","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 2","Panel -2P22"
"0b9629e7-7e74-57dc-8632-5e86467ce033","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Pre-Pour Check"
"cb0db5b0-eb5a-5605-9431-89bbd4913458","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Pre-Pour Check","Dimensions"
"bd4bae9f-18b2-5dab-b534-473b002a8829","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Pre-Pour Check","Mould Clean"
"06f062b7-bfe3-5e47-85ec-005019ebf457","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Pre-Pour Check","Mould Oiled"
"4fcda560-b537-5832-b29f-e326104b5520","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Pre-Pour Check","Mould - Workmanship"
"144d9af2-0a84-5634-aa6a-7ec77c2b324a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Pre-Pour Check","Reinforcing"
"00aaf620-107e-55fa-87af-9783cfdcc59a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Pre-Pour Check","Cast In Items"
"bd97aa69-634b-5022-8348-42c9aaf22e10","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Pre-Pour Check","Marker Position and No."
"b651d342-11ed-5315-85c7-68c054aa17ee","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Pre-Pour Check","Make mould to Green Status"
"f2ff3ee4-e212-5321-b6b2-fbaddeee75a2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Concrete Works"
"9bb6819c-464d-51e0-bc00-829a50c58a9e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Concrete Works","Concrete Works Details"
"d919124f-d60a-5df4-87b8-7700e96265bf","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Concrete Works","Wilco Sample Taken"
"35d951cf-7a29-551f-a6ea-6397ebf08408","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Concrete Works","Bridgeman Sample Taken"
"4996186f-8169-5853-a13f-80ffaa176d74","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Concrete Works","Supervisor Approval"
"cd930d59-d454-524d-bd4b-a70486014c7e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Post Pour Check"
"e6630088-928c-5374-9c33-df40b69c9442","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Post Pour Check","Edge Detail"
"6957dd19-aaa2-5349-92f4-d5d586adcc35","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Post Pour Check","Bar Projections"
"398b8087-d868-5b41-98fc-a562ed79b8be","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Post Pour Check","Cast in items"
"800c53a3-9463-5bb1-8d6f-400c1827ba3d","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Stripping and Stacking"
"d8794d9d-3966-521c-ae8e-a4dde441685f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P22","Stripping and Stacking","Stripping & Stacking"
"60f34215-f235-403a-94a0-b7b2ca38a756","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 2","Panel -2P23"
"ffad5633-7420-58ed-b15e-1d92b3767883","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Pre-Pour Check"
"4dab4bc8-367c-5035-a458-4d64cbe2c4cf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Pre-Pour Check","Dimensions"
"f0fee623-bc2d-538d-8fd6-f0721b82abd3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Pre-Pour Check","Mould Clean"
"c624fdec-4776-576d-8819-996c9acd4270","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Pre-Pour Check","Mould Oiled"
"d1c391e9-7bb9-514d-b19b-f44718664948","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Pre-Pour Check","Mould - Workmanship"
"25b51e45-6d7b-5e4b-8d57-37d2569135f3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Pre-Pour Check","Reinforcing"
"e028e95a-2572-58d3-83e5-6fbcd0e1c9c6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Pre-Pour Check","Cast In Items"
"bb9ebb8b-b4f2-5b90-868e-de075f35068e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Pre-Pour Check","Marker Position and No."
"b5d51718-bb95-51fa-9b3b-28a2d9d22000","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Pre-Pour Check","Make mould to Green Status"
"ea308a3d-13e4-5984-9aae-3089681ef870","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Concrete Works"
"a5005f54-e529-5960-a425-2655ba38aeab","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Concrete Works","Concrete Works Details"
"19ea5263-cb9f-5827-87a0-229c5e5554a7","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Concrete Works","Wilco Sample Taken"
"d7fd053b-4626-5e70-b2c9-a2e142592591","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Concrete Works","Bridgeman Sample Taken"
"96c6460a-58fa-5316-99db-55637b2d4e89","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Concrete Works","Supervisor Approval"
"694cbe04-b812-56f6-88cf-7ceeab62ba0d","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Post Pour Check"
"aa274d0b-2f6d-5d45-8b22-238b56aaaa20","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Post Pour Check","Edge Detail"
"1e77cfcd-087e-54b1-b6d6-34a88815ef39","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Post Pour Check","Bar Projections"
"eb1f6543-54c8-5ad2-8fed-ccec0350498c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Post Pour Check","Cast in items"
"85784f3d-7ebc-5ef9-84c6-cb71cfa1f52d","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Stripping and Stacking"
"f1b89d50-faa3-5627-8520-8fe0edb83256","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P23","Stripping and Stacking","Stripping & Stacking"
"9efb4b92-4b2b-44de-97a4-506a036825dd","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 2","Panel -2P24"
"24d73380-d32e-5841-9eba-b4439c1c1317","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Pre-Pour Check"
"8bd3d8bb-0f64-5887-b4cd-0b2d3435ae18","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Pre-Pour Check","Dimensions"
"a1bc674a-cbb6-534f-b453-a277f6ae13f6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Pre-Pour Check","Mould Clean"
"8367b9ec-5aa6-5330-8f44-bfe8e5a1c67f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Pre-Pour Check","Mould Oiled"
"28a2d6d7-80b8-5954-ab57-0a60cf9fa2b4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Pre-Pour Check","Mould - Workmanship"
"c8603f46-f45d-5067-9a6d-d6c29897d873","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Pre-Pour Check","Reinforcing"
"01e5d0fe-e1b0-5e32-bac9-5256f27c1c98","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Pre-Pour Check","Cast In Items"
"30706fd8-5fd0-550d-8476-8b63724aaf8f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Pre-Pour Check","Marker Position and No."
"53c8d082-4a4a-520c-9181-29cbd8cb0318","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Pre-Pour Check","Make mould to Green Status"
"c0d8484a-e529-5861-8427-c5e20d7d3972","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Concrete Works"
"9a121e31-2a5f-505d-87f0-6f33afc581e8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Concrete Works","Concrete Works Details"
"a7d0e1d3-ee9f-5801-a5f0-e0dffaab5832","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Concrete Works","Wilco Sample Taken"
"1ecf8a9c-1908-5979-9bcf-08a874d37115","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Concrete Works","Bridgeman Sample Taken"
"b31911da-bad6-5adf-a056-f94671cb10b6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Concrete Works","Supervisor Approval"
"d307e023-54b4-5646-b668-3d09330c5303","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Post Pour Check"
"836be486-1799-5ec8-bf54-bbfb54a9eab5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Post Pour Check","Edge Detail"
"df69e6b5-e3f0-566f-a0b5-fdf15f12b032","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Post Pour Check","Bar Projections"
"59efdf0f-9650-5110-b8fe-3c4849788a7a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Post Pour Check","Cast in items"
"409e9876-f378-583e-8421-b635a52bf974","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Stripping and Stacking"
"5f2f5c82-9488-52b1-93ae-d57b088dc8d9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2P24","Stripping and Stacking","Stripping & Stacking"
"df2d387a-5d1d-443a-aa6c-da657c0f579c","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 2","Panel -2B01"
"13775858-3127-5249-bcf7-f1f5b40c1132","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Pre-Pour Check"
"2b6d52f0-96bd-5a03-ad20-34b0c4ff6105","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Pre-Pour Check","Dimensions"
"3785b303-dc18-57f3-bcc1-dbe89231539b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Pre-Pour Check","Mould Clean"
"9b9c41d8-a65a-5a0c-8b2d-4058d13a70f0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Pre-Pour Check","Mould Oiled"
"ddc8d9bf-b1dc-54d9-b47e-32b0954a39db","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Pre-Pour Check","Mould - Workmanship"
"308cdb50-0fcf-5e36-98c3-d538fe0ed5e3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Pre-Pour Check","Reinforcing"
"41aeead8-8fa0-5f7a-ba6c-3547dde97389","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Pre-Pour Check","Cast In Items"
"2f291aa0-ba83-523a-b4f4-92d85caeb83d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Pre-Pour Check","Marker Position and No."
"91adbd51-bedc-5b95-9de4-5156610a66ae","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Pre-Pour Check","Make mould to Green Status"
"57b398c0-ca05-5ec1-b4bc-2ecdf7860457","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Concrete Works"
"f7563d05-b081-53a9-afdf-21a53bc622bf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Concrete Works","Concrete Works Details"
"1b10022b-ecb9-5849-8125-214aa65af511","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Concrete Works","Wilco Sample Taken"
"0ae3bb26-2f45-546c-a6cb-7ef9e5355ecd","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Concrete Works","Bridgeman Sample Taken"
"e11b8d1b-b0bc-56d3-aa69-fafdb8a160c4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Concrete Works","Supervisor Approval"
"4f0601a6-e674-5b84-834e-bc858cc6bbea","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Post Pour Check"
"69d3d4c2-a482-508a-a3eb-a24aabf43ceb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Post Pour Check","Edge Detail"
"2e3e5923-cc61-59d0-82ab-93b0047f5614","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Post Pour Check","Bar Projections"
"a7d84c91-b6d1-5a64-af89-a6fe1d90a4eb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Post Pour Check","Cast in items"
"85598bf9-4439-5109-a62e-ecb2bfc14fa1","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Stripping and Stacking"
"c604a559-e58e-5492-b7f4-898780d3aa73","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 2","Panel -2B01","Stripping and Stacking","Stripping & Stacking"
"f503b081-34b9-4b4d-89e1-84ba9e69701c","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","LOT - 3"
"2b339557-758d-4665-819b-9b1cf167dbd8","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 3","3P01"
"df4199c1-bc80-5495-92ac-991bc35bcba4","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Pre-Pour Check"
"7ebfbc62-b287-5d99-8fd3-e5d3be7b912f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Pre-Pour Check","Dimensions"
"fa099cde-b179-512f-8d6b-73653661a7ca","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Pre-Pour Check","Mould Clean"
"3c99a5a7-9d89-5d9a-8436-e0e2bbcd7e9f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Pre-Pour Check","Mould Oiled"
"b56d4491-f115-5644-b881-bcba17754310","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Pre-Pour Check","Mould - Workmanship"
"9c6f2338-76c5-532c-a423-55ee520a5a06","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Pre-Pour Check","Reinforcing"
"722ba8c7-4cd8-5481-92f4-2be37b36eeb8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Pre-Pour Check","Cast In Items"
"18b2a1c4-ba4d-5661-9014-860e8562be1c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Pre-Pour Check","Marker Position and No."
"42ca8271-3141-5df5-a241-5fe0526cc0bb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Pre-Pour Check","Make mould to Green Status"
"497a7dc9-7b27-505d-a463-36840726c7a2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Concrete Works"
"bf7c47cd-cd3b-50bf-b162-a275d27c24c6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Concrete Works","Concrete Works Details"
"95c8c227-1bd6-5795-86ee-dd8013a921ce","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Concrete Works","Wilco Sample Taken"
"4015ff54-3c70-5d4b-9c2d-4a0bb8209c8e","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Concrete Works","Bridgeman Sample Taken"
"a0c28cd4-49c5-57c9-ad0d-05f11a63ea92","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Concrete Works","Supervisor Approval"
"becb0e4c-9cb3-5779-b3ac-c77b3c3e0db8","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Post Pour Check"
"a52c7943-af82-51ec-abe7-f5b591f6e435","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Post Pour Check","Edge Detail"
"68a374de-7aec-5173-8e14-fcae78631582","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Post Pour Check","Bar Projections"
"68bca8f7-973b-5529-8fb9-4d898205cf39","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Post Pour Check","Cast in items"
"50042f10-b046-52f4-ae64-2e5d229e4599","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Stripping and Stacking"
"4f401b3a-f452-55f4-8af9-0a9bb4f8dceb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","LOT - 3","3P01","Stripping and Stacking","Stripping & Stacking"
"938cef31-b052-4f32-8f25-424d19af01b6","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","LOT - 3","3P02"
