"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0a2ef68f-234f-4489-bf49-dbad693ac7dd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"0eed8881-9539-426c-ae07-54f99fd3fc01","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Documents for Reference"
"5a392417-1968-41f8-abb0-3ef9d1d26582","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Welder Certificates"
"10aded33-3c82-5163-80d4-c31281c16e56","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Welder Certificates","Please attach document here"
"146e238b-3017-4bf6-956c-4d5f0a72ff59","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Extruder Calibrations & Conformity"
"e5b52272-3964-5a06-8039-b9a81bc3178a","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Extruder Calibrations & Conformity","Please attach document here"
"00563a5c-4b02-4e95-9d5f-8cbd2c39a5bf","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Extruder Serial Numbers"
"36f526c9-4c51-587a-beca-717285bdd01f","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Extruder Serial Numbers","Please attach document here"
"d1532e47-1b04-43ad-8001-12fb6c49ddb8","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","LEISTER Tool Serial Numbers - Weldplast "
"7afb8a54-6a37-5ea0-a665-a777304edf49","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","LEISTER Tool Serial Numbers - Weldplast ","Please attach document here"
"24eca42d-d299-4b34-903f-0909d118411c","","checklist-flat","pass","Add Reference Document","checklist-flat","FALSE","FALSE","Site QA","Documents for Reference","Goodburn Spark Tester"
"478d1a02-83ec-5a0c-9796-2d9fc6b36ec1","","checkpoint-status","pass","Add Reference Document:ac683752-d805-4d0c-946f-7a5dfa54dcee","","TRUE","TRUE","Site QA","Documents for Reference","Goodburn Spark Tester","Please attach document here"
"64829cba-c0ac-4a08-8bb7-80c892b7810c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rings."
"c9a11949-58e8-42c9-811d-dfe8d22e3480","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rings.","Rings 1-500"
"9dbd897b-1d95-4bf5-8466-d8dbc9d6856c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 1-500","1 to 25"
"e66be270-6253-4536-8210-c9836126231d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 1-500","1 to 25","Prestart"
"d1609497-8240-5401-bb7f-aea5aa0b7b8c","","checkpoint-status","pass","QA - Daily Prestart Checklist:82347384-c20f-4eb9-a369-ec1e1106375c","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2076 to 2100","Daily Prestart - Date:4/8/23","Dew point"
"a0843c91-6e9e-5c49-9d89-5214d6dddda8","","checkpoint-status","pass","QA - Daily Prestart Checklist:ce0ca008-93d1-42fc-b4c2-b41451486c2b","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2076 to 2100","Daily Prestart - Date:4/8/23","Trial weld completed sucessfully and numbered?"
"9114d6f1-cefa-4e5f-90dc-25acd2cf0d9f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125"
"ef1f8cd3-d640-4bb8-ad43-0dcc13363579","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Prestart"
"e4bf16cd-1ece-49f6-aa02-542049d556bf","","checklist-flat","not-started","QA - Daily Prestart Checklist","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Prestart","Daily Prestart - Date: DD/MM/YYYY"
"12bcba7e-577c-5691-b013-ea76542c534e","","checkpoint-status","not-started","QA - Daily Prestart Checklist:b5a9a753-61bc-42fe-b0d6-ff4a0ccd84d1","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Prestart","Daily Prestart - Date: DD/MM/YYYY","Are all electrical tools and leads tagged and safe to use?"
"e3e285f3-9049-5123-958c-29950aa05b61","","checkpoint-status","not-started","QA - Daily Prestart Checklist:2fc64f3c-d7ac-4920-82dd-8a1b710f87d3","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Prestart","Daily Prestart - Date: DD/MM/YYYY","Has the Daily Calibration of the electronic spark tester been completed?"
"145a26d4-0edc-59ee-be25-be31ceb323a9","","checkpoint-status","not-started","QA - Daily Prestart Checklist:3ec57a31-9037-4421-bd0b-faec769fe45c","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Prestart","Daily Prestart - Date: DD/MM/YYYY","Are the Extruders calibration certs current?"
"b4cf7df4-d087-5447-a3f6-0e5dc68740e5","","checkpoint-status","not-started","QA - Daily Prestart Checklist:e17bf073-2d02-46c9-8a3b-418f00d7a739","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Prestart","Daily Prestart - Date: DD/MM/YYYY","Air temp"
"f3d677fb-c6da-5209-a32f-17e64b0da21c","","checkpoint-status","not-started","QA - Daily Prestart Checklist:27784ca0-5eb6-484e-a63a-b04e192b8ba4","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Prestart","Daily Prestart - Date: DD/MM/YYYY","Surface temp"
"0f59ead8-8e06-5859-9012-dbea24af7149","","checkpoint-status","not-started","QA - Daily Prestart Checklist:82347384-c20f-4eb9-a369-ec1e1106375c","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Prestart","Daily Prestart - Date: DD/MM/YYYY","Dew point"
"5a737392-6be1-587d-8080-b3399bd6719d","","checkpoint-status","not-started","QA - Daily Prestart Checklist:ce0ca008-93d1-42fc-b4c2-b41451486c2b","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Prestart","Daily Prestart - Date: DD/MM/YYYY","Trial weld completed sucessfully and numbered?"
"9690c61a-3261-4ad1-9c2c-48ad6a3507ac","","checklist-flat","pass","QA - Welding Record","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 1"
"53a9d2f3-85e0-5a4d-a3e9-bf2ee0f1600f","","checkpoint-status","pass","QA - Welding Record:e6a6dc66-9fcd-4e2c-be20-c37655ebda69","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 1","Rings"
"13bc5d06-40b7-5514-9076-bcc59ed25eda","","checkpoint-status","pass","QA - Welding Record:e4c8f605-3ee2-42b4-8adf-32d54b4455a7","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 1","Material information"
"23563672-dedc-533c-9a7e-a67cc20dab9f","","checkpoint-status","pass","QA - Welding Record:423f5873-fbe5-4e1b-b327-dc533a9e98f2","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 1","Ambient conditions"
"c1fc7e2b-ec13-5b8b-be7a-567668f45be4","","checkpoint-status","pass","QA - Welding Record:adfb5182-35af-47a8-b94c-769660946539","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 1","Panel"
"b66f0f0b-16f2-5122-8c30-c381dea04408","","checkpoint-status","pass","QA - Welding Record:8f61b87b-422a-4555-abd5-31402321b485","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 1","Welding parameters - Extrudate"
"58895de2-c62d-5aaa-8124-51d3a25347b1","","checkpoint-status","pass","QA - Welding Record:01962c1b-4082-4fd0-81b7-716a30b77df9","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 1","Welding parameters - Hot air"
"5e605b84-c942-59f2-8459-1fe5061c5ca5","","checkpoint-status","pass","QA - Welding Record:a8ae7620-6f0a-4a8e-9840-1c23b707bd2b","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 1","Welding parameters - Speed"
"ab4bac2c-5902-55b4-bac3-d13fe9d14319","","checkpoint-status","pass","QA - Welding Record:1d4bbbe4-7a6b-45ce-bbf4-32dee9b162a9","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 1","General Comments"
"d92acaae-822d-4812-becc-3f6421e8477b","","checklist-flat","not-started","QA - Welding Record","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 2"
"ae868821-c998-5eb4-a412-ba19c4530403","","checkpoint-status","not-started","QA - Welding Record:e6a6dc66-9fcd-4e2c-be20-c37655ebda69","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 2","Rings"
"5e6063af-2223-59d3-a751-6cc176c1e455","","checkpoint-status","not-started","QA - Welding Record:e4c8f605-3ee2-42b4-8adf-32d54b4455a7","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 2","Material information"
"90a38d2b-e8f7-57ad-978a-3749ad72d5ca","","checkpoint-status","not-started","QA - Welding Record:423f5873-fbe5-4e1b-b327-dc533a9e98f2","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 2","Ambient conditions"
"384253cd-b082-555b-9885-3c0cbd0e74f5","","checkpoint-status","not-started","QA - Welding Record:adfb5182-35af-47a8-b94c-769660946539","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 2","Panel"
"58365f43-9a9e-54ef-9d8b-32e136175a28","","checkpoint-status","not-started","QA - Welding Record:8f61b87b-422a-4555-abd5-31402321b485","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 2","Welding parameters - Extrudate"
"ae3c9ad7-ffde-5bc7-bf85-af197ce88534","","checkpoint-status","not-started","QA - Welding Record:01962c1b-4082-4fd0-81b7-716a30b77df9","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 2","Welding parameters - Hot air"
"169adc15-11d3-5b33-9bfe-a6cdacdf8fef","","checkpoint-status","not-started","QA - Welding Record:a8ae7620-6f0a-4a8e-9840-1c23b707bd2b","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 2","Welding parameters - Speed"
"6064dc66-6edb-5177-8072-4ee3f771838d","","checkpoint-status","not-started","QA - Welding Record:1d4bbbe4-7a6b-45ce-bbf4-32dee9b162a9","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Welding Record - Phase 2","General Comments"
"ccfcd049-2ef5-45c5-ad1f-69ec16adb987","","checklist-flat","pass","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 1"
"cf0ff3ab-288c-5be1-a04c-d6638f9e67b1","","checkpoint-status","pass","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 1","Weld shape - does the weld conform to the Variant 2 profile"
"4ff5c7c7-17e7-5a01-9bc8-30435c393f60","","checkpoint-status","pass","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 1","Nominal thickness less than 6mm"
"8a7861bd-45bd-59cb-966d-16f0ed228e69","","checkpoint-status","pass","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 1","Visual inspection complete"
"1aaa1a76-21a6-5d24-9e16-8dbc37e576f3","","checkpoint-status","pass","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 1","All joints within the requirements of DVS 2227-1 Variant 2"
"7c85554b-df52-549c-af3a-2511386c4672","","checkpoint-status","pass","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 1","Spark tester on site calibration completed every 2 days"
"3b0b0f6a-a01b-59a1-acdc-6345ecc83d52","","checkpoint-status","pass","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 1","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
"da5f7f8a-8583-5f3e-bcb1-79ff8a0a473f","","checkpoint-status","pass","QA - Electronic Testing:4d708c74-3dc3-4666-8af8-6f43e02c19a7","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 1","Mark up panel layout of joints completed in Phase 1"
"8fd525b5-af60-53ee-8013-7b8f7168fea1","","checkpoint-status","pass","QA - Electronic Testing:15ea735b-3cff-4adf-8161-678694828b00","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 1","Maximum asperities not greater than 6mm"
"ad8eb357-0331-4da7-b457-e83bbad66746","","checklist-flat","not-started","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 2"
"b97e2395-f505-5131-aa33-975fa0f13d6f","","checkpoint-status","not-started","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 2","Weld shape - does the weld conform to the Variant 2 profile"
"8dccf4bb-f233-5328-8cb1-b6b1a3bc66dc","","checkpoint-status","not-started","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 2","Nominal thickness less than 6mm"
"46eb68b1-ee6b-54e3-a297-7e37b4b34913","","checkpoint-status","not-started","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 2","Visual inspection complete"
"c7eec2a4-36a0-5335-b302-0888b0a5b597","","checkpoint-status","not-started","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 2","All joints within the requirements of DVS 2227-1 Variant 2"
"41628169-cb73-5d66-aaf9-c7fe1251eead","","checkpoint-status","not-started","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 2","Spark tester on site calibration completed every 2 days"
"965dc5b2-bde4-5a11-8faf-804af9a329c8","","checkpoint-status","not-started","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 2","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
"a5db291f-1054-54eb-b5c0-60b6e1479304","","checkpoint-status","not-started","QA - Electronic Testing:4d708c74-3dc3-4666-8af8-6f43e02c19a7","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 2","Mark up panel layout of joints completed in Phase 1"
"72ab590a-a141-5ba8-ba37-b1bcc98066ee","","checkpoint-status","not-started","QA - Electronic Testing:15ea735b-3cff-4adf-8161-678694828b00","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Electronic Testing - Phase 2","Maximum asperities not greater than 6mm"
"a2fb4241-a7b0-4fbc-874f-17a518d9506d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2101 to 2125","Defect Repair"
"b64a3532-8e72-49b0-96e5-fea562e44090","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150"
"871fb763-7190-4af9-b485-fccbf8248e3a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Prestart"
"f16127ee-b57c-4885-9d3a-99e97d4993b7","","checklist-flat","not-started","QA - Daily Prestart Checklist","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Prestart","Daily Prestart - Date: DD/MM/YYYY"
"e87edc9e-a6e4-50ba-814c-89341904eaf7","","checkpoint-status","not-started","QA - Daily Prestart Checklist:b5a9a753-61bc-42fe-b0d6-ff4a0ccd84d1","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Prestart","Daily Prestart - Date: DD/MM/YYYY","Are all electrical tools and leads tagged and safe to use?"
"961e4962-7bf7-5c7b-8ac4-75099c39af6a","","checkpoint-status","not-started","QA - Daily Prestart Checklist:2fc64f3c-d7ac-4920-82dd-8a1b710f87d3","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Prestart","Daily Prestart - Date: DD/MM/YYYY","Has the Daily Calibration of the electronic spark tester been completed?"
"91770b11-0961-5721-873c-229612482bc7","","checkpoint-status","not-started","QA - Daily Prestart Checklist:3ec57a31-9037-4421-bd0b-faec769fe45c","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Prestart","Daily Prestart - Date: DD/MM/YYYY","Are the Extruders calibration certs current?"
"13d069eb-5df7-5512-8681-bc4675339f6f","","checkpoint-status","not-started","QA - Daily Prestart Checklist:e17bf073-2d02-46c9-8a3b-418f00d7a739","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Prestart","Daily Prestart - Date: DD/MM/YYYY","Air temp"
"76d4cdf5-9e7d-5185-8114-641cb34bb1c3","","checkpoint-status","not-started","QA - Daily Prestart Checklist:27784ca0-5eb6-484e-a63a-b04e192b8ba4","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Prestart","Daily Prestart - Date: DD/MM/YYYY","Surface temp"
"9a866f2c-d099-5661-8e0e-747bebbb9441","","checkpoint-status","not-started","QA - Daily Prestart Checklist:82347384-c20f-4eb9-a369-ec1e1106375c","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Prestart","Daily Prestart - Date: DD/MM/YYYY","Dew point"
"c3b167a9-dfd1-5e9b-8ebf-601c20726234","","checkpoint-status","not-started","QA - Daily Prestart Checklist:ce0ca008-93d1-42fc-b4c2-b41451486c2b","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Prestart","Daily Prestart - Date: DD/MM/YYYY","Trial weld completed sucessfully and numbered?"
"bd81bf54-5afe-48d8-a75c-973e054b6fc7","","checklist-flat","not-started","QA - Welding Record","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 1"
"789a8f66-d70f-5b24-8f17-6e6089fea335","","checkpoint-status","not-started","QA - Welding Record:e6a6dc66-9fcd-4e2c-be20-c37655ebda69","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 1","Rings"
"7ab4de20-8a50-51c7-935f-c5a23bc7e18f","","checkpoint-status","not-started","QA - Welding Record:e4c8f605-3ee2-42b4-8adf-32d54b4455a7","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 1","Material information"
"67c030d5-3ff5-5378-8ab5-a04066f474f3","","checkpoint-status","not-started","QA - Welding Record:423f5873-fbe5-4e1b-b327-dc533a9e98f2","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 1","Ambient conditions"
"5e76d648-ae81-5b9a-bbe9-4f5cc4ef5673","","checkpoint-status","not-started","QA - Welding Record:adfb5182-35af-47a8-b94c-769660946539","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 1","Panel"
"ce6d1320-cb26-5905-a65e-6f4dbdf7af06","","checkpoint-status","not-started","QA - Welding Record:8f61b87b-422a-4555-abd5-31402321b485","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 1","Welding parameters - Extrudate"
"9360ccc3-a750-5bbd-a42b-fa97a7280c97","","checkpoint-status","not-started","QA - Welding Record:01962c1b-4082-4fd0-81b7-716a30b77df9","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 1","Welding parameters - Hot air"
"ead0d2cf-a4ab-54a7-ad81-12383bf2fed6","","checkpoint-status","not-started","QA - Welding Record:a8ae7620-6f0a-4a8e-9840-1c23b707bd2b","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 1","Welding parameters - Speed"
"26d251ad-8a52-519b-a030-0d77c63256fe","","checkpoint-status","not-started","QA - Welding Record:1d4bbbe4-7a6b-45ce-bbf4-32dee9b162a9","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 1","General Comments"
"9fe67ee4-44d9-4515-a7eb-329b990fd4ce","","checklist-flat","not-started","QA - Welding Record","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 2"
"5e5c23e0-951d-517d-b90d-0211db09c6f8","","checkpoint-status","not-started","QA - Welding Record:e6a6dc66-9fcd-4e2c-be20-c37655ebda69","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 2","Rings"
"41519daf-2146-5a86-9bf6-4425425dce3c","","checkpoint-status","not-started","QA - Welding Record:e4c8f605-3ee2-42b4-8adf-32d54b4455a7","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 2","Material information"
"8f188636-1acd-5acf-9395-abff885e80ad","","checkpoint-status","not-started","QA - Welding Record:423f5873-fbe5-4e1b-b327-dc533a9e98f2","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 2","Ambient conditions"
"b91ffa42-15f5-5b48-be7e-fc871ac55750","","checkpoint-status","not-started","QA - Welding Record:adfb5182-35af-47a8-b94c-769660946539","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 2","Panel"
"efe830d4-18ae-56a8-ac9b-d8c5c0053975","","checkpoint-status","not-started","QA - Welding Record:8f61b87b-422a-4555-abd5-31402321b485","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 2","Welding parameters - Extrudate"
"5beb4beb-72de-56aa-8b86-e166b45717fe","","checkpoint-status","not-started","QA - Welding Record:01962c1b-4082-4fd0-81b7-716a30b77df9","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 2","Welding parameters - Hot air"
"ef8ca1b5-89ec-5ecc-a462-ba8917965faa","","checkpoint-status","not-started","QA - Welding Record:a8ae7620-6f0a-4a8e-9840-1c23b707bd2b","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 2","Welding parameters - Speed"
"7f8d1912-bccb-52ef-a752-af006338faf3","","checkpoint-status","not-started","QA - Welding Record:1d4bbbe4-7a6b-45ce-bbf4-32dee9b162a9","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Welding Record - Phase 2","General Comments"
"037b9cb5-c367-4648-8aa2-374ec84f0f6d","","checklist-flat","not-started","QA - Electronic Testing","checklist-flat","FALSE","FALSE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Electronic Testing - Phase 1"
"356cb195-bf12-56f0-9bc4-d5894a34e6d9","","checkpoint-status","not-started","QA - Electronic Testing:0b2a8e1a-d192-45c7-8e94-1f70f08bc73b","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Electronic Testing - Phase 1","Weld shape - does the weld conform to the Variant 2 profile"
"212ec133-c014-55f6-8803-cee426e98b82","","checkpoint-status","not-started","QA - Electronic Testing:de8ed336-a93c-4dea-9eaf-149a255b5a4a","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Electronic Testing - Phase 1","Nominal thickness less than 6mm"
"c1cd0644-1885-5494-8213-26ac6a7d7f43","","checkpoint-status","not-started","QA - Electronic Testing:ec88f59f-2e4e-4649-bf4b-3888f94cd981","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Electronic Testing - Phase 1","Visual inspection complete"
"4b128919-5a30-5371-8bde-6a40af000cc5","","checkpoint-status","not-started","QA - Electronic Testing:19453674-2ea3-4669-9724-e1c6a622c590","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Electronic Testing - Phase 1","All joints within the requirements of DVS 2227-1 Variant 2"
"3a593266-6b0f-552f-a07b-bfbca38710a8","","checkpoint-status","not-started","QA - Electronic Testing:e51263d5-f9a7-4c9a-99bc-6b405e53f549","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Electronic Testing - Phase 1","Spark tester on site calibration completed every 2 days"
"6c94ab78-c875-5697-89c1-837d0beaa1ff","","checkpoint-status","not-started","QA - Electronic Testing:c8f16169-00ee-4bc2-87e2-d3f8dd5d9712","","TRUE","TRUE","Site QA","Rings.","Rings 2001 - 2500","2126 to 2150","Electronic Testing - Phase 1","Electronic leak testing (high voltage) carried out with Buckley's PST-100 spark tester"
