"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"7c056999-2355-5580-bd76-9df71524fb46","","fail","","folder","TRUE","FALSE","Trial - How to use CONQA Checklist"
"2997ac18-876f-506d-861b-c7afa6a28f9b","","fail","SYS - How to CONQA","checklist","FALSE","FALSE","Trial - How to use CONQA Checklist","How to CONQA"
"b3cec972-ae47-5608-960a-4f29e8ede6fb","","fail","","section","FALSE","FALSE","Trial - How to use CONQA Checklist","How to CONQA","Details"
"fde72dce-b943-5307-8ec8-2843f621ef44","","no-status-not-started","","checkpoint-no-value","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","Open this checklist in the web app with the -> Open Checklist button above"
"639887db-e0f8-51f9-bc98-3bc545d65a97","","pass","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.1 Pass this checkpoint"
"ab64c9f3-01e2-5e59-bd55-7439e40758e2","","fail","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.2 Fail this checkpoint"
"77cc56cb-3524-5bd6-92d2-d7c5159ba4aa","","not-applicable","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.3 NA this checkpoint"
"f61befd6-1847-5bfc-b36c-e9715a022534","","not-applicable","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.4 Add a photo this checkpoint"
"6dddc2bd-546e-5341-a8f7-37fecd630d37","","no-status-started","","checkpoint-no-value","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.5 Add a comment to this checkpoint"
"70f604ee-c85e-5d8a-8d72-d10c48fc9037","","pass","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.6 Attach a signature to this checkpoint"
"142a219a-dcb2-5309-9f6d-645d1df01dba","","fail","","checkpoint","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","1.7 Attach a file to this checkpoint"
"5cf8d430-488a-504d-a4e3-2384093ac09c","","no-status-started","","checkpoint-no-value","TRUE","TRUE","Trial - How to use CONQA Checklist","How to CONQA","Details","Congrats on completing your first checklist! Now download the CONQA app with the QR code."
"fb5d9537-eb93-59bf-b972-ad356f043d40","","fail","","folder","TRUE","FALSE","Site QA"
"3eecd042-d0de-5b47-96a3-dfb2b44fbd05","","pass","","folder","TRUE","FALSE","Site QA","Lot 1"
"319dc620-4f5f-5acd-b816-882b80e2c621","","pass","","folder","TRUE","FALSE","Site QA","Lot 1","Earthworks"
"328f9a08-d48f-5201-b1a9-10055e830fc3","","pass","QA - Detailed Excavation -","checklist","FALSE","FALSE","Site QA","Lot 1","Earthworks","Detailed Excavation"
"af90d97c-6ff5-5810-b176-c2ed2ceb0cd1","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Services Located"
"688e0181-db7a-5f02-848c-c06b9916d643","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Location accurate"
"535068e4-5a8b-5bcf-8dc7-9a44a102f9e3","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Topsoil stripped completely"
"ac723129-498f-576a-b96d-a01d628e3e5d","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"1d543949-a6c9-5f2c-99f1-4a5d4d3cc43e","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"0e1a14d6-8e4b-5ff6-bf53-90ef1af22209","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"3dfd0121-6b73-50a2-aa86-6bfc5a57cf13","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"40f9df5c-9dab-5d32-90e9-d1251c781583","","pass","","folder","TRUE","FALSE","Site QA","Lot 1","Stormwater"
"259c11fe-4ec2-59be-9955-93d0e5390968","","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1"
"7a4ddf0d-3252-5b0e-b3eb-92cbc98779da","","pass","","section","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"3f6c8963-2899-50d0-9ddd-7de1d8e52319","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Stormwater lids to be spray painted blue"
"64c68ff9-d8ff-5ef0-a42e-39de4dffe265","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Sewer manhole safety grille installed"
"e58fd943-56fb-5156-ae15-e1d48fa2ee11","","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap"
"05a76a4c-38c5-5931-92c6-779a23ed406d","","pass","","section","FALSE","FALSE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying"
"d49075e3-30dd-5157-b750-63c5e8f3c8b4","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Latest consented drawings"
"ed9cb2e1-17a6-5aeb-a50f-a6ed29b3e1a8","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Setout completed checked and accurate"
"b1b0571a-9684-5af7-b74e-2ed9a32d9741","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Services Located and before you dig plans checked"
"ffb10e82-55bf-54c0-86d2-61ad08769df2","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","All junctions marked out and run through with operator"
"3c5ab325-f884-51a9-93cf-baad7c1bd282","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"f90c95dc-2696-5f22-bcb2-cde8b06e6f58","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser checked for line with string line"
"e6ffa6d2-7087-5a26-ad01-b41fb77941f5","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Correct trench width for pipe size"
"75142658-a09a-522c-8e2c-fd1bbb38b7e8","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"993e51f4-5889-58fa-ad0a-902bae6545cb","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"1d0cd87d-02b8-5750-aa44-ff4527a600c8","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Ground Conditions Checked & Acceptable"
"057feb35-bf8b-52b8-9dde-5d5b6e22e9e9","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","General photos during pipe laying"
"dd3f5783-5b9e-51b8-b44f-5980e0e55986","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Pipe Laying Completed"
"4c82704a-aab6-5234-9b0e-75d9c4a2f9b9","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","CCTV Completed"
"c7ba9c4f-bfa4-5c68-ad13-9ffbc6365030","","pass","QA - Cap existing connection","checklist","FALSE","FALSE","Site QA","Lot 9","Sewer","Cap existing connection"
"28a81bdb-25b9-5173-867d-fd1df7929703","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Cap existing connection","Photo and location of capped connection"
"d5aa3597-2a87-58b4-961b-ff583bfff77f","","pass","SYS - Sewer Junction Lot 1","checklist","FALSE","FALSE","Site QA","Lot 9","Sewer","Sewer Junction Lot 1"
"0d27997a-035f-5068-be36-0a3b8df94772","","pass","","section","FALSE","FALSE","Site QA","Lot 9","Sewer","Sewer Junction Lot 1","Sewer Junction "
"1d831115-1bb0-5e7c-ba5e-f55a826aa7b9","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Sewer Junction Lot 1","Sewer Junction ","Correct Junction SN16 Y Junction or SN16 Z Junction"
"77703d5d-f5e9-5faa-83f2-f8af1c333e29","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Sewer Junction Lot 1","Sewer Junction ","Target Checked on Junction"
"d23a146c-22d0-508a-b323-e1be3a1e44d5","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Sewer Junction Lot 1","Sewer Junction ","Fall Checked with level"
"f7945ce4-9077-59f2-90a4-ee8808c76c4c","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Sewer Junction Lot 1","Sewer Junction ","Angle of Junction between 30 and 60 degrees (Photo Required)"
"a1aa5d1b-3cb4-5636-b25a-aeace806ef5c","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Sewer Junction Lot 1","Sewer Junction ","Junction Pegged and Sprayed Red"
"42c05e30-58f7-501c-aa58-d1872bb5b822","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Sewer","Sewer Junction Lot 1","Sewer Junction ","Inspection straight if connecting to private drainage (Photo Required)"
"fe4a961e-dc32-5734-aae5-3e483241c462","","pass","","folder","TRUE","FALSE","Site QA","Lot 9","Concrete Works"
"7ce1c6ee-0b55-588c-949d-c23157c80f25","","pass","SYS - Concrete Surface - Vehicle Crossing","checklist","FALSE","FALSE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing"
"393f2df2-e29b-508e-ad11-d37392bd7e50","","pass","","section","FALSE","FALSE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way"
"ea59140c-d3ed-5622-a094-a29b61f7889b","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Setout complete and checked"
"3f747ee4-8448-518c-92d4-992b31c58661","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Services Located and before you dig plans checked"
"a611d48b-a04f-561f-b36c-63208370bd8c","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Stringline set out"
"e1905be7-d941-5c23-b0df-f11a853a92a2","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Excavation correct depth"
"a9ee6661-520e-5aad-a10c-8dc897b58401","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal correct depth (Photos required)"
"24608fd0-e6f9-59e0-8300-b6889420ed0f","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal compacted"
"35149d02-012b-5044-84ad-ae7f47f910ba","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Lids set"
"4a3e00a4-e54c-5d46-be9b-087cfac28186","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Steel placed"
"6ad8a778-be7e-5537-be3d-ac5c810b576d","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Engineer Inspection"
"f950a02a-57ec-564f-937d-5394266be4a2","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Boxing stripped"
"238057a6-8fab-5321-b3f6-3843ecfb3441","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 9","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Topsoil placed (if required)"
"8e350200-e223-57a2-8624-cc45884621cf","","pass","","folder","TRUE","FALSE","Site QA","Lot 10"
"6a4e5c43-d5cc-51b1-870f-92210e5b5813","","pass","","folder","TRUE","FALSE","Site QA","Lot 10","Earthworks"
"c1aee36a-72c5-5a82-a3b4-099a5b05d199","","pass","QA - Detailed Excavation -","checklist","FALSE","FALSE","Site QA","Lot 10","Earthworks","Detailed Excavation"
"1e571ec6-9bbc-58b5-b7df-6d751b324012","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation","Services Located"
"800bafaf-0a16-516b-9031-036eb2ff03dc","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation","Location accurate"
"9cb6724a-7a35-5684-aeef-1b06fd7eb03b","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation","Topsoil stripped completely"
"08e6678d-c4f3-5772-997e-6b8580290e6e","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"45291c06-3b4c-5e9c-b00c-d27f25fbc166","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"3b604b9f-f2ae-5e05-a4ef-1d350fa79d8c","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"38ef0d53-5cd9-5ceb-8b16-29dd7a7941d2","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"534ea38d-d5ae-523c-83fb-f76d4ecedc06","","pass","QA - Detailed Excavation -","checklist","FALSE","FALSE","Site QA","Lot 10","Earthworks","Detailed Excavation - 1.2"
"20756ceb-5c35-5a8f-91fd-dc8d0bed139a","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation - 1.2","Services Located"
"7f1269e3-68d9-5b85-829d-fc757ac2303b","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation - 1.2","Location accurate"
"3a2ef7df-16ce-5a33-9c9c-786101bb1c75","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation - 1.2","Topsoil stripped completely"
"be078484-bfe8-59b3-b4ae-fc2e7ba27ed5","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation - 1.2","Building pads set out correctly with RLs as required for cut/fill"
"c7f671bb-b486-5bb5-bfc0-191d430d8e4d","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation - 1.2","Correct cut back for walls/foundations"
"91d960bc-bdc5-52ff-aade-b92a0f25995c","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation - 1.2","Geotech Engineer Inspection"
"2796ee7b-2781-55a8-b4f5-5cf973801d15","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Earthworks","Detailed Excavation - 1.2","Detailed excavation completed, reviewed and approved"
"c665c697-08e8-5c5b-b097-1a8c3813c7d7","","pass","","folder","TRUE","FALSE","Site QA","Lot 10","Stormwater"
"f3e42800-926a-53c8-90be-02edb2fe8c37","","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1"
"3bec994c-578b-5f6b-a09f-8062cf40c526","","pass","","section","FALSE","FALSE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"73837e6b-6e7d-5f03-a738-aa3bb3f2f493","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Latest consented drawings"
"dd5ee2b7-c896-5219-a62f-a19e4a77c225","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Setout completed checked and accurate"
"5e10e1da-8d52-58f5-9d4f-36784b232ba4","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Services Located and before you dig plans checked"
"648365ea-0833-521d-96ef-d9519944175e","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","All junctions marked out and run through with operator"
"5c6b3951-48e5-5d8e-88f0-1ec9457bb0af","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"aa0053b4-21a5-5d8c-86a6-4a88a46135e8","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser checked for line with string line"
"64b48b5a-48d4-573a-968b-6e9d2c9551e1","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Correct trench width for pipe size"
"20edd0e5-5570-5768-9dd6-7d354a2cdad5","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"7193375f-24bc-5832-b697-79d35a3b981b","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"27385bf0-4d86-5223-b07d-8c9789a7376a","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Ground Conditions Checked & Acceptable"
"f53bf476-f82f-5fb6-a95f-86deaa27f96b","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","General photos during pipe laying"
"3d3bc18d-a51b-5527-a205-8ffce4d77d68","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Pipe Laying Completed"
"34f7b351-82ea-5107-8fb3-aae9f4694678","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","CCTV Completed"
"cd22cf72-106c-5907-8f3f-6f528e4b5a29","","pass","SYS - Drainage - Manhole Install PUB SWMH B/1","checklist","FALSE","FALSE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1"
"91f63f54-3ad4-5251-b432-8e0b6d963813","","pass","","section","FALSE","FALSE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install"
"b5c96042-5a63-59cd-b45c-18a57642d740","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Latest consented drawings"
"8874e881-555b-583c-acfa-f8adf2507728","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Setout an manhole sizing checked"
"63f7bdd3-50b7-5d7f-b9f8-7b5b55f63cac","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Services Located and before you dig plans checked"
"a25d5e94-4a91-5d2f-a34c-c65995d08dab","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level. "
"03e88b4a-6113-540c-9a76-d53d9942f4e5","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Benching/shield required if >1.5m"
"f8862b21-09fb-55a5-a717-6355b6194efe","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Ground conditions checked & acceptable"
"70492342-8de6-5103-8651-ad33b49ef254","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"d9b68ec7-0989-54a8-966e-9cb492095042","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"1a7ea0e9-36b4-542e-82d8-ff0da2ff00a2","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"368d0f50-8bae-5102-8bad-925486d51e38","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Inside of starters epoxyed all the way around"
"2a297542-7d32-5207-8013-f44f08861381","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
"f5f32b5f-7a8d-593e-8101-aa663be090dd","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Concrete Lid Installed, Correct orientation and sealed"
"76280614-96aa-5aa5-9139-20eea4c742b0","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cast Iron Lid Raised and Installed at 90 degrees to steps"
"cef1cc5a-6d3c-5134-af0a-e39b0ca300a0","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Epoxy completed inside lid and "
"923f4e56-52aa-58b3-a477-6e8c5cf5f623","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Stormwater lids to be spray painted blue"
"9e8bead5-cb80-5eb8-b032-7b06f5977a45","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Sewer manhole safety grille installed"
"8dcdae43-d63b-5703-a751-66175ded5837","","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2"
"b0158359-9434-532c-b643-9d43d4208079","","pass","","section","FALSE","FALSE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying"
"39af6b5a-7374-5ca7-817c-71660471302d","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Latest consented drawings"
"19f18479-e692-5f41-b6d6-22b865a99222","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Setout completed checked and accurate"
"161fcfa2-30d1-5a8a-89c0-5d2d2544f6e6","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Services Located and before you dig plans checked"
"c9858c71-1fa9-522c-a3f3-9f035db23526","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","All junctions marked out and run through with operator"
"6e11e016-95ad-5087-b49d-9992e04502c6","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"35466e5c-ad6c-5676-80b0-eeb9d83ec738","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Laser checked for line with string line"
"5db2aa60-4879-5311-aad8-2169e38e3710","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Correct trench width for pipe size"
"e9ebd523-c356-5f44-b6cb-9f96cae15a4d","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"262f803b-9fce-50f8-ba65-75723da167cf","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"c5b7a324-e3ff-5ea8-9452-ca43678d76ad","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Ground Conditions Checked & Acceptable"
"65173081-9096-529b-a38c-37fa6d598593","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","General photos during pipe laying"
"27a8ef8d-5ab9-5715-be5e-8ceee406855f","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Pipe Laying Completed"
"aabcc69b-f17b-5f32-a1c1-9c450dfa0de8","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","CCTV Completed"
"a047df65-7ca4-5605-b82f-8cbf5b2746f4","","pass","SYS - Drainage - Manhole Install PUB SWMH B/1","checklist","FALSE","FALSE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/2"
"04181d2d-3656-5bad-a41e-88f2ba224e0e","","pass","","section","FALSE","FALSE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install"
"3a6b2bd8-0a38-5f38-9182-7f79d97b007b","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Latest consented drawings"
"9d6492db-6264-56a2-84cc-8899ac754b9a","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Setout an manhole sizing checked"
"77e6ee8e-22e9-5efd-82a7-581cc3eb9361","","pass","","checkpoint","TRUE","TRUE","Site QA","Lot 10","Stormwater","Drainage - Manhole Install PUB SWMH B/2","Manhole Install","Services Located and before you dig plans checked"
