"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3966c556-b915-4f12-9318-04dc48c0a5bc","","folder-normal","pass","","step","TRUE","FALSE","OH&S"
"184da180-799e-4130-9a4e-d256a5a9d063","","checklist-flat","pass","a115f2b353910b847b41ad6b30652fba7ddaa41c2a70f56c07270eab7c2ed62a","checklist-flat","FALSE","FALSE","OH&S","27/8/22 Transurban"
"e1f2913d-300e-538d-98d6-8c7ce5c19932","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Task details entered below"
"a5a2b8af-cae7-5c39-83f1-4aea832e3f3b","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If any of the below are 'Fail' (no) - make yourself aquainted with site requirements before starting work"
"55d848ab-23c4-5744-aa94-f8dc7f36d6f5","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you completed a site induction?"
"ca7b4522-f0e4-5691-89eb-8c08ce3e6792","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you know the site’s health and safety rules?"
"53ba3d4f-aa87-5bc7-9a21-9cd322b5257a","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"159ab7f1-b746-54e5-ba65-a46e7b9b107b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"18b9ce3e-1c42-596d-9466-7f163154efe5","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you have access to appropriate emergency and first aid equipment?"
"43c591ec-5af1-5111-ad1d-b29b42c8852f","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you asked the person in charge about all relevant hazards?"
"4924741d-33b8-5357-96ff-f05f4ece2370","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"0d895440-f047-5026-9d7a-5ce9cb16d8b7","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If the work involves a high risk task (such as work at heights, hot-work, confined spaces), has a safe work method statement or job safety analysis been completed?"
"01066906-5f1c-578a-85ed-d740c4981a87","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you have the correct procedures, equipment and PPE to do the work safely?"
"6b71d5bd-74ed-5b12-98a6-ce08045f567b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"0f090819-186d-528d-8106-626086e13054","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Is there appropriate separation of vehicles and people during the proposed work?"
"ac7fe57f-47c9-5be0-9340-0049139a7bb7","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Is all required electrical/mechanical equipment in a safe condition?"
"3e113f82-ad02-5e44-9432-5166c47a6664","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"6d3958e6-0a62-52e0-a5d2-52851180e8cf","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"c38ee08a-d0da-5d3a-87be-4863b039ed95","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you got a safe way of getting in and out of your work area?"
"ce0bf310-ced2-59fa-99f7-4603da07f8c2","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have any manual handling risks been identified and assessed?"
"32ec33bb-3531-56da-b97e-809cd1255e5b","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Any additional site specifc hazards or requirements commented below"
"d852bd42-6d0c-4787-b3af-8d037b711f9b","","folder-normal","fail","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2"
"f188dba5-7419-401a-8c11-63e22f51263a","","folder-normal","pass","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 "
"b53ef24b-eb46-4eea-a0a9-f39f970e8c04","","folder-normal","pass","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jackson Pollock"
"90a45d1d-6046-4d1d-a26a-c59aa699bba9","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jackson Pollock","Take 5 Checklist 18/6/2023"
"edfd0c7e-5015-5b5e-9311-3ce65d483820","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","TAKE 5","Will Knight","Take 5 Checklist 20/02/23","Have you got a safe way of getting in and out of your work area?"
"4e3ea560-7e5b-5304-8743-a2d997dd85d6","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","TAKE 5","Will Knight","Take 5 Checklist 20/02/23","Have any manual handling risks been identified and assessed?"
"9895a03f-81ec-54f7-acc2-96e2b7b8d047","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","TAKE 5","Will Knight","Take 5 Checklist 20/02/23","Any additional site specific hazards or requirements commented below"
"76e93388-3caf-548b-9203-73a0770cb241","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","TAKE 5","Will Knight","Take 5 Checklist 20/02/23","Sign off attached below"
"56f0b74d-7909-4dfc-9f7a-450db90ddf7a","","folder-normal","fail","","step","TRUE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS"
"18923c99-6eec-45c2-bc7d-cf84d861d822","","folder-normal","fail","","step","TRUE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link"
"8b48e3af-1d7d-41bc-8d07-fcde209b991e","","checklist-flat","work-in-progress","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WL Elevated Fire Plug Maintenance 11/9/22-14/9/22 "
"1e6f450f-eadc-5af6-b4e4-49429fcb4147","","checkpoint-status","not-started","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WL Elevated Fire Plug Maintenance 11/9/22-14/9/22 ","Take 5/SWMS/Inductions been completed before works start"
"26794db4-e1b5-53e8-950f-3d87b348ec08","","checkpoint-status","work-in-progress","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WL Elevated Fire Plug Maintenance 11/9/22-14/9/22 ","Client notified of works to be carried out - description of works in comments below"
"81734655-f670-5e68-86fb-796e73a88f2e","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WL Elevated Fire Plug Maintenance 11/9/22-14/9/22 ","All requested works completed"
"bc017009-21ce-581d-8ebe-dd635daafdf5","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WL Elevated Fire Plug Maintenance 11/9/22-14/9/22 ","Area clean & works signed off below"
"6fa21fcb-6940-44d1-a415-cce63dca4055","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WL Elevated Fire Plug Maintenance 18/9/22-21/9/22"
"72864110-c8c3-5a16-aaa8-24477f4f6203","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WL Elevated Fire Plug Maintenance 18/9/22-21/9/22","Take 5/SWMS/Inductions been completed before works start"
"a07b95ee-f30e-5685-a965-0f88988788b8","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WL Elevated Fire Plug Maintenance 18/9/22-21/9/22","Client notified of works to be carried out - description of works in comments below"
"c76215a1-c3a7-576d-9bd2-ec76871cff99","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WL Elevated Fire Plug Maintenance 18/9/22-21/9/22","All requested works completed"
"09be0540-cc6a-5dc2-b6d4-f36057f0f1e4","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WL Elevated Fire Plug Maintenance 18/9/22-21/9/22","Area clean & works signed off below"
"acd6c358-0bc7-4f2f-befc-aab0ac0af6c0","","folder-normal","fail","","step","TRUE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS"
"802e11c1-24c4-4b5c-aa4f-2a1dd57b70fc","","checklist-flat","fail","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 207 OB WATER SHUTDOWN DYNON RD"
"9a55c3da-70c2-570a-845e-806409a9f671","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 207 OB WATER SHUTDOWN DYNON RD","Take 5/SWMS/Inductions been completed before works start"
"1a10f87a-4726-5867-b677-d37c30cf8580","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 207 OB WATER SHUTDOWN DYNON RD","Client notified of works to be carried out - description of works in comments below"
"b3dd7321-faa8-5a7b-8054-22920fd5ffc8","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 207 OB WATER SHUTDOWN DYNON RD","All requested works completed"
"fef51647-ddc5-5a00-97dd-87b40914f212","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 207 OB WATER SHUTDOWN DYNON RD","Area clean & works signed off below"
"612b2a30-3c8a-49ad-b4f3-6c9c18d7116a","","checklist-flat","work-in-progress","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 208 OB WATER SHUTDOWN ARDON ST"
"7c662e50-5039-586d-9a4a-9bb231c2458d","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 208 OB WATER SHUTDOWN ARDON ST","Take 5/SWMS/Inductions been completed before works start"
"d56d8d89-c14f-5fa5-8707-8bc86d324f74","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 208 OB WATER SHUTDOWN ARDON ST","Client notified of works to be carried out - description of works in comments below"
"ed96c10c-caef-5fa9-90f3-ff61e83378d2","","checkpoint-status","work-in-progress","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 208 OB WATER SHUTDOWN ARDON ST","All requested works completed"
"4e36a510-aad0-5acd-af5c-cef089a1f1cc","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 208 OB WATER SHUTDOWN ARDON ST","Area clean & works signed off below"
"025243ff-6ac2-4f84-9c4c-9b8a2e39e097","","checklist-flat","fail","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 209 OB WATER SHUTDOWN McCAULLEY ROAD"
"304c5302-e70e-57d7-bee3-8da9fce911ca","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 209 OB WATER SHUTDOWN McCAULLEY ROAD","Take 5/SWMS/Inductions been completed before works start"
"13ce732f-97b8-5eb6-b833-ff18ca909d1f","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 209 OB WATER SHUTDOWN McCAULLEY ROAD","Client notified of works to be carried out - description of works in comments below"
"699f16d7-2d2d-5918-9ada-36e1fabe7db9","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 209 OB WATER SHUTDOWN McCAULLEY ROAD","All requested works completed"
"9c1ad28d-9e18-567f-aa02-27ef366aae76","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 209 OB WATER SHUTDOWN McCAULLEY ROAD","Area clean & works signed off below"
"8a038c32-8d96-4ef8-92fa-978c755f26f1","","checklist-flat","fail","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 210 OB WATER SHUTDOWN RACECOURSE ROAD"
"51d968bc-2ebc-5c06-ba55-eaba48c3888b","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 210 OB WATER SHUTDOWN RACECOURSE ROAD","Take 5/SWMS/Inductions been completed before works start"
"eb12287b-fbf6-5703-819e-253bbaa0e250","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 210 OB WATER SHUTDOWN RACECOURSE ROAD","Client notified of works to be carried out - description of works in comments below"
"9c324576-9fb7-565c-89a4-622fde941f05","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 210 OB WATER SHUTDOWN RACECOURSE ROAD","All requested works completed"
"8b85d1ad-d1f6-59cd-bf3e-e1f0c5d949b2","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 210 OB WATER SHUTDOWN RACECOURSE ROAD","Area clean & works signed off below"
"26672d4b-7c8e-42c1-ad88-fea0418740e7","","checklist-flat","pass","Transplumb General Works ITP","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 211 OB WATER SHUTDOWN RACECOURSE ROAD"
"82230352-e539-594b-a0fc-0ca9fbe3bf03","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 211 OB WATER SHUTDOWN RACECOURSE ROAD","Take 5/SWMS/Inductions been completed before works start"
"daedbfe0-c21c-5304-9768-18042ab2c5f9","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 211 OB WATER SHUTDOWN RACECOURSE ROAD","Client notified of works to be carried out - description of works in comments below"
"d7a5a6d6-a5f0-5f90-af9b-e3f5f6bdcb77","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 211 OB WATER SHUTDOWN RACECOURSE ROAD","All requested works completed"
"12b2040a-28dc-57d0-b6c6-f7f09df64160","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 211 OB WATER SHUTDOWN RACECOURSE ROAD","Area clean & works signed off below"
"b6c70198-5c57-49cb-9289-f241237182d3","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 213 IB"
"97e17127-4c12-5e27-9300-00799811e795","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 213 IB","Add Comments, Files or Signatures here"
"320cc683-1010-42b6-ab77-2ff7cd77c286","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 214 IB"
"5c3d5e27-2f00-5d11-ad82-415632fa7bc6","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 214 IB","Add Comments, Files or Signatures here"
"26b909e8-d267-4298-a035-f113222a83fe","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 215 IB"
"1fd53804-0571-5b5c-90f2-173f5b6091c6","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 215 IB","Add Comments, Files or Signatures here"
"334d3811-bbe3-4db5-b1a7-fb084442feef","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 216 IB"
"e856740e-1710-5663-a118-91113d23c84e","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 216 IB","Add Comments, Files or Signatures here"
"5c81a4f9-174a-4c93-a5bf-49c6d8df3289","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 217 IB"
"e239ec37-f536-58ca-b259-adc8095998c3","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 217 IB","Add Comments, Files or Signatures here"
"e07e1f13-3e97-4eda-bb78-dea2948c166a","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 218 IB"
"e6507981-f909-5c7e-8e59-e674681a86ac","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 218 IB","Add Comments, Files or Signatures here"
"3bf8cce0-e859-4f74-916e-67ff6e65430b","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 219 IB"
"fcc10dc9-54a0-5665-ad61-1e4f553cd3c6","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 219 IB","Add Comments, Files or Signatures here"
"1fe005d5-cecc-4327-b005-1a919a512315","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 220 IB"
"4357db45-b26a-53cd-be0c-ae89b3694c8f","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 220 IB","Add Comments, Files or Signatures here"
"ac4aa4ad-7201-4c34-bbfb-425af1c0edeb","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 221 IB"
"10888f20-a4e2-59ef-85fe-a9e4b86b3caa","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 221 IB","Add Comments, Files or Signatures here"
"317b773f-f03c-4ec9-889f-39107807ce5f","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 222 IB"
"6437dd74-f80d-5968-b230-9a9f337d2df2","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 222 IB","Add Comments, Files or Signatures here"
"98e3e9b3-3d09-41b9-9cd5-01afee69b2f8","","checklist-flat","pass","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 225 IB"
"c5263b15-abbd-577c-92dc-b0ad6c6f873f","","checkpoint-status","pass","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 225 IB","Add Comments, Files or Signatures here"
"93e9e096-efb3-4973-9c56-fc97860bfb19","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 226 IB"
"b100e395-279b-52f2-a32b-e937ef3d08ba","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 226 IB","Add Comments, Files or Signatures here"
"44eae3da-e984-4e84-b0b2-09cdda726f6f","","checklist-flat","fail","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 227 IB"
"687f667a-da2c-5188-b10a-6c0cbe0b6449","","checkpoint-status","fail","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 227 IB","Add Comments, Files or Signatures here"
"4f4dab2b-27b6-471b-b59a-05ae9fb3786b","","checklist-flat","not-started","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 200 OB"
"e3329ca6-d860-5ed6-8d01-2b2104d5af2b","","checkpoint-status","not-started","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 200 OB","Add Comments, Files or Signatures here"
"2c42125b-ef1d-47de-9a39-2aeeba708cce","","checklist-flat","not-started","Add Blank Canvas Checklist","checklist-flat","FALSE","FALSE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 201 OB"
"661a3b3b-d481-50c9-bfab-eb2c1e4b84a2","","checkpoint-status","not-started","","","TRUE","TRUE","00 - TRANSURBAN ARCHIVE 2023","TE00792 Fire Plugs","WORKS AREA FOLDERS","Western Link","WESTERN LINK ELEVATED FIRE PLUGS","FRH 201 OB","Add Comments, Files or Signatures here"
