"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"77650e24-6bea-44db-ba87-5d81bd4fb71a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"857dea0d-07f4-4ebe-ae63-c73522c5a54a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs"
"aabf8cfe-2ab5-40d0-b0f4-6ef5119cfc20","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","MDB TEMPS"
"4f47f2c7-a58d-41bd-a7c3-6cd7f0410e17","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","MDB TEMPS","Tower 1 Temp Rising Main No.1"
"f3bbf098-18b4-4f5f-90ec-d31e40131492","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Temporary DBs","MDB TEMPS","Tower 1 Temp Rising Main No.1","DB 1"
"3d293400-4c71-4b47-97bf-be7536d39ee9","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.03","Cut out"
"53ccc007-f23a-4533-be1e-c13e0bbef2f3","","checklist-flat","pass","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.03","Fit off"
"ae77e89b-ab64-4a5f-bdfd-876b52e2666e","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.03","Commissioning"
"a855a539-84ff-4837-9321-6642a8ef72b7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.03","Mandatory testing"
"58439ef7-cda7-44f6-893d-0b361f2aca57","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.03","Mandatory testing","CB1"
"0ddd4dfd-707f-4d1e-a960-2fa769eeb086","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.03","Mandatory testing","CB2"
"14c9db0f-ce5d-45a5-9ed7-50d1c394aeaf","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.03","Mandatory testing","CB3"
"7f45173c-0e33-4918-b2f9-8a8e0c85da47","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.03","Mandatory testing","CB4"
"1a250dca-89c8-4143-8587-1c5b1682c7b8","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.03","Mandatory testing","CB5"
"9c62f188-0679-4ba4-b718-4de6090c258d","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.03","Mandatory testing","CB6"
"7c5b84f1-8e90-4ad2-95f4-ad61d51bdfdf","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04"
"2bf3b91c-a7b5-49fa-ae18-be0d3d3f06f8","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Lead-ins"
"bfd84c65-0c73-4b05-ad95-990d4b24ec89","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Rough in"
"b4a5b583-a1e3-49c6-9386-bc9ffd33d16c","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Cut out"
"534f8f48-3bea-4813-9f62-1b891552753e","","checklist-flat","pass","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Fit off"
"5a485ca5-57b2-49b0-a92e-12bb4c8fabd8","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Commissioning"
"814ed390-c198-4ad0-8d76-538c51062f36","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Mandatory testing"
"28aec66b-0088-42e7-a693-b2c450f332b8","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Mandatory testing","CB1"
"7336a3c1-44ca-49f6-8e54-f0356a44e244","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Mandatory testing","CB2"
"04ce0921-5ec9-4b4e-8ab7-62426a3cc4c1","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Mandatory testing","CB3"
"a36c47d3-5614-4c1a-95fa-07ac13d30e64","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Mandatory testing","CB4"
"13b2e838-1418-4f3f-9aad-4964663f6998","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Mandatory testing","CB5"
"6d674dd0-2896-49cd-8717-bf798f802a6b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.04","Mandatory testing","CB6"
"d06a3a6b-263f-4dcd-9201-7267fd9e0be8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05"
"3c663c04-3ad9-4f26-9541-211ffe024f68","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Lead-ins"
"6125882f-e1b7-45ff-9af0-32765a7a5ff9","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Rough in"
"84707ca0-a9df-4989-bb4f-8bd73a7195c3","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Cut out"
"eb3595b4-89bd-4c6d-b693-c5ff5d485944","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Fit off"
"d98e994f-0e27-48b7-8e8a-c303b02d0269","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Commissioning"
"6a83de8d-36fb-42f7-9983-0d9be14453b0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Mandatory testing"
"35c5cc7d-dd8d-456b-8abf-ec7c50ad8063","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Mandatory testing","CB1"
"6619bf39-edc1-4282-a9d8-92b0b6259b71","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Mandatory testing","CB2"
"7d44f464-3b5a-4a3b-96b4-46ce4e63946f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Mandatory testing","CB3"
"86bdb74c-ebcb-4da3-860d-f89e40da3fb7","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Mandatory testing","CB4"
"1ed1ebe6-ebaa-4a88-928b-dfe8b2fba4f6","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Mandatory testing","CB5"
"0592a20e-681a-45fe-8121-3e211ee0934c","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.05","Mandatory testing","CB6"
"f16a8632-6ec6-4490-9780-d7b8c4dd1050","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06"
"f04f3b74-3e98-49d4-a202-d95050f4ff4c","","checklist-flat","not-started","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Lead-ins"
"578c05b6-3898-454f-8fd5-aa9108b75ad7","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Rough in"
"e2e41884-4365-4a6f-ac1b-ea2290864431","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Cut out"
"609185dd-5f6a-40c0-a306-4d09470a0ccc","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Fit off"
"4b5c2f28-340b-491e-a84f-464bac9050db","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Commissioning"
"86f775aa-2f29-4da9-8e5c-8c476a46eaf1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Mandatory testing"
"e3b9f542-d3fe-4cfa-b3e9-68873bb561fa","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Mandatory testing","CB1"
"65b1266e-4183-45a7-a656-ea35e2306316","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Mandatory testing","CB2"
"7f59e88e-edab-4509-bd3d-2a6d583cfe1e","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Mandatory testing","CB3"
"9d777a95-7be6-4046-b611-10e2d4f9a7b6","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Mandatory testing","CB4"
"b0c619bd-8d1a-4c86-937b-0660a41c8666","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Mandatory testing","CB5"
"cc823aa7-5e93-463b-b2c2-d5066658858c","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 10","10.06","Mandatory testing","CB6"
"aac80891-e0d1-4965-97b3-ad5c53a419f7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 11"
"12d8605c-9a04-4652-950f-3924ac32b243","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01"
"6a00c111-06f9-4f02-9def-3ee1299cb822","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Lead-ins"
"cc152056-091e-4a3c-8638-97f92c61c3ea","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Rough in"
"7e6840cb-5914-440b-a1c0-9af3f3ac1d19","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Cut out"
"ea25b0e5-5476-4eb8-98b3-6d17a5746a2f","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Fit off"
"430f6911-1f50-45f3-bf27-b9f5b366401f","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Commissioning"
"2c41e722-47dd-465d-a188-772e7420d03d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Mandatory testing"
"b91b33a0-0143-4166-9b72-c7dc170ee42f","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Mandatory testing","CB1"
"1f635003-988a-413f-b072-666202a326b4","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Mandatory testing","CB2"
"a0bb86b8-ec42-4a3e-982e-e6bc9094155b","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Mandatory testing","CB3"
"b1a8bbad-66b8-4844-907b-ee739101a4c3","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Mandatory testing","CB4"
"94710208-27e7-4ea3-9de9-6bf27f467509","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Mandatory testing","CB5"
"a651004a-2eb9-4d5a-9625-9c25f4e68655","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.01","Mandatory testing","CB6"
"a500323a-0093-4c5b-be1f-29a83a030d86","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02"
"86d12c44-a53b-4de3-982f-8a364aa59a3c","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Lead-ins"
"d6b47563-dde7-4612-9d98-f67954a9b10f","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Rough in"
"dbce6da9-2d15-45fe-a432-1c0425fbfa37","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Cut out"
"fceabec5-bae4-4cfa-8edd-dbe050a93ef5","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Fit off"
"853c5df4-d720-4def-a387-e1fc30ecb153","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Commissioning"
"96e7363b-ab46-4b51-af82-2d39e179f409","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Mandatory testing"
"90129096-a470-4ae6-a1c5-328c193b52a5","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Mandatory testing","CB1"
"15f083eb-5356-4c0c-a84e-28134bfc365e","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Mandatory testing","CB2"
"04984180-b3bf-4504-8d5c-c0da397c5da5","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Mandatory testing","CB3"
"4480b954-6a59-4e0e-8473-dd56eecd77d4","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Mandatory testing","CB4"
"dfcbcc9f-129b-47c1-b10a-109bd66b3f69","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Mandatory testing","CB5"
"ecd5dceb-8d56-4ae3-8ca8-dea4bd517a54","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.02","Mandatory testing","CB6"
"85ea93fb-12f7-4546-9d22-26571f910a14","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03"
"606091b3-e263-4e33-b00f-a70432247bdb","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Lead-ins"
"800b5e1a-72f1-4859-89f3-aa3b789c57ca","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Rough in"
"07c97054-5d12-49bb-8927-5ef81bca4f8a","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Cut out"
"c7e43f49-60cc-4a88-883e-56902820f10d","","checklist-flat","not-started","AE-ITCX-31 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Fit off"
"b2dfad26-00ed-4877-a18e-2af69c21e140","","checklist-flat","not-started","AE-ITCX-32 - Electrical Commissioning Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Commissioning"
"c80c0167-1579-47f1-9b03-6eb041480367","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Mandatory testing"
"c482e924-c420-4803-be81-24370c058b38","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Mandatory testing","CB1"
"0c7ce449-28e0-4786-aa5a-e3ad03d34c54","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Mandatory testing","CB2"
"2f359908-78dc-4835-963f-2bbc5274730e","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Mandatory testing","CB3"
"07b1a352-75e1-40c2-9b24-e7836f88a870","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Mandatory testing","CB4"
"5b375350-6249-47cf-ae5c-aca47222fbd5","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Mandatory testing","CB5"
"5598782b-f8ff-4739-915a-c43a80f24bf9","","checklist-flat","not-started","AE-ITCX-015 - Mandatory Test Results (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.03","Mandatory testing","CB6"
"323c22f8-9674-4ede-9fab-3e9c8261ac1d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.04"
"e9cb1724-48d9-4a91-bc7d-83f10f74ae2d","","checklist-flat","pass","AE-ITCX-028 - Lead-Ins Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.04","Lead-ins"
"090e6125-b2de-4c36-a4fc-0edb3002f258","","checklist-flat","pass","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.04","Rough in"
"3c652ec9-69ab-4e25-a1e2-1a7499d4afc0","","checklist-flat","pass","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Apartments","Tower 2","Level 11","11.04","Cut out"
