"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4bf01d52-2549-49a3-a8bf-bad0681c0354","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"fe22c2fd-941d-4e65-bb78-43c812765efc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building 6"
"ae2370c6-3bf9-409c-8231-8ad1f557938a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building 6","Basement"
"c0491013-079d-4653-9998-9583cf77f323","","checklist-sectioned","pass","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","Site QA","Building 6","Basement","P 6BC01"
"ff175408-21c3-5951-bfa4-0b204a4b7268","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 6","Basement","P 6BC01","Drawing"
"992da135-786b-5f5c-bfc6-f3f1fd6a18de","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC17","Formwork"
"ad1baa6d-a189-5beb-bd34-48702ba4d583","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Formwork","Correct Dimensions & Square"
"c0b33f69-71bc-5dd6-86dc-bf268d16c3b3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Formwork","Grout tube set out"
"586a73a3-4e8a-5cb0-901c-8dcf0a696ba8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Formwork","Magnets Locked Down"
"6b89db46-7b90-5915-a34b-d669d808b9cd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Formwork","Fillet Installed"
"2ab5b553-4b96-599f-bd16-2a0bbbc1328c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Formwork","ID TAG Installed (photo required)"
"c254e62a-2f77-583e-9c34-ed9112a07d2e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Formwork","Starter bars & couplers (photo required)"
"65a45fc7-2587-5c29-99fa-3adf2eaabd07","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC17","Reinforcement"
"647d0a00-6ffc-5125-8adf-dd1afec42cc3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Reinforcement","Correct Mesh/Cage (photo required)"
"52617c64-1602-5b0b-97b8-90f1791e3d0e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Reinforcement","Correct Lig Spacing/Mesh Centers"
"c29d596a-13f0-56a0-9cc0-fceabb8354fe","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Reinforcement","Correct Cover"
"37174b30-050b-5070-ac8e-3e16bc161a0b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Reinforcement","Lifter location & Type Correct (photo required)"
"25f94c54-edb5-58e7-99de-2a19b07dc938","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Reinforcement","Starter bars & couplers (photo required)"
"03832588-3c7e-5d81-9f0c-5f32e9a62e9b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Reinforcement","Strongbacks installed - If required"
"d7d37bb8-202b-5478-a2f0-ff936b2c42ee","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"fd956894-09a5-568c-aea6-472b2c53c4d9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Reinforcement","Ferrues Installed - (photo required)"
"082441e2-10c8-51c7-90bf-28a19ca183fa","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC17","Concrete"
"d350145e-dedb-5f8d-a465-bd0fe85228c0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"83def8dc-9dd9-5a1f-a5ce-380881ea87aa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Concrete","Concrete Test"
"b163650c-cf2f-5aa1-8feb-8ec24b77baf0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Concrete","Concrete Test Report - (photo required)"
"197c8e6c-5ef9-50e5-9a68-093bcbbbfee1","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC17","Post Pour"
"a690d952-8861-57f0-bb60-85afd2e0992b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Post Pour","Ferrules exposed"
"72d2175f-c54d-50e4-a870-3e304e3848d3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Post Pour","Grout Tubes Open"
"b18971c7-208e-59b2-ae7c-ef8bfde50aa9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Post Pour","Lifters installed central to panel"
"4d0766f7-3991-556f-94ef-06e2484b4a12","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Post Pour","Lifters Cleaned"
"a711e4b5-f21a-56db-9dc5-db33763ce310","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Post Pour","Patching required - Pass=No / Fail=Yes"
"5c588514-335d-55cb-bf47-20f0db12cb3a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Post Pour","ID TAG filled out and correct"
"81e50f82-2f97-5bec-94eb-99285fe138d5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Post Pour","Strongbacks installed - (photo required)"
"10cdb3e9-e8b8-5219-b974-3b64ad9fa5a9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Post Pour","Chamfers Installed"
"93a18628-1b93-5ad0-9609-42d2ec9af9c6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Post Pour","Panels QA sticker completed"
"5b4d11e4-491a-524a-94dc-6c55b5112f88","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC17","Post Pour","Panel ready for delivery, damage free"
"f2d538fa-2cf1-4a9a-b98d-b817726d844c","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC18"
"3a3bfcfc-0dbd-5ca5-9223-a2f101fc81ff","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC18","Drawing"
"b4a62f93-a5ae-5d40-b4fb-b4ae52ce9bac","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"f7d8c229-4641-52cf-a9d4-28d458a99976","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC18","Panel Properties"
"d89ceadb-eede-5ff7-bde6-1259faa45597","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Panel Properties","Properties - Pass once entered"
"2a7a7a06-2ea8-5865-8802-6d45715ce066","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC18","Formwork"
"41105a7a-bc1e-5cbe-8986-fb0d2bbaa36a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Formwork","Correct Dimensions & Square"
"17c8d5cd-576d-5e78-b042-ad7f34be6cec","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Formwork","Grout tube set out"
"0db6da86-29b9-5ac2-8555-2a50165da63e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Formwork","Magnets Locked Down"
"54972d3f-eac3-5ce9-870a-3642c95cc779","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Formwork","Fillet Installed"
"8fa7f488-fa77-53c5-b893-45ec6c6adca1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Formwork","ID TAG Installed (photo required)"
"8a0b8d76-0462-5f0c-8433-314f66119128","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Formwork","Starter bars & couplers (photo required)"
"13f3a13f-ec9c-5679-9397-a01a35b2d6f3","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC18","Reinforcement"
"b3e04e87-fd14-5c88-ae57-a30cfc7dca11","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Reinforcement","Correct Mesh/Cage (photo required)"
"929070c2-a7ab-50cc-a030-b4c411f57bc6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Reinforcement","Correct Lig Spacing/Mesh Centers"
"dbadce7a-d938-500b-a785-0ecc3ccb2406","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Reinforcement","Correct Cover"
"b98e715d-7079-5e69-9002-61f621cdfa38","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Reinforcement","Lifter location & Type Correct (photo required)"
"34c604ce-b891-52f1-af82-c22551042428","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Reinforcement","Starter bars & couplers (photo required)"
"36e5de32-6773-5a1b-acc9-84215c761b86","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Reinforcement","Strongbacks installed - If required"
"35211d42-6333-5f51-879f-eca85840212a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"af27bbdb-ea4f-5902-8be9-5a7a7b2e5dbb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Reinforcement","Ferrues Installed - (photo required)"
"ea326285-bf44-5682-9371-87d4da3da68b","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC18","Concrete"
"b80b7938-5496-5008-89a8-4195e5ccbf48","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"c65a2fca-0f8f-5b16-b2c1-f6cd3464c48b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Concrete","Concrete Test"
"a0a89715-3fd8-547e-b989-8107a4dd542c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Concrete","Concrete Test Report - (photo required)"
"33e44af8-4794-5ab5-8bd6-d66972a39055","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC18","Post Pour"
"02b052e7-393d-5c03-87c3-5ae108356852","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Post Pour","Ferrules exposed"
"83b70d42-9250-536f-b3c1-92806c17dd99","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Post Pour","Grout Tubes Open"
"9f6bb7df-edb1-56a9-b9e1-bb2ce4f093ac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Post Pour","Lifters installed central to panel"
"d8072dd4-3c73-56c3-bb4c-59f3f6914a21","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Post Pour","Lifters Cleaned"
"3ae3e4c4-5ac1-557c-9b22-f3c11bd50c1b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Post Pour","Patching required - Pass=No / Fail=Yes"
"3f527d18-17b0-5905-a77a-6f13f4cab049","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Post Pour","ID TAG filled out and correct"
"be28f323-e07d-5959-9774-17ec1d998089","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Post Pour","Strongbacks installed - (photo required)"
"ff06084b-9246-5de3-a827-9dc4dd70e90a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Post Pour","Chamfers Installed"
"afac418a-154c-5361-aeac-c6976534b2e5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Post Pour","Panels QA sticker completed"
"56085782-55ce-56a9-86c4-6864c65e4ed2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC18","Post Pour","Panel ready for delivery, damage free"
"d5c9c0ae-7da0-4ab2-b61e-aa4d7a6bbe76","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC19"
"8ba3e99b-8cb4-5c4f-8f2e-a395eaa37157","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC19","Drawing"
"30b19769-72cb-5c15-98a1-7a0a234d6806","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"8ff887c5-570b-5caf-9668-203dc9037754","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC19","Panel Properties"
"a297bce5-4627-598f-935b-10de59dc0475","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Panel Properties","Properties - Pass once entered"
"299b6a87-7f46-585a-a523-7f8eac2509d4","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC19","Formwork"
"9223d3be-385d-5d6c-8868-8bfe8b574ccd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Formwork","Correct Dimensions & Square"
"11fb1f2b-a5ac-5135-85d6-2f98ac799a74","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Formwork","Grout tube set out"
"81ecb324-1351-5107-95ed-14272a5e322d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Formwork","Magnets Locked Down"
"d6676f1e-f152-50eb-8e14-d152d5958efe","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Formwork","Fillet Installed"
"c1d7cadd-0b48-5f70-a2a5-42dad478355c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Formwork","ID TAG Installed (photo required)"
"acca294f-4ae6-5ca9-b621-d074015036e6","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Formwork","Starter bars & couplers (photo required)"
"e609005b-0fe8-577e-9fe9-4914e828b448","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC19","Reinforcement"
"cad3189d-6eaf-5003-89e0-cd474c933aef","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Reinforcement","Correct Mesh/Cage (photo required)"
"264e0f8c-83cf-591e-9406-a794e8bd5bb8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Reinforcement","Correct Lig Spacing/Mesh Centers"
"983a9822-e406-53ea-91a1-a464cd258552","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Reinforcement","Correct Cover"
"d6cac753-d31a-5d78-a703-58ae5c502c3a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Reinforcement","Lifter location & Type Correct (photo required)"
"28f2f56c-98a0-52e7-ade2-82a4c1587964","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Reinforcement","Starter bars & couplers (photo required)"
"0cb247d3-773a-5eab-a14a-4fc1c5481ce6","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Reinforcement","Strongbacks installed - If required"
"157ffa68-e4d2-50e9-9883-ff6c91b4773a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"b381acc2-dfd4-5ae0-9541-94f1d303d3b7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Reinforcement","Ferrues Installed - (photo required)"
"268ced10-35d7-5a94-8dee-949530db1dae","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC19","Concrete"
"33310c4a-6c3b-5ec6-86ae-8c23eed796bc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"ce045486-5e56-5d28-b423-e2d4b8ba0d30","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Concrete","Concrete Test"
"783d6090-9658-5c9c-99e7-d2293209dcb1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Concrete","Concrete Test Report - (photo required)"
"edbb1a09-b460-5246-bee5-76cdaea47e81","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC19","Post Pour"
"18caeab2-0281-5b58-a204-9aa11cacd2a9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Post Pour","Ferrules exposed"
"c6c2c803-4178-5d52-bfa3-a24921636c0f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Post Pour","Grout Tubes Open"
"5b5436e6-3fdc-5fcc-bf55-54d813efd1c4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Post Pour","Lifters installed central to panel"
"e3b33afb-80ef-5563-b881-afb21dbb3f81","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Post Pour","Lifters Cleaned"
"f665905f-a85b-5fc7-b89f-c7f3be5966dd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Post Pour","Patching required - Pass=No / Fail=Yes"
"121168b5-d834-54f9-bc1a-6d8f262e38d1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Post Pour","ID TAG filled out and correct"
"c1bd817a-a920-5092-9d59-6c7375eaeb1a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Post Pour","Strongbacks installed - (photo required)"
"0f4eaa20-c9ae-5785-a5ba-45f689167642","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Post Pour","Chamfers Installed"
"04ec0ca4-bc1c-5215-94c6-178adfecbcda","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Post Pour","Panels QA sticker completed"
"39d9a7f9-1a2e-5486-a644-645e34854cab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC19","Post Pour","Panel ready for delivery, damage free"
"d136ce69-362a-4692-a4ce-b849dcbb1505","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC20"
"2547e4c7-b706-5a1b-adee-09bb9d007723","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Building 4","Basement","B4 BC20","Drawing"
"b14ee46f-bc96-58fa-a91b-bae370c69dbf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Building 4","Basement","B4 BC20","Drawing","Revision No - Attach photo of drawing below &/Or input details"
