"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a956a4bc-6144-49c2-987e-f1968de6a602","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"0dfef658-7904-4b3a-8e85-75d78eda0678","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Prefab"
"124849e5-d340-4984-96c3-4334bd2f383e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Prefab","Basement 1"
"c0510d3c-3200-4b0f-b383-c67005267f39","","checklist-sectioned","pass","ecb2479798b1587856a70a3357c9fe2237629a137416afc7f984a3c2dfb120e3","checklist","FALSE","FALSE","Site QA","Prefab","Basement 1","25293 514-B1-01"
"50bba2fb-8425-59ea-8198-1721a5520efd","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Prefab","Basement 1","25293 514-B1-01","Set Out"
"b502bf49-4bec-51b5-bb47-f8739e158994","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Square check"
"ffe1ef59-cbed-5f83-80eb-3cb712b7daa3","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","All penetration dimensions"
"0eaff146-35e8-54ee-b4e1-ade1799819fd","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Rebates"
"c5f4b6ca-da1b-57dc-82d1-5cfe605ac657","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Top lifters"
"ee1f62c1-d1fa-558d-adf8-60925184f5b6","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Side lifters"
"a7297d8f-042e-59a4-9cf8-f66fd5d2fce2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Propoints"
"5f4895a4-797c-56ea-ac2e-e7727c929ec7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Grout tube location"
"74231944-2a3d-5b17-bfb8-4d2392583511","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Ferrules checked"
"daeea021-9575-5263-a8e0-e053608c09b0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Ferrules cleared with tap & spray"
"d4b318e8-0d92-5b76-9836-8333b0f901db","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","All arisis rubbed smooth"
"8a67d382-3dc1-56f8-8d55-370bab5f6259","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Grout tube fill points cleared"
"9759625f-4249-5994-80fe-b27b5258059a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Panel Racked"
"0ca1b081-7221-5c7e-aa4e-eca5e86ebadd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Completed"
"4ee819a3-cd14-55ad-9214-f0fb1f6a3bfc","","holdpoint","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25566 514-02-24","As Built Panel Inspection","Signed By"
"ae8e7bc1-9f57-4699-b700-862bd654300f","","checklist-sectioned","pass","Manufacture ITP","checklist","FALSE","FALSE","Site QA","Manufacture","Level 2","25567 514-02-25"
"cbf1867d-f732-546e-ad44-97e727197c07","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25567 514-02-25","Formwork Set Out"
"0828bae4-6b29-517b-96cf-a9fa861af1b5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Formwork Set Out","Internal set out - Rebates"
"e4e56fe8-84ba-5c14-918a-6f1cfa0b022c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Formwork Set Out","Internal set out - Far Side Ferrules"
"f477efc3-e4f1-5e8b-ab01-aafa4986eb57","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Formwork Set Out","Internal set out - Vertical Joint"
"ed936862-cef9-543a-ac3c-f09e245dfeef","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Formwork Set Out","Internal set out - Horizontal Joint"
"991ca985-32a7-5a66-a435-dd7dfb56757b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Formwork Set Out","Internal set out - Penos"
"2eb8044b-65da-5ff0-88e8-90a6dc9cbc9b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Formwork Set Out","Panel ID Tag fitted"
"a81de563-ea0a-5209-a465-36236a87107a","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25567 514-02-25","Pre-Pour Inspection"
"1e91f7a7-2e93-5063-93a3-f2d421324eb5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pre-Pour Inspection","Formwork"
"59d1a2c6-73ca-5a51-9d5f-a4b39e236c3d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pre-Pour Inspection","Panel edge"
"a3d05508-351b-539e-8dda-88a7c5ce7742","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pre-Pour Inspection","Reinforcement"
"6397f6db-89aa-5e9c-8cde-1b9a196ddb2f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pre-Pour Inspection","Lifters"
"f9b9acbd-b128-5a63-a4a9-47b509573665","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pre-Pour Inspection","Grout Tubes"
"2f8df27f-b182-5333-98fa-283d29a0eedf","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pre-Pour Inspection","Connectors"
"428121d2-704a-5a0c-ba4b-535f768b00e2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pre-Pour Inspection","Other ferrules"
"dc8ac423-e3cf-5b6e-8a94-6997cb20c89b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pre-Pour Inspection","Other Inserts"
"a8e777a0-5487-5952-8a6f-2908f5fde780","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pre-Pour Inspection","Cover Check"
"2c790a0a-4654-56a6-9a65-8bb265c62849","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25567 514-02-25","Pour"
"3ef88937-6bf3-51ef-8ca7-c3d4d2abed65","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pour","Test"
"aad8391f-d338-56bc-8420-fa102d646cf8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pour","Panel Stripped - Grout tubes cleared"
"2c5aeb75-26eb-5eb9-8722-0ed6594fac38","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Pour","Panel Stripped - Lifters cleared & clutch tested"
"26580cbe-b0b5-5076-b7b4-9cb67c0992d8","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25567 514-02-25","Removed from mould"
"83754e9f-00ce-5b29-946d-b88703fc4bac","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","Removed from mould","Attach any relevant documents or photos"
"b38d0dd0-e58c-5767-8ed5-3bf2a7dc7729","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection"
"44cbb295-a26d-5d0a-9bf1-97aab619ad2f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","All perimeter dimensions"
"9e8bb72f-c57b-5b86-be69-cfdc106fcb61","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Square check"
"27baa176-72ee-514b-88da-5ab56e27752c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","All penetration dimensions"
"a94a8657-e256-51f1-8753-065a3627c9fd","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Rebates"
"e523fbb1-d231-568a-b64f-c2a19d9d90b7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Top lifters"
"3c53a277-4d1a-5ee1-8a9c-c8331e7dd691","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Side lifters"
"c5c3754f-bced-5844-8110-655a16f5f8b4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Propoints"
"892d1a08-0191-5b59-84c8-f8b024cf0fef","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Grout tube location"
"5bc18143-89f0-53c8-936c-8c406b5da03a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Ferrules checked"
"dfc214d3-8bdd-5c81-80df-d7bcf73e96d0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Ferrules cleared with tap & spray"
"80cae537-b8dd-566a-a473-3e1e2f931aaa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","All arisis rubbed smooth"
"7bf1f329-0c24-5035-85fa-7c3e478d25d8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Grout tube fill points cleared"
"97de2460-ae25-5bb0-83ff-1aec4f5fc2d3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Panel Racked"
"bfc78380-5638-58f8-9abd-338b35ee9e6a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Completed"
"ce603f20-f496-59f9-9fe1-faf33827109f","","holdpoint","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25567 514-02-25","As Built Panel Inspection","Signed By"
"bace926f-dc76-4c01-b5ec-0a289776ac86","","checklist-sectioned","pass","Manufacture ITP","checklist","FALSE","FALSE","Site QA","Manufacture","Level 2","25568 514-02-26"
"1f2db8a0-8b29-57d1-81c3-26855df6302e","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25568 514-02-26","Formwork Set Out"
"f200c7d1-7e7e-5fba-8685-1258b59304f5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Formwork Set Out","Internal set out - Rebates"
"fc9a8c02-f2f0-56ff-8c08-34997db3f643","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Formwork Set Out","Internal set out - Far Side Ferrules"
"3d11b2cd-a0cc-569f-bdd2-764597ed10f3","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Formwork Set Out","Internal set out - Vertical Joint"
"a628c624-fc2b-50b8-ab46-0103a37613ec","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Formwork Set Out","Internal set out - Horizontal Joint"
"f3783eac-4d6a-556d-9a4a-5635da7eff3b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Formwork Set Out","Internal set out - Penos"
"28e85a29-1f86-53ae-af6f-7848a1f33b68","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Formwork Set Out","Panel ID Tag fitted"
"c6e19424-398b-5f8c-8055-c0baa3f54130","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25568 514-02-26","Pre-Pour Inspection"
"09131211-c9af-5f05-ac8f-7be65a78fc62","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pre-Pour Inspection","Formwork"
"43e78df9-d7fb-5a3a-9a90-a54723232e69","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pre-Pour Inspection","Panel edge"
"66a08baf-ffd1-5709-b78d-25554a4e81a5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pre-Pour Inspection","Reinforcement"
"8bb54430-5213-5679-9c1a-985159b2c309","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pre-Pour Inspection","Lifters"
"f9b412c8-2fb5-5080-b95a-e27d744eac1a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pre-Pour Inspection","Grout Tubes"
"95f8a208-421d-583a-9e9f-fc9a50420059","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pre-Pour Inspection","Connectors"
"fe22de26-56c2-5180-92a5-ef1d40be2d6f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pre-Pour Inspection","Other ferrules"
"a12b97d9-bee4-5467-b6e4-82a7ae5ac9da","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pre-Pour Inspection","Other Inserts"
"60896e71-e7c3-543f-8ae7-422033b79599","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pre-Pour Inspection","Cover Check"
"3771d8ad-b7d4-59b7-bc01-d718237983cd","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25568 514-02-26","Pour"
"4eaf66b1-6f94-5213-9cbe-b37581cf767b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pour","Test"
"a989d1ef-1de1-5b0a-bbef-756f1e791f36","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pour","Panel Stripped - Grout tubes cleared"
"53f398a6-f5b2-5858-8382-e1dd8ded6251","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Pour","Panel Stripped - Lifters cleared & clutch tested"
"341c1471-3d5a-5d30-bd5e-3a9a7dec7b18","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25568 514-02-26","Removed from mould"
"7ed9dd6b-e710-5966-9c64-4f8b40e51f74","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","Removed from mould","Attach any relevant documents or photos"
"8aded437-79fd-530d-8b6d-31c99cc9a819","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection"
"4c7b84a3-f980-53db-9484-e9f8ceb84a8c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","All perimeter dimensions"
"aeba38b0-bf25-537d-a522-5f2abe6392c9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Square check"
"81541fcb-c6a7-5eaa-88ef-5368582c4268","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","All penetration dimensions"
"7d53c923-0984-549f-91b5-4cab081d0876","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Rebates"
"bb7b8614-5911-57b5-b5bd-0584af7d99ca","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Top lifters"
"ee8766a5-df2f-58c2-9f0c-6783983e16a4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Side lifters"
"8c4e7cdf-2ef6-5ce1-8802-0aed88aded6e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Propoints"
"c9cf7782-9e4c-582f-b98e-666f3d4331e6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Grout tube location"
"e0ca2ef9-28c3-523b-8ed5-95328ba5e655","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Ferrules checked"
"4f9d42d9-1d78-50ba-829a-4e0168ea4a3a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Ferrules cleared with tap & spray"
"1c4050be-380a-55bf-b287-f199c33b2b93","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","All arisis rubbed smooth"
"cc5bd93d-8a30-581b-b48c-5833df9522f8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Grout tube fill points cleared"
"99be4929-d36f-5549-a439-fb14fd9577da","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Panel Racked"
"03a8f73c-0c1f-58e6-b736-0d897374e6d2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Completed"
"9fbcdf62-e6a1-53a4-9dce-6baf863d5eed","","holdpoint","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25568 514-02-26","As Built Panel Inspection","Signed By"
"ee2b610a-421f-4662-803f-ad57a436cbdc","","checklist-sectioned","work-in-progress","Manufacture ITP","checklist","FALSE","FALSE","Site QA","Manufacture","Level 2","25569 514-02-27"
"0f3c7371-d337-5b98-9d63-d6e080ae86ac","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25569 514-02-27","Formwork Set Out"
"299ee62a-e9ea-562a-bd2f-51681793e995","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25569 514-02-27","Formwork Set Out","Internal set out - Rebates"
"f67f6a7a-b3de-54a4-85e0-6a36b9a1a96e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25569 514-02-27","Formwork Set Out","Internal set out - Far Side Ferrules"
"6ad9b393-f6b4-5f92-8db0-1b36933b384e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25569 514-02-27","Formwork Set Out","Internal set out - Vertical Joint"
"c970bfdb-a86d-579b-a2b3-289d66067707","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25569 514-02-27","Formwork Set Out","Internal set out - Horizontal Joint"
"c42ca1a7-7761-53ca-a88a-6dced4ae21bc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25569 514-02-27","Formwork Set Out","Internal set out - Penos"
"04438928-adaa-5bbe-b04e-a020f58f9f5f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25569 514-02-27","Formwork Set Out","Panel ID Tag fitted"
"e7a2d819-fb87-53ab-8ea2-7fa33a8d7974","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Manufacture","Level 2","25569 514-02-27","Pre-Pour Inspection"
"1fa21fbe-f2ed-5d5d-a78e-210eac2329d8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Manufacture","Level 2","25569 514-02-27","Pre-Pour Inspection","Formwork"
