"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"46640e4b-7c06-47fd-899a-d5fd53d9a582","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"f9bd2934-4554-4d61-99a8-41dce02f57e8","","checklist-sectioned","not-started","Preliminary Activities and Materials Approval Checklist","checklist","FALSE","FALSE","Site QA","Prelim Activities"
"c5302932-ac01-5029-a069-567f62872ad5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)"
"ad98d6aa-e4a6-56a9-94b9-36c84fe808b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Compliance to AS/NZ ISO 9001:2015"
"5de7c072-6132-5d7c-8dda-907cc8572771","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Permacast Project Quality Management Plan"
"128e5c84-2333-5c3e-b9b5-cb5ef092000b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Inspection & Test Plan"
"0ae78849-eee6-57a0-8b71-bbabaf63b7e2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","MDR Index"
"2e677fed-6e9a-5d80-a3db-d13a9ae89558","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Work Method Statement (WMS) - Prestress"
"bb7eba22-6158-5311-ae65-a48f446df2fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Work Method Statement (WMS) - Curing"
"11bd8f05-f60e-5a08-bab7-b2ee408dbbd5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Concrete Repair Methodology"
"95a75d31-888d-5447-b534-fa5f7c6fb1ab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Shop Drawings"
"b1bb6f33-d6a7-5129-a2ea-9d3f687f988b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Test Panel Prepared and Inspected by Client"
"30dc05fa-cedc-5690-9f65-0cad66e91d73","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","All Technical Query Forms (TQs) Reviewed and Approved for Works"
"380b1763-c15b-5774-b9cd-45da346d316f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Concrete"
"9a8d7fc6-45ab-5478-b7ff-cf131310b3c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Concrete","S65 Concrete Mix Design Approved by Client"
"3153ac07-d54d-5afb-841f-4c4edcc9dafd","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Steel Reinforcement"
"df56df7e-fc13-521f-9783-0468aead1147","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Steel Reinforcement","Inspection of Delivery to Confirm Compliance with Order and Drawings"
"e490c381-694e-5f46-82db-c4617454f5ad","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Steel Reinforcement","Cut Bar Length Tolerance +0mm -10mm, Bends in Plane, Correct Cog Lengths etc."
"135f8123-2d93-5207-87aa-7d37837e4f9a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Prestressing Tendons"
"405d3387-3cae-5448-a15b-1178b5c71936","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Inspection of Delivery to Confirm Compliance with Order and Drawings"
"6021d487-9137-5541-810f-768379d1bfc6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Ensure that all Coil Numbers are recorded"
"54e081ee-e9c5-56ab-b9a7-a7763c0a6585","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Stressing Calculations Submitted and Approved by Client for Works"
"83d392e4-56a5-575d-9b8c-65471effc1f4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Stressing Jack Calibration Certificates"
"a12e94d7-4f34-5b2e-a45c-d98766cb5d57","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Lifting Anchors"
"b4aa6b48-9edf-5a12-b3f9-208b7d242e37","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Lifting Design Approved by Client"
"8b28fa75-f12f-52a6-8c8d-a860de90c1df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Lifting Devices Approved by Client"
"8f5d588a-22be-5c7c-844d-4e500cce3c82","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Inspection of Delivery for Completeness and Quality"
"f585a980-968d-594b-9a34-5d698f16d456","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Cast-in Items and Ferrules"
"ad6a6f8d-c018-5ef9-ac32-32ab5fbae3c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Cast-in Items and Ferrules","All Cast in Materials Approved"
"e5126b07-90c3-541f-8439-cbddfff0c5cf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Cast-in Items and Ferrules","Inspection of Delivery for Completeness and Quality"
"ae73c350-c09c-4fde-9040-93d2cc136b0c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Beam 46-E&W"
"cb71466e-9982-4d38-b28a-51b6bc3a7202","","checklist-sectioned","work-in-progress","Byford U-Beam Stage-1 Casting Checklist","checklist","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E"
"c16beb81-3a62-5327-889e-7c102b46466d","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Pre-Pour Checklist"
"019ddaaf-7c60-5e3c-9efe-75b1239d3120","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Total Concrete Volume"
"188bf453-02ab-5e2f-bc91-d5f75d4cd38d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Mix Design Verified"
"2a0a904d-9964-55a6-9087-ee8452e7fe54","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Ambient Temperature within Limits"
"84a86bb0-6c13-5ee5-9959-2ef7d8b16c14","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Concrete Temperature"
"b58e2ff1-0726-5d45-bbc4-52ee04e7a7f7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Slump within Allowable Tolerance (180+/-40) (Tested 1st truck and subsequently for every 20m3)"
"b7991a8b-4f71-576a-90de-de5b5df43898","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Trucks Tested for strength"
"9da8055e-f598-5d48-8d69-b8f872dba771","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Time Lag Between Trucks not exceeded 20 minutes"
"38077427-baef-51c9-a912-6cb9d8d2b9f1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Concrete Placed within allowable time from Batching Plant"
"b56f472f-f491-5edf-8e6b-0dd26a0d52b8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","No Free Fall During Pour (not more than 2 metres from ground)"
"8ff4a8a9-93c8-5b84-9c90-a627d6358394","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Required Finish Applied as per Drawings"
"88e93853-3586-5146-bf7e-aaa6b27fb8c3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Retarders applied on Green Cut areas as shown in drawings"
"42468505-e95e-5cb8-959a-5b5f1311d220","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Concrete Covered Overnight"
"dd6ccca7-f545-5c96-a4a3-307e91f1e1f5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Casting Checklist","Cylinders Stored next to Bed"
"d0b6d009-2552-5df3-8f72-449494be7bf5","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist"
"efd06fab-51c7-5988-bd8a-ac66d77f3b58","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Date Stripped"
"d2017a11-cded-51ff-8f21-9e67ff6c0615","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Concrete Cylinders Crushed and Checked for stripping strength"
"368305e6-6857-5f97-85c8-02818dd99e96","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Lifting Strength Achieved"
"4692b629-9974-5acc-b3d0-81fec02f9141","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Curing Strength (Stage-2 Casting)"
"a6d5faf4-5449-52d9-80f9-488986f3918a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Lifted and Handled as per Drawings"
"b543f42b-696a-5719-8cf5-fef25693c782","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Product Clearly Labelled"
"16795497-752d-54b6-a6f1-72a2318abec7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Storage as per Approved Temporary Works Drawings"
"6008f58b-ae12-5106-912c-fa268cd90826","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Secondary Curing as per Approved Methodology"
"1493f4d2-7967-5196-8a70-afbf6de5e0f9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Product Dimensions Achieved and are within Specified Tolerance"
"a27cd279-7ab9-550a-b5c5-40ff49d14b48","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Specified Finish Achieved"
"6b8385ad-c79e-5fad-9ece-687d1256764f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Cast-in Items are all in Place and within Specified Tolerance"
"89e3a6ba-d1aa-5e66-9f40-d25736fce4d3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Stripping Checklist","Post-Pour Works Completed (As Required)"
"b29332e2-104b-5030-a82a-3be97810ccb8","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Any Defect Identified"
"80316446-fb3f-580a-817b-f157b4fb358e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Any Defect Identified","Punchlist Completed"
"db226361-8b68-5f8f-8fc6-42e263d0c297","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Any Defect Identified","Repairs Required (if applicable)"
"9b3c8523-f1a3-527f-879e-a2db75a0f01a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Any Defect Identified","Repairs Completed as per approved WMS (if applicable)"
"16324698-0329-5f80-be41-9a94d64572f2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Any Defect Identified","Crack Map Completed"
"503b723c-ba97-52b0-91e3-65628ff77981","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Any Defect Identified","Any NCR Required (if applicable)"
"fbc8c4a6-1265-52c1-83fd-b1065f9dea27","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Any Defect Identified","NCR Approved by Client and Repairs Completed (if applicable)"
"b20a64c0-427d-5b39-b52a-f9033aa31823","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","As-Built Drawings"
"b712327b-a32e-588c-b545-c492089ddafa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","As-Built Drawings","As-Built Drawings Completed, Stamped and Attached"
"5eb13578-561e-57d6-9d56-993018aabfc4","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Concrete Strength Test Report"
"c209c088-7fff-5fb5-ae11-780d2d67bafd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 33-E&W","Byford U-Beam Stage-2 Casting Checklist 33-W","Concrete Strength Test Report","Concrete Strength Test Report Received"
"a07e6a4f-264f-4157-a593-d6eb66b37a29","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Beam 38-E&W"
"a9b6dcf7-1cec-488c-a400-5d68c8ffc2ed","","checklist-sectioned","work-in-progress","Byford U-Beam Stage-1 Casting Checklist","checklist","FALSE","FALSE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E"
"0c8296b8-c763-5cba-8c67-c1c0764a1df3","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist"
"af3e9ddb-70ff-57ed-8f54-e27d1bae208f","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Details"
"78bea818-d8da-5627-bc73-bbb595a8f3f8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Shop Drawings approved for Works"
"4957ce5b-d477-5ceb-82b5-29a00bed82c2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Mould Dimensions are within Shop Drawings Tolerance"
"9240faaf-df98-5278-aea4-c9889047a8f5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Mould Surface Checked"
"2467f199-e8ff-51e8-bc5b-697ff49ef5ab","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Reinforcement in Accordance with Drawings"
"3c46dcd7-6906-5909-bc7a-16eb41378583","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Detailed inspection of Mould and cage"
"54a404f8-de18-52fc-9396-fd2753225480","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Cover maintained and within tolerance"
"a10bd80e-14cc-58ba-a7e1-bea4086a5949","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","All Stainless Steel Ferrules are installed in accordance with Drawings"
"b6ad0f94-a698-529e-843f-9bcffd26e1c4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","All Stainless Items are installed in accordance with Drawings"
"5b29f414-7eac-5d78-9733-7bda488546e3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","All Blockout Conduits are installed in accordance with Drawings"
"729cefb4-9d79-5597-af5b-fc87f4c5a4bd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","All Lifting Inserts are installed in accordance with Drawings"
"6a7bc5c4-2893-5c3a-9618-a28de03e97c7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","All Bartek Couplers are installed in accordance with Drawings"
"8b15fe21-508b-55b2-b11d-9f0a252e5e85","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","All LENTON Couplers are installed in accordance with Drawings and staggered aith KSN16M in web"
"8f403bb5-f37c-5b2c-b0d9-2ac60f8f587b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","All Bearing plates in Diaphragms are installed as per drawings"
"b6af9eb3-46be-57d8-aaf2-5edd1a820507","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Earthing and Bonding is installed in accordance with Drawings"
"6c1be499-39f6-5bf1-ac75-49ed174cb3ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Prestressing Strands"
"17c25f0b-ca63-5f14-bc5f-a6dbf4551c25","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Stressing Records subject to Client Review"
"fe9a09bc-b212-5bc1-b180-a412c1d907fc","","holdpoint","not-started","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","HOLD POINT FOR CLIENT TO SIGN OFF"
"a6dcf8db-7674-5c04-82b1-ce1d5114c6ac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","All Temperature Loggers are installed as per Approved WMS"
"3b379c71-e660-50d2-a8a7-53cc837b67a2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","All Cooling tubes installed as per drawings"
"794f04fc-54e3-5a73-b689-e986adf8aedf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Installation of tubs"
"fa072814-e37e-533d-8f3a-1ec56504919b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","QA Engineer Check Completed by"
"c3d0d9f3-7643-5978-8859-6c73c75ae769","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Pre-Pour Checklist","Client Inspector (if present)"
"12766b26-ed55-54e0-99fd-4a6d23b93634","","checkpoint-group","not-applicable","","","FALSE","FALSE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Supervisor Release"
"3d9268a2-022b-5cf5-b6b6-8d7b0e056aff","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Supervisor Release","Supervisor Release to Engineering Team"
"e406cc19-ccbd-5cb4-8887-43b6577f07d5","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist"
"4e55d083-6820-545c-b478-e6e1bce2a42b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Casting Information"
"58231eb2-c0ae-5159-a9a6-87b9d0288389","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Concrete Delivery Dockets"
"d1095e38-2864-571c-8ff4-c472879eab6f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Total Concrete Volume"
"8283628c-26d6-5e22-9847-2938b4a8b502","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Mix Design Verified"
"a2fc8b9b-2629-5955-ae7b-9fc73d695505","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Ambient Temperature within Limits"
"05e7a411-bfd2-5073-83c7-02ac1ae13d23","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Concrete Temperature"
"8ebbd4c1-c459-5284-a612-088b7758d8e9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Slump within Allowable Tolerance (180+/-40) (Tested 1st truck and subsequently for every 20m3)"
"dcd79b34-4cc8-54da-ae51-f1b9182a3066","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Trucks Tested for strength"
"83fd4516-795c-5a08-a2eb-eba8c08210b1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Time Lag Between Trucks not exceeded 20 minutes"
"8d923d55-11e0-586b-a527-648f6f61e955","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Concrete Placed within allowable time from Batching Plant"
"cc24f325-3b78-5d8a-8c52-6363906dfafd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","No Free Fall During Pour (not more than 2 metres from ground)"
"ded1c40c-13bd-59ba-88d8-ff8afa17666c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Required Finish Applied as per Drawings"
"2200909b-2098-5bf4-9bfc-b14f73671026","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Retarders applied on Green Cut areas as shown in drawings"
"1e65d3a7-2a44-522d-b5f7-5a4290efcc0c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Concrete Covered Overnight"
"4728a913-2fd6-52a7-9b59-3a27b4e059e0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Casting Checklist","Cylinders Stored next to Bed"
"d2f455b6-fec7-5000-b8ab-e55d4ab6d5fc","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist"
"ccb197b2-553d-55f9-8efc-d70afd403b51","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Date Stripped"
"91bd95e0-4faf-56c9-a99b-90bfe4d915d9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Concrete Cylinders Crushed and Checked for stripping strength"
"6becb6dc-ad52-570b-8242-a2656f930e19","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Verify Destressing/Transfer of stress required strength"
"d3155828-0126-5e53-9144-c40ef34797fd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Lifting Strength Achieved"
"5c72778d-4f3f-5b5b-bb69-450a785f4a4b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Curing strength (Stage-1 Casting)"
"3f75b199-b3e4-5a9c-adc5-110e0ec27da5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Lifted and Handled as per Drawings"
"371f8bfc-caeb-5718-ac3c-de4e4b0fed0e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Product Clearly Labelled"
"a9831240-5beb-57d5-a19a-acdd530560e1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Storage as per Approved Temporary Works Drawings"
"6394021d-f1c8-5dc0-9b59-225e9fbe5ec3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Secondary Curing as per Approved Methodology if required"
"218ed52b-c952-5ded-bc06-2be338412866","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Product Dimensions Achieved and are within Specified Tolerance"
"6d040278-ad09-54f9-b246-c5a8747800b7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 38-E&W","Byford U-Beam Stage-1 Casting 38-E","Stripping Checklist","Specified Finish Achieved"
