"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ef7512c8-0e2b-40c8-bf62-7b3f2576bed9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA"
"648580ea-4a0c-4a7f-b099-63256b5dc447","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1"
"64ccaac1-f150-43cb-ac4c-ef0cdfd67543","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8"
"8c609bc7-4957-4dae-b5b4-583addc8cd93","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8","Wet Fire"
"3be5062d-8020-4902-a4bf-10924993b45b","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8","Wet Fire","Pre Action - Sprinkler"
"b7369518-674e-5b7b-b467-09f213a88ff7","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 1","Data Hall 8","Wet Fire","Pre Action - Sprinkler","Documentation"
"34ad9b00-c73d-5838-bf47-b24e030a8371","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm pipework installed fall back to drain"
"1aa23c99-44fa-5e0c-96f8-4b78c8a471fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Mains minimum 2mm per 1m."
"29e4e0da-0854-525e-b535-0ce9f30cd6b2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Ranges minimum 4mm per 1m."
"8351b7c2-c1a7-57bf-805f-27e5c08719da","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm sprinklers installed."
"83f4dc2e-cdb0-53a1-844c-d8b09a29ddbf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm sprinkler guards installed."
"d607a596-c81d-5026-b683-3a98d9b154dd","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Testing"
"cb10a001-b274-5f8c-a0ae-4f8240d0993f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Confirm all open ends plugged."
"11640475-b847-5d3d-8e45-67365ca0fe05","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Confirm isolation and drain valves are closed."
"163f8d18-a0a7-523c-bf18-bbcfa6221b6b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Fill pipework with air to 50kpa to confirm no open ends."
"42233657-2f4c-52b1-95a3-11d91a7e079d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Fill pipework with water to 1600kpa. Hold 2 hours. No pressure loss permitted."
"c8bdef33-e10d-5e0f-a514-e8ff90493d8d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Fill pipework with air to 300kpa. Hold for 30 minutes. Pressure loss of 10% (60kpa) permitted."
"d3b5c994-f2cc-5681-a324-32a276d3914a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Testing","Record pressure test results on Pressure Test Form."
"0c8e3da3-b6c4-50bf-8ab8-d463064c80b0","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Test Report Sheet"
"5f3420fa-9305-5ecf-800f-09c610097d4a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Test Report Sheet","Test Details & Results"
"8eaee894-d8f0-5353-86fd-42483c426ebd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Test Report Sheet","Test completed to specification/drawings & Area left clean/tidy"
"d715a834-bf00-596c-98c6-9a79a4c457c6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler","Pressure Test Report Sheet","Entire Fire Sign-Off (attach signature)"
"b7e10263-08bf-4dda-b4d1-a5ccfd4d4e7b","","checklist-sectioned","not-started","EFPQF05 - Pre Action - Sprinkler Control Valve","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve"
"bcd1e63f-2202-5e58-aab1-0854496da43e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Documentation"
"8f2b66ef-2c32-5464-8f1a-da0720b61c08","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Documentation","Confirm construction drawings approved for use."
"7496dd37-d81e-5fc0-b1ae-ddef6aee088c","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Incoming Inspection"
"a956dc74-7e5d-509c-909f-3127e901516a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"c52c5046-30f8-53e4-a02a-af8059ee24c3","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation"
"f89e571a-c7d4-562b-bfe8-c4abf4856c3b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Main stop valve installed"
"43f3d739-99ff-5ae1-9775-dbbc06fbf515","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Alarm valve installed"
"4410559f-c688-5a48-84b3-8befb2800d8d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Drain valve installed"
"dec7dba0-702f-50a7-a92a-ada58fb0b016","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Alarm pressure switches installed"
"14baa597-16a6-5e82-83bc-054098405f7c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Water motor alarm installed"
"bad101eb-f94b-538e-929e-8af8c1913ffd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Pressure gauges installed"
"046c64c6-e868-5d40-93b1-f262ca790f95","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Wet Fire","Pre Action - Sprinkler Control Valve","Installation","Nitrogen generator/air compressor installed"
"82fa200a-4e1b-4be5-ad18-a1a4f41e721d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire"
"c186a72e-d9ac-42ad-8535-79fdcc2caedd","","checklist-sectioned","not-started","EFPQF07 - Fire Alarms Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install"
"a63cb089-0bb2-5140-8717-5faf1ab0c19d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Documentation"
"6a393887-ca6f-5708-bc8e-77058b07e296","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Documentation","Confirm construction drawings approved for use."
"ca9f5dd1-1a67-55d1-865e-0e3a024e95b3","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Incoming Inspection"
"139fe302-5546-573a-87c5-dafdc58b4d8e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"1e5c23f2-e57b-5172-a490-392d672ce9fa","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off"
"457a91d9-4af3-5068-b177-ef4eb4dcdec9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm correct cable type run"
"c579d36f-5b3d-5dd5-a983-68d31a082d93","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm cable support/conduit fixings and spacings"
"c595d2e3-f8ba-55e1-a3ab-1f59d7f40c76","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm segregation from other electrical services"
"2bda4ab3-ec19-5a4a-8e4b-b13c8432c4ad","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm detector fit off locations"
"70936150-75d0-5710-9cc1-c2718c9a2c52","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm speaker fit off locations"
"4694b680-0bd6-5c36-aaac-cc65f0225900","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm strobe fit off locations"
"a38b849a-0a51-5182-a7cc-682187f42f32","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm fire interfaces connected to sprinkler installation"
"2a0d5b45-b8b3-5a39-b14a-c03876de359d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm fire interfaces connected to security"
"69e03753-5212-560c-99d2-9fa121713733","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm fire interfaces connected to mechanical"
"b4cf6b97-d9c3-5a94-8327-d8bdac7883a0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Installation Rough In / Fit Off","Confirm fire interfaces connected to BMS"
"f61cd4a1-7bd0-5e33-89c9-32f4026b8bfe","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Sign-Off"
"e169314c-3518-5eb1-90a3-4c48bec141b8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","Fire Alarms Install","Sign-Off","Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable"
"5c5d0a09-2747-4f97-a4b4-ce89ba9d04b2","","checklist-sectioned","not-started","EFPQF08 - MASDS Install","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install"
"3bff9aeb-bbd9-587f-b7ee-3fbd0fd059e8","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Documentation"
"1557e820-6bb3-53fa-b90b-c598631e8d20","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Documentation","Confirm construction drawings approved for use."
"899a63d0-745e-5fcb-8446-149b5ac74413","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Incoming Inspection"
"ce9955fc-cbfe-567a-9122-79965f24b8b4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"bf51167c-6884-5e35-88c5-49ddc492105e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Installation Rough In / Fit Off"
"55c699c2-2e31-574d-b07a-eb0e630549b9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm correct cable type run"
"1928d1c6-02a8-58b5-9a38-009b6b3c0831","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm cable support/conduit fixings and spacings"
"e89f42b3-06ae-5be6-8d44-c7ed2d92854f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm segregation from other electrical services"
"0e095f09-b7e3-5252-8ebb-84129aaa7bb4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm MASDS pipework installed as per drawing"
"770979a0-399a-5253-a562-e2198149736f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm MASDS sampling points size & spacing"
"67fd85b2-fc62-509b-9829-af581c9a4bff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm MASDS unit fit off locations"
"1d477156-193b-5b2e-b465-0ef8306def66","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Installation Rough In / Fit Off","Confirm MASDS power supply fit off locations"
"e1f7e6c9-f223-5965-9c5e-4915666e0845","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Sign-Off"
"05531068-724b-56ea-9587-1c2b36700fb8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 11","IT Switchrooms C2/D2","Dry Fire","MASDS Install","Sign-Off","Work(s) completed to specification/drawings & area left clean/tidy - Builder final signature to be attached below if applicable"
"9409c3f6-b548-4f22-8241-114826c64125","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 12"
"b42c80a8-fd27-4565-af9a-d279d54bf2a3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D"
"3059b98c-a8a2-4e70-a469-d2b81f2e56b3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire"
"4b41dbe8-3bfb-4b08-af53-e52034fbacd2","","checklist-sectioned","not-started","EFPQF04 - Pre Action - Sprinkler","checklist","FALSE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler"
"ea3e20fe-e814-5c0b-827e-fbc98f99364d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Documentation"
"cd0dac6b-278f-5de4-a8e8-93b83c081f2c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Documentation","Confirm correct construction drawings approved for use."
"a6bd5ae2-52b0-58f7-a500-96d040c48aca","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Incoming Inspection"
"cd988197-3c26-5822-96d2-0f0688b9fd31","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Incoming Inspection","Incoming Inspection - PASS if received in good condition - If not FAIL & Attach Photos/Comments below"
"66f4ea7c-9450-5e5f-893c-2a723498ed80","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off"
"1aa01ceb-8d53-5b2d-8d30-9e8f14c532f7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm hanger spacing"
"e8b44dc8-9d46-5538-8b77-e002e063b5d7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm support at change of direction at 1m max."
"43f96ba9-cb2a-5801-927e-e6997646ead4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm support of pipework no more than 1m from end."
"10244598-fb54-56a2-b474-2db2f1047434","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm support of armpiece exceeding 500mm."
"b8ac7031-0ae0-57f4-949e-ca7e51f9ecd7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm first support of range pipe within 2m of mains."
"ad9ec341-905c-5bee-919a-d50bdb7d684e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Sprinkler Zone 12","Mech Switchroom A/B/C/D","Wet Fire","Pre Action - Sprinkler","Installation Rough In / Fit Off","Confirm pipework installed as per drawing."
