resource,resource,resource,resource,resource,resource,resource,resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,,,,,,,,,,step,,,,,,03ENG032 Comms,,,,,
,,,,,,,,,,,step,,,,,,03ENG057 EDB,,,,,
Second Fix - NCw,Second Fix - CLc,,,,,,,,,,folder-with-checklists,,,,,,03PBO001 WC Acc,,,,,
,,,,,,,,,,,step,,,,,,03PBO002 WC Pub,,,,,
,,,,,,,,,,,step,,,,,,03PBO003 WC Pub,,,,,
,,,,,,,,,,,step,,,,,,03TRA007 Corridor Pub,,,,,
,,,,,,,,,,,step,,,,,,03TRA020 Lift 01,,,,,
,,,,,,,,,,,step,,,,,,03TRA030 Lift 02,,,,,
,,,,,,,,,,,step,,,,,ZONE 05,,,,,,
,,,,,,,,,,,step,,,,,,03DPU022 Wkst,,,,,
,,,,,,,,,,,step,,,,,,03DPU024 Meet 9m2,,,,,
,,,,,,,,,,,step,,,,,,03DPU025 Off 1P,,,,,
,,,,,,,,,,,step,,,,,,03DPU030 Clnr,,,,,
,,,,,,,,,,,step,,,,,,03DPU032 St Consume,,,,,
,,,,,,,,,,,step,,,,,,03DPU033 Write-up,,,,,
Second Fix - SA,Second Fix - EC,Second Fix - CLc,Second Fix - NC,,,,,,,,folder-with-checklists,,,,,,03DPU035 Intv / Prep,,,,,
,,,,,,,,,,,step,,,,,,03DPU039 Mob Eq,,,,,
,,,,,,,,,,,step,,,,,,03DPU040 Bay -HandWash Typ B,,,,,
,,,,,,,,,,,step,,,,,,03DPU106 Wkst,,,,,
,,,,,,,,,,,step,,,,,,03DPU107 WC Stf,,,,,
,,,,,,,,,,,step,,,,,,03DPU108 WC Stf,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - Ca,Second Fix - HMF,Second Fix - SA,,,,,,folder-with-checklists,,,,,,03DPU113 Proc,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - Ca,Second Fix - HMF,Second Fix - SA,,,,,,folder-with-checklists,,,,,,03DPU114 Proc,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - Ca,Second Fix - HMF,Second Fix - SA,,,,,,folder-with-checklists,,,,,,03DPU115 Proc,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - Ca,Second Fix - HMF,Second Fix - SA,Second Fix - PI2,,,,,folder-with-checklists,,,,,,03DPU116 Proc,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - P,Second Fix - SA,Second Fix - WFT,Second Fix - SSda,Second Fix - CLc,,,,,folder-with-checklists,,,,,,03DPU124 OR Gen (Interim),,,,,
,,,,,,,,,,,step,,,,,,03DPU125 Set-Up,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - P,Second Fix - SA,Second Fix - WFT,Second Fix - SSda,Second Fix - CLc,,,,,folder-with-checklists,,,,,,03DPU126 OR Gen (Interim),,,,,
Second Fix - NCAP,Second Fix - NCAP,,,,,,,,,,folder-with-checklists,,,,,,03DPU145 Corridor,,,,,
,,,,,,,,,,,step,,,,,,03DPU168 Mob Eq,,,,,
,,,,,,,,,,,step,,,,,,03ENG008 Riser,,,,,
,,,,,,,,,,,step,,,,,,03ENG056 EDB,,,,,
,,,,,,,,,,,step,,,,,,03DPU034 Write Up,,,,,
,,,,,,,,,,,step,,,,,ZONE 06,,,,,,
Second Fix - SA,Second Fix - EC,Second Fix - CLc,Second Fix - NC,,,,,,,,folder-with-checklists,,,,,,03DPU037 Intv / Prep,,,,,
Second Fix - SA,Second Fix - EC,Second Fix - CLc,Second Fix - NC,,,,,,,,folder-with-checklists,,,,,,03DPU038 Intv / Prep,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,03DPU041 WC Pt,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLc,,,,,,,,folder-with-checklists,,,,,,03DPU042 WC Pt,,,,,
,,,,,,,,,,,step,,,,,,03DPU043 BBEV,,,,,
,,,,,,,,,,,step,,,,,,03DPU045 Bay -HandWash Typ B,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - NC,Second Fix - SA,Second Fix - NC,Second Fix - CLmc,Second Fix - SA,Second Fix - NC,Second Fix - SA,Second Fix - NC,Second Fix - CLmc,folder-with-checklists,,,,,,03DPU053 Stge 3/Disch,,,,,
Second Fix - NCC,Second Fix - CLmc,Second Fix - SP,Second Fix - NCAP,,,,,,,,folder-with-checklists,,,,,,03DPU060 St Base,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - DCV,Second Fix - SA,,,,,,folder-with-checklists,,,,,,03DPU061 Pt Hold 9,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03DPU062 Pt Hold 9,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03DPU064 Pt Hold 9,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03DPU065 Pt Hold 6,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - DCV,Second Fix - MNet,Second Fix - SA,Second Fix - PI2,,,,folder-with-checklists,,,,,,03DPU066 Pt Hold 6,,,,,
,,,,,,,,,,,step,,,,,,03DPU067 Bay -HandWash Typ B,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03DPU068 Pt Hold 6,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,Second Fix - MNet,,,,,,folder-with-checklists,,,,,,03DPU069 Pt Hold 6,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - DCV,Second Fix - SA,Second Fix - NCAP,,,,,folder-with-checklists,,,,,,03DPU070 Pt Hold 9,,,,,
,,,,,,,,,,,step,,,,,,03DPU117 Cln Up,,,,,
,,,,,,,,,,,step,,,,,,03DPU146 Corridor,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03DPU166 Pt Hold 6,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - DCV,Second Fix - SA,,,,,,folder-with-checklists,,,,,,03DPU167 Pt Hold 6,,,,,
,,,,,,,,,,,step,,,,,,03ENG009 EDB,,,,,
,,,,,,,,,,,step,,,,,ZONE 07,,,,,,
,,,,,,,,,,,step,,,,,,03DPU103 Debox,,,,,
Second Fix - SSd,,,,,,,,,,,folder-with-checklists,,,,,,03DPU104 St Sterile,,,,,
,,,,,,,,,,,step,,,,,,03DPU105 Off Clin Wkrm,,,,,
,,,,,,,,,,,step,,,,,,03DPU120 Blt/Fld Warmer,,,,,
,,,,,,,,,,,step,,,,,,03DPU122 Mob Eq,,,,,
,,,,,,,,,,,step,,,,,,03DPU123 Exit Bay,,,,,
,,,,,,,,,,,step,,,,,,03DPU127 Exit Bay,,,,,
,,,,,,,,,,,step,,,,,,03DPU128 Resus,,,,,
,,,,,,,,,,,step,,,,,,03DPU129 Mob Eq,,,,,
,,,,,,,,,,,step,,,,,,03DPU130 Blt/Fld Warmer,,,,,
,,,,,,,,,,,step,,,,,,03DPU132 Mob Eq,,,,,
,,,,,,,,,,,step,,,,,,03DPU133 Exit Bay,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - P,Second Fix - SA,Second Fix - WFT,Second Fix - SSda,,,,,,folder-with-checklists,,,,,,03DPU134 OR Gen (Interim),,,,,
,,,,,,,,,,,step,,,,,,03DPU135 Set-Up,,,,,
Second Fix - EC,Second Fix - SA,Second Fix - P,Second Fix - SA,Second Fix - WFT,Second Fix - SSda,,,,,,folder-with-checklists,,,,,,03DPU136 OR Gen (Interim),,,,,
,,,,,,,,,,,step,,,,,,03DPU137 Exit Bay,,,,,
,,,,,,,,,,,step,,,,,,03DPU138 Write-up,,,,,
,,,,,,,,,,,step,,,,,,03DPU139 Path,,,,,
,,,,,,,,,,,step,,,,,,03DPU141 Bay -HandWash Typ B,,,,,
,,,,,,,,,,,step,,,,,,03DPU142 Scrub,,,,,
,,,,,,,,,,,step,,,,,,03DPU143 Scrub,,,,,
Second Fix - NCAP,,,,,,,,,,,folder-with-checklists,,,,,,03DPU148 Corridor,,,,,
Second Fix - NCAP,Second Fix - NCAP,,,,,,,,,,folder-with-checklists,,,,,,03DPU149 Corridor,,,,,
Second Fix - NCAP,,,,,,,,,,,folder-with-checklists,,,,,,03DPU158 Corridor,,,,,
,,,,,,,,,,,step,,,,,ZONE 08,,,,,,
Second Fix - SA,Second Fix - CLc,Second Fix - PI2,,,,,,,,,folder-with-checklists,,,,,,03DPU063 Med Rm,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03DPU071 Pt Hold 9,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - MNet,Second Fix - DCV,Second Fix - SA,,,,,folder-with-checklists,,,,,,03DPU072 Pt Hold 9,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03DPU073 Pt Hold 9,,,,,
,,,,,,,,,,,step,,,,,,03DPU074 Bay -HandWash Typ B,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03DPU075 Pt Hold 9,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - DCV,Second Fix - SA,,,,,,folder-with-checklists,,,,,,03DPU076 Pt Hold 9,,,,,
Second Fix - NCC,,,,,,,,,,,folder-with-checklists,,,,,,03DPU077 Stf Stn,,,,,
,,,,,,,,,,,step,,,,,,03DPU079 Resus,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - PC,Second Fix - CLc,,,,,,,folder-with-checklists,,,,,,03DPU080 Ens,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,Second Fix - P,,,,,,folder-with-checklists,,,,,,03DPU081 Pt Bay Rec Stg 1,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - DCV,Second Fix - SA,Second Fix - PI,,,,,folder-with-checklists,,,,,,03DPU082 Pt Bay Rec Stg 1,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - DCV,Second Fix - SA,,,,,,folder-with-checklists,,,,,,03DPU083 Pt Bay Rec Stg 1,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,Second Fix - P,,,,,,folder-with-checklists,,,,,,03DPU084 Pt Bay Rec Stg 1,,,,,
,,,,,,,,,,,step,,,,,,03DPU085 Bay -HandWash Typ B,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,Second Fix - P,,,,,,folder-with-checklists,,,,,,03DPU086 Pt Bay Rec Stg 1,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - MNet,Second Fix - DCV,Second Fix - SA,Second Fix - P,,,,folder-with-checklists,,,,,,03DPU087 Pt Bay Rec Stg 1,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLmc,Second Fix - HMF,Second Fix - SA,,,,,,,folder-with-checklists,,,,,,03DPU088 Pt Bay Rec Stg 1,,,,,
,,,,,,,,,,,step,,,,,,03DPU089 Bay -HandWash Typ B,,,,,
,,,,,,,,,,,step,,,,,,03DPU119 St Equip,,,,,
,,,,,,,,,,,step,,,,,,03DPU144 Cln Up,,,,,
Second Fix - NCAP,Second Fix - NCAP,,,,,,,,,,folder-with-checklists,,,,,,03DPU147 Corridor,,,,,
,,,,,,,,,,,step,,,,,ZONE 09,,,,,,
,,,,,,,,,,,step,,,,,,03DPU098 St Gen,,,,,
,,,,,,,,,,,step,,,,,,03DPU099 Change Stf,,,,,
,,,,,,,,,,,step,,,,,,03DPU100 Change Stf M,,,,,
,,,,,,,,,,,step,,,,,,03DPU101 Stf Rm,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - PC,Second Fix - CLc,Second Fix - PI,,,,,,folder-with-checklists,,,,,,03DPU165 Ens Acc Stf,,,,,
,,,,,,,,,,,step,,,,,,03ENG007 EDG,,,,,
,,,,,,,,,,,step,,,,,,03ENG030 Riser,,,,,
,,,,,,,,,,,step,,,,,,03ENG031 Riser,,,,,
,,,,,,,,,,,step,,,,,,03ENG123 Riser,,,,,
,,,,,,,,,,,step,,,,,,03TRA013 Corridor,,,,,
,,,,,,,,,,,step,,,,,,03TRA054 Stairs Circ,,,,,
,,,,,,,,,,,step,,,,,ZONE 10,,,,,,
,,,,,,,,,,,step,,,,,,03BHO036 Staging Area,,,,,
,,,,,,,,,,,step,,,,,,03DPU090 Linen,,,,,
,,,,,,,,,,,step,,,,,,03DPU091 Scope Reproc Dirt,,,,,
,,,,,,,,,,,step,,,,,,03DPU092 Scope Reproc Cln,,,,,
,,,,,,,,,,,step,,,,,,03DPU093 Disp,,,,,
,,,,,,,,,,,step,,,,,,03DPU094 Mob Eq,,,,,
,,,,,,,,,,,step,,,,,,03DPU095 Ante,,,,,
Second Fix - EPS,Second Fix - EC,Second Fix - CLc,Second Fix - HMF,Second Fix - SA,Second Fix - PI,,,,,,folder-with-checklists,,,,,,03DPU096 1 Bed Iso N,,,,,
Second Fix - NCw,Second Fix - ECw,Second Fix - SAw,Second Fix - CLmc,,,,,,,,folder-with-checklists,,,,,,03DPU097 Ens,,,,,
,,,,,,,,,,,step,,,,,,03ENG005 EDB,,,,,
,,,,,,,,,,,step,,,,,,03ENG012 Comms,,,,,
,,,,,,,,,,,step,,,,,,03ENG029 Riser,,,,,
,,,,,,,,,,,step,,,,,,03TRA001 Corridor,,,,,
,,,,,,,,,,,step,,,,,,03TRA012 Corridor,,,,,
,,,,,,,,,,,step,,,,,,03TRA024 Lift 04,,,,,
,,,,,,,,,,,step,,,,,,03TRA026 Lift 03,,,,,
,,,,,,,,,,,step,,,,,,03TRA041 Lift 05,,,,,
,,,,,,,,,,,step,,,,L-04,,,,,,,
,,,,,,,,,,,step,,,,,ZONE 01,,,,,,
,,,,,,,,,,,step,,,,,,04ENG014 Generator Rm,,,,,
,,,,,,,,,,,step,,,,,,04ENG018 Vacuum Plant,,,,,
,,,,,,,,,,,step,,,,,,04ENG019 Medical Air Plant,,,,,
,,,,,,,,,,,step,,,,,,04ENG083 Generator Discharge Plenum,,,,,
,,,,,,,,,,,step,,,,,ZONE 02,,,,,,
,,,,,,,,,,,step,,,,,,04TRA036 Stairs Circ,,,,,
,,,,,,,,,,,step,,,,,,04ENG250 Fire Riser,,,,,
,,,,,,,,,,,step,,,,,ZONE 03,,,,,,
,,,,,,,,,,,step,,,,,,04ENG010 UPS,,,,,
,,,,,,,,,,,step,,,,,,04ENG016 Boiler,,,,,
,,,,,,,,,,,step,,,,,ZONE 04,,,,,,
,,,,,,,,,,,step,,,,,,04ENG011 UPS,,,,,
,,,,,,,,,,,step,,,,,,04ENG012 Comms,,,,,
,,,,,,,,,,,step,,,,,,04ENG013 Comms,,,,,
,,,,,,,,,,,step,,,,,ZONE 05,,,,,,
,,,,,,,,,,,step,,,,,,04ENG001 Plant,,,,,
,,,,,,,,,,,step,,,,,,04ENG005 Main Switchboard,,,,,
,,,,,,,,,,,step,,,,,,04ENG008 UPS,,,,,
,,,,,,,,,,,step,,,,,ZONE 06,,,,,,
,,,,,,,,,,,step,,,,,,04ENG006 Main Switchboard,,,,,
,,,,,,,,,,,step,,,,,,04ENG009 UPS,,,,,
,,,,,,,,,,,step,,,,,ZONE 07,,,,,,
,,,,,,,,,,,step,,,,,,04ENG003 HV,,,,,
,,,,,,,,,,,step,,,,,,04ENG085 Roof Access Stair,,,,,
,,,,,,,,,,,step,,,,,ZONE 08,,,,,,
,,,,,,,,,,,step,,,,,,04ENG004 HV,,,,,
,,,,,,,,,,,step,,,,,ZONE 09,,,,,,
,,,,,,,,,,,step,,,,,,04TRA039 Stairs Circ,,,,,
,,,,,,,,,,,step,,,,,,04ENG191 Riser,,,,,
,,,,,,,,,,,step,,,,,,04ENG193 Fire Riser,,,,,
,,,,,,,,,,,step,,,,,ZONE 10,,,,,,
,,,,,,,,,,,step,,,,,,04ENG020 Comms,,,,,
,,,,,,,,,,,step,,,,,,04TRA043 Lift 05,,,,,
,,,,,,,,,,,step,,,,,,04TRA001 Corridor,,,,,
