"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"aae178f8-38bf-4490-be35-92ca58c4a6d3","","checklist-flat","","Job Details","checklist-flat","FALSE","FALSE","Job Details"
"946c2e7b-24ad-4a12-a273-51e5ba65e33f","","folder-normal","","","step","TRUE","FALSE","Site QA"
"84a4baad-1c99-475b-9cf7-8fecd8afa962","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In"
"3d20c78a-f3d4-4f06-a791-bd335d36426e","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","Basement 3"
"fcb72ff8-e201-46af-afd6-a26b01fff090","","folder-normal","","","step","TRUE","FALSE","Site QA","Rough-In","Basement 3","JET-B3.01"
"d1eea6f1-aa56-4891-8df7-454b6049d7e3","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","GEF-C-R.02","Common Area Fit-Off Checklist [D]"
"339b992d-7102-4d9a-8908-e7863d71d74a","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","GEF-C-R.02","Sign Off"
"6169e8a8-5aef-421d-8005-eb07a533dc0e","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 2","SF-B2.01"
"aa90e03e-45f8-40ce-bdee-2aa3acaae69c","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","SF-B2.01","Common Area Fit-Off Checklist [D]"
"f1aae50f-faa7-47cd-b177-5a1c1b1567df","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","SF-B2.01","Sign Off"
"72505032-4fc6-4d46-a7bf-723ba697b517","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 2","CPSF-B3.01"
"1d7f3070-aa67-476b-8123-68fd7ed14ea9","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","CPSF-B3.01","Common Area Fit-Off Checklist [D]"
"1d731821-5b97-4b56-b82b-0b53d7fc1db7","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","CPSF-B3.01","Sign Off"
"5b61dd9e-4240-44e4-8a46-8934ae7fb7b2","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 2","CPSF-B2.04"
"586a9536-c497-4fd2-8d23-ed3e00df0e89","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","CPSF-B2.04","Common Area Fit-Off Checklist [D]"
"ec1cf2c7-259d-434b-b4e6-536a8dbf6808","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","CPSF-B2.04","Sign Off"
"b69ab895-fbe1-448f-a92b-11f9e1bd1bdf","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 2","GEF-B2.01"
"23489b0d-a92e-4f63-a512-310e43f33973","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","GEF-B2.01","Common Area Fit-Off Checklist [D]"
"9ffb485c-a57f-407f-812e-b7bfe82c17a2","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","GEF-B2.01","Sign Off"
"68abdd11-2ead-4c7d-859c-632ac403e971","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 2","CPSF-B2.03"
"eef31e39-2dc0-47fb-b08b-3c0dc8019a22","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","CPSF-B2.03","Common Area Fit-Off Checklist [D]"
"5e904acb-db62-4040-93eb-ab736b78dc3f","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","CPSF-B2.03","Sign Off"
"732353c6-48d7-4a16-a60a-4fff29966f04","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 2","SF-B2.02"
"7ac24020-54ae-4fc0-8233-169c3222466d","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","SF-B2.02","Common Area Fit-Off Checklist [D]"
"80d9608a-aad2-4542-97ee-a4f98a80512e","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","SF-B2.02","Sign Off"
"5bd31dd8-d804-492b-a1d2-1b53c2bf1071","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 2","SF-B2.03"
"bf310075-661e-4c35-854c-62674f2e1795","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","SF-B2.03","Common Area Fit-Off Checklist [D]"
"f1a28656-b79f-4ce5-9b16-1730a5c97b68","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","SF-B2.03","Sign Off"
"c2db3fdb-2684-48fd-8938-f08d54ff5ef6","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 2","Stair Pressurization Ductwork"
"28178587-d10b-4763-9f8e-d56bbf50aa53","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","Stair Pressurization Ductwork","Common Area Fit-Off Checklist [D]"
"fe18a343-1814-4611-8432-abada7c8717b","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 2","Stair Pressurization Ductwork","Sign Off"
"a483073f-e887-47b5-b708-d38dc87771e6","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1"
"39f5a451-6f62-4f9a-a4f0-79b4c48278d9","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","GEF-A.B1.01"
"66cb0413-4abb-4689-bb74-a18d85c5abcc","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-A.B1.01","Common Area Fit-Off Checklist [D]"
"b178ecf4-fdf7-467c-a0e3-95a7695ecc79","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-A.B1.01","Sign Off"
"7fdf4806-2d63-4cd2-ad33-6730b5e8e33b","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","GEF-A.B1.02"
"dda70dd1-18c0-4963-a9f4-3e463aab4c6b","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-A.B1.02","Common Area Fit-Off Checklist [D]"
"accc3c1e-7f99-47f0-85ec-24ce6b0f1e00","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-A.B1.02","Sign Off"
"19d75029-d69a-4acb-8a20-66158b03b742","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","LEF-B1.01"
"55bfea7a-ad32-46d5-8768-5a38b1abed9d","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","LEF-B1.01","Common Area Fit-Off Checklist [D]"
"da285c47-813f-45bd-be21-1309bf20de12","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","LEF-B1.01","Sign Off"
"7ffa34fb-bf17-4000-94fb-64e87761056b","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","TEF-B1.01"
"e0283598-04b1-4aee-8825-eed3177c4b54","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","TEF-B1.01","Common Area Fit-Off Checklist [D]"
"f4cdb7be-1df4-4cea-8ba5-111fe0842723","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","TEF-B1.01","Sign Off"
"b7c915a7-877e-4859-acb2-2b8c339183fc","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","PSF-01"
"4fbf6282-2264-4bf9-90df-e5359602aad4","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","PSF-01","Common Area Fit-Off Checklist [D]"
"527b3f2c-60e1-45b1-918c-32c163ef2a22","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","PSF-01","Sign Off"
"5aee81e4-7f28-4836-9537-6e3bcb079b24","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","CPSF-B2.01"
"f96b5835-eeb7-4722-a003-6908b573a94d","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","CPSF-B2.01","Common Area Fit-Off Checklist [D]"
"4c5abccb-a01e-4e36-b037-78417f8fbca7","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","CPSF-B2.01","Sign Off"
"12363293-089d-4918-8f0a-680242ecd81e","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","CPSF-B2.02"
"e564888a-3f2c-4584-a7d0-7b29dbf82718","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","CPSF-B2.02","Common Area Fit-Off Checklist [D]"
"c4ee0a3b-82f3-45c9-b88d-1feeedf53afc","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","CPSF-B2.02","Sign Off"
"2a6eaa05-48b4-453e-9688-e96c3f1e7865","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.01"
"c06faa85-98ba-4905-be51-3cd3427f491e","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.01","Common Area Fit-Off Checklist [D]"
"4806accb-441a-4e4b-98b2-01663bfe19f7","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.01","Sign Off"
"ce3718ab-52a1-4f55-8b98-5c73be5f4abb","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","CPSF-B1.02"
"287802b0-655f-48cc-bd33-77ef56b30871","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","CPSF-B1.02","Common Area Fit-Off Checklist [D]"
"a53d8000-fa39-418f-88b1-fa0d5a40ae7a","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","CPSF-B1.02","Sign Off"
"5658f337-c2da-49cb-9f35-07a67dc0ae6b","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","CPEF-04"
"8f4629cc-03a7-4b5f-9b4c-3be2da01615a","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","CPEF-04","Common Area Fit-Off Checklist [D]"
"0b44a7f5-1eb7-43cc-b632-128f19079867","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","CPEF-04","Sign Off"
"b730a652-4f37-47a4-ad87-60a00c8507b0","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.01"
"5837c1dc-8a7e-472f-b5ef-b3f902557b28","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.01","Common Area Fit-Off Checklist [D]"
"618308c8-1b41-4841-a537-a368a43f3c10","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.01","Sign Off"
"e5d389f2-a32a-405f-bd10-e813a73ac96b","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.02"
"6684adbd-8372-4c29-8641-5feb3ebeea37","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.02","Common Area Fit-Off Checklist [D]"
"aa424941-9f31-4a06-99bc-8de474e3d5d1","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.02","Sign Off"
"1925b389-7ffb-411c-b9e8-c13a0ada0aa4","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.03"
"abaf4243-8ef2-44b4-af07-b2c1821eb7d2","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.03","Common Area Fit-Off Checklist [D]"
"d66a915f-4254-4b2f-ab71-c901c81a382e","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.03","Sign Off"
"af605de5-fb3d-4669-bebf-2d908bc05352","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.04"
"d1c3fcb0-86aa-40cf-aa07-56922ab35777","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.04","Common Area Fit-Off Checklist [D]"
"213b187b-fae7-43eb-ac89-da82eef764f0","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.04","Sign Off"
"c4ab520b-dc0c-47ea-a62c-ec15946db41f","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.05"
"a597638a-938f-4aad-9c35-d998cd13b801","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.05","Common Area Fit-Off Checklist [D]"
"0d7a0c2d-2629-4e90-bc7f-cb78827ba987","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.05","Sign Off"
"131f2fff-0101-490a-b839-ef43708e423f","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.06"
"826597e4-b5fa-4a24-812c-ac1544773982","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.06","Common Area Fit-Off Checklist [D]"
"b9ca3343-a9ed-48c0-a4b7-6eca65e62561","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.06","Sign Off"
"76b5b09d-dbf9-4c6a-b0cf-f6be8bf40ae0","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.07"
"74a1864c-0503-4b15-81d6-07a2e2184da9","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.07","Common Area Fit-Off Checklist [D]"
"7025c1d9-cc1b-461e-825f-80c23a2b6c38","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.07","Sign Off"
"0d27a977-12e2-438a-b554-8e26badf1faf","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.08"
"75e93332-a151-40db-a038-05c4b947c89b","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.08","Common Area Fit-Off Checklist [D]"
"4e3284d4-98f3-474d-8173-26dde86eafd8","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","SF-B1.08","Sign Off"
"568196b3-d175-4db3-83a6-16430411804e","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.01"
"ed52fe97-7827-4a8a-a917-cafdaa2b1288","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.01","Common Area Fit-Off Checklist [D]"
"7a1d37dc-ff28-4415-ad85-ca5d094ec356","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.01","Sign Off"
"1793048a-1e53-45ce-afd2-31833b232c58","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.02"
"c0b0701a-80de-47b2-b3c9-775220a0db87","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.02","Common Area Fit-Off Checklist [D]"
"a26a9b36-bd69-4197-b39c-2b55e8c532e8","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.02","Sign Off"
"f7db22a5-9fad-41b5-9961-be081ae20b47","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.03"
"8f1f2e20-7ba6-4485-a2b5-0c4d4f55836c","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.03","Common Area Fit-Off Checklist [D]"
"9f4c254f-1527-4cbf-bce4-4aa2c6db34b4","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.03","Sign Off"
"18f84604-e9de-4bbd-b6a9-71073c524acf","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.04"
"a51307c2-5e8f-42d7-950b-e9ba49ae4d5a","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.04","Common Area Fit-Off Checklist [D]"
"2730685f-f9e8-49b5-9c12-84afcafe747b","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","GEF-B1.04","Sign Off"
"539f5932-7436-4275-af30-d0326366f2dd","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","EF-GA-01"
"1a999567-2577-4e0c-ad82-7be7c4fece8e","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","EF-GA-01","Common Area Fit-Off Checklist [D]"
"2b90da82-4365-482f-b6b2-1f24ce1d978e","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","EF-GA-01","Sign Off"
"1c44934d-8b36-4c91-90cb-d105bae40a5a","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","EF-GA-02"
"d75a9f1c-e51b-45c8-bbd1-be19d299fd80","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","EF-GA-02","Common Area Fit-Off Checklist [D]"
"b9ea3031-b7b2-44ad-b67b-f20c58d11bb2","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","EF-GA-02","Sign Off"
"080077ff-2ef4-4588-8007-8bcfc46567fd","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","Air conditioning to Main switch Room (AC-B.01)"
"29c6f509-e7b3-473a-af3c-83a5ada6c776","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","Air conditioning to Main switch Room (AC-B.01)","Common Area Fit-Off Checklist [D]"
"71bf9a4f-c442-4d24-af2c-086d82056211","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","Air conditioning to Main switch Room (AC-B.01)","Sign Off"
"50312064-a071-4840-b0ba-96fad9ae1bf6","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","Air conditioning to Main switch Room (AC-B.02)"
"4e700450-7ca2-4020-86b2-840a0cdbfb17","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","Air conditioning to Main switch Room (AC-B.02)","Common Area Fit-Off Checklist [D]"
"1a97354a-acc6-4872-af65-e4d1523f550c","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","Air conditioning to Main switch Room (AC-B.02)","Sign Off"
"75c12062-85c4-464b-8f1b-18bfb4055a5a","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Basement 1","Stair Pressurization Ductwork"
"8c65c415-960e-464c-a161-93bbc7e22380","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","Stair Pressurization Ductwork","Common Area Fit-Off Checklist [D]"
"1c38770c-25f3-4728-b228-d280be661416","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Basement 1","Stair Pressurization Ductwork","Sign Off"
"9b95c804-6874-4f7a-9e25-5b93906d73e7","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Lower Ground Level"
"2689990c-f59f-448c-b9aa-ac60adeb6651","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Lower Ground Level","LSF-LG.01"
"cb699cc0-49c6-4f58-aa1f-bbe2aa085f72","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Lower Ground Level","LSF-LG.01","Common Area Fit-Off Checklist [D]"
"7f566007-f0f7-448a-9a5f-ea09e859de35","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Lower Ground Level","LSF-LG.01","Sign Off"
"bd534f38-c714-4c26-86f4-811052e700fa","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Lower Ground Level","Bin Room Ventilation Via Chute"
"8fa7a51c-9c98-42a8-a4ff-11963976eb30","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Lower Ground Level","Bin Room Ventilation Via Chute","Common Area Fit-Off Checklist [D]"
"129c02ee-0e10-4075-b9b7-8786d59c7d76","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Lower Ground Level","Bin Room Ventilation Via Chute","Sign Off"
"fab24374-68c7-42fb-8d47-8456a25efbf6","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Lower Ground Level","Loading Dock Exhaust"
"c2392b91-b178-4243-a98c-859fe5c46b0f","","checklist-flat","","Common Area Fit-Off Checklist [D]","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Lower Ground Level","Loading Dock Exhaust","Common Area Fit-Off Checklist [D]"
"79ba17f4-ebe5-47f5-bf0e-2de9dbfdd7fd","","checklist-flat","","Sign Off","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Lower Ground Level","Loading Dock Exhaust","Sign Off"
"c0d2a3cd-566d-47b6-bf6d-adad3b5d879b","","folder-normal","","","step","TRUE","FALSE","Site QA","Fit-Off","Lower Ground Level","Garbage Exhaust"
