"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f578d366-4477-4c15-910c-0d5ddc886ede","","work-in-progress","","folder","TRUE","FALSE","BC1"
"32fe7d95-cb90-44d9-a583-6d9bbd7182db","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA"
"3866bf06-e67e-46d9-83fe-f18f5870c7e0","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA","Civil"
"cae6d94c-d8f0-4348-9344-763849d5b4bd","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA","Civil","Drainage"
"6b21a2f4-77bb-41a4-9edc-60e275c11b87","","not-started","Civil - Drainage Checklist","checklist","FALSE","FALSE","BC1","Site QA","Civil","Drainage","Civil - Drainage"
"d3522c82-964e-57cb-a66f-96e9dc286b05","","not-started","","section","FALSE","FALSE","BC1","Site QA","Civil","Drainage","Civil - Drainage","Pre-start"
"ba4a5423-e428-5835-9223-0e4063fe05de","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Access/safety/protection","Clear access for trucks/pump"
"227a6be2-1a92-5010-acda-76058719cc59","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Access/safety/protection","Safe access to all areas of pour"
"7a12d472-898e-5690-aa36-467aa82289f3","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Access/safety/protection","Panel and steel protection"
"c9f5cfd6-f7be-5fa2-91ab-48a5638accb8","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Access/safety/protection","Skip clean and ready"
"d44f5548-b719-5874-8cb9-43d53959988c","","not-started","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Pour"
"a2018298-f571-50c9-8051-f039601ca00d","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Pour","Confirm mix"
"ad38c713-6b38-5fd0-8ffa-b455837f54cf","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Pour","Confirm concrete is being tested (slump and cylinders)"
"90fcbe40-854e-5e92-9b5c-98d91834a6d2","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Pour","Weather recorded"
"be838746-ceae-5742-aaf6-2c61ebeab21d","","not-started","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Post pour"
"6e9169ec-a07f-5e9f-b802-92991a184e29","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Post pour","Finish"
"d983107d-cd31-508d-ac37-c3dc4768334a","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Post pour","Levels"
"0062e72a-619b-501b-9d4c-279486413cb8","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Post pour","Curing agent"
"7642a2db-75f4-58af-a4cc-45560da51a82","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Post pour","Saw cuts within 24h of pour and slurry removed"
"5e97efa3-b550-5375-9f03-dcafad1f0cfa","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q2","Slab on Grade","Slab on grade ","Post pour","Pour QA received including concrete dockets"
"78fe7b59-2953-4ad5-ade4-6365b54cdaa6","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA","Structure","Section Q3"
"4c5376b7-a79a-4bbc-904e-9e642c8a23af","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation"
"65416613-b3f8-4f5c-9d65-b644176a5b57","","pass","38f381cdc6d1a39a8536a83450557eb58f863577c4f01b3462572820d2632d7e","checklist","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) "
"b3c26a22-5bc2-50f0-a492-1e2040012796","","pass","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-start"
"32ad417c-12bf-57ba-8a76-e8c770b09145","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-start","GL and datum provided"
"ca80a5bc-be7c-5e7e-81da-e67619c30819","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-start","Geotechnical Eng subgrade inspection report received and closed-out"
"2482506b-7d83-59cf-b34f-3d6c8c926eba","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-start","Check for clash"
"afa0a959-493d-5362-83bc-cef6645b7ede","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-start","Upload drawings, detail /Mark up plan"
"bbc14a4d-6320-5f83-9f23-92320303b5a2","","pass","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-Pour"
"c2f482d5-c86c-53aa-ab33-e85402046afb","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-Pour","Service trade sign off/QA"
"8f29f421-9edc-59c8-afb9-5a1b562da7a8","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-Pour","Waterproof sign off/QA"
"c7ad059b-6cd9-53dd-8091-6412ccc9b5d6","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-Pour","Formwork signoff/QA"
"144f3972-baec-50be-ac48-86dc7ec4786a","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-Pour","Check levels"
"6fb57c33-324b-5ff3-9c3f-20c393351629","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-Pour","GN inspection- Prepour"
"4ed19fd9-349a-500e-af22-77fedc04e263","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-Pour","Structural Eng inspection report received and close-out"
"8e6e0945-6597-5f4c-a08a-2abd52050d6a","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-Pour","Council inspection report received and close-out"
"4506ca8c-bee1-50a1-b9e3-17af9e208e0a","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pre-Pour","Pour sequence mark-up"
"08c022af-14b1-53f6-8c1d-cf818e550555","","pass","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Access/Safety"
"5f859a29-b3ab-560f-90cc-abe31ed86e57","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Access/Safety","Clear access for trucks/pump"
"c7319c7b-35c9-57b6-aa6d-d50a06b5a8ab","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Access/Safety","Exposed reo capped"
"989d567d-1c8d-5b07-a6d8-96d621d0d3cb","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Access/Safety","Safe access to all areas of pour"
"0e301afa-d4ee-51a0-988b-dd949138dfab","","pass","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pour"
"ee3e7cb9-fcb1-54c6-85e0-b0b464b20b8b","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pour","Concrete Dockets and test report received"
"cde89232-511d-5427-ae78-0b39a911e2fb","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pour","Curing agent"
"73a032ed-049b-5a27-8a32-3acd29430f2d","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3 & GB4 (GL H/1-5+) ","Pour","Pour QA received"
"094271a0-b5ac-4660-9fee-ff238d2715bf","","work-in-progress","38f381cdc6d1a39a8536a83450557eb58f863577c4f01b3462572820d2632d7e","checklist","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) "
"e4914d87-938f-5577-8ced-0091f3e21f6f","","work-in-progress","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-start"
"3e50e708-a1a1-5e53-9795-0e34a41b9593","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-start","GL and datum provided"
"f931ffe3-8780-5206-acac-daab477088f9","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-start","Geotechnical Eng subgrade inspection report received and closed-out"
"3e3dc954-7e61-57ad-85d0-14f03acc68b6","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-start","Check for clash"
"7d788a41-227b-553e-9b63-d9a62e97cc84","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-start","Upload drawings, detail /Mark up plan"
"c39fd5b6-0d21-5ec1-8d14-57cf4442369f","","not-started","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-Pour"
"acfdb9a9-376a-5eb7-ac1e-7e1553125834","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-Pour","Service trade sign off/QA"
"10aec7c2-2296-5299-beae-a474ad8065f5","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-Pour","Waterproof sign off/QA"
"c889c09b-099b-5eb4-bef7-90d3e07293d6","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-Pour","Formwork signoff/QA"
"cd8827ff-bd97-56e4-87ee-ad1cc41afc4d","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-Pour","Check levels"
"58e5e3ed-7e97-5ad4-b1ba-6d2e2cced7a8","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-Pour","GN inspection- Prepour"
"6cc7f90d-d1ea-5e74-8e13-9e0b1ae16e7b","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-Pour","Structural Eng inspection report received and close-out"
"75ae6d8e-df24-5f34-bfe8-ced675a0952c","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-Pour","Council inspection report received and close-out"
"aea8bf94-b788-5ad1-b563-2c82086f30b9","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pre-Pour","Pour sequence mark-up"
"cb1fd4b2-af89-5790-9cb7-7e9048ec7555","","not-started","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Access/Safety"
"6814a4f8-8eba-504c-9885-b07a78f43472","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Access/Safety","Clear access for trucks/pump"
"1ba5099e-66dd-5674-9580-ce5238d87f27","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Access/Safety","Exposed reo capped"
"7657aa07-c7c2-5788-a846-581c46ffc96e","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Access/Safety","Safe access to all areas of pour"
"24b9e81f-ff8f-5bae-9d3a-9bf9aabb8e80","","not-started","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pour"
"148d5f45-3fca-5b5f-9245-6896f5ebf149","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pour","Concrete Dockets and test report received"
"b3235459-4940-5dbd-b0a4-2a4f7b80acec","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pour","Curing agent"
"b0669ec5-90d1-55c9-9314-9222f538b3c2","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Foundation","Foundation- GB1, GB3, GB4  (GL2 - GL 6) & (GL E- GL H) ","Pour","Pour QA received"
"0393050e-a2c3-41b2-b9f0-ff3bcd3253a2","","work-in-progress","","folder","TRUE","FALSE","BC1","Site QA","Structure","Section Q3","Precast Panel"
"bc6e5809-fb0d-49d9-a72c-67d0e36dadfe","","work-in-progress","96b9a75ec64bcd5fb8d3805c510f6c3f7a9d44cef163fc090ea2c203009d4bdf","checklist","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) "
"16a95998-00e7-57d9-8477-d57699604526","","work-in-progress","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Pre-start"
"4a8915f8-4c8e-5fee-b02f-b68c22fba9c4","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Pre-start","PrePour PCP inspection done"
"ad79e6e8-ecde-54cd-94ae-0f48939a3bde","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Pre-start","Timber guides installed – including spacers"
"2935737e-70bd-51a2-baab-a2b5bf47a5ab","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Pre-start","Deadmen on site and in position"
"af7d784e-ec99-5cba-90c1-6a8a43811e3a","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Pre-start","Check for clash"
"cb6200e4-389e-5541-aee8-8c9638c60e85","","work-in-progress","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Delivery & Install"
"e1a73280-f8d7-5437-9103-0e41c7239218","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Delivery & Install","Check for damage/defects on arrival"
"7ace588a-b285-5555-b8e6-4a58669f8849","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Delivery & Install","Props & propping bolts onsite"
"ad58f5eb-62f4-5a7e-be2a-457e217e29c1","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Delivery & Install","Panels unloaded correctly"
"1264d1d3-24c3-59d5-9f74-2bb6be0f4996","","not-applicable","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Delivery & Install","Measure internal dimensions"
"c9d394fa-841d-51e5-ac0f-551d180a3c82","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Delivery & Install","Panels Plumb & Flush"
"bec6f372-3028-522a-970b-e5646e64cf08","","pass","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Delivery & Install","Props Installed"
"03fb70e5-37dd-5ee3-b761-cd36d66ee5c8","","work-in-progress","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Grouting"
"6d2e71f6-39c3-51f8-b35d-c9d09609df12","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Grouting","Drypacking done"
"650ec46c-438a-5999-b26e-4bd242142d6b","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Grouting","Grouting pumped"
"5022d0e5-6dd4-51a6-a750-6ba63e2fc1a6","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Grouting","Sealed between panels"
"e698fc5a-eea6-5549-8cd6-a9b02870c75d","","work-in-progress","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Post Checks"
"d25d2fc7-9888-5745-9627-bdbc5054a261","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Post Checks","PCP supplier QA received"
"c9a5fb49-738c-50a7-941f-c8eb1fe3cdeb","","work-in-progress","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Post Checks","Subs installation QA received"
"d1188f8f-854c-5824-a9f5-c5283f5bd018","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Post Checks","Grouting, Drypacking & Sealing QA received"
"66dc52c5-3741-5ad1-a7ab-05917472175a","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Lift Precast Panel- W2,W3 & W4 (Panels 3-8 ) ","Post Checks","Vertical check done"
"272fa156-f562-4e05-be5a-579155a7caed","","not-started","96b9a75ec64bcd5fb8d3805c510f6c3f7a9d44cef163fc090ea2c203009d4bdf","checklist","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Precast Panel","Entrance Precast Panel- W3, W4, W5, W7 & W8A (Panel 46-59 ) "
"74649c63-cbda-56e6-b80b-f19e773d0c5c","","not-started","","section","FALSE","FALSE","BC1","Site QA","Structure","Section Q3","Precast Panel","Entrance Precast Panel- W3, W4, W5, W7 & W8A (Panel 46-59 ) ","Pre-start"
"68d2a246-e1af-53ca-9b70-c29fd6de8a80","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Entrance Precast Panel- W3, W4, W5, W7 & W8A (Panel 46-59 ) ","Pre-start","PrePour PCP inspection done"
"61b68629-59fb-58fc-aa1b-e81aa618e444","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Entrance Precast Panel- W3, W4, W5, W7 & W8A (Panel 46-59 ) ","Pre-start","Timber guides installed – including spacers"
"0c8b105e-5fac-5e9e-b9bf-74f6b867f843","","not-started","","checkpoint","TRUE","TRUE","BC1","Site QA","Structure","Section Q3","Precast Panel","Entrance Precast Panel- W3, W4, W5, W7 & W8A (Panel 46-59 ) ","Pre-start","Deadmen on site and in position"
