"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4c7bc325-759e-4dec-a623-5598a487f836","","","","folder","TRUE","FALSE","Site QA"
"0cf95069-3cd1-470b-95c2-6f0023ad45fd","","","","folder","TRUE","FALSE","Site QA","Ground"
"567fd4c0-ba64-44a1-9216-1e8854257ab8","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","West Tower Residential Lobby"
"0fb877e4-1a3e-4e7c-b4d9-5a6fbce49294","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","East Tower Residential Lobby"
"db0cffed-e9ac-4026-a6e0-0df91a13686b","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","Hotel Lobby"
"f0181950-5ec0-4256-9cb1-3ecfb1150fd9","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Hotel Staff Locker Room"
"94852bf5-986a-4e9b-9b2b-1d0c628569d7","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Hotel Lobby Toilets"
"86fad516-e38c-4256-b6e4-19552b0ffbf9","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","Ground","Pub Kitchen"
"cc984841-366c-4385-9b78-a2e3cb741517","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Pub Toilets"
"27e8d090-7059-44ed-aebe-9feb7e82e4c2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","Ground","Pub"
"142f5b55-4cd7-4735-aabd-903f9c9b1498","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","Ground","Gaming Room"
"28b592cf-5126-4e10-97ae-54ff784c642b","","","","folder","TRUE","FALSE","Site QA","Level 1"
"379598d1-840a-400f-aba5-7f920a5d768f","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 1","West Tower Lift Lobby"
"355380f5-a65f-421a-865a-a931eb286f2a","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 1","East Tower Lift Lobby"
"11bd0a9f-4826-4c5f-9f9f-48b0c68123d8","","","","folder","TRUE","FALSE","Site QA","Level 2"
"35e6100f-3a0a-4ef2-8e76-372138f26531","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 2","West Tower Lift Lobby"
"7a92bf92-6e6a-42fb-a749-ae584a01a229","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 2","East Tower Lift Lobby"
"31f949c1-361e-4422-ad24-bbc4b128295e","","","","folder","TRUE","FALSE","Site QA","Level 3"
"30db35e0-52c6-4f21-8b1e-317684266272","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 3","West Tower Lift Lobby"
"a2639209-5fed-4c04-ad2a-a23bfa9c3f51","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 3","East Tower Lift Lobby"
"f5d163a6-eb4e-4ff0-a550-a52a8dbc181d","","","","folder","TRUE","FALSE","Site QA","Level 4"
"2d13947b-20f0-4388-aafb-551f34d88d12","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 4","West Tower Lift Lobby"
"58f017c1-521d-458d-9468-8095826b6f76","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 4","East Tower Lift Lobby"
"b2a8e649-7b0d-4bbc-92ea-02e1f73ff36b","","","","folder","TRUE","FALSE","Site QA","West Tower"
"1817e8ee-343e-4266-9319-955cbb6edc7e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 5"
"a125086d-ac29-4c4c-ac9b-829a5b6fe27a","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 5","Lobby"
"86677bb0-a0be-4ca4-9458-bf6843aaaa9e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 5","501"
"0a85c81e-1f3c-4f37-95c7-03a77c83de43","","","Lobby","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Lobby"
"20279e41-c3bc-4e0d-a5e1-83f25e6a0447","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 801"
"e70c5c83-eab7-4df9-b3a6-4cee4114f08c","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 801","Kitchen, Lounge & Dining"
"fec891c3-1e78-427d-8b32-f2b6ceb263eb","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 801","Bathroom & Laundry"
"0d90cd89-6505-4fe5-88ae-230a07efa1a9","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 801","External Wet Areas"
"5f06b6ec-fbf0-4044-9026-129994b3ae60","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 802"
"c830a62c-ac2b-46b0-a24f-d738f3a0f7e8","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 802","Kitchen, Lounge & Dining"
"ca9af602-6492-4d4f-8449-50ce082eb35e","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 802","Bathroom & Laundry"
"a52920db-1937-46c9-b049-0af0ce6b22d7","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 802","External Wet Areas"
"e009bf18-4c0b-48ba-9520-2394c1201197","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 803"
"2f132f49-0d6c-4ec4-9d9c-92d1466e8628","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 803","Kitchen, Lounge & Dining"
"f84d6b21-65e4-4418-b436-6f4eff78dbe9","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 803","Bathroom & Laundry"
"dd013a97-5129-483b-ac17-1cded0fa7176","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 803","External Wet Areas"
"abf3de7a-95f1-46bc-aef5-34fd91852076","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 804"
"35d2b564-ccf4-48b4-b040-667bb519c3d3","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 804","Kitchen, Lounge & Dining"
"5564403a-f22e-496d-973d-ecf7239c8227","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 804","Bathroom & Laundry"
"e989aeea-eccf-4eaf-b54f-2cc093b2b730","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 804","External Wet Areas"
"d941f3ff-24c7-4743-a654-7413460e2240","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 805"
"a4608fd5-9547-47b0-8f43-27695a7c34f4","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 805","Kitchen, Lounge & Dining"
"10a6bddc-5ea0-4d62-bb25-b7c835b8c150","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 805","Bathroom & Laundry"
"dc752536-9c74-4fa0-9b97-c6bdeebab23c","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 805","External Wet Areas"
"44b188e3-e8d8-4f17-bdf6-2112a856ec95","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 806"
"93676690-6def-4ab5-8e56-ad2c906896b2","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 806","Kitchen, Lounge & Dining"
"9f319cdf-e71e-47f4-97f3-ecbea4243ef3","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 806","Bathroom & Laundry"
"bed51885-ef7d-499f-90b8-50d864e188fb","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 806","External Wet Areas"
"e0935bae-9e3b-4263-af2b-a8b61636789f","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 807"
"501a0970-4a34-4109-834e-b91ba0ec2deb","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 807","Kitchen, Lounge & Dining"
"843ae4b2-d9ba-423e-8202-1de962bab8fb","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 807","Bathroom & Laundry"
"54285bde-816b-4ec2-bc55-8a799a5c9634","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 807","External Wet Areas"
"d6508bc4-3e47-4685-873d-ca1be486c926","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 808"
"dd8d6a6a-6e8d-4a40-9f39-6280a469041d","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 808","Kitchen, Lounge & Dining"
"daf7ffe0-2924-4a4a-a19d-48ad1aadcc34","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 808","Bathroom & Laundry"
"54a8f906-1f02-4a61-9854-5e1b49f0e1f6","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 808","External Wet Areas"
"2f3945c2-3c0f-4c62-be9f-aadd65a29a9a","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 809"
"f5dbc481-0b3d-44ce-a2d2-3ef39b768f37","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 809","Kitchen, Lounge & Dining"
"5e5934b8-0866-4915-9a32-84686fc0f29c","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 809","Bathroom & Laundry"
"4421d820-8e8e-4979-9f99-094e08f6197e","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 809","External Wet Areas"
"b16675e4-0566-442a-bdcd-61a4d39a5cd3","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 810"
"dbb4bece-189e-44ac-ac99-6e1a9a00902a","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 810","Kitchen, Lounge & Dining"
"11ceb39a-5437-47d4-853a-8b786cd49662","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 810","Bathroom & Laundry"
"cb618f95-3a3a-4da3-a252-3753e372d6d3","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 810","External Wet Areas"
"7effa4a0-91a0-4e63-8a8d-3ca50c34ed7f","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 811"
"c477c029-e5e6-49cc-99e3-730c964dc965","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 811","Kitchen, Lounge & Dining"
"37fe858b-2cd9-4926-888c-c341984a986b","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 811","Bathroom & Laundry"
"bfc16bf7-44f8-4a3d-8b38-5b1c403833b0","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 811","External Wet Areas"
"cbd4b5af-b397-4039-a97d-5c7e61fbdd50","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 812"
"bc8c1851-4e2e-467d-98ad-5bb19d83757b","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 812","Kitchen, Lounge & Dining"
"ffd2f405-a008-4cb4-9cc8-3689fa22fe61","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 812","Bathroom & Laundry"
"912c0e11-f1e3-4833-bb8b-901f38379416","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 812","External Wet Areas"
"f6c5aef8-279d-49eb-befe-65932f0dd3d4","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 813"
"12e1d85d-d2cf-4e60-926e-db6fa65d8a45","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 813","Kitchen, Lounge & Dining"
"f203a1d8-ae83-4c3d-a944-6a0cb412b881","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 813","Bathroom & Laundry"
"8da54e3b-ac2e-4bde-a95a-eb78ccd2558a","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 813","External Wet Areas"
"563d24d2-5f09-4cb7-b138-5a4e51d3e568","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 814"
"2f539145-cf5c-41c7-928b-9318be160178","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 814","Kitchen, Lounge & Dining"
"c61d38b3-4eda-495d-b341-dcbd90924c58","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 814","Bathroom & Laundry"
"aea3d994-ccfd-4c33-94c1-fd14208c6edb","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 814","External Wet Areas"
"0818fa8a-7d47-4452-8604-ffc5a3cf35d0","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 815"
"db9dddea-dc57-4f05-b476-2a31087ad067","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 815","Kitchen, Lounge & Dining"
"74c09645-aada-4c64-96d9-35ade5695b36","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 815","Bathroom & Laundry"
"6bfd5055-341b-4c7c-a24d-00c605f6fc4b","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 815","External Wet Areas"
"e53f79d9-7978-400c-a9e4-b59cd8f26d39","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 816"
"186fc443-55c1-40ee-ae96-8e82538d381f","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 816","Kitchen, Lounge & Dining"
"004bb297-361e-43ac-a659-301011fe1372","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 816","Bathroom & Laundry"
"4b225cb3-17e5-4999-9d0e-364b57c6f9f4","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 816","External Wet Areas"
"b5e78d54-dffa-408e-8c0a-07fbde82de49","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 817"
"a64c5834-6e1c-4d57-8ca5-7244a19389a0","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 817","Kitchen, Lounge & Dining"
"ece80e73-26e2-4b99-a0c3-d971f1f8b586","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 817","Bathroom & Laundry"
"903fe75c-f35e-4f94-8b3d-b67b46cd9b0a","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 817","External Wet Areas"
"afb57a43-8c23-4795-9090-3162ca5443fe","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 818"
"48104624-f391-45f3-9227-93af2df5a2e7","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 818","Kitchen, Lounge & Dining"
"69d9db28-e248-4bb3-88b1-f861e2173868","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 818","Bathroom & Laundry"
"998e98a0-3f00-447f-a287-839bf35ea6a8","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 818","External Wet Areas"
"d843fa15-5ce8-46d3-ba65-da309b9d2bc9","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 819"
"bf5a3618-4e6c-45c1-9fdc-5806c6c5ab89","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 819","Kitchen, Lounge & Dining"
"b91745de-3f0c-4f79-a28a-dbbc76db9df8","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 819","Bathroom & Laundry"
"3f0ce7a0-e310-48e7-8841-fa34fab09b13","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 819","External Wet Areas"
"d8deb539-6dfb-4873-bde4-d2b999439d8d","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 820"
"a1708682-b596-4919-914a-7bfab091da46","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 820","Kitchen, Lounge & Dining"
"d01a3ef6-22b7-4cb8-a203-52e9e5811b3b","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 820","Bathroom & Laundry"
"3fdf331a-d71b-4f1c-b500-01cb266af631","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 820","External Wet Areas"
"a879d4b9-c61d-4423-b289-ff45436f0f02","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 821"
"f1702167-7e78-409f-9b0e-c6019b6305df","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 821","Kitchen, Lounge & Dining"
"bf613dfd-262b-45fb-8c95-795c15476ccd","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 821","Bathroom & Laundry"
"5247b1d0-bff1-4115-af10-ac2e22929b66","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 821","External Wet Areas"
"7f7e8a0d-5c0b-4c11-9c8e-3720c3981952","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 822"
"aaa3edad-7058-4655-a4f2-fe8bd59aadc9","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 822","Kitchen, Lounge & Dining"
"987daf89-d9f0-4653-9b48-e403b4a22e17","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 822","Bathroom & Laundry"
"c0f42428-4654-4f8c-809a-f5ee7b3d7aa8","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 822","External Wet Areas"
"63cf2859-8fff-4210-ac97-b34a49469020","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 8","Hotel Room 823"
"0540124a-7f05-417a-86fa-f73ee896ccc8","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 823","Kitchen, Lounge & Dining"
"06a51a8c-4f8f-4608-9911-be089bce5ada","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 823","Bathroom & Laundry"
"a1912799-3a50-4194-9dce-2d0ee413e108","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 8","Hotel Room 823","External Wet Areas"
"a50328cb-4c86-4642-a4e1-e98eadc3b6a8","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9"
"1a31355f-3657-40e5-b2be-ee860d9e7b19","","","Lobby","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Lobby"
"65aea3e6-47f2-4620-9aea-d3ccdb4e80a9","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 901"
"5ee90bde-5585-449a-8710-33910fe68e25","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 901","Kitchen, Lounge & Dining"
"7e1b1067-13ed-49a6-bcd8-8062b624ce72","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 901","Bathroom & Laundry"
"b57c9a1d-4232-43dc-915c-855b140ad947","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 901","External Wet Areas"
"f4d2f1bf-96f7-4307-b389-2b37fff3830e","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 902"
"b2b0ccf4-63de-4f0e-bc7f-a619e0994868","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 902","Kitchen, Lounge & Dining"
"9f58036d-f598-41a0-98bc-fc9b7cb67d61","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 902","Bathroom & Laundry"
"6d92d73f-056a-4a34-98d4-ff7b95993bae","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 902","External Wet Areas"
"2a7cff77-9df3-4499-9818-96735cac0266","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 903"
"4aacefe3-a76b-46b1-92f1-ea3a80b2caa6","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 903","Kitchen, Lounge & Dining"
"610d5a63-412a-4a14-a8b8-b4ee865d6f4a","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 903","Bathroom & Laundry"
"92372321-2060-4139-941c-faf343429bf4","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 903","External Wet Areas"
"9047695c-6a2a-4a1b-959b-34565405e45f","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 904"
"c9bbaf37-cfe3-4ec8-810e-2f719d9bbd9a","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 904","Kitchen, Lounge & Dining"
"381f5eb2-30cd-4427-9092-1cb78965c004","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 904","Bathroom & Laundry"
"4768d14d-a058-4822-b867-c4d446962710","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 904","External Wet Areas"
"83b223cc-2fad-4440-bc2c-0e7c6eb845e2","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 905"
"8fa2f1cd-6775-4c29-9da1-53680382b724","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 905","Kitchen, Lounge & Dining"
"9b7eaf89-eb72-4cbd-8f0d-1581ee3fcc4e","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 905","Bathroom & Laundry"
"2ffe9736-4343-4642-a00f-61bf18f417e7","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 905","External Wet Areas"
"4a15eea0-4e96-4d95-adbf-4902b800596f","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 906"
"971efd58-ae54-49cf-9a1a-b7d53069cad3","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 906","Kitchen, Lounge & Dining"
"fe41f74f-a8e2-475a-be7b-57508c80f449","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 906","Bathroom & Laundry"
"9efa0894-804b-4d7e-8ee9-5d654bbae7d9","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 906","External Wet Areas"
"a87887fd-d2b0-4f1e-bfab-6d370dd12aad","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 907"
"d4bab365-d99b-4655-a508-ac7ce5dd3440","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 907","Kitchen, Lounge & Dining"
"1bc3c2ac-046f-4001-b32a-f1261cba8770","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 907","Bathroom & Laundry"
"1df838f0-b37c-4122-bc80-1c32eb42afb2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 907","External Wet Areas"
"f06e9751-d898-443d-94ca-2d80c1bfba53","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 908"
"399b87d1-8b05-405f-9158-cc0e1b8fa111","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 908","Kitchen, Lounge & Dining"
"a348c61b-83e7-4d99-97dd-6f4ccf821121","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 908","Bathroom & Laundry"
"432048e7-3e46-49d0-90ae-a23e2a179fc4","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 908","External Wet Areas"
"a2b16dfc-27ae-44cd-99a2-5ff0c668b26d","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 909"
"0304e087-b8c5-497b-90b8-e046a2256cc1","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 909","Kitchen, Lounge & Dining"
"7ba969eb-5a51-4034-ad45-4260e163e533","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 909","Bathroom & Laundry"
"c2985903-932f-4722-b393-5c9e9ddb99fc","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 909","External Wet Areas"
"d624e97f-5416-49c6-9411-29dc0a0e3cb4","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 910"
"0a44a93f-d7b5-4b1d-942e-e971966b0fe5","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 910","Kitchen, Lounge & Dining"
"47d3d91e-2338-424f-9e97-f519a7aae887","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 910","Bathroom & Laundry"
"9d00d162-b0c3-40dd-a1ee-ff0e00d0e5ac","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 910","External Wet Areas"
"3927cdb0-e56b-4db2-8f89-a485f6868dc8","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 911"
"15757c83-c32c-4c7c-a2b1-c68c7a1bd86e","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 911","Kitchen, Lounge & Dining"
"9022dcff-a45e-492d-9498-9d0c4ec9b657","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 911","Bathroom & Laundry"
"c51f9ea9-5eaa-4481-8c4f-74f29a38f486","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 911","External Wet Areas"
"1cdc9550-1d3b-45f1-adee-c6d56ae1c485","","","","folder","TRUE","FALSE","Site QA","East Tower","Level 9","Hotel Room 912"
"481988f7-8069-465d-a778-bc42097b8eff","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","East Tower","Level 9","Hotel Room 912","Kitchen, Lounge & Dining"
