"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"98c26acb-cdf8-4497-891f-4178557656ff","","not-started","","folder","TRUE","FALSE","Active Projects"
"31ec2bcf-3d2f-47e3-9fef-96dbc354a293","","not-started","","folder","TRUE","FALSE","Active Projects","4. Residential House (DEMO FOLDER - RENAME THIS FOLDER AS REQUIRED)"
"46008034-1533-4eb1-ab05-3aea7f263b07","","not-started","","folder","TRUE","FALSE","Active Projects","4. Residential House (DEMO FOLDER - RENAME THIS FOLDER AS REQUIRED)","1. Residential Plumbing"
"b7f5d2c0-bd95-4dfa-a577-de2fa8946b4c","","not-started","","folder","TRUE","FALSE","Active Projects","4. Residential House (DEMO FOLDER - RENAME THIS FOLDER AS REQUIRED)","1. Residential Plumbing","Rough-in"
"41ad4a7c-e116-4d59-acef-30ca1dd42144","","not-started","WG Install Water/Gas Rough-ins - QA Checklist","checklist","FALSE","FALSE","Active Projects","4. Residential House (DEMO FOLDER - RENAME THIS FOLDER AS REQUIRED)","1. Residential Plumbing","Rough-in","WG Install Water/Gas Rough-ins - QA Checklist"
"fbc274fb-3291-5159-b841-2ecb2373ae03","","not-started","WG Install Water/Gas Rough-ins - QA Checklist:2ab4993b-dfcd-4af5-92c0-aca186cbb373","section","FALSE","FALSE","Active Projects","4. Residential House (DEMO FOLDER - RENAME THIS FOLDER AS REQUIRED)","1. Residential Plumbing","Rough-in","WG Install Water/Gas Rough-ins - QA Checklist","Details"
"a2f1a79e-4671-581d-b31d-87375d36cdd7","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:9a57ef7c-0a15-4457-844f-87f7f12070ef","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"6269d94d-f8d2-559d-9dbd-332238ece1e1","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:5def74d5-4758-48ce-be5b-2632058693fe","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check all, pipework, fittings, connections for damage, imperfections or leaks"
"ee84c01f-7ad5-5aa6-a70d-b148a12baaca","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:750e6d0b-2dfa-4272-a07f-ea14344814cb","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check fixing points are secure"
"5088a1f2-5ded-5514-bd26-5b61acbaa8f7","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:8376878d-ead9-4316-b2be-e71098ceeb79","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check level & alignment is correct"
"25b6fdc2-fc7d-50cd-9240-ef5bbe274c93","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:3f347763-fa6b-4f12-8f92-0d9d52bb00ee","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check surrounding wall material is fire rated"
"5922f4e1-a13a-5eef-8560-9677103a9499","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:f5a9b67c-ae45-40db-9936-0f23d53b78d9","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check distance from cook-top to range hood complies with manufacturer specification"
"b5ffcc52-9ea4-5e94-bb8e-e724d5fac537","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:5348d696-a07e-480b-9ede-08a39717a49e","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check surrounding walls to closest burner distance complies with manufacturer specification"
"7ce4f194-608e-58a3-a754-6244c5247b8a","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:529ba17e-f9a7-4885-8ccd-da469650ade3","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check flexible connections are not twisted or kinked"
"55b171f5-b5fc-5d07-b92d-ec27a88b3408","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:dd267796-e051-4093-956f-a01f2dfe9b96","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check gas isolation valve & cover plate"
"aa2ad509-d540-59cf-9d1b-0e904bfa0a0e","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:96ca0b1f-8e71-4d50-a10b-e57fe703686d","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check gas pressure regulator"
"f3cad251-7612-5a42-b337-7344b75e64ca","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:707a2d19-fabd-4a34-8ab1-12fcef5bea14","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check flame failure device"
"e067d833-ade2-5f9c-ae8d-ce6f2676f695","","not-started","FO Fit-off Gas Appliance - QA Checklist:f94edde1-9720-4fe6-8267-0ec2a4ef5d07:b2cd4918-b11c-4d8b-a8b5-32869168354b","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Gas Appliance - QA Checklist","Details","Check all functions & controls for correct operation"
"0e83ff11-32f2-4133-b75a-7d60d398c7bf","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist","checklist","FALSE","FALSE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist"
"ac650de7-2765-5fb0-8858-81e88054bbbe","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c","section","FALSE","FALSE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details"
"5a2b8631-ca71-596d-b46a-d6e500151df5","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:eabd54e0-3f10-4fc3-afe7-2165af3c8837","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4"
"9252f916-5c5f-54a6-a4ec-72ed09a975d9","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:ad179d6d-272f-49ba-b7aa-b41bf50094e7","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Installation complies with current drawings & specifications"
"f2a9623a-1780-5396-991a-f13a53d957ef","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:738a59b8-50a3-418b-bd87-330c6e148f6e","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"be2773d8-e452-527d-8489-7e8e36730227","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:576d15ec-ec03-42f7-bd4d-0b1c65f6b8a0","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Check all, pipework, fittings, connections for damage, imperfections or leaks"
"c8b78df8-ee8e-5e50-b85c-315917adcdae","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:3b1215f5-567d-4e91-8387-6618382c6f78","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Check fixing points are secure"
"a6731501-762b-5e14-8711-6f214db2a8a2","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:559e578c-a38d-4ae5-893e-a33bf229e840","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Check level & alignment"
"e7d891e6-27fa-5058-b8a2-0149e30fb57b","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:64df73a5-08c9-4c27-b24c-3d04e3f86acd","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Check mini stops & cover plates"
"04651c2e-9b27-5e7c-bbdf-79c3f87e2b1f","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:84149be5-c022-48ad-85df-0f19d9f576a2","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Check flexible connections are not twisted or kinked"
"099389d6-817d-504d-ae62-fb5f5c8bd5c7","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:3559ca18-c10f-48ef-a0fe-d38b9b76409c","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Check waste & water connections"
"1e92041a-4abf-5eb9-a72e-c48c260261e3","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:9c87e445-fb80-499a-9509-d5584fa5ba68","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Check stop valves for future connections are capped"
"a8ac7be2-178f-596f-892d-5a8aed868f7f","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:44bfa952-1152-44cc-a97c-6745d9f57211","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Check all functions & controls for correct operation"
"b743a36e-3e1c-53bb-937c-9ed9270fbbd8","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:0bc58b89-9687-4edc-a3a9-0c2eb1506678","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Check trap is clear of debris"
"950d6cb3-e366-5c57-aefe-051737c5c40c","","not-started","FO Fit-off Laundry Trough & Tapware - QA Checklist:90f67bfc-da08-45af-b2be-7376f6f9540c:9ec3eb87-5e11-452f-a7f1-1ed99988c9ae","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Laundry Trough & Tapware - QA Checklist","Details","Check caulking"
"938828aa-550d-44dd-9fc8-0ab815829ae6","","not-started","FO Fit-off Washing Machine Stops - QA Checklist","checklist","FALSE","FALSE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Washing Machine Stops - QA Checklist"
"fe64d3d0-d880-5861-9b2b-77595550d182","","not-started","FO Fit-off Washing Machine Stops - QA Checklist:6a1ac0d1-efe7-443f-a2af-170dbe8f46e9","section","FALSE","FALSE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Washing Machine Stops - QA Checklist","Details"
"4c31f038-b9ea-58dc-a698-f7d9483bb3ec","","not-started","FO Fit-off Washing Machine Stops - QA Checklist:6a1ac0d1-efe7-443f-a2af-170dbe8f46e9:292038b2-65f1-4842-bf1a-ef34b9620b57","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Washing Machine Stops - QA Checklist","Details","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4"
"80ca4c66-7e53-5644-9020-e3de9ab8cbbc","","not-started","FO Fit-off Washing Machine Stops - QA Checklist:6a1ac0d1-efe7-443f-a2af-170dbe8f46e9:8f8e09d5-b540-468f-9839-47c3aa128fb3","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Washing Machine Stops - QA Checklist","Details","Installation complies with current drawings & specifications"
"4243fb96-7e9a-5553-ba4d-db65333e8faf","","not-started","FO Fit-off Washing Machine Stops - QA Checklist:6a1ac0d1-efe7-443f-a2af-170dbe8f46e9:9f3d2f36-deb1-4154-a07f-6c42d2fca749","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Washing Machine Stops - QA Checklist","Details","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"c6d5946a-f1f4-5337-9f8e-8dccf5ab32d6","","not-started","FO Fit-off Washing Machine Stops - QA Checklist:6a1ac0d1-efe7-443f-a2af-170dbe8f46e9:e3d5e8cb-dcee-436b-92e8-d4c13e6688f0","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Washing Machine Stops - QA Checklist","Details","Check all, pipework, fittings, connections for damage, imperfections or leaks"
"bbdd72d2-71f2-541f-ac13-b9422c655b37","","not-started","FO Fit-off Washing Machine Stops - QA Checklist:6a1ac0d1-efe7-443f-a2af-170dbe8f46e9:9ad6bd24-0ef7-4d39-925e-b28f0ffea75b","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Washing Machine Stops - QA Checklist","Details","Check level & alignment"
"88411e4d-6510-5588-b4b2-cfdb67ab6e77","","not-started","FO Fit-off Washing Machine Stops - QA Checklist:6a1ac0d1-efe7-443f-a2af-170dbe8f46e9:21a79fb2-a20f-47dc-bcaa-6b94ef1a1152","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Washing Machine Stops - QA Checklist","Details","Check stops hose connections are capped off"
"81264022-2874-49fd-ad63-ce47d909d147","","not-started","FO Fit-off Toilet & Cistern - QA Checklist","checklist","FALSE","FALSE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist"
"f9debd41-29e2-5814-81bb-327010d3608a","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97","section","FALSE","FALSE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details"
"5dac2cee-4736-55ab-8a89-91ae448660e1","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:724f6d20-27b0-4419-82f4-4f22fb3cf748","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4"
"92bdb152-6a28-5bc8-b426-15144ef027fb","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:f237fcca-93b8-42cc-bda4-8097096f1cf8","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","Installation complies with current drawings & specifications"
"f5b4ec64-959c-5dce-b25b-1741db5cf6d0","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:f490f3f2-e8bf-4a9c-bcff-0034f4fa4557","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"68acda14-3a4a-586b-9acd-16deacfa78cc","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:b19e7bdb-fc3e-4360-92da-d5c25001bc5f","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","Check all, pipework, fittings, connections for damage, imperfections or leaks"
"b57b9924-1688-5dbc-9f97-2636e2bfea88","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:9b8ba5c3-7b30-4765-ba22-263368e8a32d","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","Check fixing points are secure"
"590cdd76-0fe6-55b5-b9a5-c32ba86cb2a6","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:dfbb6330-3da4-4e60-9e73-f56e08307b2a","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","Check level & alignment"
"f4670eae-a940-5ade-96f6-3b4aec986107","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:4db6fd70-eb34-4cc6-a669-b8c9fede5302","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","Check mini stops & cover plates"
"2246dfeb-40ee-570a-96f4-533322a98388","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:6818af7e-315b-499d-8d50-69bd70adf1cf","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","Check flexible connections are not twisted or kinked"
"6cfe2afe-9188-5211-83fd-0437e320d842","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:8fc2812c-b435-4bc7-803c-6c43d01e2128","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","Check all functions, controls & remote sensors for correct operation"
"e2412ef9-dd7b-5e5f-922a-58445894b033","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:c14d1e75-a689-485e-89ba-adb481beb0b5","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","Check trap is clear of debris"
"57cf64d0-6467-52f9-bb6b-7ab273da298a","","not-started","FO Fit-off Toilet & Cistern - QA Checklist:02a2b159-07b3-4c2b-98a5-f311c4064e97:cb1e05ec-20a6-4eff-9357-92c19a50a878","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Toilet & Cistern - QA Checklist","Details","Check caulking"
"683ba01c-5433-4dd9-8652-13971397f606","","not-started","FO Fit-off Wash Basin & Tapware - QA Checklist","checklist","FALSE","FALSE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Wash Basin & Tapware - QA Checklist"
"f43b2af2-ecc2-55b4-9ed5-535b36dfcacc","","not-started","FO Fit-off Wash Basin & Tapware - QA Checklist:82d4984d-2d22-4854-9ab7-775607ef2997","section","FALSE","FALSE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Wash Basin & Tapware - QA Checklist","Details"
"e5636757-f81c-535b-b2d7-4da6e8bb9c72","","not-started","FO Fit-off Wash Basin & Tapware - QA Checklist:82d4984d-2d22-4854-9ab7-775607ef2997:5f324ed8-c003-4a62-a776-30c4c012bb91","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Wash Basin & Tapware - QA Checklist","Details","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4"
"79282cf5-b3b2-5504-a511-8e9a24310dc6","","not-started","FO Fit-off Wash Basin & Tapware - QA Checklist:82d4984d-2d22-4854-9ab7-775607ef2997:d3a6edf2-1f5a-48e1-bea7-717ebe7f829d","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Wash Basin & Tapware - QA Checklist","Details","Installation complies with current drawings & specifications"
"b48dcd11-b764-54c4-ac2f-616437869e89","","not-started","FO Fit-off Wash Basin & Tapware - QA Checklist:82d4984d-2d22-4854-9ab7-775607ef2997:5d61d446-c3b0-443c-9c64-83adfb979e5b","checkpoint","TRUE","TRUE","Active Projects","Rename for new job","1. Residential Plumbing","Fit-off","FO Fit-off Wash Basin & Tapware - QA Checklist","Details","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
