"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"12e05ced-2482-47eb-9f83-31f178a047e6","","folder-normal","pass","","step","FALSE","FALSE","Temp Works"
"fdd82e7d-baa6-402b-8977-90e362f79dfb","","folder-normal","pass","","step","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing"
"03abf0c8-8fdf-4651-b8c3-5610ec1f6d12","","folder-normal","pass","","step","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation"
"aa12f8e9-cc7d-46ca-9bcf-ac6fbf453045","","folder-normal","pass","","step","TRUE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North"
"6265f95c-98a2-4aba-a3cd-8e973066dda1","","checklist-sectioned","pass","ITP-018-CIV - Rail Delineation Temporary Fencing","checklist","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North","ITP-018-CIV - Rail Delineation Temporary Fencing - North Fence - Lot 089-0041"
"5e4eca6b-1e4b-5b20-b03c-6cfae867c41e","","checkpoint-group","pass","","","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North","ITP-018-CIV - Rail Delineation Temporary Fencing - North Fence - Lot 089-0041","1. Referenced Documentation"
"ab4d7bf0-670b-59fd-b88c-3197884006cb","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","2. Preliminaries - Materials","2.1 - Non Dependent"
"51ce1e21-a72c-5720-8c04-10c17d1d6285","","checkpoint-group","not-applicable","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","3. Preliminaries - Procedures & Documentation"
"9db6ba1b-bb0e-5da1-906e-2fe069e49443","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","3. Preliminaries - Procedures & Documentation","3.1 - Non Dependent"
"422ceac3-df37-59e9-9596-2cfae3317dce","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","4. Pre-construction Activities"
"024d1d40-b2a0-50ef-95da-97d9b35b5f80","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","4. Pre-construction Activities","4.1 - Survey Set-Out"
"ef0077ec-0197-5fd8-bfbe-8c34adfa2071","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","4. Pre-construction Activities","4.2 - Material Classified as Silt"
"032f2324-4c49-5044-955c-732a3bfaed7f","","holdpoint","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","4. Pre-construction Activities","AUTHORITY HOLDPOINT"
"61650720-534d-5ebb-bdf9-df7f49e28140","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities"
"e6d60986-708d-5412-870b-0c97b867838a","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.1 - Subgrade Material Properties Inspection"
"f3db4ae8-396e-5e2d-9b14-3fd99eb098a2","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"b3384246-4630-5631-a257-4b71b425a954","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.2 - Acceptance of Rock Subgrade (where applicable)"
"59e9c536-49b7-539a-8948-dc0d9759b877","","holdpoint","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"ff3f2dae-2277-5987-a738-4e7d30ad4dd0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.3 - Unsuitable Material"
"927d8e8e-3c7b-513c-b2c3-79524539fb0c","","holdpoint","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"2d08b8b4-09e8-56a0-bf25-4f874e523947","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.4 - Groundwater"
"8c11bfb9-904f-593c-b1ea-4a41c424479c","","holdpoint","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"686f7c65-2db8-54d2-bfdf-5435d2b63eee","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.5 - Fill Construction"
"b8170f66-4d81-58d5-aae7-b27b2800bb9d","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"4cf9e979-281b-5391-9f3f-2dfe77521789","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.6 - Proof Roll"
"07dd97c7-04b8-5925-b5f1-1be3c0ac9899","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","AUTHORITY HOLDPOINT"
"a9d25dcd-6eb0-5171-b93f-08fa3e7661d4","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.7 - Compaction Testing"
"b9617ec5-abcc-5ccf-9385-cecf93489d73","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","5. Construction Activities","5.8 - Post Compaction Material Property Testing"
"6f18f94a-1f1b-5f30-a212-e0d1bd2f9816","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","6. Post-construction Activities"
"099c00fb-5671-569a-af4e-f610a81672b0","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","6. Post-construction Activities","6.1 - Survey Conformance"
"fb513f71-a0c1-542e-9190-9592539c83b9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","6. Post-construction Activities","6.2 - Non-conformance Report (NCR) Closure"
"5906fa48-1850-559a-a2cd-5aec8abfc7ab","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","6. Post-construction Activities","Final Inspection"
"5921f84f-c7e6-5862-a37d-b965eeb3107e","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0762 - Ground Improvement Works - Lot 1.1 South - Subgrade of 1m Zone","ITP-022-CIV-BRUNT-SUBGRADE PREPARATION-GROUND IMPROVEMENT WORKS","6. Post-construction Activities","Sign ITP"
"50907b95-59b0-4f95-9e05-c3464aeb2ff7","","folder-normal","pass","","step","TRUE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone"
"2adc421c-dc1d-4ad0-9b4c-4702680fa39b","","checklist-sectioned","pass","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","checklist","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS"
"40c33404-81e7-58cf-b164-5fc37d6b392c","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","1. Referenced Documentation"
"b4386537-7e3e-556f-83aa-f493652fcb5e","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","1. Referenced Documentation","1. Referenced Documentation"
"6654366e-0018-546b-8ba5-c75de3975d2e","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","1. Referenced Documentation","1.1 - Non Dependent"
"f52fbbd2-9429-58eb-8572-1e13b637f767","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","1. Referenced Documentation","1.2 - Non Dependent"
"7cdfa5b6-b704-5bb8-a226-cd6276529223","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","1. Referenced Documentation","1.3 - Non Dependent"
"ec670f17-5717-5423-baf9-8f29526b46ec","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","1. Referenced Documentation","1.4 - Non Dependent"
"c189959c-11f4-56bd-a139-8049f250aed9","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","2. Preliminaries-Materials"
"145b5dd9-b0a9-5d9e-8704-9c052b2156fc","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","2. Preliminaries-Materials","2.1 - Material Conformance"
"21eb4214-7f53-5bb2-9d5a-17efff236f74","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","2. Preliminaries-Materials","AUTHORITY HOLDPOINT"
"a808b61d-8d40-5bd9-8cc9-b143e3fefbda","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","3. Preliminaries-Documentations"
"4ca8e0d6-4b09-51b5-a1d6-1ca93bda32d2","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","3. Preliminaries-Documentations","3.1 - Pre-Commencement of Fill Works"
"f81e2cf0-327c-5f7e-bdd6-066a0fbb5920","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","3. Preliminaries-Documentations","AUTHORITY HOLDPOINT"
"d3a19bfd-1c51-5242-8e4d-980f7cd9bc82","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","4. Pre-construction / Pre-installation Activities"
"a4ee1871-1817-5368-8b88-1fdf0fe482ec","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","4. Pre-construction / Pre-installation Activities","4.1 - Survey Set Out"
"73ef7ac8-bf48-555a-9d60-9521b154d1f8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","4. Pre-construction / Pre-installation Activities","4.2 - Flora and Fauna"
"9aefbed5-6c36-56b1-ac32-007732a2dec2","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities"
"b9c66b36-bad2-5dcf-9add-e8c15431109b","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.1 - Placing of Fill"
"7b1161b5-bb0c-5ab7-a047-65ce151f5309","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.2 - Fill at Structures"
"651d9732-bd8e-5352-bf45-6aaa8ef13e1d","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.3 - Test Roll"
"d4236ad7-673d-5dc7-a583-bf03d32b058d","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","AUTHORITY HOLDPOINT"
"262f7727-034b-5a8d-987b-a3dc0e54c01e","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.4 - Compaction Testing"
"a596c203-f002-544a-b60f-e7846adabb0b","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.5 - Preparation of final surface"
"e38c19b1-3a5d-5f70-aee2-f9a77bace82c","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","5. Type A Fill Activities","5.6 - Post Compaction Material Property Testing"
"417cdc82-2228-5065-ae74-3262fc5aca71","","checkpoint-group","pass","","","FALSE","FALSE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","6. Post-construction Activities"
"9e5d8add-2653-557d-bdcc-bbb6a151b81d","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","6. Post-construction Activities","6.1 - Survey Conformance - Asbuilt"
"7d3ad40f-1824-5a1c-87ac-165f3f9b3750","","checkpoint-status","not-applicable","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","6. Post-construction Activities","6.2 - Non-conformance Report (NCR) Closure"
"b61236b7-0ade-5de6-aba6-0459b3b35e52","","checkpoint-status","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","6. Post-construction Activities","Final Inspection"
"e389a1bf-fc6d-5c2a-b7fb-3ec948e11c19","","holdpoint","pass","","","TRUE","TRUE","Structures","MRP-DPK-089-00-CBR-0030-0_Bridge Substructure","Ground Improvement Works - South ","089-0763 - Ground Improvement Works - Lot 2.1 South - Layer 1 of 1m Zone","ITP-023-CIV-BRUNT-TYPE A FILL -GROUND IMPROVEMENT WORKS","6. Post-construction Activities","Sign ITP"
