"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3978a4b0-4fc9-47e4-ab6f-a3a3e80b1ffb","","work-in-progress","","folder","TRUE","FALSE","Project QA"
"f3206cc2-1f9d-49ba-8fb6-f6e913dafcdb","","work-in-progress","","folder","TRUE","FALSE","Project QA","Phase 2"
"dbce7b16-a4e8-480c-b078-6bdd8fa4ae08","","pass","","folder","TRUE","FALSE","Project QA","Phase 2","Stage 1"
"d01395cc-efbf-4c80-83da-39c27181579a","","pass","Upper Roof","checklist","FALSE","FALSE","Project QA","Phase 2","Stage 1","Upper Roof"
"22518848-4a39-5590-90b7-c1a36b25d139","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Delap photos"
"b2caad2f-c53b-5fbb-a67e-2887e8b38f46","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Clean roof"
"aea9df17-783b-59cb-b79d-485d806c4ecb","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Remove existing cap flashings"
"85f5090c-af95-5d70-805b-a65fc0a24695","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Install screws to substrate"
"de76eb9a-684b-52a7-87b4-1a4f2f242021","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Install Trough Infill PIR"
"baaa0eec-32c8-54db-b133-1b574a8befad","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New Vapour Barrier"
"8c4b3fa9-cd9c-54ae-8067-8bcdad2ff05f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New 40mm PIR"
"52bfd2ec-ba78-58cf-a03c-5a13af105f9d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New Fibretite Membrane"
"e256c887-9328-59b2-a175-d30fcc7cde09","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","New Fascias"
"ce3c2660-7014-5c85-ad22-cd65f662d9df","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Parapet flashing"
"4b7e1e77-8f21-58f7-be12-d34177fef36e","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Upper Roof","Gutters and Down pipies"
"d3cf40a7-8942-48f2-b804-0956eadd1644","","pass","Lower Roof","checklist","FALSE","FALSE","Project QA","Phase 2","Stage 1","Lower Roof"
"8ead0f73-91ef-5e5c-b1b2-782afb0721cf","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Delap photos"
"a9d23f45-6dcf-554f-b9da-844eb7db5e2c","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Clean Roof"
"287bff10-57b6-5a0c-aca4-5c36f243d95a","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Remove existing cap flashings"
"448acd11-9ce3-5901-b132-7cc70d78fa96","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Install screws to substrate"
"6bb0b9bb-7fca-5b93-bbff-c6b1aff4f7e5","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Install Trough Infill PIR"
"c16e863e-4431-58bb-911c-44ae2cc4825f","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New Vapour Barrier"
"b8a7e400-a45e-550d-b0b4-03434cfb154a","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New 40mm PIR"
"56d8ffea-0541-5286-863b-015445f7c739","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New Fibretite Membrane"
"7b0a5b15-8e12-5bb5-84ca-eb26382311f1","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","New Fascias"
"75fe2ca3-08dc-5f34-8f37-53135f03244d","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Parapet flashing"
"0ecb5157-fd31-57cc-baf5-de7850b9a58d","","pass","","checkpoint","TRUE","TRUE","Project QA","Phase 2","Stage 1","Lower Roof","Gutters and Down pipies"
"2d5f0396-4969-484c-9db9-8b6ec42b168a","","pass","","folder","TRUE","FALSE","Project QA","Phase 2","Stage 1","Windows"
"2588767a-e85a-42c0-bd36-1125c45bfcd4","","pass","nAJ0 - Window","checklist","FALSE","FALSE","Project QA","Phase 2","Stage 1","Windows","nAJ01"
"394dc872-b8d4-5ca3-97ab-07ae054ba832","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Windows","AJ004","Chamfered sill"
"695518eb-9d6d-5682-8370-5863fe0ab461","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Windows","AJ004","Dress Membrane onto window sill"
"570bcb0b-1d54-5b6b-a9d8-48f6a7db00bb","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Windows","AJ004","Install sill flashings"
"1c3fbe49-e5d0-5e4e-9395-c6a0ad3f18bc","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Windows","AJ004","Install window"
"1d926001-5e94-5bfb-b96d-656c95d813a7","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Windows","AJ004","Install Head flashing"
"a9d4798d-37f4-55f9-a107-f7407a00cbea","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Windows","AJ004","Air seal installed"
"2009858e-663a-5283-b9a0-4379bf333a75","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Windows","AJ004","Architraves"
"ae27c3c4-f738-5f46-85d2-1d2c7fbd00da","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Windows","AJ004","Window winders installed"
"11db2ba1-ada9-44d3-8947-e67ec19bd1bb","","work-in-progress","","folder","TRUE","FALSE","Project QA","SP3b Block I","Stage 1 Roof","Cladding"
"6d3b61ed-eceb-4ab5-9867-5a7b5ae7db7d","","work-in-progress","SP3b Block I - Cladding North","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","North"
"7a082027-9f11-5adb-b427-822a114b8dc8","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","North","Remove exisiting ACM"
"fc26a21c-6349-5e7c-ad7d-04c3919b563a","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","North","Remove exisitng Flashings and inspect substrate"
"36a91f51-a0cc-5f1c-9223-ba6edc9a48b4","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","North","Install new 12mm plywood to upstand"
"60d14947-2938-58df-bae4-7d280dca54d1","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","North","Dress fibretite"
"7a365971-0ece-5880-a5b6-cf8496d5e5a3","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","North","Install New 0.9 Aluminium Flashing"
"2a253770-9d8e-5bdd-91eb-fb98355c6588","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","North","Install new Fascia"
"6be8c274-5640-4190-a6be-5f243819591f","","work-in-progress","SP3b Block I - Cladding East","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","East"
"da48e3ee-652a-57c6-b5cd-c257a1ef4b6b","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","East","Remove exisitng ACM"
"cd85eea5-bee2-59a5-bdda-4ae6955e5da0","","work-in-progress","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","East","RAB installed"
"3757af37-bfa2-58ca-9ccf-b452dd553946","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","East","150mm dressed Membrane"
"fabd9209-aeeb-5cca-870c-951f7bafa39d","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","East","0.7mm Aluminium Flashing"
"c0daac69-3d4a-5bca-835d-b393b67f2dc3","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","East","uPVC cavity closer"
"0c58e45e-6a70-5d46-ba02-71e46cf63e80","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","East","Timber batten install @ 400cs"
"bc880917-dc62-5eb6-9dcc-128ee1363b62","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","East","Castellated batten for top vent"
"17655c99-9a97-508c-99f0-161de0ac58b3","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","East","New 9mm Easylap cladding"
"5b7c0b95-a71a-5868-8a9c-e8f39c73939d","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Cladding","East","New H3.1 29mm Fascia"
"4463a54f-a1b0-49ae-b0f9-0bb2f6e8d48f","","work-in-progress","","folder","TRUE","FALSE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels"
"b59811c0-147b-4f67-8811-dd3c8ddc5433","","work-in-progress","SP3b Block I - Infill Panels","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","1"
"3e37c5cd-c008-5c98-b488-15d4fdae2ea6","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","1","Remove ACM"
"c2723aff-9378-55b0-9779-21a505544fd1","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","1","Install RWU"
"0596fab0-890d-5398-ba88-21c4bed6f872","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","1","Install Cavity Battens"
"d4e4cdf4-f4d2-5808-ad87-ddbdf47aaa58","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","1","Install Castellated batten"
"c7a979fd-fa5c-5eb7-8f91-c2b14c8dbba0","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","1","Install new aluminium flashing panel"
"e675ffc3-7d93-4e88-9338-0e6035b7e997","","work-in-progress","SP3b Block I - Infill Panels","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","2"
"c3eb2f49-207d-5ccf-a13f-cb15f4b29eeb","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","2","Remove ACM"
"8e0bbb3d-4a5b-5837-8fb6-188f39d0da12","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","2","Install RWU"
"8c2a463e-205d-54bc-8129-60bc857ba303","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","2","Install Cavity Battens"
"7b694563-7044-58f7-a776-ee010ed89aad","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","2","Install Castellated batten"
"ba53bd97-1b64-5601-a090-b103ef5f8285","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","2","Install new aluminium flashing panel"
"6ae825e2-7098-4a12-b167-78a13a5350ef","","work-in-progress","SP3b Block I - Infill Panels","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","3"
"af667a74-5d1e-54bb-817f-a9eedcb9807f","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","3","Remove ACM"
"9b31f943-c8f3-5de2-8ece-3f82b8930597","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","3","Install RWU"
"0b9df6b1-0c17-5119-ba5a-59e234464a46","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","3","Install Cavity Battens"
"923491a6-36f1-583a-a0e9-cc035e037eea","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","3","Install Castellated batten"
"3d34029a-e3b2-5559-8848-a1f2cfd1e6c1","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 1 Roof","Infills Panels","3","Install new aluminium flashing panel"
"37d25f92-8a09-4cf6-b98a-cc404d5a169a","","work-in-progress","","folder","TRUE","FALSE","Project QA","SP3b Block I","Stage 2 Roof"
"26d218b3-b36b-46cd-902e-ac0f65d665f8","","work-in-progress","SP3b Block I","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 2 Roof","Upper"
"b82539a6-ad0a-5b64-9706-5a2c8629125f","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Remove ACM"
"d04e2656-fae7-54ad-913d-5f43f5c6c7f0","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Clean Roof"
"2f3538d7-f3b2-59be-a384-7e3ddc355706","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Screw Exisiting roofing iron"
"a759ebba-67f5-5483-9e4e-87b52e5815c1","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Install parapet framing"
"5cfd3673-166a-51c7-b93b-db8214360d41","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Install plywood to parapet"
"3503cfe2-a912-5e90-9850-f139dff34df1","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Lay PIR Infills"
"b4da5202-a179-5c95-bd25-cc9446b249ec","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Install vapour barrier"
"43fa7545-35af-55a4-8301-943441718308","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Install 80mm PIR"
"260c75f0-b98c-5835-b18d-aff917f5674f","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","60-80mm Taped PIR installed"
"847fca7d-e0f1-55c4-8e70-18d2b7dce0cb","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Drip edge flashing"
"808592e5-546a-50cd-ab34-ce8418fe6cfd","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Fibretite membrane installed"
"673d7730-3e6c-527a-af50-31550caf13f4","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Install Membrane over parapet"
"b4323810-decf-59ff-9077-62c32d5bc1d7","","not-applicable","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Lay new Torch on up parapet"
"c623c3fb-7232-55e3-a2b7-e24c8f6a2812","","work-in-progress","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Parapet flashing installed"
"571bfae8-1cf1-5a27-ab2d-aa5bbc0dd0d0","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Fascias installed"
"61d6764a-e5f4-55ad-9ff5-b609d7af0707","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Pressure bar to drip edge"
"90464bf2-2bd9-5cde-8bb0-bc062313cdb1","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Upper","Gutter and downpipes installed"
"29657d17-5031-46cb-9696-2273aa0ef31c","","work-in-progress","SP3b Block I","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 2 Roof","Lower"
"6884cf5f-d932-584c-b5f2-3da2de7dbd4f","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Remove ACM"
"647ddd3a-0feb-53cf-9b44-62fc2b54ebbc","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Clean Roof"
"3ae0b0ba-1369-58b5-9de8-07edb0dafda6","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Screw Exisiting roofing iron"
"1dce8943-4e5c-5dd3-8b0e-e98737212b99","","work-in-progress","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Install parapet framing"
"a35c86d8-dd76-5910-8a4f-2df3edc231b9","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Install plywood to parapet"
"25f72327-dc43-5d8c-b46b-e961465ec7e6","","work-in-progress","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Lay PIR Infills"
"83f1c6ed-0aed-5c17-ad58-5559575bd262","","work-in-progress","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Install vapour barrier"
"0fb58d9e-8ae3-5e30-b9cb-96c8dec32c90","","work-in-progress","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Install 80mm PIR"
"eeae8026-486a-5774-92aa-d5ccd2b3931e","","work-in-progress","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","60-80mm Taped PIR installed"
"eb9cfbf3-6388-5730-851e-d92fa20554b4","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Drip edge flashing"
"743e199f-4da8-5477-917c-17fff9773ccd","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Fibretite membrane installed"
"b0105b7d-d3c2-5380-8fcd-466ad84f6408","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Install Membrane over parapet"
"6736aeef-951e-5550-aa10-e126d38c656e","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Lay new Torch on up parapet"
"beecb102-e48d-5e4f-b78a-1f7eb3491b71","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Parapet flashing installed"
"c18a175a-e3ed-565b-8a88-23312bc0200a","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Fascias installed"
"f372921e-26cd-5808-9751-1132cd8723a3","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Pressure bar to drip edge"
"c17de830-ecb5-5b21-ad6a-a23e30202d38","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","Lower","Gutter and downpipes installed"
"c2fbc8b1-b078-4222-9551-730c88ff910e","","work-in-progress","SP3C Block H - Stage 3 - AJ010-AJ013","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 2 Roof","AJ005"
"78eade2c-36a3-5e1f-a97d-5b428c6fed64","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ005","Remove existing window"
"bfe8b01d-ce76-5b55-b6d5-4845be1870d7","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ005","Re frame to new opening size"
"7190e80d-8689-54ef-b710-4ed1d8195f8f","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ005","Chamfered sill"
"da730ba9-e727-59a7-af07-5b4ab8778c09","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ005","Dress Membrane onto window sill"
"91281958-59f9-51fe-a6a4-4dced323f71f","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ005","Install sill flashings"
"050c9858-a261-518f-9ebc-6820affdee1b","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ005","Install window"
"b8e4039d-7c10-5f0e-bf62-8853ccc0835d","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ005","Install Head flashing"
"ed628463-f973-52f7-8c87-4686b248f868","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ005","Air seal installed"
"1c8847ca-04bd-5545-8f00-00b6dfc9f30a","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ005","Architraves"
"c601aad8-d32b-54f8-8984-42d4056a4777","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ005","Window winders installed"
"35ee0374-83ec-4e55-a64e-d28384aa36e7","","work-in-progress","SP3C Block H - Stage 3 - AJ010-AJ013","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 2 Roof","AJ006"
"d425e1ee-9968-5b41-b079-650eac6bb625","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ006","Remove existing window"
"32a10d05-1f35-5c88-aaeb-1c2a4b383b8a","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ006","Re frame to new opening size"
"d2d64809-b733-5dbb-84bb-3392a2edab67","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ006","Chamfered sill"
"53daab3a-a7d1-5617-ba30-500d757b60f0","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ006","Dress Membrane onto window sill"
"b506c4e1-dfbc-5863-9212-8e00ec8ab18f","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ006","Install sill flashings"
"df352de7-f7c8-5deb-9dc5-ded8e25b6e67","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ006","Install window"
"e8358e62-e739-5ae3-9124-a40e6795cd04","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ006","Install Head flashing"
"e0533029-84d6-5f6a-b3ae-435d074a9151","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ006","Air seal installed"
"679d88b7-46fc-5827-80c6-8014cab03f63","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ006","Architraves"
"fd641e6d-92dc-51bd-bd57-1efdd661adc9","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ006","Window winders installed"
"af4b3955-bc9a-47e9-8f65-9916cf8c1ab4","","work-in-progress","SP3C Block H - Stage 3 - AJ010-AJ013","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 2 Roof","AJ007"
"3feb830b-1444-568a-84ef-7162aa4165c1","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ007","Remove existing window"
"c4666924-7d3b-51da-94a4-8e2d65b3d85d","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ007","Re frame to new opening size"
"3f4b8fd3-ddc3-54f7-b91c-3168f3a67599","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ007","Chamfered sill"
"918b7b4c-e637-5f6b-bc61-f6f88400d1fa","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ007","Dress Membrane onto window sill"
"12c2d96b-c31c-50f0-babb-34b91898028d","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ007","Install sill flashings"
"18714226-ceec-559f-8bc0-8def08548c0f","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ007","Install window"
"f7119898-ecf9-5f6e-8162-71eb775abd56","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ007","Install Head flashing"
"88b66153-ddc0-5e42-beaf-c5abe53a6d34","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ007","Air seal installed"
"2e2e39cc-e7a6-5bc4-ba45-5fbeaf1c4f63","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ007","Architraves"
"b327a8fc-59f3-5af1-8783-31b9928080cd","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ007","Window winders installed"
"1ceef382-e083-4065-890c-83a32b21215e","","work-in-progress","SP3C Block H - Stage 3 - AJ010-AJ013","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 2 Roof","AJ008"
"b9ac7814-2f71-57c1-8edb-29cc8f79cfd7","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ008","Remove existing window"
"7bb767e5-e1da-5519-a141-e3690970bc10","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ008","Re frame to new opening size"
"18056992-a573-5d8d-9b74-454504be822d","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ008","Chamfered sill"
"19af6c51-db4c-590e-90b3-9535996e07e2","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ008","Dress Membrane onto window sill"
"ecd9a057-5883-5739-a68e-4241a3b58749","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ008","Install sill flashings"
"08a72709-600c-578f-9d16-1a41e5d50758","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ008","Install window"
"ded7f5f6-06d2-5bfd-9432-5818ab74a836","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ008","Install Head flashing"
"73afd5fd-2be9-5bb7-9e3b-bad5d429256d","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ008","Air seal installed"
"fc1fc466-7592-5529-bb75-f91b7eb08950","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ008","Architraves"
"93a66bcf-0eba-5343-aab7-de82664c8707","","not-started","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ008","Window winders installed"
"fc265254-b20e-4b00-ac83-73cc50405fd3","","work-in-progress","SP3C Block H - Stage 3 - AJ010-AJ013","checklist","FALSE","FALSE","Project QA","SP3b Block I","Stage 2 Roof","AJ009"
"dac01c63-0d06-50ee-aacf-5e07a6305e3a","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ009","Remove existing window"
"538e9040-66ea-530f-8fa0-04e8103e89d5","","pass","","checkpoint","TRUE","TRUE","Project QA","SP3b Block I","Stage 2 Roof","AJ009","Re frame to new opening size"
