"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e4cf5638-45b7-4c70-bf51-3c5e63380208","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"921635ad-384a-57a2-968a-e0b6ca4209e7","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"82632969-86f7-4f57-b481-e3e525a682e3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"2cfac9fb-861a-4776-af69-0f72abb5a5a4","","checklist-sectioned","pass","b4d1633d23659b113421612c76dd31fcbb3d55235db2b92c835b5f74c883a446","checklist","FALSE","FALSE","Precast Manufacture","Weld plate details"
"7661a612-32c5-5cdb-9954-f3365fc1dc3a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail"
"3a2346fe-6630-5986-9138-b3bbefe9b1dd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Edge Detail"
"f69bb3ea-ba4b-55ab-82f8-b65f04f21d79","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Bar Projections"
"7466d9b1-4daa-5f09-8132-f146e2d710f2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Cast in items"
"e6daa6e7-80df-4c1e-9a4e-1f80f34069fb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels"
"67463430-fbb3-4e31-b57f-25b9dfcea89b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels","Panels 1 - 30"
"0ab02ad1-e32b-4cb4-b385-e205b5ceb936","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 1 - 30","Panel -1"
"9dc5a764-f679-5491-ac30-817f4d030b36","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -1","Pre-Pour Check"
"3a90136a-1841-57af-9997-3a5cdc434f5a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -56","Concrete Works","Supervisor Approval"
"4f6f01c3-9659-52ae-80f3-c03eaa91c82e","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -56","Post Pour Check"
"541d6433-5e70-5139-ac29-c0fc78abce79","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -56","Post Pour Check","Edge Detail"
"02b257ac-b1c9-5909-8523-c7bc83009a43","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -56","Post Pour Check","Bar Projections"
"9b4d3911-4787-5b35-ac7e-46c3cade9ee9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -56","Post Pour Check","Cast in items"
"21df1a89-9a09-589d-9e7d-53990e7bb1a8","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -56","Stripping and Stacking"
"cf183248-2f6d-554d-9710-cd56d0f509ba","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -56","Stripping and Stacking","Stripping & Stacking"
"b5f00d84-7405-4d33-ad18-8fd11573c47b","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57"
"1b248e0d-938f-5368-bec8-f36e2aaacf51","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Pre-Pour Check"
"3ddcac2a-d785-5431-8d98-1a4f33c1cca9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Pre-Pour Check","Dimensions"
"ef7cee05-3afc-57a8-b222-b9f6f5edab81","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Pre-Pour Check","Mould Clean"
"924e7b5a-1b88-5cc9-855a-420cf8bb35c5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Pre-Pour Check","Mould Oiled"
"214196e3-c985-56fc-909f-c67dd2d16c5a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Pre-Pour Check","Mould - Workmanship"
"9546bdb6-1f19-5782-89d5-4b09c3cc08ca","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Pre-Pour Check","Reinforcing"
"aab1de2c-0ed9-566e-b743-6dca8ea8b68b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Pre-Pour Check","Cast In Items"
"810f5488-c6b8-567f-8e91-74bd57263487","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Pre-Pour Check","Marker Position and No."
"321bb315-3290-5168-b0ae-09d39f1d4498","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Pre-Pour Check","Make mould to Green Status"
"5493dabd-8fa7-57e1-ad7b-b16d660be0bc","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Concrete Works"
"c1ec0fa6-cc79-5ae3-91d9-2c988935e665","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Concrete Works","Concrete Works Details"
"bfaf6a62-74ba-51db-aade-d3e8ec2eb299","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Concrete Works","Wilco Sample Taken"
"121af0ae-a71c-51fb-a84c-b478e513f7b0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Concrete Works","Bridgeman Sample Taken"
"ae42098a-beb2-5b0a-8f09-2c34d9330914","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Concrete Works","Supervisor Approval"
"08d963f0-ced4-5ef2-bb03-a03d7ff6bf0f","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Post Pour Check"
"61a2f493-53cd-56b7-8f98-d6e755cf5de7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Post Pour Check","Edge Detail"
"a5d373bd-5e9a-54c5-a9e5-0ed37b8056cb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Post Pour Check","Bar Projections"
"0d1f618c-ff00-5dc7-8862-8b56a4438e3a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Post Pour Check","Cast in items"
"fb16487e-336b-5a13-9d4b-a589d6ff5b21","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Stripping and Stacking"
"6a4eb1b5-7cf9-5013-87bd-9315914422e1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -57","Stripping and Stacking","Stripping & Stacking"
"be8b6b8d-f645-445c-8906-91feff0d5dd5","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58"
"0e2ffff3-90df-5f18-bb8e-74070d48ba5c","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Pre-Pour Check"
"a4afe538-d9cd-5c8e-9fa2-bc1cba7d20cc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Pre-Pour Check","Dimensions"
"f5f21b22-d4c7-518f-9287-df18d0bd5108","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Pre-Pour Check","Mould Clean"
"33fbf098-7d08-5b34-a650-085eea38af61","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Pre-Pour Check","Mould Oiled"
"310a4670-99d3-5785-be15-d0f5cddfb47d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Pre-Pour Check","Mould - Workmanship"
"afa8cd39-d2b0-5dee-bd4f-45c7ec3c9733","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Pre-Pour Check","Reinforcing"
"2ad41575-3bd8-5b6c-bc22-5de2666bc6ec","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Pre-Pour Check","Cast In Items"
"3f629f18-1600-5421-915c-5c7719a48ee7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Pre-Pour Check","Marker Position and No."
"6985104c-b9c0-5ef9-9c2c-7e5e4709dc9c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Pre-Pour Check","Make mould to Green Status"
"81ad4160-09e4-5045-8ed7-cd5c10a9a554","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Concrete Works"
"36e48237-9b96-5604-84d4-db178214b98b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Concrete Works","Concrete Works Details"
"11f99af8-18c7-5071-9705-20d95f9fcbcc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Concrete Works","Wilco Sample Taken"
"3f5a4a06-923d-5fad-8f5a-0e5012a822aa","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Concrete Works","Bridgeman Sample Taken"
"d49fb68b-833e-5e87-9741-1262222e60b8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Concrete Works","Supervisor Approval"
"0e94fd5b-2d6c-5714-b4aa-2b35ff10a85d","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Post Pour Check"
"b6a580e1-4945-5b72-9188-b06f7cb09d5d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Post Pour Check","Edge Detail"
"6b148596-5edd-5b12-a531-f46bf749167d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Post Pour Check","Bar Projections"
"6b2e048d-e541-56d2-98cb-e2efab43ee67","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Post Pour Check","Cast in items"
"2972cbd7-f51a-5bb0-8666-c6a3f4277aaf","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Stripping and Stacking"
"87513c31-596d-5732-b4c3-11c6df90792a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -58","Stripping and Stacking","Stripping & Stacking"
"40f04f91-01cf-4211-aefe-d035ad7e833e","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59"
"85d2a608-d1f6-5e2e-a001-153d45c8b6cb","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Pre-Pour Check"
"36c03b34-5d30-5714-9111-a7b8e0830205","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Pre-Pour Check","Dimensions"
"0a71a121-eb08-5d53-abc4-02e5ad2bed2f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Pre-Pour Check","Mould Clean"
"caa009ae-a97f-5651-9b48-2d7e2c0ede3d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Pre-Pour Check","Mould Oiled"
"541a95e5-86cc-5299-9f94-b49e685d04fc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Pre-Pour Check","Mould - Workmanship"
"61429777-dbdc-5e9f-a415-887437d3edd6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Pre-Pour Check","Reinforcing"
"5090e337-50c2-566d-a440-8c295ba5fe3e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Pre-Pour Check","Cast In Items"
"bb2e4135-79df-54af-84df-b73c9403a6f9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Pre-Pour Check","Marker Position and No."
"48ec973c-ac43-59b2-bfbb-ad6b65774379","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Pre-Pour Check","Make mould to Green Status"
"1c842a4c-2061-5b2c-a43f-ca01b16eba02","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Concrete Works"
"0dd4aefb-91aa-5a7f-9492-e7f4f2d03ad3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Concrete Works","Concrete Works Details"
"d3367318-7671-5eb0-a053-67b900e196da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Concrete Works","Wilco Sample Taken"
"62076ce1-ded8-5340-9eb3-231136ccd5a3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Concrete Works","Bridgeman Sample Taken"
"25f3564a-d9de-5955-835b-b65f3a7ece53","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Concrete Works","Supervisor Approval"
"a1178135-bfea-5614-b247-3404c3b0372e","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Post Pour Check"
"cc1bed61-eaf2-5447-b521-de18e43bade4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Post Pour Check","Edge Detail"
"453aa7f3-025a-5a64-8300-76654c7c8452","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Post Pour Check","Bar Projections"
"5f50ffb3-11d2-55b4-9203-f09cdeb560a5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Post Pour Check","Cast in items"
"4f4ccce0-3a65-5723-af86-1d230855a245","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Stripping and Stacking"
"dc4246ba-b356-5909-a1b3-ad2ae548b26d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -59","Stripping and Stacking","Stripping & Stacking"
"b64ea2a3-7232-49bc-a097-01193f2c1327","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60"
"5812d06d-9f12-5866-bd80-a39c5321f205","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Pre-Pour Check"
"ca979520-5873-5b6a-ba58-192aa10b45b8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Pre-Pour Check","Dimensions"
"10a68550-e6eb-59b9-bde2-57a0496d1e90","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Pre-Pour Check","Mould Clean"
"5aab3d8a-aab4-5e08-b8c6-169118f0ab7d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Pre-Pour Check","Mould Oiled"
"f847dce1-f79c-5307-ac79-28a37adc3475","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Pre-Pour Check","Mould - Workmanship"
"a1084648-f032-5859-b17a-5b31ecde50e4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Pre-Pour Check","Reinforcing"
"968f5a53-3f4d-5e7c-9e76-e409413e089a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Pre-Pour Check","Cast In Items"
"1c0a70bc-20d3-52ea-808a-cafd04ab8b32","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Pre-Pour Check","Marker Position and No."
"94398790-1eb4-5bbe-83bd-77f45ad7faa7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Pre-Pour Check","Make mould to Green Status"
"29baa19e-8e5d-5136-8f16-6b34b81d2e1d","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Concrete Works"
"151f644a-a71e-5421-be0c-54ff19d5d7fe","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Concrete Works","Concrete Works Details"
"cb6ba9ea-be54-5cf6-9216-bb102abe6e12","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Concrete Works","Wilco Sample Taken"
"eef966cb-3692-507f-b654-c2e6cb429dda","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Concrete Works","Bridgeman Sample Taken"
"c1652a52-6a30-524a-aaab-2ba2b13218c6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Concrete Works","Supervisor Approval"
"7e03db22-a38c-5c92-ae09-527819ff77bb","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Post Pour Check"
"6032da61-034e-56dd-a58a-a4066720f9d6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Post Pour Check","Edge Detail"
"77cedd38-874e-5b77-a298-aac1dff5a7b0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Post Pour Check","Bar Projections"
"44a58791-c7ca-5054-8cc4-42dbed5b9b7c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Post Pour Check","Cast in items"
"88ab5bee-13de-582c-a88f-a05496e1a422","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Stripping and Stacking"
"ea1e7fdc-1976-52d6-9e45-a00041c75e0d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 31 - 60","Panel -60","Stripping and Stacking","Stripping & Stacking"
"cd80c096-a8c0-450f-923d-b51c6ca2a887","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels","Panels 61 - 90"
"fa8a1335-3c50-4538-8b4b-164069c5034f","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61"
"51753e32-75ff-5031-99ea-47420462c9ec","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Pre-Pour Check"
"b1eb7634-595d-556c-bd41-2b327440ba5f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Pre-Pour Check","Dimensions"
"f4978609-ac9e-5e4c-8397-907c96fbe776","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Pre-Pour Check","Mould Clean"
"89b30b4a-ed1f-562b-a5f0-739f6c7b8e5d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Pre-Pour Check","Mould Oiled"
"f0a972c7-ca3a-512c-b24f-0fa918a8c404","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Pre-Pour Check","Mould - Workmanship"
"cbfd356a-b99b-5842-aa67-755f686f2d50","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Pre-Pour Check","Reinforcing"
"17f7a235-7dff-5a3d-a22d-7efe2f79bc85","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Pre-Pour Check","Cast In Items"
"8110001e-07a8-5c60-9964-06b84ff18bc7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Pre-Pour Check","Marker Position and No."
"5dc82d0c-c61c-5afa-9727-81d38daa1591","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Pre-Pour Check","Make mould to Green Status"
"d019ff24-7eed-5b35-a168-c10506dec07b","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Concrete Works"
"e1f74989-7a6a-5672-9e3f-97cb7f09bc13","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Concrete Works","Concrete Works Details"
"c2897fe8-bccb-59ce-bd59-6ea504c2af60","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Concrete Works","Wilco Sample Taken"
"2ca53195-8d49-59b0-97d8-35a1e8f2bcab","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Concrete Works","Bridgeman Sample Taken"
"03d6b8a6-1afd-53db-bd98-de7ffe4d8c8e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 61 - 90","Panel -61","Concrete Works","Supervisor Approval"
