"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"acae8e9e-4bd2-4cb9-92e9-2f5391bdedc6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)"
"d653557b-d41e-445b-9a57-fdb20ca75bb2","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground"
"c7fb5a79-cb6b-4e9b-9673-1939dde6b86a","","checklist-flat","","Reference Drawing","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Reference Drawing"
"8753136d-4a51-4c61-b4b8-6ed3db6a1ed6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A"
"c155ff40-ede8-4cef-9221-353145c7a1d6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","CONS (LG.B.001)"
"8d9a92aa-1ac1-439f-b845-d40631d9037f","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.310)","Pre Sheet Sign off"
"a2dc7560-29eb-4936-a738-07b04f8b9482","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.310)","Pre Grid Sign off"
"1f98f3bd-f629-4be6-9c3b-cc0e56c53c88","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.310)","Pre Ceiling Sign off"
"b81edd19-8dc7-4f84-abdf-b1fdec98d2a0","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)"
"5ee4c888-d954-45d1-ac17-6d9c98f4836a","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)","Pre Sheet Sign off"
"62def9c1-0fca-4804-86cd-a645461d9106","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)","Pre Grid Sign off"
"e2270f88-1c13-4822-b32d-fad8ec22905d","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)","Pre Ceiling Sign off"
"1b30289c-fc90-4cc6-bc1a-4d4c3ca0786b","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.312)"
"b4a4a8ba-be14-45fd-bbb2-2f5886993ab6","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.312)","Pre Sheet Sign off"
"817cd3af-941f-460e-acff-2daa8be5ceaf","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.312)","Pre Grid Sign off"
"9f798650-69bf-45ce-8b07-0fe8340c925e","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.312)","Pre Ceiling Sign off"
"ecea1538-f841-4379-a690-5c06f06fb0c4","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.316)"
"f2c570d0-0df6-4143-b917-3f73ad75c1c2","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.316)","Pre Sheet Sign off"
"70f98202-2f85-4f08-9275-32adee742339","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.316)","Pre Grid Sign off"
"6b3269ad-8d32-468f-ae28-60e452142f18","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.316)","Pre Ceiling Sign off"
"d732d158-4c3c-4306-9de9-926eb06b46be","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.317)"
"bc944a97-4058-44c2-b898-5e657b360ce7","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.317)","Pre Sheet Sign off"
"42b6c095-8369-41b5-9e79-6f5e32262748","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.317)","Pre Grid Sign off"
"ee156326-91b3-4a4f-ab49-263b2aa155d0","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.317)","Pre Ceiling Sign off"
"ad6380b9-b002-4588-ba32-db8e45ab96be","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.318)"
"7152c3ab-595f-472f-a973-de3a3d9a7826","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.318)","Pre Sheet Sign off"
"49acbaf7-948e-4877-a3f7-46a4c0a443f5","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.318)","Pre Grid Sign off"
"fb9519b8-91b8-47d6-9bd2-bdf818bab9d6","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.318)","Pre Ceiling Sign off"
"7826ad1b-0f64-4c5a-9cfb-747b6de45caa","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.319)"
"1375af96-1df1-462e-9cda-c6e0874118ed","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.319)","Pre Sheet Sign off"
"78b73f5d-7ac5-4cd7-933f-ae6a1e64bde1","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.319)","Pre Grid Sign off"
"54b29544-87dc-49f0-aa77-a84b871bda09","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.319)","Pre Ceiling Sign off"
"9fa52dd9-e709-4169-ba18-92530d5aeb8a","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.320)"
"bafd04e8-6d9b-4284-9348-bcfb72ada6dd","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.320)","Pre Sheet Sign off"
"7cab90e3-e653-45a8-9c4d-a7eb5a4f52d6","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.320)","Pre Grid Sign off"
"4479d887-ac8e-45d2-bab9-d75c0cd4d986","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.320)","Pre Ceiling Sign off"
"1ecd3cb9-f629-4733-8a64-f963e3fb3164","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.322)"
"38fc19e2-204f-439e-a3ed-a75b3d8d1dd3","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.322)","Pre Sheet Sign off"
"4dab5b33-c186-4eee-9843-c363b4b1785b","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.322)","Pre Grid Sign off"
"5e382af1-d80f-420a-8bfc-6bf412bcdfe6","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.322)","Pre Ceiling Sign off"
"fae4f6c9-c974-467e-928c-3bcc8b135f7e","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.324)"
"ba8e2d0b-7747-4f0a-9275-7a4c35d3a96f","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.324)","Pre Sheet Sign off"
"e7820f82-8645-46d5-a5f7-d818788dc1ec","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.324)","Pre Grid Sign off"
"1d49af36-79a7-4f66-bc80-c7cbad8249ed","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.324)","Pre Ceiling Sign off"
"4332c877-edd5-4b35-8926-8c6de06a21cd","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.326)"
"62827410-8396-4b72-aca3-d0da29eb361d","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.326)","Pre Sheet Sign off"
"661e868d-82e3-48c3-b637-789c97fa8b55","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.326)","Pre Grid Sign off"
"1a8442a3-0e36-4218-8cdf-6596a362cb85","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.326)","Pre Ceiling Sign off"
"3681d8e8-c2b6-4505-a21f-6ff43cca6eee","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.327)"
"dda5e175-0c63-4c9f-bbb8-bf500d93f4d2","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.327)","Pre Sheet Sign off"
"7237ed0e-ca8f-4e20-a226-5a9ac985e6e1","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.327)","Pre Grid Sign off"
"30a06a9a-8c0f-4ca3-86ff-928d1433ec24","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.327)","Pre Ceiling Sign off"
"f7e90219-0f3c-4786-9317-cc0f7daffa19","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","HWPPE (LG.B.328)"
"6574976b-4fdc-470a-a175-e1855c0d246a","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","HWPPE (LG.B.328)","Pre Sheet Sign off"
"2f6f42cc-62be-4dba-a33d-0e64a2b92dd0","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","HWPPE (LG.B.328)","Pre Grid Sign off"
"53a90884-3033-4fd5-902a-222e906c8c00","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","HWPPE (LG.B.328)","Pre Ceiling Sign off"
"1570994c-e77b-400f-944e-826877673350","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BRES (LG.B.329)"
"26c7cc44-cf07-4453-85d6-98c3cc126b89","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BRES (LG.B.329)","Pre Sheet Sign off"
"b807454d-a59a-4184-bb45-b61e8feba656","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BRES (LG.B.329)","Pre Grid Sign off"
"a41dfb1c-a9a9-417b-8e06-29b0af5df324","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BRES (LG.B.329)","Pre Ceiling Sign off"
"d798f733-5aae-4a1c-b10a-ad7f5d001196","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.307)"
"c0392add-8318-4bff-b6cb-2d933c143b84","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.307)","Pre Sheet Sign off"
"a87d4332-0af0-4855-9fac-5511c26c5b43","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.307)","Pre Grid Sign off"
"26127122-e706-4316-8381-180507afbac9","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.307)","Pre Ceiling Sign off"
"9a561edc-9c5b-482c-971c-b2a1785d97ff","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.325)"
"242f8e66-0257-4b05-9a53-f75063201a86","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.325)","Pre Sheet Sign off"
"e1b149cd-6a03-4f57-b635-104e4dcac472","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.325)","Pre Grid Sign off"
"55085938-b97b-4894-867e-3d9cdf1fa8ad","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.325)","Pre Ceiling Sign off"
"99223ced-eeed-4305-8568-baa0f442780e","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST STATION (LG.B.330)"
"7efa0f3f-fa71-4fbc-97f8-0bfe923f0fa8","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST STATION (LG.B.330)","Pre Sheet Sign off"
"d5f46ae5-b03f-42ec-a7fa-ef7e3614acbc","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST STATION (LG.B.330)","Pre Grid Sign off"
"574897ef-5c14-42b5-a7fd-30c71fb0df85","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST STATION (LG.B.330)","Pre Ceiling Sign off"
"c167c09d-3e5a-4a6c-8ba7-b9d4b506988d","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.331)"
"c545c30d-4bf5-4bc7-810c-535f52f4faa8","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.331)","Pre Sheet Sign off"
"a5590b78-422f-434d-b08e-2b53a963c5ce","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.331)","Pre Grid Sign off"
"acb228f1-b79c-4b15-8b7f-9d20f01607a7","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.331)","Pre Ceiling Sign off"
"30287943-74ae-4c1d-8c3e-df85477345de","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.332)"
"cbadb144-8249-448b-b0ad-753d017552d0","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.332)","Pre Sheet Sign off"
"2ce123b5-9c75-4d91-adea-a05649fd5a17","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.332)","Pre Grid Sign off"
"7f906b37-2d32-4728-8506-5efd56b223d9","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.332)","Pre Ceiling Sign off"
"d7736917-f491-44d6-9a51-a2d2f7d8676d","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.333)"
"c0ff22cb-8df5-4730-a92d-d3b535422614","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.333)","Pre Sheet Sign off"
"5fd228fa-fa01-4095-89f3-c950ed738559","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.333)","Pre Grid Sign off"
"835a3ad5-5bde-4694-bb70-795dbc5887f5","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.333)","Pre Ceiling Sign off"
"dccc03aa-b254-443d-adf3-6db90ad63edf","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.334)"
"caf72485-24ee-437c-aad3-193574d7b1ef","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.334)","Pre Sheet Sign off"
"1d15ae93-28ec-43ad-a3a0-eb8d03eb7816","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.334)","Pre Grid Sign off"
"391a42d8-70d8-4c1d-8bbc-fe991632f805","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.334)","Pre Ceiling Sign off"
"3c90a816-697a-47fe-8fdb-55bfffe1b15c","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.335)"
"26aa5984-b04a-47ce-a695-77ac28655616","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.335)","Pre Sheet Sign off"
"c981f41d-69c7-4337-9921-bd7f3c4837f2","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.335)","Pre Grid Sign off"
"bedb0862-6b6a-46aa-bee9-3f8745c495ad","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.335)","Pre Ceiling Sign off"
"12147ddf-7258-456f-a27b-416dacdd141b","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","CLEAN UP (LG.B.407)"
"2dec8f1d-b4d9-468c-b6b4-c8169ea3a648","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CLEAN UP (LG.B.407)","Pre Sheet Sign off"
"8b8d586f-889f-4990-9aba-f45bf3c48e9a","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CLEAN UP (LG.B.407)","Pre Grid Sign off"
"fdfce3f4-be3d-4bd2-bfde-6eb34079a270","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CLEAN UP (LG.B.407)","Pre Ceiling Sign off"
"df041340-53d0-4534-a158-0074e290e78e","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST EQUIP (LG.B.408)"
"82393f47-0e76-4a1c-b332-18415ceee4c2","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST EQUIP (LG.B.408)","Pre Sheet Sign off"
"a52bf59a-c090-4573-904b-72a4a34806bb","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST EQUIP (LG.B.408)","Pre Grid Sign off"
"563e1c25-b0eb-4145-b3b0-1a94a7b9b4d9","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST EQUIP (LG.B.408)","Pre Ceiling Sign off"
"1fac36fb-72db-43a0-8fad-8d0fd6d879d5","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST GEN DEBOX (LG.B.413)"
"a41f2c23-0489-403d-955c-fa55ec84f852","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST GEN DEBOX (LG.B.413)","Pre Sheet Sign off"
"0a7f4d5e-1b8a-49f0-9a66-a008ee1157c5","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST GEN DEBOX (LG.B.413)","Pre Grid Sign off"
"2fa0deab-fe90-4ed6-bf98-d86ab3237693","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST GEN DEBOX (LG.B.413)","Pre Ceiling Sign off"
"3678dd59-aacd-4d6b-bba0-4d9019c85363","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","TRAVEL (LG.B.414)"
