"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"78a15e3e-20fa-4d3c-9b0f-df4056f099bb","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"61752d13-5766-5203-a82a-4290b70c10cb","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"8f1b661f-5052-4b94-8bad-6d49f694825a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"d81bd13c-5409-49cf-bffd-09a9301bc1b0","","checklist-sectioned","pass","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE","Precast Manufacture","Weld plate details"
"6d0c1363-a917-57b6-91b2-2f787ce792f4","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details"
"1f50ea1c-cfef-577f-9961-2d8213b45536","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details","Edge Detail"
"da8f8f9f-8655-5431-8d69-5e0f232d1474","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details","Bar Projections"
"2a166c60-3e09-5207-8985-ff6193cac93b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","weld plate details","Cast in items"
"44a3a271-4580-4335-8296-20af7937314a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 25"
"a0e4de02-b522-40a6-8202-6890318ab118","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 25","Panel -1"
"a51e79d6-2844-5d4b-afd9-64b0b91764af","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 25","Panel -1","Pre-Pour Check"
"1a0af1b3-9a33-5e0d-8044-288d70a5bee9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -50","Post Pour Check","Bar Projections"
"c1e7c673-22d3-576b-bcf9-02f1242a229d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -50","Post Pour Check","Cast in items"
"cfe1e52f-7782-504b-81a2-29029a487814","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -50","Stripping and Stacking"
"6186fbe2-1f89-51f5-8721-94e709b16786","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 26 - 50","Panel -50","Stripping and Stacking","Stripping & Stacking"
"0044ed33-bb06-4121-9b72-84b183cce4d2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 51 - 75"
"82cd5827-7e25-4237-98e3-5c947de9c21e","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 75","Panel -51"
"d167ccda-9490-5858-82bc-5123c5c4fe15","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Pre-Pour Check"
"eb94f957-8eb9-5e95-acd4-c7ca52622aea","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Pre-Pour Check","Dimensions"
"8940b2f3-4640-5d3f-98b3-ee70d74fe4bb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Pre-Pour Check","Mould Clean"
"960a9b56-0fd0-5604-8212-04c8c7f0d4cd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Pre-Pour Check","Mould Oiled"
"1652f9fd-9c94-59e3-b57a-604d8d9f714f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Pre-Pour Check","Mould - Workmanship"
"4321e46c-343a-58a8-ab4b-a117f96e188e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Pre-Pour Check","Reinforcing"
"8c9db882-b03c-56d1-8d90-730bf7592ae3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Pre-Pour Check","Cast In Items"
"c884c01f-9fa0-5a87-a832-4d495edc3cd5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Pre-Pour Check","Marker Position and No."
"9e483dac-9a34-5291-8ea4-10dd2caa079f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Pre-Pour Check","Make mould to Green Status"
"bd9ef44b-0f21-5386-b57c-1365407a7778","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Concrete Works"
"5f4bde53-01b5-5fa3-8334-1030b73edbd9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Concrete Works","Concrete Works Details"
"e2a9acd6-d725-55e9-baa3-0ed0b45c4c3c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Concrete Works","Wilco Sample Taken"
"8066c3cb-0cc9-560a-91fe-3295717af6d7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Concrete Works","Bridgeman Sample Taken"
"957ae1cc-0359-5a48-91af-a760c2521fa7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Concrete Works","Supervisor Approval"
"127d3a22-9491-54ba-95fa-a2964537be83","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Post Pour Check"
"736450de-ab73-587d-9bbc-75ac977e5acb","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Post Pour Check","Edge Detail"
"ad1a6ecf-406e-54bb-a7da-4e502a0134d0","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Post Pour Check","Bar Projections"
"240037cc-ae56-55d7-bae9-679794ab0c8c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Post Pour Check","Cast in items"
"478c9d08-141d-5f19-b105-9fab053f8130","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Stripping and Stacking"
"b503aec2-d44f-5097-a560-7e52e7917aaf","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -51","Stripping and Stacking","Stripping & Stacking"
"fdf0a753-965e-4716-9993-12ba0405f77e","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 75","Panel -52"
"af33d70b-9997-58aa-b1db-7707b0b7a07f","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Pre-Pour Check"
"dec31f07-f56f-5195-9916-941e7870ed7e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Pre-Pour Check","Dimensions"
"7612684c-c6a1-5daf-a3b6-53d8ba7554a7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Pre-Pour Check","Mould Clean"
"7b69128c-6e01-5f58-889d-6cc407d7de01","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Pre-Pour Check","Mould Oiled"
"26a2e89d-c514-5c7e-818d-7c9f4f01fa39","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Pre-Pour Check","Mould - Workmanship"
"fde6b625-b0a4-5323-a1d0-4235f250cd25","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Pre-Pour Check","Reinforcing"
"99e4f705-d3fd-5085-b248-758b3407587e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Pre-Pour Check","Cast In Items"
"061ae454-1e5d-58fd-b1a0-bb0dbf0fc8f8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Pre-Pour Check","Marker Position and No."
"50aa2638-be68-5a22-8f8b-a52d54555abd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Pre-Pour Check","Make mould to Green Status"
"de779a5e-acd1-58ba-9978-8b76cf0d4292","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Concrete Works"
"0edd551c-f295-5d9d-b8a5-531c8de3d1a9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Concrete Works","Concrete Works Details"
"d566dfc7-2a37-511f-9df7-19c34458176f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Concrete Works","Wilco Sample Taken"
"81646570-4751-5331-9cb3-5aaa00e9a1bc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Concrete Works","Bridgeman Sample Taken"
"67e1b999-8d60-5470-a766-226be850d236","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Concrete Works","Supervisor Approval"
"3df8d0d8-65f9-5c95-8072-ec24f1c32fac","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Post Pour Check"
"d277118a-6d3a-5e68-a70b-15a66dfeb4d2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Post Pour Check","Edge Detail"
"a4523f7b-bd2b-5cd6-a4b4-e79e9e1c144f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Post Pour Check","Bar Projections"
"6ae39ea4-5452-5965-97af-e38aa1c7ff76","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Post Pour Check","Cast in items"
"ce2d46b9-9b19-5008-b7c7-e0f4dc2512eb","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Stripping and Stacking"
"ab4a6647-2106-5efa-930d-f5d9cc6de417","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -52","Stripping and Stacking","Stripping & Stacking"
"2f5a71ad-b33a-48f4-8bd3-64e336600dc3","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 75","Panel -53"
"90b2eee6-7f90-5b17-975a-bdca5211953e","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Pre-Pour Check"
"2bbfea00-59d1-5bda-9f3f-9341be1ac19d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Pre-Pour Check","Dimensions"
"3129eee3-e71c-5675-8aef-401877720b7b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Pre-Pour Check","Mould Clean"
"06ded382-4daf-503d-993b-9ae52036511a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Pre-Pour Check","Mould Oiled"
"97a35219-1fca-5fb4-ab29-bf892f6de24f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Pre-Pour Check","Mould - Workmanship"
"df5163da-8669-5661-a902-08aa731f07ed","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Pre-Pour Check","Reinforcing"
"a824793a-b14f-571e-83bf-f93e74e9ae90","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Pre-Pour Check","Cast In Items"
"e7c68443-e991-5cd1-96e2-64f76e4db959","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Pre-Pour Check","Marker Position and No."
"a277a753-4313-56e3-9322-828c7a4b6851","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Pre-Pour Check","Make mould to Green Status"
"3478e211-e239-50ef-9dd4-263df95179cf","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Concrete Works"
"c67485d1-670a-5e38-8aa5-4f640b16c21a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Concrete Works","Concrete Works Details"
"70caf131-250f-538d-baf0-045b898b8aec","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Concrete Works","Wilco Sample Taken"
"498055fb-6dbf-5713-b0e9-b17053b33283","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Concrete Works","Bridgeman Sample Taken"
"f3103ddd-1b80-5d80-861d-33f9362739f5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Concrete Works","Supervisor Approval"
"c0aada33-f300-507e-acd1-728e82c1856e","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Post Pour Check"
"7ce1a239-d9d6-5159-b665-d8c8b943948a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Post Pour Check","Edge Detail"
"78458d65-d653-51ca-ad23-0f571a39e129","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Post Pour Check","Bar Projections"
"345297f3-138a-549a-9066-b24db33d146a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Post Pour Check","Cast in items"
"7672778f-de39-5a74-becb-a905ad6f2b70","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Stripping and Stacking"
"0ed879be-c80d-5299-b512-521ecbed1d56","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -53","Stripping and Stacking","Stripping & Stacking"
"b40997b0-5fba-4e9d-96e6-273639c9c107","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 75","Panel -54"
"cae20d6b-65da-53e5-ab2e-548adbea1108","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Pre-Pour Check"
"246108e0-2037-54a1-888b-7823405e9ac2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Pre-Pour Check","Dimensions"
"e548f77d-0951-596d-a6fd-238fe6f2c7ec","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Pre-Pour Check","Mould Clean"
"42250c32-3255-5990-a69c-1e3b1bda32ab","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Pre-Pour Check","Mould Oiled"
"41cf4404-f39f-5f8a-b531-f5d3b4cbb20c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Pre-Pour Check","Mould - Workmanship"
"682fc31b-4bf6-52f4-b33e-fdffdc520cb5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Pre-Pour Check","Reinforcing"
"d659306f-3545-5b0d-9433-f99cc298f44b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Pre-Pour Check","Cast In Items"
"b55fac40-8a93-5175-9590-41ebd6d2e8c2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Pre-Pour Check","Marker Position and No."
"efec99e3-11c2-5d3c-b9e1-18e7863a3f2f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Pre-Pour Check","Make mould to Green Status"
"4ab0533f-e866-56bd-b482-54c855cc1085","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Concrete Works"
"fc9e9ede-f3f8-5919-bb2a-d6d3e0720d31","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Concrete Works","Concrete Works Details"
"8cfd7cab-1726-5fc7-92e9-e1a465dd9511","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Concrete Works","Wilco Sample Taken"
"c91b123a-db0e-58c0-a7c0-88d456bc9db7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Concrete Works","Bridgeman Sample Taken"
"e6130bb1-7e8c-5818-9957-f5a274786882","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Concrete Works","Supervisor Approval"
"c9383e75-ee6a-5187-899b-6a492db2b6cf","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Post Pour Check"
"c6788b48-85b3-5746-aa57-1ba9eeb942a4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Post Pour Check","Edge Detail"
"5d365104-1307-5d12-9962-30f2d5f0003b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Post Pour Check","Bar Projections"
"c99ea035-b2b9-5271-8873-dc06cf6bb4da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Post Pour Check","Cast in items"
"b2e64a73-4fd6-5c08-b7e6-65e29d64e99f","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Stripping and Stacking"
"a37cf26e-63bf-55ad-a4e5-1c5440e50e62","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -54","Stripping and Stacking","Stripping & Stacking"
"c1b89a80-1690-4dec-a21c-885391e39285","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 75","Panel -55"
"0ab4e14b-d0db-5be4-9256-6f02136d69dc","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Pre-Pour Check"
"c20656e4-feb7-52d3-94a2-3a469030943e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Pre-Pour Check","Dimensions"
"a0cb5df5-4cd2-572f-ac1a-8a6a35d40da7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Pre-Pour Check","Mould Clean"
"91743e44-2689-5f83-856c-abbe5aa44767","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Pre-Pour Check","Mould Oiled"
"f181e45b-612e-5ed2-a500-df8bd45dee89","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Pre-Pour Check","Mould - Workmanship"
"ebdaa6f2-a25a-541d-bb81-efad48a4749b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Pre-Pour Check","Reinforcing"
"52721818-b62b-570e-bed7-e7cc6aa9cdf6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Pre-Pour Check","Cast In Items"
"3237ec23-ad85-55e4-809a-27749ec30b17","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Pre-Pour Check","Marker Position and No."
"b2277cdd-ba08-5918-a5f1-85ba150666f1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Pre-Pour Check","Make mould to Green Status"
"e18e3f08-217c-5a6d-a918-d9bfeaf92d66","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Concrete Works"
"26ef2e11-aa90-5c89-abba-b2637b6d3443","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Concrete Works","Concrete Works Details"
"9edd0449-e122-5b28-8eb1-802d287b9811","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Concrete Works","Wilco Sample Taken"
"ad119643-2007-56aa-bd3b-8f9de6ba2db4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Concrete Works","Bridgeman Sample Taken"
"72a87d94-4e6e-5446-9ffe-818860e087a2","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Concrete Works","Supervisor Approval"
"62ddb77d-1e2b-5dd6-8d2f-ed190a77cb78","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Post Pour Check"
"4802f4ea-c024-5828-9fa7-63f7263543d3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Post Pour Check","Edge Detail"
"75157b05-6886-59eb-a7c6-b23cf2e9ec47","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Post Pour Check","Bar Projections"
"11d56cf2-7080-504b-8cb7-3a371cbd201e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Post Pour Check","Cast in items"
"4c50e7d3-6c1e-521b-ac6f-17e99de1a522","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Stripping and Stacking"
"0adee179-e6bd-5fc1-a18a-a9fd4137df69","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -55","Stripping and Stacking","Stripping & Stacking"
"74040bd1-0507-430c-be18-7ea57cced289","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 51 - 75","Panel -56"
"d9ebeb9f-276e-5f7c-abd9-886fa7843c3c","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -56","Pre-Pour Check"
"5c50b4c7-aa7f-5d65-be72-f4ce5daa90e3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -56","Pre-Pour Check","Dimensions"
"21c09217-95cb-54aa-90d2-9954a37b119e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -56","Pre-Pour Check","Mould Clean"
"6d7eac4a-1d06-5029-bd2e-267065839130","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 51 - 75","Panel -56","Pre-Pour Check","Mould Oiled"
