"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"51cdc344-a3f0-4c5c-bc26-3def62e8f8a8","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"5a0215d0-f423-4728-8893-8937b99f3ccf","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Stage 1"
"3ab70b34-404a-44b1-b972-624a1d5b34a5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 12"
"8e2c0b66-081d-4c08-961c-2bc2393753a2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 12","Inground Plumbing Installation"
"c342447a-366b-4f1a-8245-60cac2361d88","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 65","Commissioning","Commission Fixture Group"
"424ba148-d15b-43db-a965-7dbdb9cbd7c1","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 65","Commissioning","Commission Hot Water Generating Plant"
"134df91a-82c1-4b71-bd01-7ebacb800049","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 65","Commissioning","Commission Reduced Pressure Zone Device"
"1c14608d-8c20-44f2-b23b-3ee30abac60a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 66"
"1219f824-c65a-4063-949b-b6f558408eba","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 66","Inground Plumbing Installation"
"eba7c3f5-ecb9-4837-b0bb-e8869d249b29","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Inground Plumbing Installation","Authority Main to Meter Installation"
"4ab7eff9-8a90-425e-ba81-78b9f67df6b2","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Inground Plumbing Installation","Drainage Installation (In-ground)"
"12d622ef-99bc-4f27-88a7-fd559d2fd87e","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Inground Plumbing Installation","Water Service Installation (In-ground)"
"34f70a75-555a-4000-a23b-dee11b41aa02","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"d36db35b-deff-491e-be9a-401429aef579","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 66","Rough-in Plumbing Installation"
"0c27fb76-b606-4bb5-9f1b-df1bfa3927a3","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Rough-in Plumbing Installation","Waste & Vent Installation"
"0200d765-42a5-489d-9876-2979e013eba8","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"a39b2d9c-8f74-4c65-8efc-df64a57e9f5f","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"afd0f410-70e5-4179-a2fb-8a1be4b0ffc0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation"
"7e96aacc-5d97-4265-ba32-c8ae220f4bf6","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"9209b1e4-6aa6-426f-9462-36687b7edae0","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"685fca7e-1dfd-4562-b5c8-e451e8574cc1","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation","Shower & Tapware Installation"
"ecae8c6b-b3ef-4e5d-9fdf-0ccbcb9e52d6","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation","Bath & Tapware Installation"
"2ab3e5e6-112c-4717-8817-e0105f54c07a","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"e94a236c-5260-4eda-94f2-582153941e24","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation","Washer Machine Installation"
"eb5927d5-726d-417b-99bb-301b98dd15bd","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"f9a92776-e0f8-4e2f-af6d-805161cdd1db","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation","Tundish Installation"
"dfe41241-defb-4673-bf8e-f1210eb3015f","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation","Hose Tap Installation"
"3a7191cc-11ed-4e2d-9f56-8f5c0bab97fe","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Fit-off Plumbing Installation","Gas Appliance Installation"
"dc9d477e-fe0d-4081-bfcc-e224ba110a48","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 66","Hot Water Unit Installation"
"6b3c6d8a-ee70-41f3-90c1-2ff052360e16","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"aa4f9067-4533-4c2b-95bb-5603a8241525","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 66","Testing"
"e01714c3-9e4a-41df-a2ac-742da5f55d89","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Testing","Testing Drainage Pipework (Air Test)"
"324150ad-61e1-4770-b022-1cb98e402a2c","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Testing","Testing Drainage Pipework (Water Test)"
"4d0a30fe-af7e-4fb3-bb2f-67e96f775b62","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Testing","Testing Water Pipework (Water Test)"
"e47d75fd-d5d9-448e-a4f8-1bea80d9563c","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Testing","Testing Gas Service (Air Test)"
"104502a7-78d1-4cf5-b7d2-db6f767e2cda","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 66","Commissioning"
"a4111e31-b0d1-48b0-9ba8-c485c45f01fe","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Commissioning","Commission Fixture Group"
"45efab68-7457-423e-871a-50866518181b","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Commissioning","Commission Hot Water Generating Plant"
"f014e52e-dad3-40c2-b80f-b4aab0a9a482","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 66","Commissioning","Commission Reduced Pressure Zone Device"
"95a89890-f650-4373-b286-f4921a118514","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 67"
"49880d31-0898-4fde-af7d-b96071094915","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 67","Inground Plumbing Installation"
"cc8f649f-e32d-4299-806d-cc5208104eb4","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Inground Plumbing Installation","Authority Main to Meter Installation"
"42ffcbe9-5f54-403b-b889-460ca98e9906","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Inground Plumbing Installation","Drainage Installation (In-ground)"
"40d455dc-0aa4-43d6-af9b-1c051c51b9a0","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Inground Plumbing Installation","Water Service Installation (In-ground)"
"d44c27bd-2496-4642-aa5c-96f1e5728e34","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"84b1e69a-b912-46e2-9145-e02fc07e1634","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 67","Rough-in Plumbing Installation"
"2ae5b5b8-3e9f-41f9-92f1-22d020744a7b","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Rough-in Plumbing Installation","Waste & Vent Installation"
"afd77b72-6ade-4d9f-9342-b8417408d8df","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"7c920c76-58d2-4a82-b5b2-595f22bf814b","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"a55753e6-d544-424b-a781-107830d80aea","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation"
"21fafc6c-2932-4693-8310-4712e5512d93","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"7a33a216-75bc-4310-a0c0-42a33d85316c","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"b32fd73b-7713-46e9-af80-8cb75e24eb62","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation","Shower & Tapware Installation"
"337ffa35-347e-49d7-9234-a4b1530efccf","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation","Bath & Tapware Installation"
"ea5e066f-2c8e-4516-b86f-d60bdd36ca1f","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"99f7ed73-3d9a-433c-a6a6-014d85cd1594","","checklist-sectioned","not-started","Washer Machine Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation","Washer Machine Installation"
"7e145867-87b4-4d83-a510-ed6caeb11b1a","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"badf649a-a274-42ab-8b0f-99a8ac5339ac","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation","Tundish Installation"
"0aff8137-9817-4eea-8826-8d29667c26e8","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation","Hose Tap Installation"
"074d49b1-6b33-473a-abc7-304ef5c6a162","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Fit-off Plumbing Installation","Gas Appliance Installation"
"9c59f1a7-1a28-452b-a6b9-bde85422ca20","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 67","Hot Water Unit Installation"
"543a9b05-fccc-443b-8332-7e85a7bd0be2","","checklist-sectioned","not-started","Water Heating, Boiling, Chilling, Unit Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Hot Water Unit Installation","Water Heating, Boiling, Chilling, Unit Installation"
"90b4592c-5ce3-4313-a0b2-5091d8600734","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 67","Testing"
"b4113b63-8e1b-4958-b3c5-56d884512615","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Testing","Testing Drainage Pipework (Air Test)"
"c97aa813-0934-4f47-91c6-241af1f49b2a","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Testing","Testing Drainage Pipework (Water Test)"
"3e394b69-6679-4c5d-b187-e8934465bb55","","checklist-sectioned","not-started","Testing Drainage Pipework (Water Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Testing","Testing Water Pipework (Water Test)"
"285642f2-1fdf-411b-aa3e-be629889edd6","","checklist-sectioned","not-started","Testing Gas Service (Air Test)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Testing","Testing Gas Service (Air Test)"
"9a2350c9-bf95-400c-8330-cc94200f434d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 67","Commissioning"
"935e0c7c-526c-46d1-8be9-47b2fb7535e1","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Commissioning","Commission Fixture Group"
"2ae9bf39-81eb-42c7-b45e-1274edf2e243","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Commissioning","Commission Hot Water Generating Plant"
"323e0962-6b30-4408-965a-7c860a84e808","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 67","Commissioning","Commission Reduced Pressure Zone Device"
"263ff214-1224-4443-9b79-95bbca03cb63","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68"
"def8c2af-bad8-4c69-8fbf-9c4d4f592cf1","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68","Inground Plumbing Installation"
"6ea1cae0-13d8-4306-a927-639c9db7631a","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Inground Plumbing Installation","Authority Main to Meter Installation"
"c0d73bb7-b043-4057-90a7-e207e886be41","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Inground Plumbing Installation","Drainage Installation (In-ground)"
"62123119-93e2-43a3-8205-a48ba6bd43e8","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Inground Plumbing Installation","Water Service Installation (In-ground)"
"7117ce54-6080-46c1-b463-93ffa826770a","","checklist-sectioned","not-started","Water Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"dd76c78b-3b26-4947-9998-d30bdab69efe","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68","Rough-in Plumbing Installation"
"5c88b15b-3a2b-48b5-89a6-9196e0e83a68","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Rough-in Plumbing Installation","Waste & Vent Installation"
"64b8ebcc-7357-4666-bd1f-81a9825ea675","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"3d62ddd3-bbfa-4587-8bfd-cb7d7f19c28c","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"bb7b91e6-94a8-4fbe-95fa-70ae1d983e22","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation"
"0935b79c-35e8-401c-823f-90215a576380","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"1f431c5a-ba92-46a4-96e3-16b2f4b993ad","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"c1af24a6-fe1b-481e-81a3-7800056660f3","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Shower & Tapware Installation"
"5de3d4b7-4fde-44d0-b87f-7eccd50a98f2","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Stage 1","Lot 68","Fit-off Plumbing Installation","Bath & Tapware Installation"
