"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"625c89c8-21d9-4d78-811d-dcbf3187fc14","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA"
"d4d5ccac-32c7-464f-bba3-97ed7c63ae41","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Switchboards"
"5d674ddc-2ba7-4799-a702-e0f3fe113891","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Switchboards","Main Switchboards"
"047ea102-e341-49c5-bce8-0fb8b9de725b","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Switchboards","Main Switchboards","SMSB-1"
"2dec2942-fcf1-4688-b718-c5657a65e2ea","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","East Zone - Shared Administration","CORR - 1.T.008","Fire Sealing"
"181ce415-a786-449a-8029-112a6aad19b0","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","East Zone - Shared Administration","CORR - 1.T.008","Equipotential Bonding"
"0c55954a-6dfc-4be0-b8af-b548a2b60e9d","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","East Zone - Shared Administration","CORR - 1.T.008","Final Installation Test Sheet"
"0b877f0e-fb84-4fd8-95fc-2b0e2e00aef0","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM"
"82e8bf59-ec75-425c-ad19-7f319a565020","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.014"
"01a0e829-0e29-4202-9f1d-b95d3b6750e1","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.014","Rough-In"
"d8ffbb54-147a-4583-bb9e-7cf9aa6e7f3c","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.014","Cable Support"
"f2ea5f04-92b3-4998-8bf5-80fc84475381","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.014","Conduit"
"fb0d3dab-7ea1-4f5d-ae21-2bd25494a694","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.014","Fire Sealing"
"389d7381-c867-4c8f-ab96-63d39ca8785d","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.014","Equipotential Bonding"
"de9283c7-9090-43e2-8376-64f4b64bf0d7","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.014","Fit-Off"
"2fb8ae34-abcc-4b8a-833f-e60fa69a2349","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.014","Final Installation Test Sheet"
"08c2058f-1cdf-41fe-b71f-86013eda5120","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.015"
"5d74e9ad-7ee9-4375-8cf5-31489c0f1d14","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.015","Rough-In"
"717dd76e-d43d-4219-af5b-97230df4bb0e","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.015","Cable Support"
"b64f7068-8da4-4c7b-ab43-befe57f948bf","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.015","Conduit"
"69c066e2-f3f4-4dfb-ac3f-9de01a7d0d51","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.015","Fire Sealing"
"396f108c-e60e-479e-96c7-f33375feaf7d","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.015","Equipotential Bonding"
"c6d685b6-fa1e-48fc-ba5c-4ed267e8232d","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.015","Fit-Off"
"3979566a-9d7e-4378-9461-bc33c56a0cc6","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.015","Final Installation Test Sheet"
"5f03c379-d093-4800-a72c-fcf49646a713","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.017"
"fe9ee653-e2fd-4920-b427-75c2e16edb45","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.017","Rough-In"
"b1134ca6-2616-4abd-8f32-8ed449a43665","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.017","Cable Support"
"bfcf4e7e-7240-4bb7-bcd5-5378421842a7","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.017","Conduit"
"0ff280e4-a8b8-488d-9467-5c49a7512c58","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.017","Fire Sealing"
"d4422b01-ddbc-421b-a645-2c9dd473e29c","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.017","Equipotential Bonding"
"9a382401-8fb0-41b3-88e7-7c3e7f123c78","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.017","Fit-Off"
"735c76fb-55ed-45f4-812a-30f5c24136bc","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.017","Final Installation Test Sheet"
"438f50c3-e80f-4055-bf2a-dfdf661d11e7","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.016"
"ef30717a-45fd-4b5a-be93-84af2fd3cce1","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.016","Rough-In"
"ecf82e17-fcb8-44ad-968e-6104aeb765c9","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.016","Cable Support"
"2712de5c-4599-404c-b04e-9ce41c282663","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.016","Conduit"
"d9ea3eb4-29dd-41e8-9089-dbcc3fbeb6a8","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.016","Fire Sealing"
"4d7f6c7c-7530-4f37-898a-59cba22b322f","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.016","Equipotential Bonding"
"1585ebfd-aec0-4618-abca-b87b0cb746d5","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.016","Fit-Off"
"0ef0a562-0291-444e-8cfa-01fcae452892","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.016","Final Installation Test Sheet"
"acdd4446-e734-44f6-8edd-7de196b87b6c","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.018"
"a50aa1df-b639-42f0-82e9-0db68e684c71","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.018","Rough-In"
"04b2f429-f0e4-4011-a31b-07bfef458fe4","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.018","Cable Support"
"c53e5404-ab57-4ae2-8380-5b0cc8ab88eb","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.018","Conduit"
"657d59ef-83c4-4489-a4e8-837033bd45df","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.018","Fire Sealing"
"b9203046-38d0-4f53-b46e-cd70b2a6c49e","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.018","Equipotential Bonding"
"9fe043df-9558-4e82-ba81-608244cb95d7","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.018","Fit-Off"
"9cb4c593-5ec2-49d7-a1be-26beb5f6bdf2","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","2 BR - 1.1.018","Final Installation Test Sheet"
"0810f739-57e6-48a5-8657-fe7b211167b9","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.019"
"42a8dfba-150c-43b5-8cfd-68f0a69a8483","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.019","Rough-In"
"bcd3ca5e-cf8a-4fb4-ac3a-f8c86cb2d2bd","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.019","Cable Support"
"a3802d66-4c01-4de9-a7e3-d4bacf172861","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.019","Conduit"
"b3f96e10-d4e2-406c-9d3c-6de25768d089","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.019","Fire Sealing"
"e5e96a62-ba96-4a1c-aa6d-2a5e8599e74e","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.019","Equipotential Bonding"
"cc516d69-2409-42ba-871b-4cf73f863c3c","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.019","Fit-Off"
"7e11c5cb-2706-4310-8595-0bade7b20ad2","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","ENS - 1.1.019","Final Installation Test Sheet"
"dc5f2107-14a3-462a-8375-1bb1824540ea","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","TRANSIT - 1.1.020"
"d24c2c87-2a21-442c-9bac-686cc7e0fb80","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","TRANSIT - 1.1.020","Rough-In"
"112b4a06-86e8-475c-a053-7a9fac1c002c","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","TRANSIT - 1.1.020","Cable Support"
"fae8abfe-019b-4399-be9a-23f4d473e146","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","TRANSIT - 1.1.020","Conduit"
"c3a8a615-430a-4ccc-8285-074aae2e7fd6","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","TRANSIT - 1.1.020","Fire Sealing"
"395cb032-5f11-44e2-99f2-cf2de57a0d33","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","TRANSIT - 1.1.020","Equipotential Bonding"
"fbc532ce-c1f9-4a86-be66-7d040e458d85","","checklist-sectioned","","QA_TEM_080_Room Body Protection Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","TRANSIT - 1.1.020","Fit-Off"
"c64a6bda-c913-4946-8872-8145f70b9552","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","TRANSIT - 1.1.020","Final Installation Test Sheet"
"d733ef3f-60a5-4437-aac4-a450d0e3ddf7","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","CORR - 1.T.010"
"a36ab181-5c02-4362-9d36-1dca79a3683e","","checklist-sectioned","","QA_TEM_042_Rough In Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","CORR - 1.T.010","Rough-In"
"7962aa5a-eecc-45a5-bb81-0f3344e214b0","","checklist-sectioned","","QA_TEM_043_Fit Off Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","CORR - 1.T.010","Fit-Off"
"1241ff3b-51d9-446c-9bef-60bac3a11f7b","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","CORR - 1.T.010","Cable Support"
"d9cb1e5f-a722-416e-a101-7de5915554b8","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","CORR - 1.T.010","Conduit"
"5b405835-f812-4d2b-a843-9154d211bd2a","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","CORR - 1.T.010","Fire Sealing"
"6f4820f8-544c-4937-b434-4723d98c21ea","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","CORR - 1.T.010","Equipotential Bonding"
"c4eef5bd-1cd6-4bdd-9445-3beeac567f99","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","CORR - 1.T.010","Final Installation Test Sheet"
"639e0eb8-6ed7-4b44-81b5-7f2440da2b69","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","WC-PT - 1.1.021"
"f003023a-3eb0-4fde-b93b-6a13019be5f6","","checklist-sectioned","","QA_TEM_042_Rough In Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","WC-PT - 1.1.021","Rough-In"
"55caedbc-aa03-4ef7-a6e8-687d3838946d","","checklist-sectioned","","QA_TEM_043_Fit Off Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","WC-PT - 1.1.021","Fit-Off"
"687610dd-d71b-4f9f-959e-e76a5cfd86e6","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","WC-PT - 1.1.021","Cable Support"
"93f221c7-4a06-42c2-9ad0-19aa47f9f2e2","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","WC-PT - 1.1.021","Conduit"
"0a7bc7be-2ea9-417c-bd88-375ca3ad324a","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","WC-PT - 1.1.021","Fire Sealing"
"f69a6d0e-6460-41cc-b17d-d2ef740fdc57","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","WC-PT - 1.1.021","Equipotential Bonding"
"1804de38-ced6-44ed-93de-a01970f7dda9","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","WC-PT - 1.1.021","Final Installation Test Sheet"
"035c3d94-332b-4673-9dbf-11624d55d256","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","B-HWB - 1.1.025"
"69f6e169-6147-4f9a-a3a1-53d5b19455ce","","checklist-sectioned","","QA_TEM_042_Rough In Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","B-HWB - 1.1.025","Rough-In"
"84de27f9-d6ae-4c40-8d29-71acfd6d588b","","checklist-sectioned","","QA_TEM_043_Fit Off Checklist","checklist","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","B-HWB - 1.1.025","Fit-Off"
"17d49796-1c26-4acb-b30b-770deac55675","","checklist-flat","","QA_TEM_008_Cable Support Prior to Cabling","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","B-HWB - 1.1.025","Cable Support"
"2b5d661b-6f58-4424-8b4d-c56b4a773938","","checklist-flat","","QA_TEM_006_Surface Conduit Installation","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","B-HWB - 1.1.025","Conduit"
"8d9728a0-d717-4bca-af2b-9aa1258345a3","","checklist-flat","","QA_TEM_017_Fire Sealing","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","B-HWB - 1.1.025","Fire Sealing"
"5d8b30b0-051d-432b-b088-37d0d97f3b43","","checklist-flat","","QA_TEM_079_Equipotential Bonding","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","B-HWB - 1.1.025","Equipotential Bonding"
"975f3f71-aa69-40b8-8184-faea8ff66afb","","checklist-flat","","5270fcb98ed7d7c6467ab4034ebf430445d015879341b4ef25d19e63535d7dfb","checklist-flat","FALSE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","B-HWB - 1.1.025","Final Installation Test Sheet"
"fd7e483e-21e8-48f3-9748-d4b86057b183","","folder-normal","","","step","TRUE","FALSE","Ripley Sub-Acute QA","Electrical","Level 01","Central Zone - GEM","B-MT - 1.1.030"
