"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"da115af4-b8d4-40ea-8310-0718e3f0e0fd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction"
"e136990f-ac23-4e4f-a9bd-041e9b0208e9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction","STAGE 1"
"c5bb3ace-35a9-49bc-bd42-219840b130d7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction","STAGE 1","ZONE 1B"
"9e40f3e3-4fa8-4cba-9dce-c4fcce3efec6","","folder-normal","not-started","","step","TRUE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing"
"225ec078-5aff-4c3c-a690-9431185e2a6f","","checklist-sectioned","not-started","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-1B-1 (REGULATION LAYER)"
"9d02b2eb-7fc5-52a7-95ff-c3c5e29add8d","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-1B-1 (REGULATION LAYER)","1.0 Pre-start activities"
"291f83bd-7efc-5271-aeb1-399a4228855d","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","2.0 Hot Mix Asphalt Installation","Request Sign Off"
"bd55597a-f83e-58ab-80f8-f209c7bfbf90","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","2.0 Hot Mix Asphalt Installation","• All transverse joints shall be offset from layer to layer by at least 2 m."
"ab86f0e3-3076-554a-bad1-e073c669b3bd","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","2.0 Hot Mix Asphalt Installation","Request Sign Off"
"6248c04f-71d4-5be9-a7f8-6db348a7de91","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","2.0 Hot Mix Asphalt Installation","• At junctions where the new asphalt mat is required to match the level of existing pavement surface at the limits of work, chases shall be cut into the existing pavement by cold planing as specified in Section 402."
"01547e79-801b-598a-83ad-2b54e8e4aa52","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","2.0 Hot Mix Asphalt Installation","Request Sign Off"
"13e6cdab-03cf-53d8-8fd6-93c98ac2c432","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","2.0 Hot Mix Asphalt Installation","• Asphalt shall be spread in layers at the compacted thicknesses shown on the drawings or specified. Asphalt shall be uniformly compacted Compaction shall not commence until the asphalt has cooled sufficiently to support the rollers without undue displacement."
"a568e2cb-c40c-51b5-9d0d-5b3d38e41c7b","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","2.0 Hot Mix Asphalt Installation","Request Sign Off"
"d91fc4de-d4a7-5c88-88ba-0eef6c957453","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","3.0 Completion and Compliance"
"8f0a5a52-c31a-5294-8541-3159c7aba59e","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","3.0 Completion and Compliance","• Thickness < 50 mm: 94.0% Characteristic Density Ratio"
"cf6111a3-023e-51db-b7b7-e1b4be6fb5ec","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","3.0 Completion and Compliance","Request Sign Off"
"ced47aa8-a873-524e-9627-a7514a606b70","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","3.0 Completion and Compliance","• The mean surface level and the variation in surface level for the base, intermediate and wearing courses within each lot shall meet the requirements (mean +/- 5mm, standard deviation 8mm)"
"1a2a185e-2857-5cd6-b9a8-7702935eafac","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","3.0 Completion and Compliance","Request Sign Off"
"191d8551-ca3f-50aa-b217-dd1ec665879b","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-1 ( Bike lane BC lot 1)","3.0 Completion and Compliance","• Surface finish - Uniform in appearance, free of dragged areas, cracks, open textured patches, and roller marks."
"3db169c1-baa7-4b2c-ac9a-ba464b150be7","","checklist-sectioned","pass","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)"
"f872e1bf-7b27-5556-882f-917034151b94","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","1.0 Pre-start activities"
"63811e9b-de1b-5fd5-92fb-5e07367b5767","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","1.0 Pre-start activities","• What is the lot size?"
"72baa51f-9138-5e8c-ae2b-6c0b8d6e4550","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","1.0 Pre-start activities","• Is the asphalt mix design considered “General” and does it conform with VicRoads Section 407? Has mix design been approved by CYP D&C JV?"
"a23d4a9e-1d26-5408-a268-10cfad6dc45b","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","1.0 Pre-start activities","Request Sign Off"
"22aff187-b15f-51ad-bc5e-fcc0ed10ad58","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","1.0 Pre-start activities","• Has the previous layer passed acceptance criteria?"
"71b994fb-6141-5293-9379-cfc7d2c35f41","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","1.0 Pre-start activities","Request Sign Off"
"78773d9d-7ee6-582f-ba58-a281fc294031","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","1.0 Pre-start activities","• For intermediate and base courses surface to be above 5 degrees Celsius. For wearing course installation, surface to be greater then 10 degrees Celsius. Has the above criteria been met?"
"624289b4-c9de-54c8-98b8-c393b9e47e12","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","1.0 Pre-start activities","Request Sign Off"
"bbc2c033-81c4-54cc-8403-9ae5b665aac9","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","1.0 Pre-start activities","• Have the existing pits been raised/lowered to meet the surface level of Asphalt?"
"ed08bfe0-6cef-58cf-a708-91eccff7801f","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","2.0 Hot Mix Asphalt Installation"
"9b95d5a7-7c4c-5d7a-9dcf-7279f2d7ef7a","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","2.0 Hot Mix Asphalt Installation","• The placement of asphalt on the sub-base or granular base for a new pavement or for an overlay of an existing bituminous surfaced pavement shall not commence until approval to proceed is obtained from CYP D&C JV."
"70bdf93a-4b2a-506b-807b-ec3c95d148c4","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","2.0 Hot Mix Asphalt Installation","Request Sign Off"
"32b9f145-083e-5545-828f-2b43aa20ff93","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","2.0 Hot Mix Asphalt Installation","• All transverse joints shall be offset from layer to layer by at least 2 m."
"8dfa214e-2b3c-5425-bc3b-27b22b00ec97","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","2.0 Hot Mix Asphalt Installation","Request Sign Off"
"f1869fa1-ced8-53a7-a381-3634785cf6c2","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","2.0 Hot Mix Asphalt Installation","• At junctions where the new asphalt mat is required to match the level of existing pavement surface at the limits of work, chases shall be cut into the existing pavement by cold planing as specified in Section 402."
"1014cf4f-2225-5e32-8393-0bb483973f0c","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","2.0 Hot Mix Asphalt Installation","Request Sign Off"
"febff426-297d-53ce-b079-a67ff936f766","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","2.0 Hot Mix Asphalt Installation","• Asphalt shall be spread in layers at the compacted thicknesses shown on the drawings or specified. Asphalt shall be uniformly compacted Compaction shall not commence until the asphalt has cooled sufficiently to support the rollers without undue displacement."
"4810cce0-8698-5bfc-971b-a7f4a4290947","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","2.0 Hot Mix Asphalt Installation","Request Sign Off"
"30d243c4-a857-5530-9a1b-8f180cde6ab3","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","3.0 Completion and Compliance"
"d7df100d-0dbe-51f4-9b3d-c17b96aa4175","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","3.0 Completion and Compliance","• Thickness < 50 mm: 94.0% Characteristic Density Ratio"
"e432319d-d3e9-58a7-b4a9-56127e8d87ea","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","3.0 Completion and Compliance","Request Sign Off"
"5e30984e-d1ac-5649-9a22-19e22f68fdc5","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","3.0 Completion and Compliance","• The mean surface level and the variation in surface level for the base, intermediate and wearing courses within each lot shall meet the requirements (mean +/- 5mm, standard deviation 8mm)"
"52dc1c0f-b1ed-5e21-bf45-32790c3f08aa","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","3.0 Completion and Compliance","Request Sign Off"
"07f61ce4-cb0f-56d3-b0fc-fcf0ef99c7fd","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-6B-2 (Bike lane WC LOT 1)","3.0 Completion and Compliance","• Surface finish - Uniform in appearance, free of dragged areas, cracks, open textured patches, and roller marks."
"691aacad-c473-4a90-bc38-f87d205cc7f1","","folder-normal","pass","","step","TRUE","FALSE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works"
"6cd9a4ee-2c62-46df-a804-7f1d0786a0e6","","checklist-sectioned","pass","0ea6b94193ae2e84f876c8cf25cbf8c1cf6e76bcde6dc5c5cdbc0ee20dafd556","checklist","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)"
"aa1970eb-d184-5873-b9a8-f0f3b389a60e","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries"
"74d69325-83df-5e24-89ff-59ad7243ef6b","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Concrete mix design approved by the Superintendent and a registered mix and Material properties meet project specifications"
"2b2c23ee-afc8-5a4a-a45e-d138f3964e9e","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Are the drawings, complete & current?Attach Recent IFC Drawings"
"04faf0aa-efe3-537e-863a-71b6cc4e348e","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Is the work area clearly pegged out for line and level?"
"df8107c5-17d0-5c9a-94d9-f160cb82ab8d","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Is edging constructed over Pavement layer?"
"2a8cffce-c291-58a5-bf0e-61d6a45cca46","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Where edgings are constructed over pavement layers, bedding shall be provided between the pavement layer and the underside of the edging, or the edging thickened to match the pavement layer."
"b6073ce7-efe7-5491-b760-cbe0f072294e","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Is bedding for footpaths and surfaces compacted to 100mm thickness unless noted otherwise."
"6ceeb1ed-1bee-5a1f-8f82-b847b0ffdf8a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Is bedding for SUPs, bedding compacted to 150mm thick unless noted otherwise."
"208a4a35-4cf5-5f80-bbe5-e0fb6223609f","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Bedding shall be moist but shall have no free water on the surface before concrete is placed"
"4f643c5d-6f52-53a8-9a2b-1aed58344c0b","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Is bedding material used for cast in place concrete paving works compacted size 20 mm Class 3 or Class 4 crushed rock or Class 3 or Class 4 crushed concrete, manufactured and supplied in accordance with Sections 812 or 820 respectively."
"24c82938-1c51-5197-acce-34176a27d38f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Is bedding material for shared use paths compacted size 20 mm Class 3 crushed rock or Class 3 crushed concrete in accordance with Section 812 or 820 respectively, and Section 304."
"69e939f7-09e9-595b-ac35-e6138519dd8e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Are pavement lots tested for compliance with the specified compaction scale for moisture content no less than 85%"
"463ff69d-200c-59cb-a1ad-6e70557fa481","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Is fill material used below bedding tested to Table Compaction Requirements"
"3cb6292c-4ca2-5d5a-8fa0-370cfe74205d","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","• Relevant permits have been signed and approved."
"c9ea1393-35c9-5db7-bafd-45c712a2cb61","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","HOLD POINT- Sign-Offs completed - Click to Attach Signature(s) below"
"df467975-e1ad-560b-a527-e053994a6452","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","1.0 Preliminaries","Request Sign Off"
"36496152-5731-5505-941f-a766db09f8a6","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","2.0 Under screed/Concrete Pavement Installation"
"c17a56a6-103f-5836-8fc8-c1022045d527","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","2.0 Under screed/Concrete Pavement Installation","• Formwork has been installed correctly and sufficiently braced."
"9d861435-005f-578e-b036-c803d2c83756","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","2.0 Under screed/Concrete Pavement Installation","• Formwork set out has been done as per latest design drawings and specifications"
"ad404cfd-74bc-5947-81a6-31618cefbb2a","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","2.0 Under screed/Concrete Pavement Installation","• Were Construction joints/Expansion Joints/Isolation Joints /or any type of joint as specified in the drawings Installed"
"eba7457f-463c-51a7-9024-dc6fe594a6cb","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","2.0 Under screed/Concrete Pavement Installation","• Installations of Cast-Ins/ HD bolts/ Chemical Anchors/Block out Verified/Sockets"
"e21d6b6e-8c6e-55af-9ea7-7cf4bd9af17e","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","2.0 Under screed/Concrete Pavement Installation","• Mesh installed with 40mm top and sides cover and 50 mm Bottom Cover"
"77bd475d-323a-570b-9cc8-524d7b3a6b9a","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","2.0 Under screed/Concrete Pavement Installation","• Tolerance - As per specifications and Australian Standard"
"f5766c0b-3ef0-5ad9-a009-06c534efab84","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","2.0 Under screed/Concrete Pavement Installation","• Steel is free of excess corrosion, loose millings, oil or other contaminants"
"6de69efd-549d-55c4-be9d-c72fa4cf7dbd","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","2.0 Under screed/Concrete Pavement Installation","• Required Connection Details - U Bars/ Z Bars/Cogs/Starter bars Verified"
"98d11d95-8a57-5042-af09-1044ef225e5d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 2.1","Zone 6B","4) ITP-004 - Concrete Pavements Works","SYM-PURL-PCON-6B-1 (F3 Lot 1)","2.0 Under screed/Concrete Pavement Installation","• Correct concrete cover and chairs on sides, bottom and top Verified"
