"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ba5a401f-21e2-4202-98e7-3b417073d499","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"48aeacb7-b9f6-4a88-b680-f56b01931f58","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"b50d3471-ee4f-4665-b38f-8ba4fadfad28","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"a760ac41-d0fe-4cc0-9292-2c47264dc878","","checklist-sectioned","pass","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE"," Precast Manufacture","weld plate details"
"9b4c9819-1a4c-4a19-9c1e-35cd2c4d66ae","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details"
"4d6c3075-3b5e-48d6-9787-dbd01473960e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Edge Detail"
"f70b4190-6ede-4ca8-b9c1-9aa5f94b913a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Bar Projections"
"0dc5027f-7498-461f-8973-77916b414df2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Cast in items"
"7fb65d97-df39-4d7e-9d7d-dc489dc6360f","","folder-normal","pass","","step","TRUE","FALSE"," Precast Manufacture","Panels 1 - 50"
"c56da1e8-12f4-40b4-bd95-e211208e6e85","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -1"
"d8ade419-7fd7-4ee0-b4d8-97d384542309","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -1","Pre-Pour Check"
"04c05648-32de-499d-9d20-a47eb504ba8c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -118","Concrete Works","Concrete Works Details"
"bc0fe428-04ef-4677-b77a-6d089d0cbba5","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -118","Concrete Works","Wilco Sample Taken"
"470e3d65-8c67-41de-ba1e-34c08f2fa685","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -118","Concrete Works","Bridgeman Sample Taken"
"4fe45415-499a-4652-9779-77f3b709745e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -118","Concrete Works","Supervisor Approval"
"73c9e1f3-f35e-4144-a1a0-be831a008f9c","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -118","Post Pour Check"
"8aa9b727-23e1-4cb0-832c-6fd7201c9e80","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -118","Post Pour Check","Edge Detail"
"f9a97ef5-562f-4c64-86da-fa27cbbb00e6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -118","Post Pour Check","Bar Projections"
"0347b9b8-5377-428e-92e8-4b4e392f8b87","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -118","Post Pour Check","Cast in items"
"57526fdb-87f8-4e1e-86e6-6b23627069b3","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -118","Stripping and Stacking"
"b56f0830-9442-4c92-a387-dcb8d2afcd0f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -118","Stripping and Stacking","Stripping & Stacking"
"ac346bd1-aad3-44a9-b850-08255fce3d14","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 101 - 150","Panel -119"
"b56b1826-7cd9-4d07-8a29-e4e4071bde2e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Pre-Pour Check"
"06cfcab9-7606-4e85-8e5d-2288657cf2c8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Pre-Pour Check","Dimensions"
"0ae371a7-2d60-4b47-a9e6-f836124566ec","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Pre-Pour Check","Mould Clean"
"f3f71b21-501f-4ac1-9353-7227d23ae265","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Pre-Pour Check","Mould Oiled"
"b451db13-4291-49d0-9f5f-040813a6c7bc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Pre-Pour Check","Mould - Workmanship"
"88a7437b-c2be-4e54-9992-bd676e867936","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Pre-Pour Check","Reinforcing"
"b3fb02c3-9ee7-4b26-931d-31ab15686131","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Pre-Pour Check","Cast In Items"
"d1bea241-f1c1-4911-a074-f061e58f8fbb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Pre-Pour Check","Marker Position and No."
"4e08a9a5-3357-484c-9079-4dea9b3b055f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Pre-Pour Check","Make mould to Green Status"
"d487c60e-d07d-42e4-98ef-24c43eabd700","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Concrete Works"
"340c4a00-1e39-405a-8533-d885ff053e85","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Concrete Works","Concrete Works Details"
"6376964d-40b1-4125-b39e-0a26a7b012ff","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Concrete Works","Wilco Sample Taken"
"6c7ae9e8-e59f-46f8-acc1-1c31c5729833","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Concrete Works","Bridgeman Sample Taken"
"688d7970-2c9e-454d-a7d1-0324304c1e74","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Concrete Works","Supervisor Approval"
"15fabea1-ad3c-47bf-8e95-63be800def34","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Post Pour Check"
"b1508845-6580-48ba-8c93-c3cbc71b8d33","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Post Pour Check","Edge Detail"
"727727b3-0146-4fd1-8104-2cf7e8cc6853","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Post Pour Check","Bar Projections"
"04cd7ac0-ef6b-407f-86c5-48ab09c581e2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Post Pour Check","Cast in items"
"1c6ba0e4-364b-495d-98c6-1bb3338c800f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Stripping and Stacking"
"ed7522d7-19f4-44a2-92ff-9de000d0fd5b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -119","Stripping and Stacking","Stripping & Stacking"
"7b8a1f85-1be0-4541-967c-2c563438804c","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 101 - 150","Panel -120"
"697d58b3-0346-4f8e-835a-895ee16e7e6b","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Pre-Pour Check"
"452d808a-3442-4a17-85ea-420f233f6f2c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Pre-Pour Check","Dimensions"
"2312bbd1-5d46-41ee-9368-c5c9a9eb6230","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Pre-Pour Check","Mould Clean"
"7deddd08-8355-4204-8edb-9ca330895bb9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Pre-Pour Check","Mould Oiled"
"e05e8a83-da94-4972-aacf-1ec4224d152c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Pre-Pour Check","Mould - Workmanship"
"6da05a9b-f0f1-49cc-a88b-802ccb153296","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Pre-Pour Check","Reinforcing"
"f29c596c-3d4a-4be7-aab4-16731bfe084d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Pre-Pour Check","Cast In Items"
"c879b19a-d2b1-4169-b274-7858602be54a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Pre-Pour Check","Marker Position and No."
"c7b49ac4-ad6d-406d-9f1c-16b6bf5575b9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Pre-Pour Check","Make mould to Green Status"
"89ff8630-31e2-4d95-a34e-d4392c130002","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Concrete Works"
"e0cc68cf-f608-4667-8041-5711bf240875","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Concrete Works","Concrete Works Details"
"adb198f5-d896-436b-9a37-bcf835e2f60a","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Concrete Works","Wilco Sample Taken"
"791cd212-c28c-4101-b6c8-a4d841e1818e","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Concrete Works","Bridgeman Sample Taken"
"fe1ffdf3-ed6b-40c1-aa2e-08ca652bb2a6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Concrete Works","Supervisor Approval"
"b0f94c37-a284-4ef7-a557-ef05980556ae","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Post Pour Check"
"70b9aa4c-f394-463b-8e4e-4b66b48ac82e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Post Pour Check","Edge Detail"
"3baaf96d-e1a3-43ea-ba7a-58c624c6cd44","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Post Pour Check","Bar Projections"
"0b2942a8-df58-4a1b-bcd5-d2c33b6321c3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Post Pour Check","Cast in items"
"fafe82fd-c84b-42c9-b636-b4bc3defc077","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Stripping and Stacking"
"263d9b49-5609-492a-86d7-62dc949f2c13","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -120","Stripping and Stacking","Stripping & Stacking"
"e3e88e2e-152d-4706-821d-46c61a7b49c0","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 101 - 150","Panel -121"
"93395ed1-287b-4eb5-8421-045476299c87","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Pre-Pour Check"
"d677ebbe-e5e4-4e86-abff-b7de230a2fd5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Pre-Pour Check","Dimensions"
"8205afa4-5707-4353-956c-eeb171f296ee","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Pre-Pour Check","Mould Clean"
"19ca6c69-2e16-41b7-aa6b-b1e118b43715","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Pre-Pour Check","Mould Oiled"
"a1bbfce5-b328-42e1-8a41-9dcfc9e3b9dc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Pre-Pour Check","Mould - Workmanship"
"0393c818-2067-465f-a27a-555767a7c236","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Pre-Pour Check","Reinforcing"
"b9ea1817-c498-4e09-a692-49c3c22f23fd","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Pre-Pour Check","Cast In Items"
"6277c750-5fb1-4b04-afd5-06e15a24bc3c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Pre-Pour Check","Marker Position and No."
"b5c8daac-a927-4936-9295-906914c85966","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Pre-Pour Check","Make mould to Green Status"
"13d5c7a5-a45f-4fa3-8a9a-f62859567fcd","","checkpoint-group","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Concrete Works"
"f2654279-6319-42f3-baa6-829da7e77bf1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Concrete Works","Concrete Works Details"
"b2581f03-1e5e-4ccc-be26-63444c9b6b18","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Concrete Works","Wilco Sample Taken"
"279bb8fe-e3dd-4d8a-a5ab-5a17ee5852c8","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Concrete Works","Bridgeman Sample Taken"
"e1ff4e32-01e7-46fc-b9fa-0a70a148f502","","checkpoint-status","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Concrete Works","Supervisor Approval"
"36e23482-14f2-41a7-87f0-32ced46e2d77","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Post Pour Check"
"fcb318f3-b77d-46c5-94b6-6f15e1c4af57","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Post Pour Check","Edge Detail"
"863aded7-9616-43ce-b6b4-260d9fc7aaa4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Post Pour Check","Bar Projections"
"e2feb118-f15b-4199-93e4-ff4d43260d2d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Post Pour Check","Cast in items"
"5bfd02d1-abe7-4562-8d63-21f8778fee2a","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Stripping and Stacking"
"706275ff-1c5f-45a5-9a59-c1a2b3b6b6c5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -121","Stripping and Stacking","Stripping & Stacking"
"d903cd0f-31a2-4ce6-85bb-0ce2bc2092ee","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 101 - 150","Panel -122"
"779a3dce-af91-4140-87a4-a35600cbaa09","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Pre-Pour Check"
"c71ea62a-2391-4266-bed8-1517076d957a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Pre-Pour Check","Dimensions"
"1e15c365-c479-463a-afd8-48f4949ce442","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Pre-Pour Check","Mould Clean"
"cf4d9551-d0a6-40cb-a953-1db4a7047a23","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Pre-Pour Check","Mould Oiled"
"7424c3a0-1239-474a-9dea-bf4860b3fd30","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Pre-Pour Check","Mould - Workmanship"
"eaf5d973-5dbd-472e-91ae-ab34ab5533a1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Pre-Pour Check","Reinforcing"
"4b087806-db04-4e91-be41-020cba5f2dfd","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Pre-Pour Check","Cast In Items"
"79c76844-191d-4b38-9ca0-7f3559525bc5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Pre-Pour Check","Marker Position and No."
"add55a8a-0ca5-45f7-90bc-7a726f822838","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Pre-Pour Check","Make mould to Green Status"
"738ac1cf-586c-480c-bddf-2a5cea96d95f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Concrete Works"
"ab26640e-c597-4e3a-a4c4-39fd413f639b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Concrete Works","Concrete Works Details"
"7bab1633-782e-4f29-8988-52b4344d2fba","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Concrete Works","Wilco Sample Taken"
"00be0a24-8b7f-4d0d-b837-daa6f438a952","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Concrete Works","Bridgeman Sample Taken"
"b7ae2b0d-d37a-4488-bd8f-ae026a9a831a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Concrete Works","Supervisor Approval"
"8f5cfe71-4d42-41a7-9a3a-771c3e7c100e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Post Pour Check"
"1cf18f68-aee0-426a-9a8b-148bda72c1d0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Post Pour Check","Edge Detail"
"cdbd3b50-f18f-48bc-9c17-6733888b3a22","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Post Pour Check","Bar Projections"
"d1c1fb95-ed0e-4b4a-8952-7dadb92ff362","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Post Pour Check","Cast in items"
"41e601cb-9c62-40f3-be78-964b200796a0","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Stripping and Stacking"
"6e4ee9b1-1549-4cd4-86c2-f221e7a3e15d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -122","Stripping and Stacking","Stripping & Stacking"
"94a990b4-5a68-4907-a33f-99b58a173ddb","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 101 - 150","Panel -123"
"b89bc91e-9508-45b4-abeb-3dcc4e2a4df5","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Pre-Pour Check"
"e1fbaaaf-4ef6-4f67-92eb-c03a075dd116","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Pre-Pour Check","Dimensions"
"7e4c31fe-b8c1-4b5b-9f77-9b4d0e99ca64","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Pre-Pour Check","Mould Clean"
"dcff53ba-4650-4d17-bbe5-af97bf7d2e60","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Pre-Pour Check","Mould Oiled"
"5829a59c-92b4-4a1a-be1d-572e05f3af51","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Pre-Pour Check","Mould - Workmanship"
"387199d2-d1a8-4be3-99fe-b09e08248909","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Pre-Pour Check","Reinforcing"
"de88dcc0-ca02-43a3-a539-4c6f88aacaa4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Pre-Pour Check","Cast In Items"
"b92f1530-f1c1-4a58-88ca-3c5a6254764b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Pre-Pour Check","Marker Position and No."
"bc63d873-db51-4321-9a3d-882bb27c7a2b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Pre-Pour Check","Make mould to Green Status"
"5ca7d392-7569-4d68-b3f9-9a55f6eb8b2f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Concrete Works"
"14d2f04b-d977-408d-b693-6c749ac68508","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Concrete Works","Concrete Works Details"
"587a4a76-5e01-4704-a517-3cdc87c24e13","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Concrete Works","Wilco Sample Taken"
"4a20b051-31db-4177-9301-c2287985d924","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Concrete Works","Bridgeman Sample Taken"
"cf9f1a99-8c73-42e9-9aa4-b905b3c6ab13","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Concrete Works","Supervisor Approval"
"99b80744-cc7a-4c48-9d52-4c2b79126061","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Post Pour Check"
"2e9ba2b1-2017-44e1-bb17-a4df1887293c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Post Pour Check","Edge Detail"
"c6b5a063-1be5-4c87-8ff1-910329414510","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Post Pour Check","Bar Projections"
"9f31ae56-6771-4d96-a2ce-e47984f1cfea","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Post Pour Check","Cast in items"
"794b3379-3b78-4f7b-8e9c-36543cd44a8a","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Stripping and Stacking"
"53d9b1df-60ff-43d4-a3bf-38b02f16b672","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 101 - 150","Panel -123","Stripping and Stacking","Stripping & Stacking"
"86a987e0-7343-4029-b57f-ced5cbcf8c7e","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 101 - 150","Panel -124"
