"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"84dcdaef-f9d9-42be-90bc-77b00453a684","","work-in-progress","","folder","TRUE","FALSE","QA"
"88d3dcb8-caea-428c-bde9-655cad4cbcca","","work-in-progress","Stormwater BG","checklist","FALSE","FALSE","QA","Stormwater BG Kavanagh St stage 1"
"3402305d-dbd8-540e-9a60-31dd0b6f2574","","pass","Stormwater BG:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"c200bbf5-c8fb-5779-8219-9dcda80de620","","pass","Stormwater BG:083eb9c4-fa14-554f-aec0-197652d9497a:962e5f6c-c171-43a6-9d63-8956c3994f36","signoff","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Notify and gain permit from principal contractor / client for inspection"
"091e0573-65b3-5683-a228-58342eee33d2","","pass","Stormwater BG:ca296f48-5010-50b6-a3a2-23677a2db500","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Latest specifications and standards nominated in ITP"
"6f707292-8d2d-5fb9-9aff-a6d64711ad0e","","pass","Stormwater BG:7aeeba92-0cf6-54f9-a401-eb28f9fdb45a","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Setout & alignment as per latest available drawing (include revision below)"
"3151a6db-e19b-5d49-bc9d-7a98691ddd60","","pass","Stormwater BG:f0f55c81-bcaf-59f1-9682-e6c957a7d1eb","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Correct approved materials as per sample register"
"f668e120-910d-59e7-925e-f29303e88cc0","","pass","Stormwater BG:4455766f-3eac-55cc-8857-4db1f20983f2","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Excavation undertaken & no issues (Any issues comment below)"
"14437fc9-b291-5dec-a9a0-7191454fbd57","","pass","Stormwater BG:c1585814-0959-5d58-87ab-4cfc872605cc","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Pipe bedding material (as per AS 500)"
"3635aafe-9609-5ca0-aa20-f809988eafcf","","pass","Stormwater BG:ce322e6d-7f63-5bf6-a477-b5f1a151ddbc","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Grades, fittings & joints installed to standards"
"2ef02a9b-04d3-5007-98aa-f7fb13595c90","","not-applicable","Stormwater BG:1744ed1f-3d17-58c0-b87e-b5de1228f3d4","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Pipe clean out via water flush"
"fe5f2a3e-9f0b-50cb-ad62-a4e9cbd1851e","","pass","Stormwater BG:3e501ca0-b9ec-5db7-953d-7fa76b2c0e91","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Inspection and Testing Prior to Concealment to AS 3500.2 section 13"
"c9c7af95-bef8-5adb-af47-4d226bc3e99d","","pass","Stormwater BG:0ccc95fa-921b-541d-b612-6d25903a866c","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Builder sign off prior concealment"
"c6ecd218-2817-5884-8012-28aa581f8e98","","pass","Stormwater BG:ae7f647a-2d28-5dfc-b8c3-04ca6f8e6945","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Seal open ends with caps & high light to avoid damage"
"78fa552f-5322-5675-b72a-783ff22b6054","","pass","Stormwater BG:e38f2575-5287-591a-80c5-9b90bda8b0c4","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Backfill & Compaction of Material (As per Specification / Geotechnical report)"
"2d7166b7-be27-56cb-a54c-670495caaa98","","work-in-progress","Stormwater BG:9d169dc9-90d0-5c2c-b845-d76ae7914da8","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","CCTV on completion & record results (If applicable)"
"738a0f40-4383-56e1-913e-3bda282d12c0","","pass","Stormwater BG:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Stormwater BG Kavanagh St stage 1","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"da574ad0-1431-408d-bb2e-a290d6d6aa08","","work-in-progress","","folder","TRUE","FALSE","QA","Civil"
"185812e3-a33e-4852-be69-1bff9b1acaa7","","work-in-progress","","folder","TRUE","FALSE","QA","Civil","Stormwater Drains"
"6c3c3cfe-35bd-42c1-a737-1444b225c9b8","","work-in-progress","Stormwater BG","checklist","FALSE","FALSE","QA","Civil","Stormwater Drains","Section 4.1 - 4.2"
"713eb5a2-269a-590a-ab6d-c946bac92bec","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:7295400c-d326-496e-902d-acf376eddbe3","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"d0c5bcd2-a732-53ec-8600-2b7bbb906671","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:7295400c-d326-496e-902d-acf376eddbe3:ed36de80-ee68-4cbd-8b7c-49623be9ea83","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Notify and gain permit from principal contractor / client for inspection"
"b56383b7-c1cc-5e44-9846-0089d1dc4ba4","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:e857c810-f7c5-4060-92ea-d74ab08c25ab","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Setout & alignment as per drawing (include revision below)"
"db1124d0-270f-51d1-9c0c-4423b0b9bd87","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:09117d16-dfa2-50b1-bd6e-48ad77253238","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Material type as per approved sample submission"
"2e52e630-ec16-5d38-9c96-7e984f6b97bf","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:b3af4620-6bbf-5799-a411-13600fc22da4","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Pipework fittings, bends, joints etc (as per AS 3500.1 section 2.6)"
"05a60cfc-31ba-52a7-998f-3f6dc2a99f87","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:1d31dec7-a3e3-542e-972a-be20964718a6","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Welding / pressfit / push fit (as per AS 3500.1)"
"67750362-7d1c-543a-be4c-83993c045231","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:0cfbef0b-fc60-5c64-928d-cf19e6487023","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Support & fixings (acoustic / seismic / water hammer)"
"9f5e3d5f-36a8-59ca-b6fd-ea7e4f2db9b0","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:4731048f-36da-51bd-ad5f-526936078ce5","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Pipework Installation (as per AS 3500.1)"
"b2942cdd-da13-583f-84d5-11a75a81c3cd","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:5f445bf0-7c65-5ebf-86df-b16d210f8575","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Check no cross connection"
"952adcdd-1893-5b81-aaf3-2e689b5908f0","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:d20132f4-2356-54f0-be61-143c1852c66f","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Pressure test (1500kpa pressure test)"
"d9a4efc3-b05f-58d5-a173-1fbc585b60b0","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:6976edca-1a65-4a19-97b6-831b5af36376","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Identifications of services"
"d6a33298-3510-559d-b73f-cd6dae10a3e0","","not-started","Fix 1 Checklist:2a3cedb6-ace6-5ceb-93e1-9888017183e2:f4e62eef-edb9-48f6-ab45-3af5533bb724","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 1 Checklist","Rainwater","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"6f619566-2015-44d9-9f38-b49a56229ea4","","not-started","Fix 2 checklist","checklist","FALSE","FALSE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist"
"c7a3f07f-f77f-50ee-9d39-4b8e465c6371","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2","section","FALSE","FALSE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures"
"12ae0aec-29f2-505f-9a64-891234c25eed","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"5134e774-f756-5fb0-bdeb-af5c2adae0f6","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2:083eb9c4-fa14-554f-aec0-197652d9497a:26dfbe94-0211-414f-9881-f3ce08b4a185","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures","Notify and gain permit from principal contractor / client for inspection"
"e938110a-2a2e-566d-ae79-c2ceba6c6dde","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2:a130cb5d-d1a3-5d59-a952-50ce8d790369","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures","Correct product (samples provided)"
"d24153ac-5e27-5949-9207-8a94a2b49dd5","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2:52b86a03-86c0-5db0-a485-04976a168d89","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures","Check products for imperfections"
"f1222343-b483-59d0-9552-5db0300c6eb4","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2:ff4f4148-bc29-5882-b393-8570d89ccbee","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures","Location & fixings (as per drawings & manufacturer guidelines)"
"67c323e9-83c1-5c7d-a933-79f4aba946d5","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2:b37858b9-4510-54f9-b379-46fecabc7e37","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures","Silicone seals are acceptable standard (as applicable)"
"53403d13-cdbf-5bee-95bc-c520c95769a9","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2:df7af16b-9bd4-5328-b7c8-cae4076c35d4","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures","Operation of all fixtures, taps & points of demand"
"f2f56565-ddca-51a2-b442-291138803385","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2:884f19fe-03ab-54b9-a94b-fecf55157759","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures","Final fit off inspection on all items"
"4ef68b8e-cc07-592a-80a2-b94dd0b1d41c","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2:80069c7e-b2ec-550c-88e2-241bcf902e2e","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures","Items protected until commissioning (Attach photos below)"
"e35107a2-c97f-5379-ad72-80632c30ab85","","not-started","Fix 2 checklist:d2b587ba-e04c-5d8e-9a78-7f27ea1c00a2:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Fixtures","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"c3b21e5f-b434-5274-805c-9c6619eae79a","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c","section","FALSE","FALSE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning"
"51c225b1-c727-5698-85c1-b220ecbd895d","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:598f3b6f-8a3e-40fe-ab16-a8b93f94b1a8","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"f75f505f-0a10-53e9-9e67-12b56bf65944","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:598f3b6f-8a3e-40fe-ab16-a8b93f94b1a8:c25dc1d8-9ba7-4833-a0f2-906b9e9538b8","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Notify and gain permit from principal contractor / client for inspection"
"559d4bd3-ccd5-5e00-a8e8-c5b751714c09","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:1a6f162a-4359-4c82-b4b1-f92203ff586d","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Check products for imperfections"
"4244b499-c705-51fd-89ff-45e6fb893511","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:75105f13-45dd-56d6-8fe7-5d137cb4e94a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Fixtures location & fixings all correct (as per drawings & samples)"
"73ebde45-33d2-51b4-8bcb-0591c74a07b8","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:75293eb1-0271-5738-84c2-43edbe7c86eb","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Clean out all strainers / aerators"
"875b825a-ee7e-58ef-95a7-4defe05fdb0f","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:4a80fbba-8f4d-526c-bed3-65803c5eaf52","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Check for no cross connections / leaks / access to isolation valves"
"78c9efbe-585e-515a-98ef-5e4fd29f66f7","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:23533c22-fdf6-53df-9b9e-7cec6655b7d3","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Floor wastes (clear of debris & draining correctly)"
"d88c0927-5d57-5853-a53d-5ccfe184f05a","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:4dfaaf89-5ce8-59ce-b2a1-e3a7b6811c3a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Quality of silicone seals to fixtures acceptable"
"3b2e16c8-c417-550e-b7db-554c2c259a07","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:bf805153-8bc5-5225-a08a-9099e8638797","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Hot water tempering valve set to 50c (+/- 5c) & DDA thermostatic mixing valve set to 42 degrees."
"7b737a68-a0d0-5632-b277-a978aed6a538","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:a4d51ff0-032d-5d47-9069-74c84a4883fe","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Water pressure acceptable 350Kpa to 500 Kpa"
"ebc1a203-fc05-5a3c-9a68-83647b971ae1","","not-started","Fix 2 checklist:bdd5cda7-43e6-5934-bc03-37a69b742c8c:432aa93e-aa13-4a79-87d8-887465a27d64","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 2","UD Ambulant (03.541)","Fix 2 checklist","Commissioning","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"72f7a46e-c1f3-4e6e-b650-49ec3094f1c9","","not-started","","folder","TRUE","FALSE","QA","Hydraulics","New","Level 03","Zone 5"
"fbd8f18d-128d-4625-ad7e-1af7ffa59bea","","not-started","Fire Collars","checklist","FALSE","FALSE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars"
"d69afcfa-f5ba-5649-80d3-53d2d05b4e2c","","not-started","Fire Collars:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"8c0ca2e9-99dd-503d-9fa9-ca892b0f8b2c","","not-started","Fire Collars:b4f12be8-1b11-4944-a50f-cce38cc20195","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Notify and gain permit from principal contractor / client for inspection (hold point)"
"51042d91-5633-5817-85db-0359484274b1","","not-started","Fire Collars:b4f12be8-1b11-4944-a50f-cce38cc20195:8d8df0b5-5894-430a-9e67-bd9b4cc07752","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Notify and gain permit from principal contractor / client for inspection"
"59fc3039-afe7-5701-949f-9f490aa1f02e","","not-started","Fire Collars:c14305f2-9ed6-5c66-ba84-f6e1dbe68b58","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Setout & alignment as per drawing (include revision below)"
"728581ce-ab33-59dd-9853-2a6b84c71039","","not-started","Fire Collars:6b4eb8f7-e285-5208-953b-3fdd750229ed","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Installation as per manufacturer's requirements"
"b52f4ba7-bef8-5804-9ec4-22043994f8c2","","not-started","Fire Collars:2b36dfcc-8b67-54a1-8c74-04eb8b05916c","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Correct fire collar location (as per drawing)"
"fecdcab8-e9e7-5f2b-a12e-97e14d7be2e9","","not-started","Fire Collars:43131fb1-78ca-5fa3-9e76-60ff76448182","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Fire tags as per fire matrix installed"
"a63a9f4b-a26f-5919-b21d-3f9e731c9606","","not-started","Fire Collars:9e0b923b-a5bd-502e-990e-30410858e83f","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Structurally correct (Engineers Approval required)"
"b011f334-e6da-5f8d-b021-efd9cd232a9e","","not-started","Fire Collars:b4cb62df-ca84-5a1d-a438-b186abbc6bad","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Fire sealant installed correctly"
"dc84e925-1882-560a-b06c-14ca972957a3","","not-started","Fire Collars:8df10158-a651-53c7-8a70-c1c3ed69812e","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Final Inspection - 3rd Party (Including the below as applicable)"
"111b7456-123a-5322-a7e4-98c0800d70ac","","not-started","Fire Collars:8df10158-a651-53c7-8a70-c1c3ed69812e:0c8b052a-e781-5d3d-9e11-8e77c5f0599d","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Click to Add 3rd party signature(s)"
"f1df69fc-fe1b-5346-a047-0f65c5eb986a","","not-started","Fire Collars:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Fire Collars","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"73bff9a3-b9e8-4c50-af83-bb3ca57d782d","","not-started","Sanitary","checklist","FALSE","FALSE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)"
"36929376-795f-57b0-ad57-1d3496fe30c4","","not-started","Sanitary:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"77771882-550b-55d4-85c8-41e8dfec6b6b","","not-started","Sanitary:083eb9c4-fa14-554f-aec0-197652d9497a:6c872396-dc0d-408e-8f7c-549f43f5d299","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Notify and gain permit from principal contractor / client for inspection"
"33a7fa84-9f15-5655-9be2-1b167fe19aaf","","not-started","Sanitary:036bf550-555b-5366-b351-49bcc2621eb6","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Setout and alignment as per drawing (include revision in comments)"
"9f29ef53-2663-5d95-9f3a-5d879827655d","","not-started","Sanitary:33848b23-4c98-52d8-b958-49ba1652e4fd","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Fittings & fixings (as per AS 2032)"
"c9665eff-86e0-5e5e-abdd-ffda6dc6ca13","","not-started","Sanitary:6fff9bea-2a31-551d-96df-36b4e7276458","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Identification of services"
"106e078e-61a0-5794-baea-e4a5081cdbab","","not-started","Sanitary:326e69aa-3e0e-5c56-ade7-13da4e631b30","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Heights double checked before room sign off off fixture approvals tech data"
"634d785a-40a1-579b-9807-7f4cc54347e6","","not-started","Sanitary:d04459eb-5ec0-5883-9101-d8753c6e499c","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Pipe risers sealed per floor and capped off to prevent damage"
"b7314c04-1f83-5c53-a3a4-de26fad28ca7","","not-started","Sanitary:021249c7-ffa9-5461-9492-e89b405958f1","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Correct ventilation"
"851eeee1-b7f1-59b7-9cd3-10007df37228","","not-started","Sanitary:075cd317-5c1d-57cd-9175-4952eea10777","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","CCTV drainage"
"cb0b187c-268e-5081-9e31-58b78d4aa97e","","not-started","Sanitary:c4c761ad-47d7-5981-9023-b1634fa9c08a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Testing (air testing to 15kpa)"
"dc0dda13-6d8a-5faa-ad7e-3fd2d4184883","","not-started","Sanitary:7a255cfd-1417-58ed-a027-9a1a06843d91","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Identifications of services"
"116c3403-956e-5db3-8ade-e9713afab695","","not-started","Sanitary:a51941bf-58da-55a5-9a43-3db39640fbb2","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 5","Chamber Vent (CHV)","Final sign off - Pass when satisfied to proceed (Any issues please comment & Add photos below)"
"36f8abec-4e10-4d57-b7b7-841aa8fd2420","","not-started","","folder","TRUE","FALSE","QA","Hydraulics","New","Level 03","Zone 6"
"7994dc69-2ca9-47ea-82b7-62391ed59f8a","","not-started","Fire Collars","checklist","FALSE","FALSE","QA","Hydraulics","New","Level 03","Zone 6","Fire Collars"
"9e0857fc-ee18-5bb6-b515-5e426791a99c","","not-started","Fire Collars:083eb9c4-fa14-554f-aec0-197652d9497a","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 6","Fire Collars","Employee trained for task and reviewed installation instructions (product QR code / manufacturer's website / instruction manual)"
"3ce45331-c2c9-5628-999d-5ad0c26e8f26","","not-started","Fire Collars:b4f12be8-1b11-4944-a50f-cce38cc20195","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 6","Fire Collars","Notify and gain permit from principal contractor / client for inspection (hold point)"
"6ff91dea-3661-53d9-94ba-8e9ee637e7cb","","not-started","Fire Collars:b4f12be8-1b11-4944-a50f-cce38cc20195:8d8df0b5-5894-430a-9e67-bd9b4cc07752","signoff","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 6","Fire Collars","Notify and gain permit from principal contractor / client for inspection"
"9f632d0e-d5ea-5637-a25d-dd5f9c78a093","","not-started","Fire Collars:c14305f2-9ed6-5c66-ba84-f6e1dbe68b58","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 6","Fire Collars","Setout & alignment as per drawing (include revision below)"
"768ea91d-b719-5f43-8c45-f54e984011cb","","not-started","Fire Collars:6b4eb8f7-e285-5208-953b-3fdd750229ed","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 6","Fire Collars","Installation as per manufacturer's requirements"
"137ed75a-5670-5cf2-8f8d-3d201321bea2","","not-started","Fire Collars:2b36dfcc-8b67-54a1-8c74-04eb8b05916c","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 6","Fire Collars","Correct fire collar location (as per drawing)"
"91703cd8-8177-5ce5-a36a-bfaa8abb9dac","","not-started","Fire Collars:43131fb1-78ca-5fa3-9e76-60ff76448182","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 6","Fire Collars","Fire tags as per fire matrix installed"
"b7abc76e-2cd2-5b21-a84a-5148a50c6416","","not-started","Fire Collars:9e0b923b-a5bd-502e-990e-30410858e83f","checkpoint","TRUE","TRUE","QA","Hydraulics","New","Level 03","Zone 6","Fire Collars","Structurally correct (Engineers Approval required)"
