"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3bc5c2c2-2eca-4255-9e70-e19de8c14886","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"79822113-bc36-4b27-bbae-32355e01ecad","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"895332ca-dbed-4472-afd6-08b8721b413f","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"26bd579e-008e-49f2-9da8-dca6758c0225","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","East Feature"
"7035c855-d61d-4474-9daa-d33a025b9551","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","East Feature","E1"
"fd8d8e3d-2e92-4a5a-b47e-4cd589f64788","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E1","E1-1"
"ae189634-bf5a-43eb-a123-c07ec8237894","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-1","Pre-Pour Check"
"b7fe5afd-e65f-46c6-a34c-c60f0a0e23e5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Pre-Pour Check","Mould Oiled"
"0f06c15d-07f6-4d53-8f92-14eb9239f27d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Pre-Pour Check","Mould - Workmanship"
"63541cea-04db-43e1-ab81-b0f8d76ae4ff","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Pre-Pour Check","Reinforcing"
"4543a7aa-29ba-4e94-9e9b-4e8b48b62132","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Pre-Pour Check","Cast In Items"
"ccd79f28-60ae-4b9e-8bea-af2b3602615a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Pre-Pour Check","Marker Position and No."
"09e360b4-c2ba-42fb-b19f-020fd285226f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Pre-Pour Check","Make mould to Green Status"
"2e3e7236-e2ae-494d-b604-e85039ba86a3","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Concrete Works"
"38717a22-5357-4c11-82a5-3ec67cb3b53e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Concrete Works","Concrete Works Details"
"31e1e5c6-c0ea-4e40-aa58-f0f73e7fb53c","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Concrete Works","Wilco Sample Taken"
"1afd6420-27c2-4d38-939a-d383c38425d8","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Concrete Works","Bridgeman Sample Taken"
"3fe4d240-ba51-427d-be1b-3fa850a338bb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Concrete Works","Supervisor Approval"
"7bc38967-26bb-40fb-88af-3bad0e2d8d74","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Post Pour Check"
"f5baf45f-a75e-434e-8aed-ab86d1cc7f04","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Post Pour Check","Edge Detail"
"4bf708a8-5973-432b-be77-331c45d6108b","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Post Pour Check","Bar Projections"
"22a22cf7-6418-42b7-b4b6-54012023dd17","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Post Pour Check","Cast in items"
"0a1c75ba-f628-4f0a-b438-4a55b2bb8a64","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Stripping and Stacking"
"eaa7c8d3-85b8-4664-a5a6-90405d3c5b83","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-4","Stripping and Stacking","Stripping & Stacking"
"d05ebdfc-e6d8-44b1-800c-70f41834db06","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E5","E5-5"
"12f74aa0-9423-4fb1-9bd8-2bd8185a6f02","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Pre-Pour Check"
"67322676-34da-48d0-81ef-a836918905c0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Pre-Pour Check","Dimensions"
"26af086a-200b-4b3a-95fe-45c2b28d4747","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Pre-Pour Check","Mould Clean"
"97b69056-dea6-4364-a51a-b4b2132fa39d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Pre-Pour Check","Mould Oiled"
"da7a385c-7eaf-4aff-8be7-e8b583755985","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Pre-Pour Check","Mould - Workmanship"
"a73ba5a0-f3dc-4fe8-8dd1-5a75d7e0e3ab","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Pre-Pour Check","Reinforcing"
"3686534c-53ef-4b69-a103-5d51d3a06a90","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Pre-Pour Check","Cast In Items"
"d5d8cc71-6a3b-47bf-8865-b41eff74c931","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Pre-Pour Check","Marker Position and No."
"a5bf43f9-81ec-4880-a38c-28be0f3ed637","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Pre-Pour Check","Make mould to Green Status"
"e5455bcc-2943-491e-8e7d-9a8423f81a5e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Concrete Works"
"6445564d-e41d-4755-b29c-7c2b5d5fbfeb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Concrete Works","Concrete Works Details"
"60eb2d8f-9c49-42c1-8cd7-441b5648a1d4","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Concrete Works","Wilco Sample Taken"
"62d1333d-d655-4a1f-9bf6-b6c681c760cc","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Concrete Works","Bridgeman Sample Taken"
"756a69d0-c829-40da-9479-e29c0b0dbf67","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Concrete Works","Supervisor Approval"
"7d9a6d0b-09d9-42ca-94fa-260017d26068","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Post Pour Check"
"7d33a239-d302-46aa-a30e-eb655d401340","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Post Pour Check","Edge Detail"
"063157df-de94-4c77-b16f-6935620ce47f","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Post Pour Check","Bar Projections"
"6d51f392-5d05-433b-99c4-889a353ace53","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Post Pour Check","Cast in items"
"9fbbad93-fc92-4b46-bf3d-dae5973020d1","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Stripping and Stacking"
"144a1488-5bf1-4589-8d6b-c86358fd9aac","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-5","Stripping and Stacking","Stripping & Stacking"
"ce02ad7e-0de0-4b3e-9b00-a8b43e26a2de","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E5","E5-6"
"3ec977aa-1e7c-4cba-9aca-7dae01ae6bdc","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Pre-Pour Check"
"fd1e6a0e-cc97-416d-af36-4669afba3ffd","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Pre-Pour Check","Dimensions"
"73800814-ff91-4933-a22e-b43c170aa457","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Pre-Pour Check","Mould Clean"
"38dc88f9-fc8b-495d-870c-348b3296866b","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Pre-Pour Check","Mould Oiled"
"95c981ff-29e1-4b0f-9f72-198052f26606","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Pre-Pour Check","Mould - Workmanship"
"b8c773c9-e096-4d53-9d60-0fd436c5a9fd","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Pre-Pour Check","Reinforcing"
"378ec733-631c-41b8-9944-5625fc0a5108","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Pre-Pour Check","Cast In Items"
"06e841e2-3682-4838-a49a-1bb1dc5f2c22","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Pre-Pour Check","Marker Position and No."
"1935b1a2-317d-4811-a2ba-7d3aff4f21a5","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Pre-Pour Check","Make mould to Green Status"
"6e82ec4f-c74a-4845-9c9b-8bb350b28dc0","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Concrete Works"
"7a32f5e2-b066-4852-b84a-b00a2bf2b829","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Concrete Works","Concrete Works Details"
"e20aff84-f90a-4563-83f5-696adb1bbdfb","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Concrete Works","Wilco Sample Taken"
"f6e58aef-b273-4520-a5eb-258b8f875edb","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Concrete Works","Bridgeman Sample Taken"
"3cd28de7-5231-46a4-a411-30e3b1b59aa3","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Concrete Works","Supervisor Approval"
"a6ededa6-1609-444c-844d-e454a701b3b9","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Post Pour Check"
"b498b915-64ce-4e09-9240-0d08bd4f12ff","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Post Pour Check","Edge Detail"
"b9074c62-89c2-4c1d-a2ba-2f4e61919a93","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Post Pour Check","Bar Projections"
"ef0c8066-7a92-4cbe-91bd-010f526e29d5","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Post Pour Check","Cast in items"
"ff783a83-587b-43d9-9db7-a0ec1ca4dfc7","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Stripping and Stacking"
"91bb9495-616e-4833-907a-8ae08bcdc130","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E5","E5-6","Stripping and Stacking","Stripping & Stacking"
"ae994b8b-988d-4183-aeb6-98582d2f090e","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","West Feature"
"0b188325-7903-45d0-9521-13a0630624dd","","folder-normal","pass","","step","TRUE","FALSE"," Precast Manufacture","West Feature","W1"
"33f77072-85a6-4687-823a-77b72c894fee","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","West Feature","W1","W1-1"
"a49e0fc4-b31c-4d53-bd4a-29e7769bf680","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Pre-Pour Check"
"b3f524f2-671c-46d7-866a-5ac138b63f32","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Pre-Pour Check","Dimensions"
"8a80c077-005c-40fa-8816-7b61b77a0469","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Pre-Pour Check","Mould Clean"
"870401c9-bf9c-4ce7-a49f-1aa82f57e58a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Pre-Pour Check","Mould Oiled"
"0bcfa61e-e829-4c0b-82ff-3f46b04e116d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Pre-Pour Check","Mould - Workmanship"
"0a28239e-17c4-4bb3-a0f6-6a9c881ed132","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Pre-Pour Check","Reinforcing"
"c3567f35-bb77-4aae-9ef2-dcae3dbd9d52","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Pre-Pour Check","Cast In Items"
"b32e51a3-2875-4f3b-98fe-c7951c0c97d1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Pre-Pour Check","Marker Position and No."
"fdb82644-37be-4445-b3af-02e991cd5d6d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Pre-Pour Check","Make mould to Green Status"
"8418fd2e-37c7-4b64-bc7b-d2e4ebc7fa5e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Concrete Works"
"52275b6d-02fb-407a-99df-451a8e149820","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Concrete Works","Concrete Works Details"
"30d00b86-9e12-4eba-9df1-d1f854908666","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Concrete Works","Wilco Sample Taken"
"042978d0-d6d2-4ecd-b475-6ca60d653774","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Concrete Works","Bridgeman Sample Taken"
"e6448275-3c63-43e3-99a8-e99428b6cb2b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Concrete Works","Supervisor Approval"
"c841de37-0eac-4751-84a4-d7f61fadec39","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Post Pour Check"
"bc698611-825f-450b-bcac-fcd42ae92034","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Post Pour Check","Edge Detail"
"88e58717-341f-45c3-be38-83f0a9554460","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Post Pour Check","Bar Projections"
"a619d80f-a641-4148-9dbf-c180d484052f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Post Pour Check","Cast in items"
"d72c689b-9a75-49f3-b05f-4774ead73545","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Stripping and Stacking"
"2b0a1dd5-ea17-450a-9ba8-285a3a272988","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-1","Stripping and Stacking","Stripping & Stacking"
"36097682-e6eb-4aa5-8430-07ea24155232","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","West Feature","W1","W1-2"
"2c984647-1d56-46d4-9976-673cef73ca22","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Pre-Pour Check"
"991a7b51-b09d-4345-add6-4a3656454b73","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Pre-Pour Check","Dimensions"
"b7f685f5-6615-4a4e-8798-f0b2eb18be67","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Pre-Pour Check","Mould Clean"
"c84cb0c1-32c1-4b67-87bd-6094eb771631","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Pre-Pour Check","Mould Oiled"
"73698c18-1305-4ea7-b187-18b339e264a7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Pre-Pour Check","Mould - Workmanship"
"48f91181-b626-4a43-8d82-ccc65641dd51","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Pre-Pour Check","Reinforcing"
"f7048393-5a01-47e3-b659-2a36f9c69418","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Pre-Pour Check","Cast In Items"
"1f1b49d4-0fb8-47b5-b8ac-c08c1692e287","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Pre-Pour Check","Marker Position and No."
"616b42c2-a926-495f-af29-38e4a3bfdee3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Pre-Pour Check","Make mould to Green Status"
"d446f712-8ac9-496f-bc0d-55b70bdfedf2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Concrete Works"
"dee5ddfa-b77e-4755-9167-cc8694d9bd24","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Concrete Works","Concrete Works Details"
"2acdc37a-6064-4908-aefd-260746f6448f","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Concrete Works","Wilco Sample Taken"
"5113e681-425d-4bb6-afa9-e806f643c6f0","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Concrete Works","Bridgeman Sample Taken"
"e00145b2-a086-423e-9bc6-44e234116827","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Concrete Works","Supervisor Approval"
"80bac69e-95ce-42ed-ada9-ecfcd4741816","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Post Pour Check"
"2161e163-cb8d-49bc-be07-59d30013c126","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Post Pour Check","Edge Detail"
"9855b688-ad90-41a4-a4eb-ab3ea351a770","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Post Pour Check","Bar Projections"
"01b17cf7-fe20-4862-839c-6095a0c77e68","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Post Pour Check","Cast in items"
"2b5d09a0-ef71-4882-83a3-be9547e36e3b","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Stripping and Stacking"
"058299dc-79fa-4325-b9d2-b66305f2dbd2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-2","Stripping and Stacking","Stripping & Stacking"
"1337e2d9-4e52-4dc7-9c4e-0c02e3471c49","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","West Feature","W1","W1-3"
"781fb1fb-be50-4c0b-a126-4dc482261eba","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-3","Pre-Pour Check"
"f7afdd46-a8fc-4dba-8630-e27588b13551","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-3","Pre-Pour Check","Dimensions"
"db7417cc-6c0c-41e9-b4c1-7d690d593c87","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-3","Pre-Pour Check","Mould Clean"
"caae9340-79c6-4ebc-8697-675d1c8b9e58","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-3","Pre-Pour Check","Mould Oiled"
"7433a454-4128-4f0e-a26f-c59d3a5382ba","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-3","Pre-Pour Check","Mould - Workmanship"
"253dcfa6-fcc5-4f1f-8197-978424f15969","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-3","Pre-Pour Check","Reinforcing"
"1d727984-de15-4f85-a305-c5d91c031dfe","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-3","Pre-Pour Check","Cast In Items"
"fa655f6d-0bc9-41f4-8ee2-946d4d1501be","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-3","Pre-Pour Check","Marker Position and No."
"ce69c7b3-39b4-4eda-a4a9-072c71fb0f29","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","West Feature","W1","W1-3","Pre-Pour Check","Make mould to Green Status"
