"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"92629502-633a-4afd-9e87-446d5bb71137","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"f3abeaa6-a1fb-47da-9a2c-e4800db7e734","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"ef2b1446-26ae-4930-ae2c-91221f638998","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"e9aade0f-c429-4132-ab20-1790a51f95eb","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","Panels"
"96649801-bb7c-4adf-810d-4b2b56c74295","","checklist-sectioned","pass","d445abf1a31c2db1731abc4e69e7a97b58c2708cdb80c557fdb618a745b730f8","checklist","FALSE","FALSE"," Precast Manufacture","Panels","weld plate details"
"7e972815-4d6c-4bcf-8439-8b3339ef89ed","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","weld plate details","Weld plate details"
"52972272-b05c-474b-b9b9-4b155a13724a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","weld plate details","Weld plate details","Edge Detail"
"f1ddc90f-19db-4e38-89f9-ea93f3b9a674","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","weld plate details","Weld plate details","Bar Projections"
"eebcc785-e53d-4e96-8c52-4f375aece3fc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","weld plate details","Weld plate details","Cast in items"
"1c1933a8-3fb9-4117-bdf9-69b0920eda3c","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","Panels","Panels 1 - 30"
"9eb33580-ba79-460e-a31e-85930b3a7fd9","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 1 - 30","Panel -1"
"be49fd85-f6be-4fa0-a274-d5ee741f3619","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 1 - 30","Panel -1","Pre-Pour Check"
"e9b1f1ee-43a5-43ab-8dc2-adaecafaa5f1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Pre-Pour Check","Dimensions"
"e0a25a4e-fbd1-472c-86d4-ffc93a1305f9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Pre-Pour Check","Mould Clean"
"80db2f32-618a-48f1-a75f-e65adf6eea55","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Pre-Pour Check","Mould Oiled"
"539562fe-ca3c-4438-ac1e-5b567a491fb0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Pre-Pour Check","Mould - Workmanship"
"bf04001a-f18f-4308-9988-3188f0273e2d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Pre-Pour Check","Reinforcing"
"72f6069b-b812-4e21-9157-41a076bd5e79","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Pre-Pour Check","Cast In Items"
"1b83b29b-1c8e-4aaa-b63f-40192e2d6551","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Pre-Pour Check","Marker Position and No."
"e9a42941-7b37-4b50-a3e4-cef7f6fb802b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Pre-Pour Check","Make mould to Green Status"
"b2931e9d-1a4d-4ca5-bab1-db89804b62f1","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Concrete Works"
"272f41ba-9f76-4027-b518-db21bc07b435","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Concrete Works","Concrete Works Details"
"abb26175-e962-4f97-97fa-6bfe1b2b9ba2","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Concrete Works","Wilco Sample Taken"
"c2a481fe-5889-4df1-80df-7f20c0bc3db6","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Concrete Works","Bridgeman Sample Taken"
"3c0edcfc-6de0-49cb-8e74-96b9c1dee5ed","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Concrete Works","Supervisor Approval"
"8f6b300c-116a-4392-83ee-d8676df2a47e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Post Pour Check"
"a66c0e2e-cea1-48c0-82d7-f85380949f2e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Post Pour Check","Edge Detail"
"4f8c788c-9341-4f92-a531-c4c0b361c1c6","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Post Pour Check","Bar Projections"
"efc76bc7-f3c8-41bb-8fcb-012efbc4882f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Post Pour Check","Cast in items"
"d2695d78-5810-44ef-8ba1-4c09b643ef4b","","checkpoint-group","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Stripping and Stacking"
"e02027ea-60c7-401a-ba29-c622491218ff","","checkpoint-status","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -116","Stripping and Stacking","Stripping & Stacking"
"f9c2bc80-eefd-451c-beab-46209722823c","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117"
"cd9f142c-ee40-49fd-ba4f-6829f46b9cb4","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Pre-Pour Check"
"1ae8812c-8284-4189-8266-3638cb82ca6b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Pre-Pour Check","Dimensions"
"ab0ab1f8-9ee3-447a-a523-02993817a698","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Pre-Pour Check","Mould Clean"
"9c1440f1-e1ae-4c64-8a69-225c8a9aa74c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Pre-Pour Check","Mould Oiled"
"0091fdeb-0ba5-492d-9f83-a6bc6350c499","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Pre-Pour Check","Mould - Workmanship"
"82fbd5fd-e56a-4b36-96a1-d8752acb239f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Pre-Pour Check","Reinforcing"
"ec53999d-f9dd-44ba-9480-23e6f38616d3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Pre-Pour Check","Cast In Items"
"82a357b8-4ff9-41af-b1d3-175ac9fac575","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Pre-Pour Check","Marker Position and No."
"00925795-6202-4e07-8c43-cd2dcc3874db","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Pre-Pour Check","Make mould to Green Status"
"fac9885f-1d65-4e1d-b5f0-594601401c11","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Concrete Works"
"3a755ba6-8682-4254-886a-e6b2b6eb6453","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Concrete Works","Concrete Works Details"
"9a283fdd-89e0-41ab-bbf6-a7fc0434a0eb","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Concrete Works","Wilco Sample Taken"
"180e4dba-7df8-4351-a4ce-552ac436a8d6","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Concrete Works","Bridgeman Sample Taken"
"38f830ff-e8a4-4d1e-af55-5489e6e22aad","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Concrete Works","Supervisor Approval"
"bc5fdec7-dafd-4a2e-832f-388c673d8387","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Post Pour Check"
"381067b4-e7c1-4ae2-8f42-1d5d319f964d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Post Pour Check","Edge Detail"
"372b93de-8846-4470-909b-854ac5a38b38","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Post Pour Check","Bar Projections"
"3cd6b216-b157-44c1-93bb-bbcb79956013","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Post Pour Check","Cast in items"
"6b5c7ed1-657d-4f15-8aaf-8b4f3e210916","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Stripping and Stacking"
"57e6f88d-d07d-4025-b782-9c3d95d143ef","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -117","Stripping and Stacking","Stripping & Stacking"
"a45b96aa-b986-4265-9f37-190fe536bf00","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118"
"2d49464c-37cf-4058-903b-c978334d9d40","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Pre-Pour Check"
"04cca4c6-c905-42ec-83a9-0ff43fb22b20","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Pre-Pour Check","Dimensions"
"71ec974f-73a7-42fa-85bd-91519feb7376","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Pre-Pour Check","Mould Clean"
"04e24349-8e57-4dbe-9d70-a06f20683aea","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Pre-Pour Check","Mould Oiled"
"6571829d-f989-47b8-8d9a-e64b281889f6","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Pre-Pour Check","Mould - Workmanship"
"cce1c3c3-7fbe-46e4-8d22-50324967f3a2","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Pre-Pour Check","Reinforcing"
"a6628304-91d6-4a55-ba93-d7e11590a3ad","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Pre-Pour Check","Cast In Items"
"e04aad9c-ffee-4287-8e25-07b401c00c33","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Pre-Pour Check","Marker Position and No."
"38aad220-ac6d-4c50-b62d-26cb57ee6614","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Pre-Pour Check","Make mould to Green Status"
"51937b58-dab1-45e6-9565-b2148502ab3c","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Concrete Works"
"abcca890-1fa5-47a0-a754-503cf13be9a0","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Concrete Works","Concrete Works Details"
"c30aa529-b344-4495-a3fc-5141dc5f8baf","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Concrete Works","Wilco Sample Taken"
"49995b10-9006-4d3c-890e-8a302d3594f2","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Concrete Works","Bridgeman Sample Taken"
"129ce22b-fe9d-4b08-b419-589ee6a920c5","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Concrete Works","Supervisor Approval"
"2b0b0811-6ad0-41a0-a22a-dbd6d68ea046","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Post Pour Check"
"0e4be8ef-d379-43d3-8d1e-5f4eb23cc89c","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Post Pour Check","Edge Detail"
"dfef558f-8b98-4a81-8834-4150e1a6408f","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Post Pour Check","Bar Projections"
"ead25ee3-fbe9-464d-bc26-8e808573c242","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Post Pour Check","Cast in items"
"ebfb5050-ae6a-4b8d-9710-dac0bc504d49","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Stripping and Stacking"
"68e524a7-c0ad-4636-800d-5455c72efb05","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -118","Stripping and Stacking","Stripping & Stacking"
"df9da734-7309-4023-a282-3d2c71ee81bc","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119"
"a8701cee-f4c2-4ade-ac5d-a54f825ca5a5","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Pre-Pour Check"
"4d5b8cef-f5db-4738-aefe-ec59850b0fc7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Pre-Pour Check","Dimensions"
"5a0eca9d-0332-461d-8b8f-ed1b8e8a3ba6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Pre-Pour Check","Mould Clean"
"7a7dde7a-33d1-4f73-880a-f9f8b6633862","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Pre-Pour Check","Mould Oiled"
"c7434383-dbb6-474d-906e-08adf31eb805","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Pre-Pour Check","Mould - Workmanship"
"a05e3f6d-087e-4995-beae-9bb64e2b8d16","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Pre-Pour Check","Reinforcing"
"be8f2a5c-5388-44bc-8da3-132ac0bfc177","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Pre-Pour Check","Cast In Items"
"4b9e0015-e282-4ef3-a00c-75e713acad9b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Pre-Pour Check","Marker Position and No."
"c88f0d63-6922-4205-bed2-5b6fa0dd8b03","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Pre-Pour Check","Make mould to Green Status"
"13ec55c8-012b-496a-9e8a-6b794c3fab77","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Concrete Works"
"2536646a-abe3-4bdf-b369-4c878e308edc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Concrete Works","Concrete Works Details"
"317ea7c0-aed8-43e2-822b-33a85181bfd3","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Concrete Works","Wilco Sample Taken"
"98a4d955-034c-4312-a3b7-9688cfd28311","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Concrete Works","Bridgeman Sample Taken"
"4fdfd88c-6856-4c1a-8edb-c036e3a9fd92","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Concrete Works","Supervisor Approval"
"681ece65-e649-40e9-9603-b09fa9dc0b1f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Post Pour Check"
"1bde4e70-60d6-4997-8ae6-8de69e2d0338","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Post Pour Check","Edge Detail"
"ee9dbb46-a33e-45f9-a8f6-fce8946e94fe","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Post Pour Check","Bar Projections"
"b00cf04b-e6c8-4c96-b2fd-40d7ea2c6f31","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Post Pour Check","Cast in items"
"d4f33f6f-f0b4-4e2e-9e16-802531fbd0c6","","checkpoint-group","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Stripping and Stacking"
"0de77e7e-113a-45c4-8895-f3efde306496","","checkpoint-status","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -119","Stripping and Stacking","Stripping & Stacking"
"8594bbfe-dc7c-4905-b8bb-d807a44be741","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120"
"d8da146c-189f-4228-9ee7-2f718135f048","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Pre-Pour Check"
"1bdf117f-2878-4bc9-9196-b49f3426e340","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Pre-Pour Check","Dimensions"
"3b9caf46-7a28-43ae-b570-513578a09bd9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Pre-Pour Check","Mould Clean"
"9287bc06-25c3-4305-85f4-5ba690fa3cdc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Pre-Pour Check","Mould Oiled"
"149b32d1-e055-47d2-8354-99c6d4c20e16","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Pre-Pour Check","Mould - Workmanship"
"6973f839-245d-4bb4-a191-4ef870671505","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Pre-Pour Check","Reinforcing"
"bf3861b8-8b16-43d8-897f-067505f834f2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Pre-Pour Check","Cast In Items"
"79965667-f4ed-4520-b09d-569af1c03a5f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Pre-Pour Check","Marker Position and No."
"e6671acd-d70b-472d-9f1d-53a6b93d48d3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Pre-Pour Check","Make mould to Green Status"
"f02598fe-5063-422c-acb1-bf77c02a3198","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Concrete Works"
"af5f0dd5-3028-4c9c-99ef-09ecd5bce575","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Concrete Works","Concrete Works Details"
"892ee010-86ff-4d41-849e-c89f47de0b8d","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Concrete Works","Wilco Sample Taken"
"c3c36af1-4bef-43ce-a789-57a38bf3ed64","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Concrete Works","Bridgeman Sample Taken"
"7440ded9-241a-4f1a-a30c-b72191c66005","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Concrete Works","Supervisor Approval"
"74477fac-f49f-47bb-ad73-beb813e28c29","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Post Pour Check"
"c9d840c9-eca5-4a88-bcc6-ab608aca3588","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Post Pour Check","Edge Detail"
"7dd62e38-2910-42c3-aabd-7ce77a2adc74","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Post Pour Check","Bar Projections"
"3f423f05-58b2-4749-a903-2ae9f5033e93","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Post Pour Check","Cast in items"
"73346f56-6979-4203-9c01-0abaa5a4d9ad","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Stripping and Stacking"
"29debf95-aaa5-46b2-8178-5609fbd607a6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 91- 120","Panel -120","Stripping and Stacking","Stripping & Stacking"
"5d2872f6-c716-4df8-9b6c-589f9e62e558","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","Panels","Panels 121 - 150"
"1e3c42ff-9cef-4eb6-862f-984413b804ef","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels","Panels 121 - 150","Panel -121"
"9a7489de-b758-4d4b-a2a4-48cf6458346e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 121 - 150","Panel -121","Pre-Pour Check"
"031c9c45-dae3-487f-bf85-c9a71d924e9a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 121 - 150","Panel -121","Pre-Pour Check","Dimensions"
"c63993b4-bc9c-45d3-95c0-6df458d34286","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels","Panels 121 - 150","Panel -121","Pre-Pour Check","Mould Clean"
