"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6be96b54-1395-415a-8809-5cdb06c3df62","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024"
"dba39b4d-6c9e-4b7c-99e7-5a2df490d257","","checklist-flat","pass","Approved Design Report","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Approved Design Report"
"453b5c0d-7690-5677-801c-6d78bf6987e4","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Approved Design Report","Approved Design Report"
"3bdc86aa-c525-4600-b61f-9b165c7aa866","","checklist-flat","pass","QMP","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Quality Management Plan"
"190ea7b0-72df-5762-80c9-28dcdeb6a194","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Quality Management Plan","QMP"
"a3240db8-d6b0-457b-a263-526c0df79034","","checklist-flat","pass","Verified Program","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Verified Program"
"3eefe3ed-de89-50aa-bcdf-f3d2142164ec","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Verified Program","Verified Program"
"99d72dcc-e3e4-4cc5-85a7-15ed6cc0339e","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024","Testing Results"
"f82751f9-57eb-45e8-a181-13724a43a536","","checklist-flat","work-in-progress","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Bitumen Testing Results"
"14631d68-685c-5838-9706-3e48b11c12bb","","checkpoint-status","work-in-progress","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Bitumen Testing Results","Production and Testing ITPs"
"f3031e18-502f-4bed-bb06-26d6e29d70da","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Winstones Whitehall Chip Production Testing"
"707d9d4f-dfcc-5a7c-905d-2724c3aea68b","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Winstones Whitehall Chip Production Testing","Production and Testing ITPs"
"e97ed169-cf64-4e0d-beba-801d1718b7d3","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Winstones Pukekawa Chip Production Testing"
"0b700f40-b486-5c64-8302-4a9946767fd9","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Winstones Pukekawa Chip Production Testing","Production and Testing ITPs"
"fc7ac62e-5057-4e47-af52-ad264d9a3698","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Waiotahi Waioeka - High PSV"
"c2e3d980-3de1-5a0a-bd09-fce672ff1aea","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Waiotahi Waioeka - High PSV","Production and Testing ITPs"
"aa59c016-4ea0-43c2-949f-1af62a8c137f","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Glenbrook High PSV"
"e473ce35-bf56-5f4d-bcb2-4655bd149d29","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Glenbrook High PSV","Production and Testing ITPs"
"ea006cb8-3868-4a0c-83ee-474e292decee","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","JSWAP Low PSV "
"e27c5d15-afd4-52cb-9aa1-47b57e72ce3a","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","JSWAP Low PSV ","Production and Testing ITPs"
"d3117f66-da83-4762-a536-45f2bbcdf123","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024","SH2"
"7cd8e206-ec38-494f-812b-6805231c1ce1","","checklist-sectioned","work-in-progress","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.1 WDC Bdy	 SH2 RS 209 RP 0 - 539"
"a5822c0a-9f92-57d2-a11b-b734690f1e0a","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","3.0 Construction","Sealing chip application"
"66db5b98-456c-582a-a0a8-6569a25b6d09","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","3.0 Construction","PTR Rolling pattern"
"3075f018-4ebe-5cd3-bed6-b189b26e8a47","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","3.0 Construction","Traffickating"
"50045653-cd13-5dad-9be4-fd89967ea6c6","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","3.0 Construction","Tagging for line marking"
"7dba4a48-7c48-5f50-ab56-98a2fec7add5","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","3.0 Construction","Post-Sealing Surfacing Condition"
"4007a0cc-16e0-5683-bf05-ff0fafb3b2cc","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","4.0 Post-Construction"
"2383aecb-f095-51e9-84c4-308471827779","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","4.0 Post-Construction","Linemarking and RRPM Reinstated, Matches previous linemarking - within 48 hours of sealing"
"b0f0f989-1225-5a09-9c1e-66bc1533358e","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","4.0 Post-Construction","Spray Sheet/s Checked & Supplied for Claiming"
"16ec0c08-5bd7-5c4f-a46b-ca5990743036","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","4.0 Post-Construction","Collect & Upload RAMM data"
"1320ade4-bab5-5247-be44-7cb46322a0f5","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","5.0 Out Of Season Sealing"
"b9e23374-5372-517b-aee0-09dbfb7bda56","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.1 Duxton SH33 RS 0  RP 3354 - 3495","5.0 Out Of Season Sealing","Out of Season Sealing"
"64e9b3ec-16b6-4818-8947-342dce0059b6","","checklist-sectioned","pass","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725"
"9407ef68-8d7e-5946-9e14-7a3e28bf87bf","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","1.0 Pre-Works (Off Site)"
"d45c71e4-6ffc-5687-851d-a7f5886b3971","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"623b6e17-670e-55a1-945d-2f14fb8dd828","","checkpoint-status","not-applicable","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","1.0 Pre-Works (Off Site)","Confirm if any environmental protection is required"
"afb5598b-7279-5810-986b-3ca2f58342d2","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","1.0 Pre-Works (Off Site)","Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work"
"b986db67-8026-522e-9636-849c49797d5e","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","2.0 Pre-Construction (On Site)"
"f4ee38c5-16b8-5159-9c8f-1be529d2aa91","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","2.0 Pre-Construction (On Site)","Job start, identify risks and controls, communicated to team"
"26332722-f88b-5f98-ba59-6fa77578d016","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","2.0 Pre-Construction (On Site)","Establish traffic management to plan"
"cff870d3-e5f5-5f62-ae8a-b36731959bb3","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","2.0 Pre-Construction (On Site)","Confirm site is on approved programme"
"9b1c1a15-66a7-5e3e-8cf8-012089808fdb","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","2.0 Pre-Construction (On Site)","Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details"
"736353fd-4ed6-5688-9f0f-7d123b008080","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is clean and suitable for sealing"
"383db988-785b-5d15-be4f-3774a12fd2c8","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is the same grade(s) as specified in the chipseal design"
"d770e69f-a07a-55f0-b052-7f1711e96713","","checkpoint-status","not-applicable","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","2.0 Pre-Construction (On Site)","Record & photograph environmental protection measures installed"
"9fd1e9d9-49b0-598e-b0ee-83e875184ba0","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","2.0 Pre-Construction (On Site)","Binder application rate"
"9b8be3af-3b26-55ff-8d5c-a916ac3c5657","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","2.0 Pre-Construction (On Site)","Pre-Sealing surface condition"
"ce5514c1-5e2c-57cc-9996-a8cca7936bf3","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","3.0 Construction"
"fa433333-eda1-5de2-944b-35f61a2717ab","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","3.0 Construction","Start spraying Temp >10°C"
"483d0b13-bed2-5cc1-86bd-3a995d6b0d22","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","3.0 Construction","Binder application variation"
"3d1f0e92-4cd5-5354-add6-4b3c45e9a3ef","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","3.0 Construction","Sealing chip application"
"4d49b820-a94d-55af-9c49-89e1011d89be","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","3.0 Construction","PTR Rolling pattern"
"83af458b-409f-5be9-aada-fd188e53060b","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","3.0 Construction","Traffickating"
"003274d6-d96f-5f9b-a24b-ddc2851bf557","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","3.0 Construction","Tagging for line marking"
"74e0ebfb-a4bd-5e2a-84e9-13a3a2b97f60","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","3.0 Construction","Post-Sealing Surfacing Condition"
"23bbb235-35f2-5dd5-a06d-f715f82b943c","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","4.0 Post-Construction"
"1f4ff226-dc18-5518-b05d-9538c534de73","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","4.0 Post-Construction","Linemarking and RRPM Reinstated, Matches previous linemarking - within 48 hours of sealing"
"e0ce9ac8-487d-5de0-86b7-899b4d899590","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","4.0 Post-Construction","Spray Sheet/s Checked & Supplied for Claiming"
"d683f892-5f26-57b0-b7fa-40b2d7fa7f5c","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","4.0 Post-Construction","Collect & Upload RAMM data"
"14f4f226-17fa-5e95-adc9-5357df61b6d0","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","5.0 Out Of Season Sealing"
"34d183ca-5934-5143-9ab0-6b81b6053960","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.2 Whangamarino School SH33 RS 0  RP 6470 - 6725","5.0 Out Of Season Sealing","Out of Season Sealing"
"ab3c430b-a683-4e9e-b620-7ef8e8368d5f","","checklist-sectioned","pass","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938"
"535bed63-d548-5409-b590-4bc2a25bd538","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","1.0 Pre-Works (Off Site)"
"82f080b1-ab0e-572c-a61f-4a5429aaca9f","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"40fa87b2-224b-5e52-a078-a2305a0a07fc","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","1.0 Pre-Works (Off Site)","Confirm if any environmental protection is required"
"e8001f49-6eef-5691-8885-536c5dd5feef","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","1.0 Pre-Works (Off Site)","Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work"
"f7bbb311-680a-5de9-9528-21d16bfcf696","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","2.0 Pre-Construction (On Site)"
"c4f96107-a072-5e52-b5db-8b4287bc84a5","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","2.0 Pre-Construction (On Site)","Job start, identify risks and controls, communicated to team"
"d16ffc36-74ec-5098-89f1-e365b4505165","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","2.0 Pre-Construction (On Site)","Establish traffic management to plan"
"5fd213d4-8c8b-5a1a-9c25-306dac96331a","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","2.0 Pre-Construction (On Site)","Confirm site is on approved programme"
"b8f9e803-764a-5979-8795-5c042c681e12","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","2.0 Pre-Construction (On Site)","Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details"
"38084afb-cd1c-5b37-a725-fdf71a6a719e","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is clean and suitable for sealing"
"ce710f10-6d69-50ef-91b7-7018c377dc81","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is the same grade(s) as specified in the chipseal design"
"c6e0632e-86d2-5956-a92b-c8dcf1f2cf39","","checkpoint-status","not-applicable","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","2.0 Pre-Construction (On Site)","Record & photograph environmental protection measures installed"
"d1524eee-0ee7-564c-81ac-49acbbf3722f","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","2.0 Pre-Construction (On Site)","Binder application rate"
"1fddc2cc-0c81-526f-acfd-2a0d732eb43c","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","2.0 Pre-Construction (On Site)","Pre-Sealing surface condition"
"072721f0-fd8f-56b1-ae62-489ec3cb2f0f","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","3.0 Construction"
"b0891560-171e-5f8a-8393-e2edf3be6003","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","3.0 Construction","Start spraying Temp >10°C"
"f776dd38-582a-56a7-a606-3df79219daf5","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","3.0 Construction","Binder application variation"
"074d1824-b279-5e50-90e2-ab7080fb2fb6","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","3.0 Construction","Sealing chip application"
"fafb8767-e0d6-513a-a828-113c59a34c91","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","3.0 Construction","PTR Rolling pattern"
"3fbff505-8ac8-535e-ad21-bb276528c24d","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","3.0 Construction","Traffickating"
"d1c3e66a-534e-540c-91e1-55c617ab9af2","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","3.0 Construction","Tagging for line marking"
"2b81a489-c205-5133-86a1-3f8e108bbf29","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","3.0 Construction","Post-Sealing Surfacing Condition"
"41c5b4cd-67d6-5b7e-b280-d7d2ffd0cb16","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","4.0 Post-Construction"
"c21cb77b-4443-5167-ab71-4f779e868752","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","4.0 Post-Construction","Linemarking and RRPM Reinstated, Matches previous linemarking - within 48 hours of sealing"
"9e252580-f7a1-5598-b444-833b0819acc2","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","4.0 Post-Construction","Spray Sheet/s Checked & Supplied for Claiming"
"d23db2c4-774e-5d13-8bfd-24b9b632f0b7","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","4.0 Post-Construction","Collect & Upload RAMM data"
"342357d2-e1e6-5610-a736-70a2252906ae","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","5.0 Out Of Season Sealing"
"2f2f4a71-f48f-5e4f-83c2-36be1e890c14","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.3 Okere Bridge SH33 RS 0  RP 7865 - 7938","5.0 Out Of Season Sealing","Out of Season Sealing"
"42677d99-3da0-466a-992d-c5096c909d3e","","checklist-sectioned","pass","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550"
"2368c190-ee03-5fc6-ba0d-4a4027110dc3","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","1.0 Pre-Works (Off Site)"
"18a4efb1-af7d-52ae-ba2e-1a528d6b007a","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"748f65c3-e9c3-5c30-b863-813096236210","","checkpoint-status","not-applicable","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","1.0 Pre-Works (Off Site)","Confirm if any environmental protection is required"
"eaf87dcf-5509-5b01-934f-bf51c8f6dec1","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","1.0 Pre-Works (Off Site)","Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work"
"9dccd24d-7e66-5cda-8984-b25fe0917f2b","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","2.0 Pre-Construction (On Site)"
"8c564aa0-6937-5738-af3b-75cd262b7ccd","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","2.0 Pre-Construction (On Site)","Job start, identify risks and controls, communicated to team"
"ab856ac7-f285-589d-814c-b45ab266cbc4","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","2.0 Pre-Construction (On Site)","Establish traffic management to plan"
"dd9d92fd-9cc0-560c-b741-1cc3c66cac58","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","2.0 Pre-Construction (On Site)","Confirm site is on approved programme"
"1e3b9598-e95e-5783-adff-a157268a7771","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","2.0 Pre-Construction (On Site)","Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details"
"87d688ef-18f9-5638-a2a3-990078f50661","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is clean and suitable for sealing"
"7f4d605b-606d-5ea1-8edc-8c51f6ef3930","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is the same grade(s) as specified in the chipseal design"
"bf4d3821-90bd-51bf-853c-9cc1577d87d5","","checkpoint-status","not-applicable","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","2.0 Pre-Construction (On Site)","Record & photograph environmental protection measures installed"
"376b9b70-b9e8-52b1-9350-c7f7f977d456","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","2.0 Pre-Construction (On Site)","Binder application rate"
"92bf1562-988d-5574-b549-87990c770ed8","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","2.0 Pre-Construction (On Site)","Pre-Sealing surface condition"
"9e4f94cc-0cfd-5012-9ece-d528e068e2a0","","checkpoint-group","pass","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","3.0 Construction"
"03f51bf1-ac77-5c30-96ea-8e5e26e5fc3f","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","3.0 Construction","Start spraying Temp >10°C"
"5c77c866-3831-5472-8ae5-c3bc35747976","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","3.0 Construction","Binder application variation"
"baa60656-6dc2-5f1e-8d8f-ce25c5d606df","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","3.0 Construction","Sealing chip application"
"0fa35e79-814f-5309-b3f9-dd94c335d49b","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","3.0 Construction","PTR Rolling pattern"
"b66e5c78-ae78-5c1f-8f87-dad2e7868dfe","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","3.0 Construction","Traffickating"
"8671ccea-d54a-5273-af43-e38cf491fe18","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH33","33.4 Okere Bridge North SH33 RS 0  RP 7938 - 8550","3.0 Construction","Tagging for line marking"
