"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"32dd5aa5-4efc-467c-9954-cbe9e1746993","","folder-normal","work-in-progress","","step","TRUE","FALSE","Structure"
"24c0ff89-1837-475f-883b-64d2b1d2ef70","","folder-normal","work-in-progress","","step","TRUE","FALSE","Structure","Level 1"
"17ff1078-0546-47c0-b6ae-d267062d4fc7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Structure","Level 1","Structure"
"6c3e80c3-565b-4593-991c-dd6a99801fc7","Child Component(a2cc7f90-222d-41e8-8547-29ba63091be9) -- Component Specified(615f4ec9-6a4b-44ef-b296-ca84a0f15886): DataPoint Select(b0d3ebb4-f892-45b9-9abc-8722bd4fd26a) has hidden property unsettable:true","checklist-sectioned","pass","Structure/Concrete Checklist ","checklist","FALSE","FALSE","Structure","Level 1","Structure","Concrete - Extension of pile to grid 212/ AA-BB"
"a2cc7f90-222d-41e8-8547-29ba63091be9","Child Component Specified(615f4ec9-6a4b-44ef-b296-ca84a0f15886): DataPoint Select(b0d3ebb4-f892-45b9-9abc-8722bd4fd26a) has hidden property unsettable:true","checkpoint-group","not-applicable","","","FALSE","FALSE","Structure","Level 1","Structure","Concrete - Extension of pile to grid 212/ AA-BB","Component"
"bcb1659b-6bd3-46a7-a8c9-f07ef98a13b0","","checklist-flat","not-started","Gib Lining Checklist","checklist-flat","FALSE","FALSE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Lining Checklist"
"9fa4702d-e7ad-486b-aa72-2beb29ba781c","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Lining Checklist","All pre installation checks completed and approval given to line"
"1980d7de-2e7c-435a-8a86-2aa787001866","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Lining Checklist","Correct lining (Checked and approved) - area specifics checked"
"adba281f-ed47-43e2-98c5-3fbe82acd924","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Lining Checklist","Substrate accepted and approval given to start gib lining"
"64e2d5f2-4227-46d4-864b-554071a4f951","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Lining Checklist","Correct fixings used and installed at correct centers"
"84f77e5a-8258-4ed9-b01f-f33f848c9842","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Lining Checklist","Any bracing elements completed to design specification"
"a7c23da1-1712-44fc-95f5-8ec0fbea9211","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Lining Checklist","General photos, comments and observations during install"
"06c5c802-a290-410b-92f0-e6e792a4eb6c","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Lining Checklist","All lining completed, checked and approved as per specification"
"3348adb1-1cac-49dc-b90f-401464ad7d3e","","checklist-flat","not-started","Gib Stopping Checklist","checklist-flat","FALSE","FALSE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Stopping Checklist"
"3b7448cf-94e4-40c5-bf78-76c5539fbded","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Stopping Checklist","All relevant drawings and revision numbers checked and attached"
"30eb98e1-2505-4905-8d18-8e38c8b56582","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Stopping Checklist","Substrate accepted and approval given to start gib stopping"
"ba67b416-c796-44ac-af4f-7a096831e57f","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Stopping Checklist","Correct stopping product and applied correctly"
"325e47e7-7f01-456b-be6d-7be5bc5de559","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Stopping Checklist","Square stopping, slimlines and joints checked and acceptable"
"ad3446b0-74f6-46f9-8cdd-2030f615a80d","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Stopping Checklist","Adequate drying time between applications & No visible bubbling"
"5415dfe2-3f5a-4a3b-be40-19815daad47f","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Stopping Checklist","General photos, comments and observations during install"
"0a120647-7c21-424b-a1ed-487c3180129a","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," North (Grid 207-214)","Gib Stopping Checklist","All Stopping completed and specified level of finish achieved"
"6f9c7c3c-aadc-404a-b1c2-10519d4628d7","","folder-normal","not-started","","step","TRUE","FALSE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)"
"ede6ae6f-57ee-4453-b65d-991020e6e40a","","checklist-flat","not-started","Gib Lining Checklist","checklist-flat","FALSE","FALSE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Lining Checklist"
"46322c9d-c93e-45cb-8204-3d898445078e","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Lining Checklist","All pre installation checks completed and approval given to line"
"9ff270d8-a6ad-4dde-94ae-e00dde400e95","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Lining Checklist","Correct lining (Checked and approved) - area specifics checked"
"25e3b8eb-8ed0-4cc9-a1ef-cc0ae429346b","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Lining Checklist","Substrate accepted and approval given to start gib lining"
"25604132-dcd5-4788-8ced-a7e463b0281b","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Lining Checklist","Correct fixings used and installed at correct centers"
"77880af4-4b1f-4cc9-88f2-48bb6d85daa4","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Lining Checklist","Any bracing elements completed to design specification"
"6e3433f4-31ae-48ae-9e42-765e3abb5f75","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Lining Checklist","General photos, comments and observations during install"
"bfd0a804-f7cc-4688-b725-5ce35fdccffa","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Lining Checklist","All lining completed, checked and approved as per specification"
"d511295e-e65f-44db-9570-0a3ae6fb7d2e","","checklist-flat","not-started","Gib Stopping Checklist","checklist-flat","FALSE","FALSE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Stopping Checklist"
"fe8a25c2-dc4b-4f45-9c45-698d07a065c4","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Stopping Checklist","All relevant drawings and revision numbers checked and attached"
"d3586d12-a2eb-4a81-929e-73833cf87f99","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Stopping Checklist","Substrate accepted and approval given to start gib stopping"
"e9547a8e-3ff3-47fc-bc8d-820e5a53fe00","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Stopping Checklist","Correct stopping product and applied correctly"
"b19569be-af39-493f-895f-ec5bb7d42797","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Stopping Checklist","Square stopping, slimlines and joints checked and acceptable"
"e16264b8-e3a5-4a54-98b5-26ae30f2c7b6","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Stopping Checklist","Adequate drying time between applications & No visible bubbling"
"4f9a0866-5030-420d-862f-aa8e9b17cf39","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Stopping Checklist","General photos, comments and observations during install"
"4eeeaf8e-b33e-4abb-a54b-5bfe0394e82d","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Lining & Stopping - Level 6"," South (Grid 200-208)","Gib Stopping Checklist","All Stopping completed and specified level of finish achieved"
"bb462b75-c8a1-4626-8a3e-7052dd9a180e","","folder-normal","not-started","","step","TRUE","FALSE","Fit Out","Level 6","QA"," Doors - Level 6"
"5a2508bf-ca87-44ea-8778-1b3220f6f770","","folder-normal","not-started","","step","TRUE","FALSE","Fit Out","Level 6","QA"," Doors - Level 6"," North (Grid 207-214)"
"6911f859-c41f-431c-bd38-4594cf86a1b0","Child All relevant drawings and revision numbers checked and attached(df1b3bbc-f92c-447b-a580-cc44b8ed0206): checkpoint-status must be display normal but was flat","checklist-flat","not-started","Door Checklist","checklist-flat","FALSE","FALSE","Fit Out","Level 6","QA"," Doors - Level 6"," North (Grid 207-214)","Door Checks"
"df1b3bbc-f92c-447b-a580-cc44b8ed0206","checkpoint-status must be display normal but was flat","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," North (Grid 207-214)","Door Checks","All relevant drawings and revision numbers checked and attached"
"96d28d32-5ea4-4880-b316-0bfc8cae8664","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," North (Grid 207-214)","Door Checks","Direction of door"
"1865a436-f03c-4d98-b6f2-17d433a951d8","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," North (Grid 207-214)","Door Checks","Plumb of door jamb"
"63d591d5-a3f6-44b4-8e77-a98f06bf8fa5","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," North (Grid 207-214)","Door Checks","Door gap on both sides"
"59c7920b-9d21-446c-a3f5-97f3c5f3edcc","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," North (Grid 207-214)","Door Checks","Door hinges in place with screw"
"571ad123-7bda-4458-b9fc-d0768cfcb63a","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," North (Grid 207-214)","Door Checks","Floor clearance"
"938d787b-c6b3-4d1e-a562-9f97693a6936","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," North (Grid 207-214)","Door Checks","Raise Remedial/Request Signoff"
"c60d3278-080e-4d74-89c5-4297e1772ff1","","folder-normal","not-started","","step","TRUE","FALSE","Fit Out","Level 6","QA"," Doors - Level 6"," South (Grid 200-208)"
"abb651bc-724c-4d4a-90f6-e26f058b19bd","Child All relevant drawings and revision numbers checked and attached(1c4a3189-9175-4cb4-831b-ce56fc906e2a): checkpoint-status must be display normal but was flat","checklist-flat","not-started","Door Checklist","checklist-flat","FALSE","FALSE","Fit Out","Level 6","QA"," Doors - Level 6"," South (Grid 200-208)","Door Checks"
"1c4a3189-9175-4cb4-831b-ce56fc906e2a","checkpoint-status must be display normal but was flat","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," South (Grid 200-208)","Door Checks","All relevant drawings and revision numbers checked and attached"
"abda305d-843c-478d-8220-2b32521aad01","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," South (Grid 200-208)","Door Checks","Direction of door"
"cc93f620-7e80-4ef0-b9b7-83e5bfd25785","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," South (Grid 200-208)","Door Checks","Plumb of door jamb"
"8332ecb0-9119-4fa9-9532-74ded92a3d62","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," South (Grid 200-208)","Door Checks","Door gap on both sides"
"31de8c1f-ee36-4894-9d8b-c0412e413b31","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," South (Grid 200-208)","Door Checks","Door hinges in place with screw"
"def8d7d4-14a9-4721-856f-b67f51057c9a","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," South (Grid 200-208)","Door Checks","Floor clearance"
"d2fda0c9-d362-47e8-b12f-94af130b3fc8","","checkpoint-status","not-started","","","TRUE","TRUE","Fit Out","Level 6","QA"," Doors - Level 6"," South (Grid 200-208)","Door Checks","Raise Remedial/Request Signoff"
"f2150f1c-3f97-4b0a-80fe-f096cfc2ed04","","folder-normal","work-in-progress","","step","TRUE","FALSE","Fit Out","Level 7"
"db471576-66bc-4137-af05-0ee17b0b1159","","folder-normal","work-in-progress","","step","TRUE","FALSE","Fit Out","Level 7","QA"
"ccf72b79-364a-40b5-87e5-9bce6d94a8da","","folder-normal","pass","","step","TRUE","FALSE","Fit Out","Level 7","QA"," Speedwalls - Level 7"
"c9bddc30-f4cb-4610-a276-30d85626d172","","checklist-sectioned","pass","3b37786666075570972bdbbfc2e24b5a4a06d8c8e4f42a84decfd90bf76d9f0c","checklist","FALSE","FALSE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)"
"0255d92f-8be0-4914-96f8-31c9b440c284","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)"
"3458f4c6-f9dd-49e7-a9be-b4ea08e7e248","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","All relevant drawings and revision numbers checked and attached"
"87e50462-aed0-4689-b4bf-1c53e1488759","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","Area prepared and ready for Speedwall install"
"030858fe-7b19-4e26-a2a8-3364111c96b1","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","Bottom track correctly installed (size, location and fixings)"
"7914b11b-d074-46b0-a37c-8be89128b74d","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","Top track correctly installed (size, location and fixings)"
"1cc26f28-e76e-4f2a-9653-364a9eed5f22","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","Install C track Fixings @ 400crs with M6.5 x 32 Mushroom head spikes into concrete"
"00719dab-5864-476c-9d61-10f6497a810e","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","Fire sealent between all gaps"
"f146f268-145f-4e67-b9ff-c2340b7cb1f6","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","Fixings Hilti X-ENP-19 L15MX fixings 400c in into steel"
"1c9b4f77-305c-45fc-9567-58af028939d3","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","10 x 16 fixings on C-Track to panel @ 500crs on both sides"
"6f446136-c926-4fd9-a092-1b37c42774ed","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","General photos, comments and observations during install"
"63abf114-381d-4dee-ba52-6bd8b4983a0a","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","All Joints sealed correctly as per specification"
"bc399c7c-b791-4f5b-9bdc-ef0949e77926","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Lift Area)","Speedwalls (Lift Area)","Wall completed, checked and approved - within specified tolerance"
"d21cb311-0543-421a-ad90-50ac74eb93a6","","checklist-sectioned","pass","628503c9c1e9f5f86bf221d737e1c36ddfee5579f9f58873054b0128c5bc93c0","checklist","FALSE","FALSE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)"
"0692c387-317e-4a6f-ac49-5391d43d4a54","","checkpoint-group","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)"
"90630405-cdd5-4d5c-b0f9-946d700b39bb","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)","All relevant drawings and revision numbers checked and attached"
"7a8755e4-daaf-4094-bfdb-1598ccd7cf0f","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)","Area prepared and ready for Speedwall install"
"0c80e25b-a170-4adc-b4be-bfcccc279db1","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)","Bottom track correctly installed (size, location and fixings)"
"f0a8e20e-64ca-4ecb-8ba3-ce1b2917ccc2","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)","Top track correctly installed (size, location and fixings)"
"43ed0a85-a682-42f7-9f01-98f035e067e7","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)","Install C track Fixings @ 400crs with M6.5 x 32 Mushroom head spikes into concrete"
"d374f066-f72f-41db-b5a0-be6eb694bb8b","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)","Fire sealent between all gaps"
"c575a881-603a-4fb5-81d7-487084e69962","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)","Fixings Hilti X-ENP-19 L15MX fixings 400c in into steel"
"f1caafce-6423-4bba-8d9c-40eb4ff01f83","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)","10 x 16 fixings on C-Track to panel @ 500crs on both sides"
"d7982043-84b3-4e24-982d-aff5d4f2c6a7","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)","General photos, comments and observations during install"
"3197c2ef-d9c7-47a3-970c-66519a091d8c","","checkpoint-status","pass","","","TRUE","TRUE","Fit Out","Level 7","QA"," Speedwalls - Level 7","Speedwalls (Central Shafts)","Speedwalls (Central Shafts)","All Joints sealed correctly as per specification"
