"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"99a1db00-728e-4f09-be38-395caf8f966f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"5690c4ae-ad34-4f36-8b0c-f84cd883d634","","folder-normal","pass","","step","TRUE","FALSE","Site QA","ITP-001 - Sediment Control"
"2c9f3401-02e2-4d3d-a8db-60cf8cb7ce60","","checklist-sectioned","pass","0b82de3d42fcb329e4f44fba6423241847a17a64a1404f01d3d03593ad5f078c","checklist","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01"
"4892043d-d507-5fd2-bdd7-40a180302683","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01","Lot Conformance."
"6f70df88-075e-5ab6-b20c-35056f9ab3b5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries","1.1 - Determine Lot Size"
"db5c4725-8864-5fa7-b148-d73ea561fb2e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries","1.2 - Survey Set-out"
"1121a33a-2336-5bda-a76b-d38fa28e4506","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries","1.3 - Approved Material Type"
"22ce3309-48ab-58fd-9731-14013315c8af","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","2.0 In Process Works"
"ee88de5c-a20c-5045-bb55-396d4cbe1ca1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","2.0 In Process Works","2.1 - Excavation"
"b89de1aa-4a1b-54c4-9261-cff206106ac5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","2.0 In Process Works","2.2 - Removal of Obstructions"
"d89575ec-3940-58c0-a830-cba056aa2d03","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","2.0 In Process Works","2.3 - Bedding"
"e5ea3828-9994-562c-82cf-bf8050897756","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","3.0 Installation of pipes"
"06b0a87f-7091-548b-b3e0-76f92a73e4b3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","3.0 Installation of pipes","3.1 - Pipe Installation"
"c7c3d2bf-8e1d-5c31-8d94-d96be20ceada","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","3.0 Installation of pipes","3.2 - Electrofusion Weld fittings/pipe/couplings"
"58729309-8304-5432-8e2f-8be2b84cecec","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","3.0 Installation of pipes","3.3 - Cover"
"f0046860-e297-55fa-93c6-aabe1bad9db4","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill"
"30cbda1c-a78e-5877-b602-2c092add3e3e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill","4.1 - Backfill Material"
"91196e0d-ee4c-5f2d-a592-93a4ca59af55","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill","4.2 - Layer Thickness"
"8511f8c7-280a-5227-a5dc-a13ebfedce7e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill","4.3 - Compaction"
"d17764cc-fc8b-5b42-af5a-a83dabed4d4d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill","4.4 - Preliminary Pressure testing"
"2d652ff7-dc37-5ca3-9eae-f439c4f83449","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill","AUTHORITY HOLDPOINT"
"0c1aa856-d4d0-5cf2-b06a-006d2c618cc1","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","5.0 Fire Hydrant Install"
"e989710a-7a5f-56ac-9802-398ef231584a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","5.0 Fire Hydrant Install","5.1 - Survey set-out"
"0429c0f6-c052-51dd-9474-e12a163d11c7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","5.0 Fire Hydrant Install","5.2 - Approved Material Type"
"90ef3402-c31c-51eb-8087-339824607aa7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","5.0 Fire Hydrant Install","5.3 - Fire Hydrant Install"
"e57e3e51-01f2-5ba2-8580-af7bb05a1174","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","6.0 Conformance Check"
"868527de-cd6c-58de-a627-ec83f9331118","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","6.0 Conformance Check","6.1 - Clean & Finish"
"82273f1e-f66a-551a-a887-14e23594e9f0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","6.0 Conformance Check","6.2 - Testing"
"ada29596-0b77-5109-b1cc-73b71752a490","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","6.0 Conformance Check","AUTHORITY HOLDPOINT"
"907ce79a-0368-58c5-8056-33dca2057ad9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 004 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","6.0 Conformance Check","6.3 - As-Builts"
"3fcbaf83-8a8e-4308-860e-b0f12ef17170","","checklist-sectioned","work-in-progress","CC0394 - ITP-009 - Fire Service Installation & Commissioning REV1","checklist","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning"
"33369c33-0bf5-5992-9122-6663a803e4b0","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","Lot Conformance."
"78f960cf-f785-54ad-adcc-9ec7ce9c429e","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","Lot Conformance.","Lot Conformance"
"7837c657-e9f8-52e9-9985-e4e7e6f78275","","holdpoint","work-in-progress","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","Lot Conformance.","AUTHORITY HOLDPOINT"
"6c57073f-86ad-5760-b005-30c8bed3d7ef","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries"
"209b4900-f835-5a65-8396-35b9bec1af25","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries","1.1 - Determine Lot Size"
"403323ed-eca4-56bd-be27-1aef377642fb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries","1.2 - Survey Set-out"
"b95ae7d6-f328-5e7a-be9d-0202e3065438","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries","1.3 - Approved Material Type"
"79da6652-566a-52fb-a17a-f21a10cd00a9","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","2.0 In Process Works"
"85167eb6-e563-5660-b0cc-6f2d8e37c8a5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","2.0 In Process Works","2.1 - Excavation"
"7e762aeb-37ed-5f63-b96e-37353f44512c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","2.0 In Process Works","2.2 - Removal of Obstructions"
"ebb1f7c7-f4b4-54f3-987f-325c03c5d2f8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","2.0 In Process Works","2.3 - Bedding"
"46b0f4ac-ec1e-53f8-a34f-d40b03164456","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","3.0 Installation of pipes"
"3e995289-7906-51cf-8230-e06eb24f4e7b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","3.0 Installation of pipes","3.1 - Pipe Installation"
"2a714da7-9d9a-54aa-a7a9-676b9d0ca164","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","3.0 Installation of pipes","3.2 - Electrofusion Weld fittings/pipe/couplings"
"d21f8830-2020-5178-94f5-5981814e476e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","3.0 Installation of pipes","3.3 - Cover"
"e7ba8ff1-86cf-5efd-9b0c-562fdb983d39","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill"
"2e1a9b39-e01f-5b86-81ca-ee78cb72f98c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill","4.1 - Backfill Material"
"1925118e-b1fc-5578-a0c1-17ca0b4ebb06","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill","4.2 - Layer Thickness"
"8b69308a-9bcd-52c4-91ed-759f8e82d58b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill","4.3 - Compaction"
"c1fbfdab-a85a-5fbc-95e9-e946634645c6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill","4.4 - Preliminary Pressure testing"
"087af348-1bf2-5c3d-a0ea-a29e8d8e14da","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","4.0 Backfill","AUTHORITY HOLDPOINT"
"1c725d04-b5a2-5d10-9417-23bc3a7324e7","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","5.0 Fire Hydrant Install"
"8773372d-5699-5303-a6d7-eedf43445ef4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","5.0 Fire Hydrant Install","5.1 - Survey set-out"
"932aefb1-8221-5873-8c4b-b1e6f343ca38","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","5.0 Fire Hydrant Install","5.2 - Approved Material Type"
"d83014e9-c9a0-5cba-a844-05b880f631f0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","5.0 Fire Hydrant Install","5.3 - Fire Hydrant Install"
"678d09ba-90e9-592c-9d62-2aac3549cd3c","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","6.0 Conformance Check"
"b2cc50f3-8ed4-5f19-bed4-cf521215775d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","6.0 Conformance Check","6.1 - Clean & Finish"
"b094d9a1-658d-5b1c-9b0e-553efdd2a0f1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","6.0 Conformance Check","6.2 - Testing"
"0c172dcc-0b9b-5ff9-b03b-3e07ce56ad4d","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","6.0 Conformance Check","AUTHORITY HOLDPOINT"
"e503b602-31c5-50b3-a93e-b44096b117ac","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 005 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","6.0 Conformance Check","6.3 - As-Builts"
"4eb91099-90ac-4b5c-aefd-64158a79bf0d","","checklist-sectioned","not-started","CC0394 - ITP-009 - Fire Service Installation & Commissioning REV1","checklist","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 006 - CC0394 - ITP-009 - Fire Service Installation & Commissioning"
"ddb380d8-3b42-5c22-870c-c2fcec6cf13a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 006 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","Lot Conformance."
"5a894da3-b376-520a-aa52-21b1dbbcdfd7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 006 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","Lot Conformance.","Lot Conformance"
"38bf4be1-f20a-5ef7-bbbd-65052f2e17b9","","holdpoint","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 006 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","Lot Conformance.","AUTHORITY HOLDPOINT"
"340e8a14-918b-5565-8820-c62febdb036e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 006 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries"
"7bf45bb5-b920-548c-bc55-6428049524c9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 006 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries","1.1 - Determine Lot Size"
"a014d001-eed9-56d6-bc34-39b9d2039cf2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 006 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries","1.2 - Survey Set-out"
"dcd58427-d952-504f-a660-7876fb002d4d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 006 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","1.0 Preliminaries","1.3 - Approved Material Type"
"0ac1dd6b-6813-557f-8abf-ae665093510e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 006 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","2.0 In Process Works"
"a0379e48-15ff-53c3-bb76-f70906bb862e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","ITP-009 - Fire Service Installation & Commissioning","LOT 006 - CC0394 - ITP-009 - Fire Service Installation & Commissioning","2.0 In Process Works","2.1 - Excavation"
