"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"175233bd-89e7-4ae4-a461-f40b148d9775","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"8de7fbab-8428-4352-a0e0-ebc9575036c9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs"
"db312f5a-1666-48f4-9499-fc53ddb0baaa","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A"
"10d56fa3-6812-4e1b-809d-539c430f7737","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A","A1"
"6a86c2b0-e3b6-4ed1-964f-ad42d845281f","","checklist-flat","fail","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-A.01","AE-ITCX-029 - Rough-In"
"2ba34d65-8848-4515-8f7d-3c946f2704fa","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-A.01","AE-ITCX-030 - Cut-Out Sheet"
"849b4dde-d6f3-40dc-9ea4-fc51fadc21c0","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-A.01","AE-ITCX-31 - Fit-Off General"
"10e1739b-179a-4d33-a099-724029601640","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-A.01","AE-ITCX-018 - DB Fit Off Sheet"
"a60e4e6d-8a0d-48f0-9e8b-a5bea0ed8b6a","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-A.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"6868154b-9fc1-45e0-8aa7-ce8d791aa0d7","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-A.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"515e7df1-e0a6-409d-8f4d-04bd5dd5305b","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-A.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"32829d5f-8edf-4f02-af07-46d011088867","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-A.01","AE-ITCX-32 - Electrical Commissioning"
"9e7a13ea-9bbc-48b6-a526-3f276860a951","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-A.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"a9443466-2675-4c07-8506-46d07a44fb28","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-U.01"
"21dd6402-f2be-4217-885b-5d78d58f25a9","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-U.01","AE-ITCX-029 - Rough-In"
"bbd4a51f-c15f-4ea8-8701-4ee7fdbd35c4","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-U.01","AE-ITCX-030 - Cut-Out Sheet"
"ced09476-6dfd-4a73-a63b-b6aa87fb38dd","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-U.01","AE-ITCX-31 - Fit-Off General"
"80851eef-b0f0-4d2b-8045-6911fc84dfce","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-U.01","AE-ITCX-018 - DB Fit Off Sheet"
"4a946529-ede5-4a34-bc9d-820ef0bbb4e9","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-U.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"ca42cfda-a3e5-41b7-bb5b-ac10340bae9f","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-U.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"c0e05620-f949-4f14-82ff-32b0a4e34fbf","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-U.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"c458c987-3beb-41b9-af81-faa168183813","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-U.01","AE-ITCX-32 - Electrical Commissioning"
"84af38c5-1523-49f6-bd72-554e32aae3ae","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-IPU2-U.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"d6a8253b-3739-403f-bbcc-dd80bcd454bc","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-00-1-B.01"
"a5174359-315d-4fa6-92ff-394e64f8e8d5","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-00-1-B.01","AE-ITCX-029 - Rough-In"
"34a3f598-fafc-443a-8cd3-4146fc354d64","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-00-1-B.01","AE-ITCX-030 - Cut-Out Sheet"
"ecfc0ade-bd9f-46ad-8b79-c42fd1c999d3","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-00-1-B.01","AE-ITCX-31 - Fit-Off General"
"6001a514-5b9a-4e71-b765-f909a362ad46","","checklist-flat","fail","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-00-1-B.01","AE-ITCX-018 - DB Fit Off Sheet"
"36d1d583-9f05-42c0-bc1c-048d774265ba","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L2-00-1-B.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"b0c030d6-7bc4-43a4-95fd-b2b62b5665c7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS"
"fd462539-f553-46a2-828c-210746bc9e83","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS","AE-ITCX-029 - Rough-In"
"0743fea5-73d9-4b8c-99d9-8491009a12bc","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS","AE-ITCX-030 - Cut-Out Sheet"
"d6d357da-537d-4bb0-94a2-5c7b3ed9615f","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS","AE-ITCX-31 - Fit-Off General"
"47caa41b-2473-465e-ad3e-c04edab4d52f","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS","AE-ITCX-018 - DB Fit Off Sheet"
"551c0ad6-668a-4e02-9393-9dd3b3828855","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-COMMS","AE-ITCX-006 - Distribution Board Visual Inspection"
"604bfd7d-269a-4a84-9f00-9b9461867ccf","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.02"
"3ae7dff6-5d7f-4098-b57b-12099d42d459","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.02","AE-ITCX-029 - Rough-In"
"f957865f-756e-4b24-8ba6-771b34284573","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.02","AE-ITCX-030 - Cut-Out Sheet"
"a0563144-e753-4f8a-a23e-32835f24cf92","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.02","AE-ITCX-31 - Fit-Off General"
"0dee747b-f617-48eb-9023-5da40b69afed","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.02","AE-ITCX-018 - DB Fit Off Sheet"
"950ade78-9f86-4217-a305-65d51709f766","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.02","AE-ITCX-006 - Distribution Board Visual Inspection"
"4673060b-9cea-4c62-9372-040a3effa080","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.02","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"fe399cca-0b1c-4e8b-b04c-2ecf8489185b","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.02","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"65942b18-c9ef-40dd-a42a-bb36901fbd6d","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.02","AE-ITCX-32 - Electrical Commissioning"
"83837322-56fb-4f1d-8a6f-999df4640c62","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.02","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"5e3717ca-18cc-4644-9222-3fe283b00a21","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-U.01"
"2305ffd3-c142-42d2-8f1a-b22ff811ebcc","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-U.01","AE-ITCX-029 - Rough-In"
"37f64d32-dd4c-4058-a406-5e9209c88a82","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-U.01","AE-ITCX-030 - Cut-Out Sheet"
"e8dc2fef-baa3-4af4-ac34-eaf0dad37656","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-U.01","AE-ITCX-31 - Fit-Off General"
"d1ca1980-1641-4138-a6f6-8f0795226659","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-U.01","AE-ITCX-018 - DB Fit Off Sheet"
"f3affa4b-bd8e-482b-9989-f45e395433e9","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-U.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"079b329a-c2c0-446e-a47f-8dc946044f1e","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-U.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"100bb9b0-2561-40c1-b1f1-422f5ca940ee","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-U.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"a2eeacf4-e8d3-4bda-8299-15b0364cac8e","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-U.01","AE-ITCX-32 - Electrical Commissioning"
"7d321db8-a5e6-45a6-ae08-09e58e31e362","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-U.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"dbfde0ba-a452-4584-95a8-b3bcec13add3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.01"
"14da0d8c-1f74-45a5-a13c-bb6466df69b1","","checklist-flat","not-started","AE-ITCX-029 - Rough-In Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.01","AE-ITCX-029 - Rough-In"
"9d09ecf9-a969-49fd-b9b9-565d898f03b4","","checklist-flat","not-started","AE-ITCX-030 - Cut-Out Sheet (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.01","AE-ITCX-030 - Cut-Out Sheet"
"e13d9cc7-f7ce-41e8-9531-f398626f3332","","checklist-flat","not-started","AE-ITCX-031 - Fit-Off General Checklist (Rev 1 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.01","AE-ITCX-31 - Fit-Off General"
"c06c5d8e-0556-4799-ae89-1f1709be837e","","checklist-flat","not-started","AE-ITCX-018 - DB Fit Off Sheet (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.01","AE-ITCX-018 - DB Fit Off Sheet"
"6fc1356b-2330-46dc-ab54-7df491c9ef7b","","checklist-flat","not-started","AE-ITCX-006 - Distribution Board Visual Inspection (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.01","AE-ITCX-006 - Distribution Board Visual Inspection"
"5ee328d4-9776-4409-95ee-e2275c2570c1","","checklist-sectioned","not-started","AE-ITCX-025 AS:3003 - Appendix E Body Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.01","AE-ITCX-025 AS:3003 - Appendix E Body Protected"
"dc100fe5-365e-472a-ab0d-23eeb566c082","","checklist-sectioned","not-started","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected CL (Rev 0 +Names)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.01","AE-ITCX-026 AS:3003- Appendix F Cardiac Protected"
"a78bb7d3-14f4-4171-9474-66061ed7e720","","checklist-flat","not-started","AE-ITCX-032 - Electrical Commissioning Checklist (Rev 0 +Names)","checklist-flat","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.01","AE-ITCX-32 - Electrical Commissioning"
"861827b3-aa7d-4d1d-b934-0a2292e0c1c7","","checklist-sectioned","not-started","AE-ITCX-027 AS:3003-Table B1 Patient Area CL (Rev 0)","checklist","FALSE","FALSE","Site QA","Distribution Boards & Sub-Circuits","DB-L3-PLANT-B.01","AE-ITCX-027 AS:3003-Table B1 Patient Area"
"af4c8415-b93e-449c-9b34-b8062e01639f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays"
"acc5a9ca-dae9-43be-a276-7ee7113d24b8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Ground"
"7bf242ae-350e-4d7b-9920-e8891db5964e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Ground","Zone A"
"d7386ad8-99ab-455b-bace-07e200646f14","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Ground","Zone A","AE-ITCX-008 - Cable Tray"
"60ef8b2e-4375-4fc5-a5fd-3e0a8853ed94","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Ground","Zone B"
"4cb0675a-60e9-46ce-9f22-e25ff60eadcc","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Ground","Zone B","AE-ITCX-008 - Cable Tray"
"f682e849-272e-40ef-b17d-dca40bcee245","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Ground","Zone C"
"f55fbd19-956f-402c-879f-cd6481a3d549","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Ground","Zone C","AE-ITCX-008 - Cable Tray"
"783cb933-bef9-4038-ac7b-b63dff171df7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Ground","Zone D"
"de8bc04f-4fbb-4f06-9a8d-9342d95adc33","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Ground","Zone D","AE-ITCX-008 - Cable Tray"
"4afadb86-9839-4353-8924-52f5815f1c6d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Ground","Zone E"
"caf5c33e-563b-49d7-90ec-7be7d184e9e2","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Ground","Zone E","AE-ITCX-008 - Cable Tray"
"9fca158b-d703-4938-9692-c2b539e9b7b7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Ground","Zone F"
"2c0eabbb-43ac-4b56-9cf5-b488a7b7bea5","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Ground","Zone F","AE-ITCX-008 - Cable Tray"
"18b06962-18e1-4f20-ab2e-a66baa91a86a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Level 1"
"1eec3b28-5f34-468b-abef-70fe092878a8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Level 1","Zone A"
"c95a8073-89f3-4862-8744-d77dcf9b0372","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Level 1","Zone A","AE-ITCX-008 - Cable Tray"
"13324896-913a-41bd-b075-45dec0c80877","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Level 1","Zone B"
"8157a6ca-13ee-4eb3-be71-c26b0dd95e17","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Level 1","Zone B","AE-ITCX-008 - Cable Tray"
"0cd0bc39-3204-4bf6-88ed-11602e726bee","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Level 1","Zone C"
"c76ec426-ae23-4c95-80cf-3e5c2ce2523f","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Level 1","Zone C","AE-ITCX-008 - Cable Tray"
"c841b5cd-e303-4ef2-b334-1cb68cb77d13","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Level 1","Zone D"
"4a4c4da6-9c74-4313-8a5d-913b384944f7","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Level 1","Zone D","AE-ITCX-008 - Cable Tray"
"28f23324-cbad-446e-9ed9-75e6f38a8711","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Level 1","Zone E"
"470605b8-bbc2-44ab-96b9-6238e603757b","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Level 1","Zone E","AE-ITCX-008 - Cable Tray"
"b5b99bf3-928f-4459-ad16-1b201875e2f0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Level 1","Zone F"
"93404086-d8f6-4b00-b45e-8b2a8c11b62b","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Level 1","Zone F","AE-ITCX-008 - Cable Tray"
"76e2f5d9-6677-4766-9fe6-0680763a2fa5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Level 2"
"2baf97f2-fc8c-44e0-a9a7-110fd4b84e9f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Level 2","Zone A"
"c3e67ace-0a7f-4ed6-8440-1e48d33e175a","","checklist-flat","not-started","AE-ITCX-008 - Cable Tray Checklist (Rev 0 +Names)

","checklist-flat","FALSE","FALSE","Site QA","Cable Trays","Level 2","Zone A","AE-ITCX-008 - Cable Tray"
"54336b65-7166-4fc1-98a0-29a6a223cd26","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Cable Trays","Level 2","Zone B"
