"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"48b2cf9e-2b67-4519-9523-d50f38fedca6","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"61ac5ac0-930c-481c-a981-c71dc2e7d339","","work-in-progress","","folder","TRUE","FALSE","Site QA","Block A"
"6a6be177-ebcd-472b-ba68-843b525a0b10","","not-started","","folder","TRUE","FALSE","Site QA","Block A","Lot 01"
"f6f1f4a3-018e-4a8b-af86-af192e958526","","not-started","","folder","TRUE","FALSE","Site QA","Block A","Lot 01","Rough-in Plumbing Installation"
"2d2d188a-3399-4044-b5d1-6068fa40db53","","not-started","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Block A","Lot 01","Rough-in Plumbing Installation","Waste & Vent Installation"
"a3ca5ade-3d54-5d02-b80c-3fc1f2a3eecb","","not-started","","section","FALSE","FALSE","Site QA","Block A","Lot 01","Rough-in Plumbing Installation","Waste & Vent Installation","Details:"
"3af9fb77-ca4f-5eae-b39b-c4fa391fb856","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check level & alignment"
"50706970-e1ff-5e63-9da9-ef5b82db8343","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check safe tray (if specified)"
"d3cb369b-b9b4-54e2-a222-744611066277","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check isolation valves & non-return valves"
"50d096be-2ca9-5c05-8a0f-4c010ddab3cc","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check pressure reduction valve (if specified)"
"0826bf05-81ff-54a7-a8d5-6a17ac0ff8ed","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check flexible connections are not twisted or kinked"
"2162da1d-d3dd-51e3-95f2-8fd2885d8e49","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check waste & water connections"
"1a194959-ba87-5556-9d03-586b6bbd2630","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check operation & controls"
"611476d2-0d89-5ee8-b83f-f783387254f0","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check water temperatures are as specified"
"73df3964-56bf-53d5-9153-376be03aa549","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check electrical power is available"
"639ed7af-545f-5a68-9afd-f1857a503246","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check solar connecting pipework & fittings"
"5a2073d7-82d8-5e56-a3ea-38a713d9a612","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check solar pump operation"
"da5144e3-cc23-5908-a117-ea8bc40830a7","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Check solar panels & mounting brackets"
"008fd103-1c4d-5daf-a1c5-254807ea3a2b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Hot Water Unit Installation","Hot Water Unit Installation","Details:","Must provide photo"
"b04c138f-24a8-4179-8518-06bedc4152ac","","work-in-progress","","folder","TRUE","FALSE","Site QA","Block C","Lot 27","Testing"
"399b3114-a887-46e3-ac28-1239f36e572c","","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block C","Lot 27","Testing","Testing Water Pipework (Water Test)"
"c0776903-b674-5887-bdb6-2f5db6284713","","not-started","","section","FALSE","FALSE","Site QA","Block C","Lot 27","Testing","Testing Water Pipework (Water Test)","Details:"
"8db2aa49-64f9-5fb1-89dd-7448820f1506","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Water Pipework (Water Test)","Details:","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4"
"fe38d61b-9665-5abf-aba7-5d81d2e248f2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Water Pipework (Water Test)","Details:","Installation complies with current drawings & specifications"
"f50d8bd4-4231-56ef-9025-0d1070116924","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Water Pipework (Water Test)","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"91ec7eb7-f616-5080-9e62-cd3a42b4ee7a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Water Pipework (Water Test)","Details:","Check installation is clean and ready for testing"
"aea1d3fc-a272-5c06-8933-39405292148d","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Water Pipework (Water Test)","Details:","Check all valves, mixers, meters, etc , in the test zone are rated for the test pressure required"
"4361e74f-7f89-5817-a507-b3d84f30863b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Water Pipework (Water Test)","Details:","Testing kit & equipment have current certification"
"1d81cde6-7492-5296-843d-c5baaa947562","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Water Pipework (Water Test)","Details:","Apply test as per latest revision of AS/NZS-3500 Part 1 (Note: Start & Finish testing photos to be taken only within this Checkpoint)"
"41ce21f8-3a88-4a9b-ba1e-f42abd466239","","pass","a3957df4c7e2be2e68f136973838156d029c5d9e9142dba49870ed565cf27b67","checklist","FALSE","FALSE","Site QA","Block C","Lot 27","Testing","Testing Gas Service (Air Test)"
"e37820f8-fbe3-5889-88c4-3ce921e8545c","","pass","","section","FALSE","FALSE","Site QA","Block C","Lot 27","Testing","Testing Gas Service (Air Test)","Details:"
"e35a0fe5-afd7-51a2-9f2f-0bd4ad7fc308","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Gas Service (Air Test)","Details:","Installation complies with latest revision of AS/NZS-5601"
"ac1f96fa-97a0-5eb0-8ee3-489be2619f64","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Gas Service (Air Test)","Details:","Installation complies with current drawings & specifications"
"230b4c90-6f60-5ee2-bd46-a41ffd130956","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Gas Service (Air Test)","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"d55062bb-1640-5a58-8d73-a969cc711347","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Gas Service (Air Test)","Details:","Testing kit & equipment have current certification"
"e32df5d7-03ec-567f-874e-435401f1984c","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Testing","Testing Gas Service (Air Test)","Details:","Apply test as per latest revision of AS/NZS-5601 (Note: Start & Finish testing photos to be taken only within this Checkpoint)"
"5b4a8b1b-7b09-4963-af2d-eafe67b360a4","","not-started","","folder","TRUE","FALSE","Site QA","Block C","Lot 27","Commissioning"
"01d71ac3-52e6-4412-afee-dc368dc1a1c2","","not-started","9c13593819d91d9f51eae26e5e84251fbec2d43fdb30b0a585eabe1606d736f8","checklist","FALSE","FALSE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group"
"49d25a2c-eda7-5152-a3cc-67c4b7cd09c5","","not-started","","section","FALSE","FALSE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:"
"aed01f08-c8c8-54d7-a241-8e06ddfff6c2","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)"
"ac09ca38-b9e8-5595-9d5a-78447798cb8e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Installation complies with current drawings & specifications"
"6bf991ce-7dc2-5589-a061-7ebb0350ad24","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"89d3b7f5-2097-5a4a-9180-545d5edb976c","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check for any damage, leaks or missing components"
"6e3fd3a9-3958-5e72-8e8e-b33414d1fed1","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check level & alignment of all fixtures"
"1195236c-5e89-5e3a-8314-07eac86edcf7","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check all fixtures, seats & covers are securely fastened"
"c7b7915e-a98e-548e-a519-629feec378ef","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check all valves are fully open"
"e6babb2e-9703-52e9-8a10-e5b3b2f90d8a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check all flexible connections are not twisted or kinked"
"aaf89a27-b3f1-553a-938b-2f3ac20c425a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check for water for cross connections"
"beb6d571-a8d5-596b-b9f0-b60927081878","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check fixture wastes & connections"
"3040d96f-7309-5d59-92b4-633ee6c61a4b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check pipework & all traps are clear of debris"
"cf906c9c-9d1b-5aac-b16f-26419aaed126","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check AAV is installed to correct height"
"691367b2-5eef-53b7-8926-d5d582265ccd","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check future connection water valves are securely capped"
"486f4bea-a587-58b0-84a0-41e323a92970","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check TV do not exceed 50°C"
"3e7b2ea7-61db-5804-9bd6-1a8f70864716","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check TMV do not exceed 45°C"
"a9edc081-14e6-575b-8004-9c04b345a912","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check dishwasher function"
"f4ecd593-52e3-5c69-8578-ba29ed7c20b1","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check gas valves & regulators"
"72d9ab3b-3ad2-5d0c-8db5-467f9cbd757e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check all gas burner functions"
"a0d30332-b27c-5bcf-a425-9911a5891e9b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check balcony hose tap"
"15343ee4-b699-576e-845c-1c8254811371","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check balcony floor grate & downpipe"
"9b9922fb-ad01-55e7-80b4-289a9e78962b","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Check all fixtures & tapware are operating as specified"
"7c715266-d7db-5e1b-bbbb-8fcb51df413a","","not-started","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 27","Commissioning","Commission Fixture Group","Details:","Confirm area has been left clean"
"9f8df187-8bd2-4987-892f-9ecc717c6de8","","work-in-progress","","folder","TRUE","FALSE","Site QA","Block C","Lot 28"
"c9951707-32ba-4850-a65e-9320fd90ebcb","","pass","","folder","TRUE","FALSE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation"
"9e492c9a-36c3-42c2-a17b-7096c80f8f56","","pass","Installation Waste & Vent","checklist","FALSE","FALSE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation"
"2b6de33c-ee2e-53c9-b6d1-de60a20a1f5a","","pass","","section","FALSE","FALSE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:"
"9012e255-e8d7-5781-afb1-09ec6fc24840","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Mark this checkpoint as 'FAIL' if you think this task should be a variation or additional work. If not, mark as 'N/A'. You must still action all remaining checkpoints"
"9061b2d0-a292-52e9-9fba-039162a0163a","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 (Note: Installation photos to be taken only within this Checkpoint)"
"671d317e-e8fb-5f79-861e-6389bc8d0c53","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Installation complies with current drawings & specifications"
"89dcaa64-143b-50c5-aee5-151eea76fd45","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","All pipes, fittings, materials & associated systems were used in accordance to manufacturer instructions"
"c684c28f-e69f-5b2d-9c85-6b4f7b23cd6b","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check for damage & leaks"
"fc86a8d3-0b43-506d-a250-366572ea9d5c","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check materials & joining methods"
"17c6d8d4-9309-5ac8-8634-71c693dc6417","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check alignments & levels"
"1b0ea338-799a-5db2-ab0f-942901d9a059","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check pipe clips, hangers & fixings (correct size, spacing & separation)"
"0af82a6c-bb36-5691-af82-8c820119fdca","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check expansion joints and anchor points"
"2c43084b-5c79-5545-ab16-9ee416c96c33","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check in-wall fixture mounting brackets & concealed cisterns (if specified)"
"ba52b5d5-79bc-58b6-ae10-3729f03cd1ec","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check in-wall waste pipes & vents"
"6e2e5579-d632-5c9b-993f-09d65aeea78a","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check inspection openings"
"bd12bd85-c6f9-540e-8595-710d141922f1","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check pipework & traps are clear of debris"
"f8519921-fc3b-5af8-9bce-b32d096fdf20","","pass","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check open ends are sealed"
"f9b45604-4190-5344-a563-7be744944519","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","Block C","Lot 28","Rough-in Plumbing Installation","Waste & Vent Installation","Details:","Check acoustic insulation (if specified)"
