"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"05b6b7d1-bd37-4557-9677-3c01b3f63e59","","folder-normal","not-started","","step","TRUE","FALSE","Basement"
"3f910a05-31a3-4bee-b656-ef72e84d7de4","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1"
"e837b3d9-858c-43d6-9d4b-917846159191","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01"
"1e96ab6a-686f-482c-9f42-2574a030fb18","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA"
"fdffae52-cfbe-4fbc-8389-390ae54fc6af","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA","Outside Air Duct"
"daa41a1b-b463-5ee2-a1ff-31734d4b9c03","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA","Outside Air Duct","First Fix QA"
"6117eda9-6e1a-5bc9-967d-6df2a13ed94e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","Kitchen Hood Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"28738d85-15de-5bf8-9561-05a34b9d9dfe","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","Kitchen Hood Duct","Second Fix QA","Flexibles installed and supported correctly"
"5cf8f75a-fb8c-5434-a863-9fa6fe2a14f0","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","Kitchen Hood Duct","Fit Off QA"
"f5ff2a68-14ec-5567-bfce-74664c398ec1","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","Kitchen Hood Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"66787275-45cf-5fea-b9ca-77ca26e69a35","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","Kitchen Hood Duct","Fit Off QA","Restrained correctly"
"9103ad1c-fab1-50a0-9539-2846e89d0443","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","Kitchen Hood Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"6c7f8051-8c70-4a97-8e17-bfde5af70d4f","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08"
"c65666e1-e0b1-40bb-8103-1a78a7032a7b","","checklist-sectioned","not-started","a1ba252b4f3eb2a481bd82929c21d46c353f76ab9bb5e461f0cbf93c6139a037","checklist","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units"
"055484f4-3917-5490-9130-bd8d2fb44d11","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","DX Units"
"e091f47b-e746-53b0-b908-ccab7bcd7316","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","DX Units","Correct Indoor Unit Installed"
"5d63fb60-cca8-50b7-b44f-64679cc1b7e2","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","DX Units","Out door Unit Installed"
"9fc5ecf2-cdb9-5a32-8a2f-0625b0697b15","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","DX Units","u/s of Unit at correct height"
"1acf498e-2b91-5903-ac17-237d647cd229","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","DX Units","Refrigeration Pipework installed as per drawings"
"ff97e868-fac8-5a44-917d-daec59092311","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","DX Units","Condensate Piping installed"
"7b1a1775-d66e-5ad4-b187-6c119448d470","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","DX Units","Pressure Tested"
"2625e91a-6386-5dea-b6db-f30d6d3bf313","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","Unit Second Fix QA"
"12c236e2-d062-5eee-af67-3b2d095ec8dc","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","Unit Second Fix QA","Filters Installed"
"4719dd83-2958-593d-b198-434db5ada3d1","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","E4M QA"
"07e21b4c-3cb2-554c-b685-cc5212551baf","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","E4M QA","Electrical Isolators installed in correct location"
"5790d9f3-0382-55fe-8b18-29a2d1effc2a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","E4M QA","Units Terminated"
"5f565489-9496-5ac5-82e2-ff895ae2abd7","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-016 - DX Units","E4M QA","Units Tested and Running"
"ecefad3c-a529-42d3-8c5e-5429da9e2e50","","checklist-flat","not-started","CRL-ITR-018 - Condensate Insulation","checklist-flat","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-018 - Condensate Insulation"
"1608679d-2b04-5db8-99e0-12c38bf3d8ff","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-018 - Condensate Insulation","Approved materials have been used (e.g. Elastomeric closed cell insulation), min 9m thick"
"cf90f403-8782-5fb2-891a-26560920d2b6","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-018 - Condensate Insulation","Condensate pipework insulated correctly"
"0bbfe808-39a2-5a0a-8c12-f540ad2daca8","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Apartment 03.08","IU-B-03.08","CRL-ITR-018 - Condensate Insulation","Confirm insulation is free of damages"
"7db1e49e-5253-4aee-9240-db17f16653cd","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts"
"a2911671-a727-4058-9bfe-21091b10e821","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct"
"d36a5e77-0161-5f78-873b-bd35f27b9727","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","First Fix QA"
"b1550bfb-4db5-5736-bcca-be203a212b4a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"c0903c4a-2217-53c4-aaa0-b2597e5c429c","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"7f4552df-c7a0-5c09-b5f6-e3b4be7be165","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
"967dc314-900e-5efc-a08e-f6ea74826158","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"730e2dc0-926e-5e9d-a1ea-66b6a81b9af4","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","First Fix QA","Orientation of VCD/MVCD and equipment to be installed correct way"
"b0e8fa91-3075-5849-b1bf-eaeffd8cc8b2","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","First Fix QA","Access Panels to be installed as per drawing"
"81906bbd-c38d-5dc6-838e-71bdf0317810","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","First Fix QA","Filter Box installed"
"f4bf0064-3f1c-5a03-9cf6-445dc7592644","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","Second Fix QA"
"a22ebe31-2510-562b-836e-4e1c2b1483c5","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","Second Fix QA","All volume control dampers set fully open."
"6e0bbd11-f2b1-55eb-a1cc-08a86fce65a5","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"05c5f39d-fcb8-5fe0-ae67-128ff7345ec9","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","Second Fix QA","Flexibles installed and supported correctly"
"aa76d2ff-98de-5eb3-8b4f-d10b9c8df91f","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","Fit Off QA"
"58d1614b-2933-5816-a62f-e6fb30048eb4","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"22cf6440-5247-5a29-bb8c-b402e26170ba","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","Fit Off QA","Restrained correctly"
"af559ec5-c20b-5eda-9672-ed11e343b63a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Supply Air Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"9dd73814-7374-48b7-987c-a332534e3875","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct"
"1cd75206-2245-51c1-9067-6a9a8b96e2ea","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","First Fix QA"
"4acf3190-89a0-539d-9181-3742abf23e2c","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"0402819e-da3f-52ba-a0b9-7142f19d0eae","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"0bf28b7e-6e03-598f-9049-612e5a78b944","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
"ed9e57f1-c5b6-5dd9-95a7-d86406cf2fac","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"9b4babfd-4d6a-5699-8367-9dee22e59afa","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","First Fix QA","Orientation of VCD/MVCD and equipment to be installed correct way"
"b1c827af-dc2a-5ed6-b5b6-365dbf87989d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","First Fix QA","Access Panels to be installed as per drawing"
"af2a4d3a-f7a5-5f5b-9075-f35d42ac2925","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","First Fix QA","Filter Box installed"
"88c8abdc-c955-5f24-99e2-22d6d0bd6b83","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","Second Fix QA"
"1e37b052-7a44-5d40-a5e9-2a6e225f9429","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","Second Fix QA","All volume control dampers set fully open."
"5df4c013-8517-51c9-b3d4-d89e6a274793","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"b640718f-5a2d-5743-9b99-3bf2c5b5b37d","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","Second Fix QA","Flexibles installed and supported correctly"
"6783a72f-3879-57fa-99ac-01b7f6ed52d0","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","Fit Off QA"
"523bc1f2-8116-5af8-b241-2e7207321497","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"52feeac5-210e-52ab-9bca-205fab9f9359","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","Fit Off QA","Restrained correctly"
"27063799-5ffb-5beb-b973-6113b130937c","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Transfer Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"fa19dd12-ac19-4ec0-9650-ae6fd0102e56","","checklist-sectioned","not-started","CRL-ITR-001 - Mechanical Duct","checklist","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct"
"7f00205b-ffef-509a-a71a-44566d7e7f7e","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","First Fix QA"
"ac4bda76-4292-575b-807e-4f7c1cdc6ed5","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"c24e15f1-f836-5a22-a74f-97972cda1056","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"2a38bd5b-e818-5fdd-ad58-c42846ec0801","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","First Fix QA","Duct Hangers (is spacing correct, installed level , rods trimmed back etc)"
"ba66d47c-63cb-5164-ba94-7ea256b928e6","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"e3da0315-891c-53a5-868c-0a1b94de0cf5","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","First Fix QA","Orientation of VCD/MVCD and equipment to be installed correct way"
"dbe24751-e739-5224-ace7-d24cdf8c8b7b","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","First Fix QA","Access Panels to be installed as per drawing"
"244694d8-96fa-5d78-9986-00dd890de5f2","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","First Fix QA","Filter Box installed"
"1eda3809-ee1f-5385-a3a0-27ae5eba6316","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","Second Fix QA"
"0f67a5fb-0c75-5765-9042-89663704cef0","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","Second Fix QA","All volume control dampers set fully open."
"b003d25e-cb94-5b13-a10a-adb8bef51d42","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"f344a456-ae7d-52b0-8ee9-128a2fd67ce8","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","Second Fix QA","Flexibles installed and supported correctly"
"8e43024d-26a4-5b2c-9282-246d1464bc74","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","Fit Off QA"
"9e145cc4-02b4-5a97-9e16-e2abd51ef455","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"5d6de608-4782-5e2d-a585-da4b19bcc33a","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","Fit Off QA","Restrained correctly"
"f20d253f-9ee8-5f86-b64c-957c38c087f0","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","MD9533-DP-B-03-01","Corridor Ducts","Extract Air Duct","Fit Off QA","Flexible connection fixed correctly to grill box"
"308daf5b-1a1f-44c4-adac-3c185657e3b3","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 3","Fire Dampers"
"819e8915-0d76-416f-a4ea-3e91835d8594","","checklist-sectioned","not-started","CRL-ITR-002 - Fire Dampers","checklist","FALSE","FALSE","Building B","Level 3","Fire Dampers","FD-L03-01"
"bc6690f6-fad4-51a8-a9b2-b85de9e04046","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","Fire Dampers","FD-L03-01","First Fix QA"
"be17ad90-aeed-5e51-824a-538cdcdc2134","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","Fire Dampers","FD-L03-01","First Fix QA","Penetration formed correctly"
"23caa3d4-f6ed-538c-a3b6-4856dc1b1728","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","Fire Dampers","FD-L03-01","First Fix QA","Correct FD Installed & correct orientation"
"e103acc6-31cb-5ee6-a58a-c67475046d60","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","Fire Dampers","FD-L03-01","Second Fix QA"
"b8dc6725-934b-5c2c-a6d1-1143a61f910e","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","Fire Dampers","FD-L03-01","Second Fix QA","Access Panel installed"
"9ffbc6c1-ddbb-50e8-8f8b-401d18859917","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","Fire Dampers","FD-L03-01","Second Fix QA","Drop Tested"
"d67d5101-d314-5ab9-af66-8a623f9556e5","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","Fire Dampers","FD-L03-01","Second Fix QA","Track is Clear"
"b154288d-0abc-5dce-ae70-b426fb5ccbb4","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","Fire Dampers","FD-L03-01","Second Fix QA","All angles correctly fixed"
"84541be9-9061-52b5-a310-1359e0724129","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","Fire Dampers","FD-L03-01","Second Fix QA","Label to be installed"
"8c01d85f-d4b4-43bb-a08e-503f36c0a827","","checklist-sectioned","not-started","CRL-ITR-002 - Fire Dampers","checklist","FALSE","FALSE","Building B","Level 3","Fire Dampers","FD-L03-02"
"80201d82-3f08-5b90-917d-e3e68a4485a7","","checkpoint-group","not-started","","","FALSE","FALSE","Building B","Level 3","Fire Dampers","FD-L03-02","First Fix QA"
"2d4c5d52-d734-5dc0-9564-15a5fff8f213","","checkpoint-status","not-started","","","TRUE","TRUE","Building B","Level 3","Fire Dampers","FD-L03-02","First Fix QA","Penetration formed correctly"
