"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"acae8e9e-4bd2-4cb9-92e9-2f5391bdedc6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)"
"c7fb5a79-cb6b-4e9b-9673-1939dde6b86a","","checklist-flat","","Reference Drawing","checklist-flat","FALSE","FALSE","Zone A (Building B)","Reference Drawing"
"d653557b-d41e-445b-9a57-fdb20ca75bb2","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground"
"656c9593-ddac-4b15-95a0-c93db8c3e949","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A"
"5b3deb69-b141-412b-84f9-4568cecfa06d","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.140)"
"047a78b8-1957-42d5-a429-7ea4f815b205","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.324)","Pre Ceiling Sign off"
"b081fd26-f893-4baf-b76d-60594655e551","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)"
"bd352a8b-9c24-4681-a624-7dce483a55f3","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)","Pre Sheet Sign off"
"49b33037-0586-4b58-b02d-6dca2f2e7076","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)","Pre Grid Sign off"
"fa9d07b3-2860-4744-b752-c66319dc8177","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WS PPE (LG.B.311)","Pre Ceiling Sign off"
"254c1b61-e151-4aca-a672-82bccfdb28a6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.333)"
"0a7e1b8b-cf9d-4ab7-aa60-54ea7f07578d","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.333)","Pre Sheet Sign off"
"b2cc3e1f-3832-4477-a572-ab8a3f4d0226","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.333)","Pre Grid Sign off"
"64446d22-30d3-426a-9f61-8ba90caf5f7d","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (LG.B.333)","Pre Ceiling Sign off"
"c1c1690e-f47c-407e-8974-daf974db590b","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","SHWR PT (LG.B.150)"
"733d6da5-9a28-4e4c-84a6-dd52ddac8eb9","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","SHWR PT (LG.B.150)","Pre Sheet Sign off"
"39cd335e-d491-4b87-87a4-b27d9c7ea352","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","SHWR PT (LG.B.150)","Pre Grid Sign off"
"355b94b8-d193-418e-9b8b-05667363e824","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","SHWR PT (LG.B.150)","Pre Ceiling Sign off"
"f2fa6a64-d37f-421c-8745-a3da3970e441","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.307)"
"460aba72-5c87-473e-97ee-25de65213eb8","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.307)","Pre Sheet Sign off"
"f30ab34d-0791-483e-a6f5-980e700ddb66","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.307)","Pre Grid Sign off"
"18b9584f-33b3-44ab-a25f-80f8464cd41c","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ENS (LG.B.307)","Pre Ceiling Sign off"
"f9da27ab-bbeb-4958-9cea-d8f06086cd26","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.325)"
"6113baab-f386-4630-bd37-4fecc2973a01","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.325)","Pre Sheet Sign off"
"366f47be-61f0-4924-978f-6cc4c1d2d3ea","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.325)","Pre Grid Sign off"
"b2f34514-19fc-481f-a045-f82f78e94708","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR A (S) (LG.B.325)","Pre Ceiling Sign off"
"5757b76a-6ca6-477a-b895-1cdc7bcc9e4a","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","EDB (LG.B.513)"
"feef4481-87c3-44b4-99bb-ccdcbc0c5857","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","EDB (LG.B.513)","Pre Sheet Sign off"
"3e8e3a7e-5405-42d0-bde0-3ff39449b1b3","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","EDB (LG.B.513)","Pre Grid Sign off"
"96a68a09-545f-400c-ba7f-ecafdb617639","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","EDB (LG.B.513)","Pre Ceiling Sign off"
"86d0ec42-5b0a-4d1a-bbf6-414ee7b88a7e","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","TRAVEL (LG.B.414)"
"2b3dc50e-ae0b-4b43-85e9-3c00bd0c120e","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","TRAVEL (LG.B.414)","Pre Sheet Sign off"
"6874b695-6247-4db8-8651-70d0877124f8","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","TRAVEL (LG.B.414)","Pre Grid Sign off"
"b78a8594-2f3d-41a2-8cab-f62459354ad3","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","TRAVEL (LG.B.414)","Pre Ceiling Sign off"
"945e08e9-cda8-4ded-b629-c803f6a34f9d","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","OFF 1P (LG.B.448)"
"83453d09-715a-4159-8c9a-2986c3216d1c","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","OFF 1P (LG.B.448)","Pre Sheet Sign off"
"92b4ff70-623d-4317-884c-b5ca71e9900c","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","OFF 1P (LG.B.448)","Pre Grid Sign off"
"cb812655-2521-43d9-8c8a-e017f57ad8b8","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","OFF 1P (LG.B.448)","Pre Ceiling Sign off"
"01901638-d0de-418d-ac3c-acc8e24bc56a","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.446)"
"6b65420a-f437-46f0-854c-2f448814ced7","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.446)","Pre Sheet Sign off"
"f395e414-0063-4544-9450-71eb83a6870a","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.446)","Pre Grid Sign off"
"6dfae246-4b33-48b5-8a80-eef72c8111b9","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB ENC (LG.B.446)","Pre Ceiling Sign off"
"1212eb8f-c5d2-44d6-be72-af687a90e9b8","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.449)"
"c664a5fb-a924-46df-bdc1-73297611f234","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.449)","Pre Sheet Sign off"
"f0d59fa4-9a7b-4d35-bbfe-f2fc68b8776a","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.449)","Pre Grid Sign off"
"c0d86845-852e-49c8-80e3-27c7b9db6775","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.449)","Pre Ceiling Sign off"
"568b739e-5dc3-4930-a58a-508dde476a98","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.447)"
"a94f77c2-c6c4-49dc-81cf-20703228b89b","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.447)","Pre Sheet Sign off"
"11fd9427-c91f-41e6-b103-57930977f152","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.447)","Pre Grid Sign off"
"97b86417-30aa-49e6-baa5-00bffa946860","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.447)","Pre Ceiling Sign off"
"e98d0080-766c-4c3b-90a6-acb5bcf0f63e","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.174)"
"bd5f7e90-8f60-4e30-8ec5-aa9bdb9d8aea","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.174)","Pre Sheet Sign off"
"44769ba6-17d8-4d37-8a4f-9e7f6b966663","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.174)","Pre Grid Sign off"
"0a307987-882a-4291-a4b6-750b1cc2c60b","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BMEQ (LG.B.174)","Pre Ceiling Sign off"
"88414fdb-ecfb-4229-8dd0-9bb3cf479f62","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.452)"
"8da176b2-240a-4ffd-8bef-dcff8e78df1f","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.452)","Pre Sheet Sign off"
"bd9d9f22-f5fb-4b1a-bf39-651a9ec8dd87","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.452)","Pre Grid Sign off"
"1a46142f-d1d3-4f86-a5e9-4f771d627541","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","WCPT (LG.B.452)","Pre Ceiling Sign off"
"15513b9a-c78e-4352-b7ce-4ff1183e19b9","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","BATH (LG.B.453)"
"4af7af40-ea5b-42ac-9e89-60cbeb531a66","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BATH (LG.B.453)","Pre Sheet Sign off"
"161d2678-504e-4759-ac20-768b8041700e","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BATH (LG.B.453)","Pre Grid Sign off"
"8babc97c-1856-430f-b8ed-c101debdc35a","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","BATH (LG.B.453)","Pre Ceiling Sign off"
"690e0ba0-22c8-4a1d-aeb8-4273600fe197","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","CLRM (LG.B.454)"
"d4d41370-07dc-4631-9ab5-a4c4458ab7f5","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CLRM (LG.B.454)","Pre Sheet Sign off"
"4700fcfa-940c-4866-aca3-36b18965a35c","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CLRM (LG.B.454)","Pre Grid Sign off"
"01e1540d-2d89-4f16-a47e-4208f444016e","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CLRM (LG.B.454)","Pre Ceiling Sign off"
"c439265a-c1ee-4183-a92b-7e0cc8480e0b","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","CU MED (LG.B.455)"
"56f50e43-7e45-4c38-8a33-5db02061525b","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CU MED (LG.B.455)","Pre Sheet Sign off"
"1d284392-4c60-4744-8e60-0b7261efb8a1","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CU MED (LG.B.455)","Pre Grid Sign off"
"f600d908-974a-4742-813f-75cb74adf2f6","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CU MED (LG.B.455)","Pre Ceiling Sign off"
"0c6e2526-e012-4053-a2a1-22c59fb12aab","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.457)"
"07813792-4507-4f40-9b30-d14fe3abf0f2","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.457)","Pre Sheet Sign off"
"3fec2c5b-1c53-44ee-b8a0-289c46cb647e","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.457)","Pre Grid Sign off"
"abb91161-4bea-455c-b8f9-4a5f18e8643f","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.457)","Pre Ceiling Sign off"
"c845d67e-a0c3-474a-a5f7-e0ffe37283de","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.461)"
"65280a8e-19ac-48af-9fd1-d9120e3dddcc","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.461)","Pre Sheet Sign off"
"76c8a0ff-af60-49d4-840e-a5ad88cba0b8","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.461)","Pre Grid Sign off"
"76ec877b-0c6d-4aa3-a412-61f6887580cb","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.461)","Pre Ceiling Sign off"
"f279b492-2ade-49db-a63d-ad1fe6c4e32b","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.463)"
"8429acaf-8ba7-4645-9b1a-f2520f80a8a3","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.463)","Pre Sheet Sign off"
"42a3ff86-127c-44a3-8d56-3e9f201055e9","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.463)","Pre Grid Sign off"
"ef61adbc-7842-4aea-bad1-80e86ac2c9f6","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.463)","Pre Ceiling Sign off"
"101b5341-2480-42a2-98bd-9efa0323b08e","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.459)"
"7dad6f01-74c9-4ff8-82f0-44e082425acd","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.459)","Pre Sheet Sign off"
"0edfcebc-abed-4f01-9450-43046b4b1458","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.459)","Pre Grid Sign off"
"f91e9492-dc3c-4290-89f6-64580f61b1ff","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.459)","Pre Ceiling Sign off"
"5c315ff8-0c78-46c0-a84a-8da84df05728","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.460)"
"995c6431-8b72-4fc9-8994-34d16dc3b438","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.460)","Pre Sheet Sign off"
"7ec3ef8c-4828-4562-887e-db177e63d0f1","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.460)","Pre Grid Sign off"
"0c1f3c7a-793e-434d-baf4-6fd7afd3db45","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.460)","Pre Ceiling Sign off"
"d01183df-38e9-4ba3-9ce9-8ba366d34519","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.462)"
"d417904f-8250-432f-89ac-ac92050d498b","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.462)","Pre Sheet Sign off"
"4d393206-ecdd-4c82-a98c-54dfb41ae78f","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.462)","Pre Grid Sign off"
"65046631-5046-4152-80c9-92bcb027f521","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PB HOLD (LG.B.462)","Pre Ceiling Sign off"
"43311e85-3469-4b6e-950f-99feed275f52","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","HWB (LG.B.4 64)"
"ca8bd0c6-5eaa-4c4b-b046-6e1818adfaa0","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","HWB (LG.B.4 64)","Pre Sheet Sign off"
"040ae913-ff55-4398-a39a-4b001f20d7b8","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","HWB (LG.B.4 64)","Pre Grid Sign off"
"2ed61c7e-2120-4d96-a1e0-ad34ff335b19","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","HWB (LG.B.4 64)","Pre Ceiling Sign off"
"67aaf0c7-eb06-4950-b7b9-8b6f551b0be0","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST STATION (LG.B.436)"
"1fb1b66a-5816-4a44-a574-fde65c2c305a","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST STATION (LG.B.436)","Pre Sheet Sign off"
"2adcb8ed-31a6-4070-92f8-375775595438","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST STATION (LG.B.436)","Pre Grid Sign off"
"029f0229-1449-4119-a96a-3d2fed42900c","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","ST STATION (LG.B.436)","Pre Ceiling Sign off"
"420fc2a9-0a9c-4c77-8c38-ebbb7c8afe4e","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.173)"
"ad5021de-f649-4ec7-bde4-d7dadb9f5e5a","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.173)","Pre Sheet Sign off"
"5f4eb942-b18f-4d45-bec4-2ccdf7c9ef4b","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.173)","Pre Grid Sign off"
"9ef9b107-87f8-4338-83c8-8715621333f3","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","CIRC (LG.B.173)","Pre Ceiling Sign off"
"5c6d66ac-fe73-4af6-b336-8aee24d60ecd","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR H (LG.B.442)"
"a54df170-38b8-40f5-83b7-209b70375234","","checklist-flat","","Pre-Sheet wall Sign-Off","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR H (LG.B.442)","Pre Sheet Sign off"
"cc5b209e-40d4-4efa-bd5a-fa036dff461b","","checklist-flat","","Pre grid install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR H (LG.B.442)","Pre Grid Sign off"
"276d9c0e-8383-4f5c-bf2c-3ff366e0073d","","checklist-flat","","Pre sheet install Ceilings","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR H (LG.B.442)","Pre Ceiling Sign off"
"11e10d04-9bbe-48b9-84f4-ce1816aff883","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area E","PBTR H (LG.B.441)"
