"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8599c4b3-c860-4b72-888e-37488d0ab913","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"591fe72c-4725-5800-abe1-7d66cc1f8501","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"9d2d6742-1f40-4aee-b8b7-28a045f59fa2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"91d920b2-45e6-4b6e-aa74-393baf02e3cf","","checklist-sectioned","work-in-progress","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE","Precast Manufacture","weld plate details"
"9f4c1c4c-9558-5cfa-9c59-48fe66f34ab8","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details"
"e4dfa416-0fad-5a10-abd4-14c15a247bbd","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details","Edge Detail"
"66441a8f-5eab-51f4-90fe-b1fe81ad56c9","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details","Bar Projections"
"70851c5c-2104-593f-84f9-97da8a4afd12","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","weld plate details","Cast in items"
"6fecd6c2-cd67-4084-9963-c5db6d0f3255","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 25"
"90c75b9c-8e22-4dd5-bd65-148a5704c77f","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 25","Panel -1"
"c6803a99-7956-5c76-9783-7c02a36e7eca","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 25","Panel -1","Pre-Pour Check"
"ccdfacee-7666-543b-a865-d61913bc8e98","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -54","Concrete Works","Concrete Works Details"
"4aa4534e-0fad-59a6-b3eb-584f33c6522f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -54","Concrete Works","Wilco Sample Taken"
"68e2634c-1157-5022-9bc8-43d652b93490","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -54","Concrete Works","Bridgeman Sample Taken"
"c3a447e4-cddc-5732-a571-3bdcbbff353a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -54","Concrete Works","Supervisor Approval"
"85d01c31-053b-5246-87bc-314821ed0491","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -54","Post Pour Check"
"12f092db-ffdb-5056-a897-8f766f024b49","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -54","Post Pour Check","Edge Detail"
"6aed68c4-1eaa-5f6d-ac55-19e7cbed7cc3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -54","Post Pour Check","Bar Projections"
"5e02c9b5-9f5a-5e94-bfff-cefb6f0ceeb7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -54","Post Pour Check","Cast in items"
"3fd8870d-83e3-5e0d-85ac-e23c7afa835d","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -54","Stripping and Stacking"
"26f70ddd-0035-5123-8b20-7e821f7b0689","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -54","Stripping and Stacking","Stripping & Stacking"
"3dd03602-c2e5-4431-8432-e6d5e6a2c360","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 50 - 75","Panel -55"
"3571bddd-224a-5e10-8fac-c6f06d9c3335","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Pre-Pour Check"
"8c0b71b8-a170-5143-9e32-06a2e974dd0c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Pre-Pour Check","Dimensions"
"ac30674f-df11-5fd3-a6a6-d3d4ca7a20ee","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Pre-Pour Check","Mould Clean"
"f59b8133-5d0a-5811-886f-11194dc5e184","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Pre-Pour Check","Mould Oiled"
"3750f1c7-21d1-511c-bebf-185d1adc2c89","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Pre-Pour Check","Mould - Workmanship"
"ebb29a1f-d91b-5d62-bb0f-44992bc409b9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Pre-Pour Check","Reinforcing"
"34193249-8ed6-541c-b678-fedc4bbc8b67","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Pre-Pour Check","Cast In Items"
"7b0368ee-5e84-5361-96f6-10d44622c04e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Pre-Pour Check","Marker Position and No."
"0bf5a4ef-3283-5024-ad58-41045b922e31","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Pre-Pour Check","Make mould to Green Status"
"f735d159-a828-565c-a874-1771d853d910","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Concrete Works"
"827c3bda-61df-5b47-bf8d-8b4cf7aaa82e","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Concrete Works","Concrete Works Details"
"48e69557-8a7e-5094-adf5-bdf9398c6cc7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Concrete Works","Wilco Sample Taken"
"f1251cb5-3739-5ffc-b73a-9f787234dd34","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Concrete Works","Bridgeman Sample Taken"
"27684fb6-273f-5c08-a264-cb95275fdcc4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Concrete Works","Supervisor Approval"
"a5af372f-36bd-529a-8ee1-7320b5ba023a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Post Pour Check"
"b994a8e4-4376-58e0-8981-159d77dc7ef3","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Post Pour Check","Edge Detail"
"993a054a-9af3-59e8-9ddd-31ae2bed9474","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Post Pour Check","Bar Projections"
"486088ff-c421-57c4-a5ed-f91fe70cd3c5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Post Pour Check","Cast in items"
"7b380a10-466d-57fd-96a8-109c54249fb5","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Stripping and Stacking"
"10eb5334-e96b-5ac6-a881-630af5a3b305","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -55","Stripping and Stacking","Stripping & Stacking"
"66473b79-3a79-4d9d-8a72-4c911b1f3fad","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 50 - 75","Panel -56"
"2b422716-2dd8-58d5-a9bf-db919348a75b","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Pre-Pour Check"
"10bd9230-2aaa-5eec-9cc1-1fd214dee391","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Pre-Pour Check","Dimensions"
"954beed0-6f1c-5693-a884-a4cb061d4488","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Pre-Pour Check","Mould Clean"
"90322405-3f87-5f66-a226-db34a4063da5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Pre-Pour Check","Mould Oiled"
"997bdcd7-f228-5eff-af54-cc67faf6d2f6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Pre-Pour Check","Mould - Workmanship"
"e9ffbb10-9cdd-5941-ac50-fee071179bb8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Pre-Pour Check","Reinforcing"
"46068ec2-b6ce-5543-9365-0a78787e819d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Pre-Pour Check","Cast In Items"
"ad6d27b9-5984-59ca-805b-f784da98bd32","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Pre-Pour Check","Marker Position and No."
"6b232490-da0b-53c1-90a8-a7812ce11d79","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Pre-Pour Check","Make mould to Green Status"
"6a327fc5-4ea9-58c3-8ba5-961a0bd46e37","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Concrete Works"
"39d265f6-3eb0-5ad1-9ea7-fba79e35a665","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Concrete Works","Concrete Works Details"
"2b35f532-894b-515d-ab1d-a6b998fcdea1","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Concrete Works","Wilco Sample Taken"
"a8d3523d-2c07-5e06-831c-28dd2da81d53","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Concrete Works","Bridgeman Sample Taken"
"6685af0e-9aa3-5a7e-876c-1450ae84d3e6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Concrete Works","Supervisor Approval"
"06175e0d-8da1-5017-badb-eef7e68bfff3","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Post Pour Check"
"b6e76989-c5f3-5f88-bacd-7799eca236a5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Post Pour Check","Edge Detail"
"b6e936cc-fa9b-5b22-bf8d-11b684bb1e6b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Post Pour Check","Bar Projections"
"75cbb2ed-ad17-57b4-89af-aadb2ef009ac","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Post Pour Check","Cast in items"
"b0d2644c-6c5e-5c16-b9d6-8376cce6ebb8","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Stripping and Stacking"
"3c11e1ac-f49b-5570-af42-48074c1fe686","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -56","Stripping and Stacking","Stripping & Stacking"
"7e3c187f-119f-4f8d-9ac8-58d7701863c3","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 50 - 75","Panel -57"
"a3f27ab9-d250-54d5-a871-7ca36be47660","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Pre-Pour Check"
"e94b385a-c387-5f29-a789-deb4fd0737b9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Pre-Pour Check","Dimensions"
"1b5b7e32-922c-5ca4-92e4-f2d9e0898165","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Pre-Pour Check","Mould Clean"
"dec4ea65-05e7-5e44-bcf5-200352c715cc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Pre-Pour Check","Mould Oiled"
"fb4bd646-e5c3-5f4b-895f-f1862bbe45c7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Pre-Pour Check","Mould - Workmanship"
"4262a96a-1bc1-5814-aed5-0eb67e6f3d5d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Pre-Pour Check","Reinforcing"
"f249c3a5-368d-5fb3-bae8-53352f510736","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Pre-Pour Check","Cast In Items"
"adcfeb1e-504c-52a1-96ad-672f08662db7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Pre-Pour Check","Marker Position and No."
"3ae9930b-d293-5e27-8cc1-10b89b547cf5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Pre-Pour Check","Make mould to Green Status"
"d049306a-3087-5a88-867c-04a463996cbb","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Concrete Works"
"f5b4769c-2b17-5810-9200-75e174d8b646","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Concrete Works","Concrete Works Details"
"ded88c11-b2af-5fe8-bce6-6412935809cc","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Concrete Works","Wilco Sample Taken"
"cc6c6d22-20c4-5096-a9c6-f79ca1962ebd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Concrete Works","Bridgeman Sample Taken"
"90843960-f24a-5b16-a57b-8563da6f8703","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Concrete Works","Supervisor Approval"
"74e676bc-5fee-5304-b82f-f4de0cbbb732","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Post Pour Check"
"fd2375e8-71d3-58a9-af7c-e6dd7c214bef","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Post Pour Check","Edge Detail"
"7ec7d469-7609-535a-9db1-969901b259f5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Post Pour Check","Bar Projections"
"34bef82d-5a36-53b3-ae32-c7f8f9a7749a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Post Pour Check","Cast in items"
"2eabd267-6871-5367-a01b-df4620442145","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Stripping and Stacking"
"625bdb4f-0711-548d-a63c-f979f334d3c7","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -57","Stripping and Stacking","Stripping & Stacking"
"915af9a4-ce50-4d45-8ccb-df0fd38f269c","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 50 - 75","Panel -58"
"5d161885-fbea-5c5a-97ca-42d31eecc6b4","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Pre-Pour Check"
"aa6ee5f3-7493-569a-ace4-29bba062cab5","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Pre-Pour Check","Dimensions"
"5fd67733-5613-5d6b-abd5-a772d8792bbf","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Pre-Pour Check","Mould Clean"
"633ad9f6-00eb-5be1-8b4b-e18f0587df60","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Pre-Pour Check","Mould Oiled"
"5899c1f9-48c4-55f7-83aa-186cff0d3ff6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Pre-Pour Check","Mould - Workmanship"
"d3520039-909c-5b9f-b27d-d561b7365bb6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Pre-Pour Check","Reinforcing"
"80f8383d-52f5-5e29-9fb5-111bd0ff8888","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Pre-Pour Check","Cast In Items"
"6d854d01-a063-510d-8ee2-6d7dbb8e43ac","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Pre-Pour Check","Marker Position and No."
"e1b45a95-adaf-589d-bee7-83715c1afb6d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Pre-Pour Check","Make mould to Green Status"
"71a4ae7a-9423-5fe7-96c5-bb7caeec296c","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Concrete Works"
"7c8fa13e-9723-5271-8c73-05dd3464a698","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Concrete Works","Concrete Works Details"
"f603da19-af9c-5c51-a283-01f96f60912c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Concrete Works","Wilco Sample Taken"
"039f5186-3849-5f07-a5f6-24cb182e3a29","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Concrete Works","Bridgeman Sample Taken"
"6959ff56-6fbd-596e-ac04-6b8515215217","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Concrete Works","Supervisor Approval"
"d7387eb7-edef-5b5e-8c71-b1d17fdcf4ae","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Post Pour Check"
"06f88afb-a45e-5602-aa29-74d16997dd2c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Post Pour Check","Edge Detail"
"b8d5ab95-f5bb-5175-a1e5-48b2b912e9ce","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Post Pour Check","Bar Projections"
"353edf80-6035-52c7-9745-d0572841b4fe","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Post Pour Check","Cast in items"
"119dc724-684e-5d28-9cf2-50b4012293b4","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Stripping and Stacking"
"0982c27f-98cb-54aa-b058-38d6cd424d8f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -58","Stripping and Stacking","Stripping & Stacking"
"766bbc1d-547c-4b9f-846e-0f9f6168557c","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 50 - 75","Panel -59"
"c1f1dbd9-420c-508c-bc21-f82aba64e7e1","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Pre-Pour Check"
"ed081df3-10ba-5243-bf5e-6a57d1219107","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Pre-Pour Check","Dimensions"
"57744a44-0016-5505-a00a-0baaa0c10db9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Pre-Pour Check","Mould Clean"
"75f71c7b-2cae-587c-b7d0-f61d149b7fdd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Pre-Pour Check","Mould Oiled"
"e3bd86be-5a00-5468-be83-211e036ecdf8","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Pre-Pour Check","Mould - Workmanship"
"78482560-791e-595c-8761-d5b0a0d57f33","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Pre-Pour Check","Reinforcing"
"99535952-f4e7-5b5a-8779-7964f794d598","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Pre-Pour Check","Cast In Items"
"4b3d2b77-0532-5ee3-b17f-18328d0b745b","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Pre-Pour Check","Marker Position and No."
"46cf689b-debd-56c6-81d7-6a6a4cce3963","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Pre-Pour Check","Make mould to Green Status"
"3f145cb7-7e42-587e-82df-9b7af40e0665","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Concrete Works"
"cba16391-4b28-58a5-8a53-01d450b55287","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Concrete Works","Concrete Works Details"
"24580f4b-4f5a-5d37-b025-6ea039f98f9a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Concrete Works","Wilco Sample Taken"
"204f8c08-49d5-5635-ae30-9225594f7e93","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Concrete Works","Bridgeman Sample Taken"
"02bda650-9630-5ae5-b343-bd5803fd4421","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Concrete Works","Supervisor Approval"
"b6540c01-aa83-5080-8b94-bf1df978b50a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Post Pour Check"
"fa7f5121-f997-5b71-b598-530269338d63","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Post Pour Check","Edge Detail"
"7035fe11-7be4-55a1-a560-74127892f16a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Panels 50 - 75","Panel -59","Post Pour Check","Bar Projections"
