"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9cb8348d-88b4-4a60-bbb7-7b1b47838c5a","","checklist-flat","not-started","Pre-commencement Checklist","checklist-flat","FALSE","FALSE","Pre-Commencement Checks"
"334f52e1-c2ff-4f14-bb96-e4876073a65c","","checkpoint-status","not-started","Pre-commencement Checklist:05e8bc87-74fa-4dfc-9b7d-c9df2ee18ff0","","FALSE","FALSE","Pre-Commencement Checks","Quality Management Plan Completed, Agreed and Attached"
"bbc3c402-be2a-49f6-9f51-6282fa6cbdfb","","checkpoint-status","not-started","Pre-commencement Checklist:63846bd2-69d0-44b2-958d-0fb4f269ef3f","","FALSE","FALSE","Pre-Commencement Checks","Inspection & Test Plan Completed, Agreed & Attached"
"458e0881-6b94-4f16-a021-fec553de4abc","","checkpoint-status","not-started","Pre-commencement Checklist:a9d7356a-66ff-4124-9ec1-15908b033a95","","FALSE","FALSE","Pre-Commencement Checks","Relevant Breakdown & Checklist Setup on Conqa & Reviewed by Main Contractor"
"2628597e-306f-4f5e-ac53-18d347c5834e","","checkpoint-status","not-started","Pre-commencement Checklist:e9b74007-9810-4850-9176-707ce3919fd5","","FALSE","FALSE","Pre-Commencement Checks","Conqa Setup & Project Team Trained & Given Access"
"be7efbc2-8e57-441b-9e36-c79b7c4e410a","","checkpoint-status","not-started","Pre-commencement Checklist:22e00068-f669-4869-929d-5667472ca392","","FALSE","FALSE","Pre-Commencement Checks","Review Access Granted to Main Contractor & Relevant Parties"
"12f15359-df46-4a4a-9bfd-18bd38866fa3","","checkpoint-status","not-started","Pre-commencement Checklist:ee60efdf-eec7-42cb-bae3-0fb162188e9e","","FALSE","FALSE","Pre-Commencement Checks","Matrix/Insight Setup (if required)"
"0d48d478-545e-46ca-be22-a8d4b5134e3e","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA - Building B01"
"99677cbe-9e1a-4c39-af9c-dd9933140435","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout"
"9bfc41ca-bba3-41c2-9967-be608acb5ece","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level"
"2916f4b7-b1a4-49db-9758-2fa97b876d1e","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2"
"d87d4f2d-299c-4432-85c3-e511fee972a8","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2","Apartments"
"2ed8b2b7-f6d6-459f-8ea5-9acf59e1883b","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2","Apartments","G064"
"4da7fa36-41f5-4bf6-ad4b-b82ffb943a96","","checklist-flat","pass","zSYS - QA - Underfloor Heating (old version, 01-09-23)","checklist-flat","FALSE","FALSE","QA - Building B04","Level 2","Apartment 229"
"1c0cf9f6-42b1-4958-bfa2-571d23319c3a","","checkpoint-status","pass","zSYS - QA - Underfloor Heating (old version, 01-09-23):3062b4a6-63ee-4e4e-bf6c-3b651fe2de73","","FALSE","FALSE","QA - Building B04","Level 2","Apartment 229","Area floor level acceptable"
"93166820-e1be-42a5-a641-4ee4e035590b","","checkpoint-status","pass","zSYS - QA - Underfloor Heating (old version, 01-09-23):e0fb787d-9253-43e7-92a6-d37394f36b75","","FALSE","FALSE","QA - Building B04","Level 2","Apartment 229","Wiring on the floor completed (photos attached)"
"6dfb450d-b60e-4a1f-ba16-b8793f65e653","","checkpoint-status","pass","zSYS - QA - Underfloor Heating (old version, 01-09-23):e1548822-9a09-47e1-b0c5-191d4caf0583","","FALSE","FALSE","QA - Building B04","Level 2","Apartment 229","Self leveling coverage completed"
"d645e742-08bd-4ae1-9be9-a411a725d2df","","holdpoint","pass","zSYS - QA - Underfloor Heating (old version, 01-09-23):e1548822-9a09-47e1-b0c5-191d4caf0583:cf71e51b-b30f-4f74-8028-1e36cf5bc55b","","FALSE","FALSE","QA - Building B04","Level 2","Apartment 229","Raise Remedial/ Main Contractor Sign Off"
"ab401a48-b570-42a1-95f9-22103e9033bf","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05"
"a9c1e6a8-1510-4346-aa57-40f5ca1c5d6d","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout"
"0b5cb9b6-30ab-452d-bb39-ddba86bd65a2","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level"
"e105fb50-2a44-4c3b-8178-200e237f46cd","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments"
"6ea14fbc-a5c6-45e5-a346-151c62fa7bed","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G30"
"d0e6683c-1613-49d6-8f32-12ea512cd18f","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G30","Bathroom"
"f0d6f884-f3c7-4e08-a26e-c0b747334a4f","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G30","Bathroom","Underfloor heating"
"e148cf84-9861-5504-bbec-7686500a84e0","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G30","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"23f5737e-7d87-527f-bfd3-cf43be32cb0b","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G30","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"7e2a4e87-43a2-5acc-9f54-457fa2cb65ef","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G30","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"968b4785-e6af-478e-a396-5bee2a25abd5","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G31"
"8dc56bfd-f70f-4fe9-b2e8-cd31656a7572","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G31","Bathroom"
"ddbb7d66-ce06-4103-967c-d1aab4caced5","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G31","Bathroom","Underfloor heating"
"13d9bd7d-14be-513c-bef3-38676c0dd704","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G31","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"979b160a-7b46-525d-9719-324870ea4c67","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G31","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"10ede75c-25ad-5a7f-bf2a-0b333939aa1f","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G31","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"3fb3f4c5-fdfb-497b-a6e9-88fa9d39fb30","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G32"
"298dfd72-c238-4596-8d7b-f46e5dad5567","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G32","Bathroom"
"7c66b68a-9964-4173-b928-e95a73028634","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G32","Bathroom","Underfloor heating"
"aef58fe0-333e-56ae-8750-3cbed5d63285","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G32","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"636c559c-3272-51cf-8fbe-860085192442","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G32","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"6b44c43a-c269-5337-b52a-a768ca429bd7","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G32","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"0f8edeb2-9911-4720-a4d9-8abd3089a0ac","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G33"
"4d867a0f-a2c5-456c-834d-4797de4c71b6","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G33","Bathroom"
"7183b945-af5e-49f2-84ad-309e7001f848","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G33","Bathroom","Underfloor heating"
"87ab59ba-e0a7-5a49-b186-11bb95302cca","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G33","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"bdc65fbf-c4d6-5029-b651-d255476d92d5","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G33","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"107d17fe-d633-5492-afe3-25e2cad92f21","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G33","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"2b2bd95b-2f6f-4ec7-8cb1-7738394d0b4a","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G34"
"b2afa697-054c-460e-918f-1b558d02b393","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G34","Bathroom"
"b1ce4360-2598-4e38-800c-45990ea4dd28","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G34","Bathroom","Underfloor heating"
"2bcc3ba7-fc95-5a52-bbe8-0145cdc38ddb","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G34","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"0edcecbd-0159-5127-8067-0236a58798ab","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G34","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"c07c5cad-9494-59fb-85e1-0912b2febf7e","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G34","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"58815f4f-0e50-4bee-947d-a2d93aa200f7","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G35"
"f0716808-4428-482b-8596-1da048ccf8ec","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G35","Bathroom"
"014bd3c2-ba1d-4882-be92-464057e0f3c6","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G35","Bathroom","Underfloor heating"
"d14d73d0-03e9-5939-ac82-2d4437d008e2","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G35","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"d019148e-f150-56de-9a8d-33c0135a57bf","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G35","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"78a336b0-4575-5b5e-b156-ae8dc044aaff","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G35","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"21b93b77-2e36-4318-a6aa-be444024c0e4","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G36"
"77b15e6d-be94-49f1-874e-43c0b3f9aeac","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G36","Bathroom"
"c1bd2815-414f-48fe-8d59-ee56e5d42fbf","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G36","Bathroom","Underfloor heating"
"76a8c3b3-3d22-5745-933d-b519f9572b38","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G36","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"45e8b457-159e-542f-b726-462773a1a9fc","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G36","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"1a68475d-31c1-5f8b-aca0-15dda7774415","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G36","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"f7bf7583-bbb4-47fd-895d-578577e7cd2e","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G37"
"1e7e8d7e-52a3-4935-b423-4c6a816f6c8f","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G37","Bathroom"
"3234c5a6-6881-4541-90c8-2ce25471fe77","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G37","Bathroom","Underfloor heating"
"0af18d68-79af-5874-932b-0311142e9ad3","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G37","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"a5e2c425-f480-5738-a9d1-03612b2dbafc","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G37","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"b3d1de2b-d2b0-5e81-9a40-553f31c3a71d","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G37","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"0db479ce-4605-44e1-97c1-62b4d93d35cc","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G38"
"6422b66e-0e37-4ad5-9413-545d49e3e3f2","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G38","Bathroom"
"68071d79-a056-46f9-8c96-c1a788db5d5c","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G38","Bathroom","Underfloor heating"
"daa312aa-2c37-5288-9778-4c869267c1ba","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G38","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"981ea7ea-1143-5a50-804a-8c87d4b8f1f5","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G38","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"a1d8688b-92e3-5f20-9170-f1c3d842bb86","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G38","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"ec35225c-0abc-4dc8-bd63-8404596239f6","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G39"
"6aba9fbe-0289-4536-896a-e11f8b7000f6","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G39","Bathroom"
"43171830-eb53-42a9-898f-34e239758106","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","Ground Level","Apartments","G39","Bathroom","Underfloor heating"
"9c0329a3-108a-5b45-b2a9-ea2a329700ea","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G39","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"4dd0a229-8aba-5020-9bde-2bf0e4013827","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G39","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"61da20bf-12ee-51bc-93c2-df5a759b4a78","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","Ground Level","Apartments","G39","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"bc56f3d1-791d-4c5d-bff8-3630744d6fe5","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","First Level"
"21e1c685-ad1e-4131-85de-36fa1f10ee41","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","First Level","Apartments"
"8fca0bae-5dc4-45e2-8104-bbdd15133bfe","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","First Level","Apartments","130"
"276594a5-dc34-450b-994f-6dbf7ae68243","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","First Level","Apartments","130","Bathroom"
"a9cb6a2f-cdcb-4f13-83ab-b0a3aee6384b","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","First Level","Apartments","130","Bathroom","Underfloor heating"
"dc88d377-679c-5c36-b6de-6b045ff8bed1","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","First Level","Apartments","130","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"ed5b3f5e-284d-545b-bdb8-38d503c8e6f2","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","First Level","Apartments","130","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"683ff11d-8d78-5586-a7d0-b5fc03eb9c19","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","First Level","Apartments","130","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"228162a6-a08b-4d7f-9e96-46392cdacc46","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","First Level","Apartments","131"
"98692813-8c32-407c-b5b5-b234adc7183c","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","First Level","Apartments","131","Bathroom"
"f391628f-f7f6-4f0f-ac5a-8f8e282f1040","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","First Level","Apartments","131","Bathroom","Underfloor heating"
"11bc722b-9d49-5bdd-a21c-b2ff24dbb5a1","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","First Level","Apartments","131","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"b3bcb132-f77c-54e6-9267-c2caf9d43fb4","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","First Level","Apartments","131","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
"2d67fbd0-fb90-5dc3-8734-f568439fac61","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):19ac9e85-d1ad-47b2-b804-6f1a6f294956","","TRUE","TRUE","QA - Building B05","Fitout","First Level","Apartments","131","Bathroom","Underfloor heating","Underfloor heating completed - specified level of finish achieved"
"57191539-a882-4e3d-8345-9d0ed8e354f0","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","First Level","Apartments","132"
"481d14c6-3ab2-4466-9f1c-847f25a7ee94","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B05","Fitout","First Level","Apartments","132","Bathroom"
"720331fa-3887-4f86-86f4-d2212bba9641","","checklist-flat","pass","zSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","QA - Building B05","Fitout","First Level","Apartments","132","Bathroom","Underfloor heating"
"5489f3f0-9cb1-51c3-891c-c21ff8b55042","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e316155f-2e92-4903-a770-b675ec2f91ac","","TRUE","TRUE","QA - Building B05","Fitout","First Level","Apartments","132","Bathroom","Underfloor heating","Wiring on the floor completed correctly"
"e9d46a87-fb03-530a-a918-3b33b4158e17","","checkpoint-status","pass","zSYS - POST - S - Underfloor heating (archived):e77232bf-b546-4d2b-b7c0-a3b10dd4c529","","TRUE","TRUE","QA - Building B05","Fitout","First Level","Apartments","132","Bathroom","Underfloor heating","Self leveling coverage completed and acceptable"
