"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"214d6b83-bdcd-4c13-9d0f-4a7fcc19746f","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","FALSE","FALSE","B04 Fitout"
"f812e80d-ee4e-4559-ab17-c0b567bc032d","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","FALSE","FALSE","B04 Fitout","Level 1"
"c92acc2b-5ed1-459c-9ff6-c3557cdb51dd","","checklist-sectioned","pass","Level 1 Residential Areas","checklist","FALSE","FALSE","B04 Fitout","Level 1","Residential Areas"
"70a84a8c-012d-4951-958c-8e94378343f3","","checkpoint-group","pass","Level 1 Residential Areas:3b6f196d-198a-4199-9761-9671e2144911","","FALSE","FALSE","B04 Fitout","Level 1","Residential Areas","Apartment A88"
"0cac666c-793e-53dd-9e8b-4e5c1ccb7f6d","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C76","Bathroom","Inspections completed and issued to Foreman"
"cf9f85b3-64f4-57d6-8933-571bad28e8c8","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C76","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"8beceef5-d222-4932-821f-8e01259e4cf4","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 3","Apartment","C77"
"e27b09c8-bf36-4aee-82d1-f3350700f7c0","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C77","Bathroom"
"24ef7a41-0415-5dfb-a74c-4f0e5d3e27cd","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C77","Bathroom","Wiring on the floor completed correctly"
"0c8d0629-61c9-5b8b-9ba8-98871c9344bb","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C77","Bathroom","Self levelling coverage completed and acceptable"
"fa104a09-ca94-5eef-8cc0-c2de830312a2","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C77","Bathroom","Underfloor heating completed - specified level of finish achieved"
"2c49ac5a-b45b-5ca7-8399-b53b0dd3e5d6","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C77","Bathroom","Inspections completed and issued to Foreman"
"31d34b05-a55c-5ed5-a7d7-92d07db4446b","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C77","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"37ede7ea-8e6a-4482-a445-6b152af3abe4","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C77","Ensuite"
"ae025c1b-622c-560c-a405-38b853c88414","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C77","Ensuite","Wiring on the floor completed correctly"
"167f7a62-bd07-504a-97d8-00a3be969236","","checkpoint-status","work-in-progress","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C77","Ensuite","Self levelling coverage completed and acceptable"
"e8e9b25e-b2cb-5d01-a154-f44bc2470e2e","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C77","Ensuite","Underfloor heating completed - specified level of finish achieved"
"b1ce4bce-fb2e-5cae-82e0-9c8e626912e9","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C77","Ensuite","Inspections completed and issued to Foreman"
"75a616fb-6e46-5835-932c-0bcf307ab685","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C77","Ensuite","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"7c0e7da9-65e0-4578-8320-8fe170c784f1","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 3","Apartment","C78"
"b8a8c96f-f1d0-4dcf-9114-ffd0f4588377","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C78","Bathroom"
"45248f5c-7fb0-538b-b389-71f70dfb6ae4","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C78","Bathroom","Wiring on the floor completed correctly"
"66619b2a-b661-5a8f-a109-c291914da725","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C78","Bathroom","Self levelling coverage completed and acceptable"
"39d28b11-4d4e-5c38-9d71-992642348d24","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C78","Bathroom","Underfloor heating completed - specified level of finish achieved"
"f4728913-e727-59b0-a2b2-c649067313e3","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C78","Bathroom","Inspections completed and issued to Foreman"
"e3548b86-4aa4-52c7-ae67-a0bc9d1c0368","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C78","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"dd562fab-bcd9-416e-a21b-35067c9a7eaa","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C78","Ensuite"
"7b93b77c-e01f-5d0b-bd98-481bcb0ab84d","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C78","Ensuite","Wiring on the floor completed correctly"
"a9292ed5-550b-5a8f-b8fb-e10b81072bdd","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C78","Ensuite","Self levelling coverage completed and acceptable"
"33e9b42a-6bcb-5d2f-b84c-c52c50e99515","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C78","Ensuite","Underfloor heating completed - specified level of finish achieved"
"be5ce0fe-9f2c-5405-a903-50cf9e5eb24f","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C78","Ensuite","Inspections completed and issued to Foreman"
"2912127a-9be8-5d82-9bf9-7a54ebf727b3","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C78","Ensuite","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"8a9b7b44-6c32-458c-8a0b-d74d787ee237","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 3","Apartment","C79"
"24264b4d-08ee-4f41-898a-194d894af5f2","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C79","Bathroom"
"c2c52c07-c508-51d5-b315-92bd8c40b165","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C79","Bathroom","Wiring on the floor completed correctly"
"cbd67403-b828-5872-814d-4853b081bf8a","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C79","Bathroom","Self levelling coverage completed and acceptable"
"cbac264b-d161-554d-be05-dbde58ea5d8b","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C79","Bathroom","Underfloor heating completed - specified level of finish achieved"
"b320c61f-dcd8-57b7-b77f-f29a2d4d6597","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C79","Bathroom","Inspections completed and issued to Foreman"
"da758c9a-2182-5951-be3f-2da5e2bdde6a","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C79","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"9aa0df0e-bfd3-4629-ada0-dbad7c68124d","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 3","Apartment","C80"
"569311e0-c51b-47ff-811b-29e0234bf8b2","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C80","Bathroom"
"1bfba032-3abe-5d61-a2f7-ee644a740db6","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C80","Bathroom","Wiring on the floor completed correctly"
"b6e8f4c6-a120-5918-8fa5-f5f2ef01489f","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C80","Bathroom","Self levelling coverage completed and acceptable"
"8f7945ae-ad00-5970-b26d-23e3279686c6","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C80","Bathroom","Underfloor heating completed - specified level of finish achieved"
"5b391fdc-0d95-5097-8239-b2831b33a2d1","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C80","Bathroom","Inspections completed and issued to Foreman"
"7c264438-a196-5202-992e-a692734c4eb3","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C80","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"dbd14923-f4ff-4b7f-a790-d1cb6ca0b69f","","checklist-flat","not-started","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C80","Ensuite"
"87d8c384-935b-5ed7-ab93-594a275cf60b","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C80","Ensuite","Wiring on the floor completed correctly"
"94619bf2-b0c0-5070-8f61-c49d51aeded9","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C80","Ensuite","Self levelling coverage completed and acceptable"
"26f5b829-893f-5a42-8a9a-8bcb21395399","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C80","Ensuite","Underfloor heating completed - specified level of finish achieved"
"daa7c688-adc4-53f0-8853-9c5515774bc6","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C80","Ensuite","Inspections completed and issued to Foreman"
"3f09d444-9bf6-5f3b-a025-ba38d1a96a9d","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C80","Ensuite","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"27a0d7d3-4bdf-421e-b3d8-45cb73a60da8","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 3","Apartment","C81"
"bda930fb-adae-4342-bcb5-9f9e88fa8d0c","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C81","Bathroom"
"2bff7f1c-9638-5b18-9973-72542e587a21","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C81","Bathroom","Wiring on the floor completed correctly"
"0e213f46-6832-5f45-87be-9d825b059bbd","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C81","Bathroom","Self levelling coverage completed and acceptable"
"a94d1243-0e76-5f50-91f7-232ac70627d7","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C81","Bathroom","Underfloor heating completed - specified level of finish achieved"
"b88a7bc2-15c3-5a70-be1c-0ec19c1d51af","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C81","Bathroom","Inspections completed and issued to Foreman"
"3c30a6b7-7d14-50bc-a23b-45e3d6344242","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C81","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"f863421f-16b3-40b8-87c4-6c169db0b03d","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C81","Ensuite"
"ba057d2f-8487-552f-a5ef-bb3bf73460aa","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C81","Ensuite","Wiring on the floor completed correctly"
"04023114-e1cd-5f9e-837f-74b2e251a480","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C81","Ensuite","Self levelling coverage completed and acceptable"
"fa38692c-b6cc-5fa5-bd47-87e672bb6253","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C81","Ensuite","Underfloor heating completed - specified level of finish achieved"
"9bf60b5f-feab-536d-ba3e-2363474e7d29","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C81","Ensuite","Inspections completed and issued to Foreman"
"2dec7e6f-d418-5bba-886b-40763010b002","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C81","Ensuite","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"f137637f-c6e0-4f38-aac6-8b7d80836f29","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 3","Apartment","C82"
"ce907708-cf9f-4522-a9e4-fdf92a7e48d0","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C82","Bathroom"
"54c19190-8998-5c07-90a5-092a723611d7","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C82","Bathroom","Wiring on the floor completed correctly"
"b5394b67-91fe-5f2a-b640-6af2e9391292","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C82","Bathroom","Self levelling coverage completed and acceptable"
"f29c0b08-6dc5-525d-b56e-2fe3059fa672","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C82","Bathroom","Underfloor heating completed - specified level of finish achieved"
"67f9413a-9ce2-51e4-a837-f79a9362f80d","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C82","Bathroom","Inspections completed and issued to Foreman"
"46a8b0f7-4c8f-5f23-a64f-7d35fffbfcd0","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C82","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"b3856979-31d8-4a0c-9c18-52d01fb0beb9","","folder-normal","work-in-progress","","step","TRUE","FALSE","B08 Fitout","Level 3","Apartment","C83"
"f13f7d3e-ead6-44e9-a3c4-b58534cddcdb","","checklist-flat","work-in-progress","ZSYS - POST - S - Underfloor heating (archived)","checklist-flat","FALSE","FALSE","B08 Fitout","Level 3","Apartment","C83","Bathroom"
"eb179232-b61e-5199-80d7-ffca83a2239f","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):8aafa655-6be9-4611-abb1-26098a2f6731","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C83","Bathroom","Wiring on the floor completed correctly"
"9e348fa1-9557-5425-83d4-d4f53248a4a4","","checkpoint-status","pass","ZSYS - POST - S - Underfloor heating (archived):c87abe53-a136-4ce7-8faa-4cf2461636a2","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C83","Bathroom","Self levelling coverage completed and acceptable"
"e0a61a74-01d0-5ec4-8e19-d0062c328065","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):7f871540-7855-4950-9965-cd0635837140","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C83","Bathroom","Underfloor heating completed - specified level of finish achieved"
"10982a6c-a523-5caa-9081-c432875d8539","","checkpoint-status","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C83","Bathroom","Inspections completed and issued to Foreman"
"0c7cd50a-2f8f-5e12-a594-350133350c54","","holdpoint","not-started","ZSYS - POST - S - Underfloor heating (archived):5959a015-499b-4b3a-b11c-3b19d9a1a125:8bf85ba0-84bb-4e3d-ba83-5d4cb855578b","","TRUE","TRUE","B08 Fitout","Level 3","Apartment","C83","Bathroom","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
