"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"bd8b178e-db9b-49fc-b15f-f898a2c592a0","folder-normal has incorrect meta.stepType folder-progress","folder-normal","work-in-progress","","step","FALSE","FALSE","B02"
"c2bf966c-45ec-45fb-afcd-04352ca1930f","","folder-progress","work-in-progress","","checklist","FALSE","FALSE","B02","Finger 1: Grids A - N & 1 - 6.5"
"efa9b2d2-66ed-4d02-adba-e6bf5b523aaf","","checklist-sectioned","not-started","SYS - Finger 1: Grids A - N & 1 - 6.5 Ground Floor","checklist","FALSE","FALSE","B02","Finger 1: Grids A - N & 1 - 6.5","Ground Floor"
"336c0d37-9dfd-4200-be00-bd7a3c95de4d","","checkpoint-group","not-started","SYS - Finger 1: Grids A - N & 1 - 6.5 Ground Floor:86ccb46d-335a-441e-8187-4fe6ed1eb282","","FALSE","FALSE","B02","Finger 1: Grids A - N & 1 - 6.5","Ground Floor","G15"
"31a43973-8d29-5966-b6a8-aab23aa291c8","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 6","Underfloor heating completed - specified level of finish achieved"
"97dcfa72-2807-57e2-b9e1-bfb0a4e49f27","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 6","Inspections completed and issued to Foreman"
"1bb2161a-a6a1-511c-a824-6b0bddbad648","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 6","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"ae6554dd-7fb4-49a0-a63a-376545774b02","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B07","Unit 8"
"cf758a00-d56f-509a-946f-f9403c2762f2","","checkpoint-status","pass","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 8","Wiring on the floor completed correctly"
"aa2580f7-bb9c-5981-a00f-913b44ad38e2","","checkpoint-status","pass","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 8","Self levelling coverage completed and acceptable"
"b7778e3e-c38f-5dfb-9452-c16c1eee7cd2","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 8","Underfloor heating completed - specified level of finish achieved"
"afef4a51-fc5c-504f-9e90-b5ceae53a019","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 8","Inspections completed and issued to Foreman"
"b0428558-626c-5df7-be88-356cffd04554","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 8","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"e1ff2ee1-5041-4b6b-8a92-487a2341a2cc","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B07","Unit 10"
"3ed9ba7b-4df4-5f9c-8440-ad7935145747","","checkpoint-status","pass","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 10","Wiring on the floor completed correctly"
"53604501-a9b8-515e-b5ca-dca7880100da","","checkpoint-status","pass","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 10","Self levelling coverage completed and acceptable"
"1dd4f238-3518-54b6-902b-c0689092a5b9","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 10","Underfloor heating completed - specified level of finish achieved"
"61e35432-1b59-5361-a3c6-670a5867c334","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 10","Inspections completed and issued to Foreman"
"fd4ede28-5f33-56dc-95b9-c1f9555eb837","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 10","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"5f81e7d0-3907-448e-8a1f-6b9e42920fbc","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B07","Unit 12"
"cf894f2e-d6c2-5f8f-a079-3f9e75f3d028","","checkpoint-status","pass","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 12","Wiring on the floor completed correctly"
"ef37db8c-bf96-51f5-8a2b-f9429ea8819e","","checkpoint-status","pass","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 12","Self levelling coverage completed and acceptable"
"4281f8c5-7840-5ddb-aead-4ea1c352cf6a","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 12","Underfloor heating completed - specified level of finish achieved"
"129dcae7-6baa-5470-838c-340447d76e44","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 12","Inspections completed and issued to Foreman"
"167b54fa-b06a-5a10-a1dc-92621a7dcaa6","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 12","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"a1de864d-0770-4cf9-b538-7e721e3bb0c6","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B07","Unit 14"
"51f2b69e-31a9-55d2-84b3-87998822d42b","","checkpoint-status","pass","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 14","Wiring on the floor completed correctly"
"bef8f120-37d6-5c0c-8c41-07688ad9f4ba","","checkpoint-status","pass","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 14","Self levelling coverage completed and acceptable"
"9c8251d6-30cf-5c98-9dc3-b626301e12a4","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 14","Underfloor heating completed - specified level of finish achieved"
"6601d1f6-09df-5352-84ff-d49b967bb93a","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 14","Inspections completed and issued to Foreman"
"6d6d289d-5db6-563f-b9ce-a26a0cc9934f","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B07","Unit 14","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"0b9c4e31-ca71-4650-ac37-4074551f70d8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 5","Fitout QA","B12"
"5c6cbd44-fc7d-48c7-af6b-e64087be721b","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B12","Unit 1"
"996353fb-f4e0-58a7-b4af-dd2156070b70","","checkpoint-status","pass","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 1","Wiring on the floor completed correctly"
"7771e281-f87e-5fb4-83e6-53786fd7a57f","","checkpoint-status","pass","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 1","Self levelling coverage completed and acceptable"
"252d5c4f-abb6-5321-bc4d-d01017e7e879","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 1","Underfloor heating completed - specified level of finish achieved"
"60860014-34f0-5e1a-9cba-265e6c29ec35","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 1","Inspections completed and issued to Foreman"
"9d4c1236-bd56-59bb-ab52-83316f20ed76","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 1","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"ae0e535f-dac3-4bf7-9c80-b4744b86e171","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B12","Unit 2"
"18465218-246e-5ff0-b822-66fdfa549ad2","","checkpoint-status","pass","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 2","Wiring on the floor completed correctly"
"985cdc60-b087-5328-bac8-0b7c0aaecba6","","checkpoint-status","pass","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 2","Self levelling coverage completed and acceptable"
"c0db46ec-17d3-553b-b4a6-c23754194521","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 2","Underfloor heating completed - specified level of finish achieved"
"d0549d5d-a1a2-545c-8420-4b8c2fdff7d1","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 2","Inspections completed and issued to Foreman"
"998d3ea3-0f6f-5311-92b1-d60de9f94333","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 2","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"8d6e0c08-2219-4e0f-91b1-abc811954b45","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B12","Unit 3"
"7ebf931e-dcc7-5dae-a903-ea52fe65f97e","","checkpoint-status","pass","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 3","Wiring on the floor completed correctly"
"8b2a62b2-de44-563e-9ef2-e638fbb52c33","","checkpoint-status","pass","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 3","Self levelling coverage completed and acceptable"
"2bcae426-c2f7-54a8-9cb6-535d40822c92","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 3","Underfloor heating completed - specified level of finish achieved"
"f738339f-9b33-552d-886e-e2932aeb09ba","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 3","Inspections completed and issued to Foreman"
"54aa426e-346b-580a-bc13-dfe0d464b4c0","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 3","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"67558b21-e65b-475c-8c13-52c3e90dc823","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B12","Unit 4"
"949ed7f9-fca8-5920-ad83-354a13668b22","","checkpoint-status","not-started","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 4","Wiring on the floor completed correctly"
"a9493a6d-2bed-5bec-96a5-081b2f00b121","","checkpoint-status","pass","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 4","Self levelling coverage completed and acceptable"
"b6ebb992-4107-53ac-8d54-d22ff372eb73","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 4","Underfloor heating completed - specified level of finish achieved"
"07987cdd-b638-583e-8432-5bfd182a43dc","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 4","Inspections completed and issued to Foreman"
"0373962d-41b0-5fe6-8afc-ab697c565d3e","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B12","Unit 4","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"28834c45-c8b1-4e56-a11c-27b7984f48eb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 5","Fitout QA","B06"
"a53bf76b-ccd6-4682-a95e-ff56c69dceac","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B06","Unit 5"
"f0a4ca0a-30f4-5762-84bd-1c2f33796507","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 5","Wiring on the floor completed correctly"
"96fd5c6e-a42f-529f-a2ca-b4b05a8f4573","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 5","Self levelling coverage completed and acceptable"
"4a98604e-1d6f-5756-8ad2-7a1b3a4c7393","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 5","Underfloor heating completed - specified level of finish achieved"
"08278456-ad69-5db5-ad14-e6648d09c045","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 5","Inspections completed and issued to Foreman"
"577f4db7-aed7-57a1-8d65-1b796d7ed920","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 5","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"23421e6b-e323-4b87-aad5-f8fa4a8c924e","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B06","Unit 7"
"cf9fcd35-7fd8-5329-8ee1-4d49deb23bd4","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 7","Wiring on the floor completed correctly"
"3ffc09f2-3a0a-5e3c-9453-3b425a192668","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 7","Self levelling coverage completed and acceptable"
"e47ce4c3-30fe-5f78-9a69-2141e50a7dab","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 7","Underfloor heating completed - specified level of finish achieved"
"c0be067b-77a1-5bd9-943b-ad447b6a2c36","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 7","Inspections completed and issued to Foreman"
"56d615e3-987c-500c-a27f-ffeecc44ab6d","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 7","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"6c1405f3-8115-492c-8f59-0b5361640df3","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B06","Unit 9"
"9064f92b-4fbd-590b-8023-6e4b6af6724a","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 9","Wiring on the floor completed correctly"
"ed8dc381-bcd8-589d-ad40-84ac30935976","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 9","Self levelling coverage completed and acceptable"
"889432b5-116d-57a0-b31f-1be0ecf6d5bc","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 9","Underfloor heating completed - specified level of finish achieved"
"7293a419-b40f-5c0f-9636-219c84434b9e","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 9","Inspections completed and issued to Foreman"
"b5b1aea0-1c7f-5a84-a13c-f19af9f889ff","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 9","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"140b0839-0d51-4634-8f94-0abeeedbb3b7","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B06","Unit 11"
"0eeb7aff-fc71-5a77-ac52-bff647e06198","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 11","Wiring on the floor completed correctly"
"8ae06dd5-62ac-5f7b-95b4-ecc163011121","","checkpoint-status","not-started","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 11","Self levelling coverage completed and acceptable"
"44b957eb-e15e-509c-9c2f-d5a2b1e73819","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 11","Underfloor heating completed - specified level of finish achieved"
"1b9935c0-40d1-511f-a07e-023cd86ac79b","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 11","Inspections completed and issued to Foreman"
"ca467a0e-80d7-5e4d-97d3-7e2eb38332d0","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 11","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"ba682cbe-9d9f-489c-97c5-83f2c4fe1db5","","checklist-flat","work-in-progress","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","Stage 5","Fitout QA","B06","Unit 13"
"8f262e2b-f27d-5238-b605-84c1fac80c6f","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:47385742-88d8-4ab9-94ed-d80e7af52ab2","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 13","Wiring on the floor completed correctly"
"d3d6abb2-6f93-5086-9588-4b39b6a7f53c","","checkpoint-status","work-in-progress","POST - S - Underfloor heating:203b7c96-7b81-49f3-a8c3-161086e6e732","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 13","Self levelling coverage completed and acceptable"
"7f4524d6-fb03-5fd0-a9aa-feaeca3435e7","","checkpoint-status","not-started","POST - S - Underfloor heating:d50efd77-03f8-4658-9f64-b08f70f1a700","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 13","Underfloor heating completed - specified level of finish achieved"
"9256661b-8846-5396-9c1d-a23fe101d596","","checkpoint-status","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 13","Inspections completed and issued to Foreman"
"64b97f2f-be8f-5f76-95e1-4d40b86825d4","","holdpoint","not-started","POST - S - Underfloor heating:00266f7d-afd1-42b6-8eba-3c4d4659dd13:962c1877-343a-496e-b4e9-2b14857675e9","","TRUE","TRUE","Stage 5","Fitout QA","B06","Unit 13","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"5e45e39b-6cbf-4a65-8dd4-a836e9098ee9","","checklist-flat","work-in-progress","CST - S - Completion Documents","checklist-flat","FALSE","FALSE","Stage 5","Completion Documents"
