"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b60c4645-5d93-480c-af02-f8dd14a47037","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"5d2d9831-7207-462c-8886-0bb0cf01be16","","folder-progress","work-in-progress","","checklist","FALSE","FALSE","QA","B01A"
"d9c50cdc-8595-4c19-abc0-f9efbce9da90","","checklist-sectioned","pass","zSYS - B01A - Level 5","checklist","FALSE","FALSE","QA","B01A","Level 5"
"575f0bbc-7e22-419e-b7c0-7c6bfddd311b","","checkpoint-group","pass","zSYS - B01A - Level 5:b27c844d-748a-4473-8198-d0b952a4a71a","","FALSE","FALSE","QA","B01A","Level 5","ALS 562 - Bathroom"
"1ecc36d8-2a86-4e4f-b1aa-e4608f0a555c","","holdpoint","pass","zSYS - B03D - Bathroom:7cdc2920-ed24-4648-8272-403868d844c6:000dc589-a682-4ef4-ac03-5efd50c7fead","","FALSE","FALSE","QA","B03D","Level 4","D35","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"af9d90e3-9e6f-5fc1-ae58-da9a675b11cc","","checklist-sectioned","work-in-progress","Install QA","checklist","FALSE","FALSE","QA","B03D","Level 4","D35","Ensuite"
"a57f4078-feee-5c6d-88d6-dcfbef0c7100","","checkpoint-group","not-started","Install QA:2a4bc8c3-090c-4551-ba2b-d209275fdd6a","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Screeding QA"
"1e3b0e31-1f0c-5f00-b0a4-1b6ce2cb8177","","checkpoint-status","not-started","Install QA:2a4bc8c3-090c-4551-ba2b-d209275fdd6a:a1b3f61e-0480-44db-b392-910fb92ed501","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Screeding QA","General observations"
"4476a2af-89d9-5839-be61-6ade4d44cdb2","","checkpoint-status","not-started","Install QA:2a4bc8c3-090c-4551-ba2b-d209275fdd6a:a3130fde-2871-4771-99bb-0fdba8205365","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Screeding QA","Screeding completed and falls as per spec"
"99edca72-b82d-51b5-8577-dd7065ef81b3","","checkpoint-status","not-started","Install QA:2a4bc8c3-090c-4551-ba2b-d209275fdd6a:1442b75a-9c98-40e0-a00f-6fe5d29e7408","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Screeding QA","Concrete sitting flush or lower than lining"
"2aa28c19-4514-5117-a58e-30f60eb50cb0","","checkpoint-group","pass","Install QA:dc330703-c8d1-4b85-8403-0118bec8c78c","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Underfloor Heating Install"
"4a238f34-30fe-516f-b67a-5176e16952ed","","checkpoint-status","pass","Install QA:dc330703-c8d1-4b85-8403-0118bec8c78c:ea1487a7-cf6e-4fec-96c9-3cfb1bc35a4a","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Underfloor Heating Install","Clean and sweep floor"
"aaf5d2c2-13eb-54d0-92a6-0484acd3d2b8","","checkpoint-status","pass","Install QA:dc330703-c8d1-4b85-8403-0118bec8c78c:636954cb-a884-4498-8e1d-19d8eadd76e1","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Underfloor Heating Install","Correct products used - as per specification"
"ddc74673-69ed-5c51-b48d-2f1f4cb70c48","","checkpoint-status","pass","Install QA:dc330703-c8d1-4b85-8403-0118bec8c78c:65da4fe0-075f-4ce6-aa3f-a78b517359cd","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Underfloor Heating Install","Element is tapped with Warmup fixing tape"
"6b521b0f-9ec4-5db3-97d7-c740958bed3f","","checkpoint-status","pass","Install QA:dc330703-c8d1-4b85-8403-0118bec8c78c:c292a79e-c05e-4519-a84f-c76438535a97","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Underfloor Heating Install","Ensure element has been tested completed"
"147d037c-e8a0-5c59-ab08-12e9773ae564","","checkpoint-group","not-started","Install QA:486300f5-addd-4a6f-a478-fee0b80c5abc","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Handover"
"b01312cc-fd59-5483-b310-f7f07249e636","","checkpoint-status","not-started","Install QA:486300f5-addd-4a6f-a478-fee0b80c5abc:741c5197-82c4-4c82-b099-f58be3fab7e7","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Handover","Works completed 100% as per spec and area left tidy"
"95a6df23-b5cd-55ef-a652-ed40fab1025c","","holdpoint","not-started","Install QA:486300f5-addd-4a6f-a478-fee0b80c5abc:741c5197-82c4-4c82-b099-f58be3fab7e7:3c009a0a-34a1-4b79-a0a0-b4a4771556a8","","TRUE","TRUE","QA","B03D","Level 4","D35","Ensuite","Handover","Raise Remedial/ Request signoff"
"1a69d894-65aa-4a1f-aa17-40533acfdb15","","checklist-sectioned","pass","zSYS - B03C - Level 1 - A31","checklist","TRUE","FALSE","QA","B03D","Level 4","D36"
"986112ad-a306-4ccf-9416-3d71e30a9461","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce","","FALSE","FALSE","QA","B03D","Level 4","D36","Bathroom"
"70da7a11-e9e4-4a60-8c88-5f55f41bee88","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:2771c8d9-5107-44af-ba2d-c8a7010deb6b","","FALSE","FALSE","QA","B03D","Level 4","D36","Bathroom","Area floor level acceptable"
"84a9ae76-9ad5-43a9-b5b4-4490cbcf4be5","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:b296c100-06b7-4b5b-b154-0deb63e7be51","","FALSE","FALSE","QA","B03D","Level 4","D36","Bathroom","Wiring on the floor completed (photos attached)"
"85d348dc-2796-4478-bfc0-759949ab4d55","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec","","FALSE","FALSE","QA","B03D","Level 4","D36","Bathroom","Self leveling coverage completed"
"cbe166e0-d548-45e2-a58c-917764b02524","","holdpoint","pass","zSYS - B03C - Level 1 - A31:556855c9-b22c-4049-a641-f5bea874a4ce:7e70421f-b526-4a39-9b7f-8e46c4d496ec:220627a8-e26e-4839-bf2d-c32a03789dfe","","FALSE","FALSE","QA","B03D","Level 4","D36","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"da58518b-df78-4eb3-962c-faaeea9e6b48","","checkpoint-group","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5","","FALSE","FALSE","QA","B03D","Level 4","D36","Ensuite"
"8cdc5fd3-ed43-4e4d-b4b8-81fb8fbc08a5","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:8d7c8b3f-b219-4c86-89ea-84706d08727f","","FALSE","FALSE","QA","B03D","Level 4","D36","Ensuite","Area floor level acceptable"
"0e075b54-430a-416a-b9f8-e930b48c1d3a","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:2c6555fb-9fee-4ddf-9609-e5f464d52874","","FALSE","FALSE","QA","B03D","Level 4","D36","Ensuite","Wiring on the floor completed (photos attached)"
"f6f84c1e-37b6-4d28-b42e-b00fcb9cfe74","","checkpoint-status","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215","","FALSE","FALSE","QA","B03D","Level 4","D36","Ensuite","Self leveling coverage completed"
"c2f558a0-a69b-47d8-8db1-d3105dc42389","","holdpoint","pass","zSYS - B03C - Level 1 - A31:30885581-bbe5-4981-9578-f755bf9c2ec5:824b3418-fbc0-47c8-a910-ce2be990b215:754b4812-1a07-4b97-9542-0207c53598e2","","FALSE","FALSE","QA","B03D","Level 4","D36","Ensuite","Raise Remedial/ Main Contractor Sign Off"
"932391b0-479c-4a8d-adc9-3c32fa9c5854","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","QA","B03D","Level 4","D37"
"de9ab09b-f332-568a-890a-b930912c2110","","checklist-sectioned","work-in-progress","Install QA","checklist","FALSE","FALSE","QA","B03D","Level 4","D37","Bathroom"
"e76e9d3c-ea82-53de-b36d-f356b5a33578","","checkpoint-group","not-started","Install QA:2a4bc8c3-090c-4551-ba2b-d209275fdd6a","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Screeding QA"
"6bad5fc3-92a5-5866-bd39-c6ef76699ad3","","checkpoint-status","not-started","Install QA:2a4bc8c3-090c-4551-ba2b-d209275fdd6a:a1b3f61e-0480-44db-b392-910fb92ed501","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Screeding QA","General observations"
"5a3d78d3-ee28-5bf7-b9d3-316d52a9b379","","checkpoint-status","not-started","Install QA:2a4bc8c3-090c-4551-ba2b-d209275fdd6a:a3130fde-2871-4771-99bb-0fdba8205365","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Screeding QA","Screeding completed and falls as per spec"
"fd30e3c2-51aa-54b9-862c-9f082bebf7ea","","checkpoint-status","not-started","Install QA:2a4bc8c3-090c-4551-ba2b-d209275fdd6a:1442b75a-9c98-40e0-a00f-6fe5d29e7408","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Screeding QA","Concrete sitting flush or lower than lining"
"4bf94f2d-3c6c-5c4b-b598-d4a2ba1a2932","","checkpoint-group","pass","Install QA:dc330703-c8d1-4b85-8403-0118bec8c78c","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Underfloor Heating Install"
"43d01f6c-47c5-5636-9f56-fcbdad059ff5","","checkpoint-status","pass","Install QA:dc330703-c8d1-4b85-8403-0118bec8c78c:ea1487a7-cf6e-4fec-96c9-3cfb1bc35a4a","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Underfloor Heating Install","Clean and sweep floor"
"82b4abe1-d9cf-56d6-9650-26bd78adf32b","","checkpoint-status","pass","Install QA:dc330703-c8d1-4b85-8403-0118bec8c78c:636954cb-a884-4498-8e1d-19d8eadd76e1","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Underfloor Heating Install","Correct products used - as per specification"
"45c4eefd-3f87-534e-beb3-6cd45d4dfd27","","checkpoint-status","pass","Install QA:dc330703-c8d1-4b85-8403-0118bec8c78c:65da4fe0-075f-4ce6-aa3f-a78b517359cd","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Underfloor Heating Install","Element is tapped with Warmup fixing tape"
"b91adb4c-46b6-5b9e-854e-fb216a58d52c","","checkpoint-status","pass","Install QA:dc330703-c8d1-4b85-8403-0118bec8c78c:c292a79e-c05e-4519-a84f-c76438535a97","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Underfloor Heating Install","Ensure element has been tested completed"
"1154d414-5913-51cc-8aae-1b13abe3f5c1","","checkpoint-group","not-started","Install QA:486300f5-addd-4a6f-a478-fee0b80c5abc","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Handover"
"52df13df-316a-5430-b907-7540d5bdd003","","checkpoint-status","not-started","Install QA:486300f5-addd-4a6f-a478-fee0b80c5abc:741c5197-82c4-4c82-b099-f58be3fab7e7","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Handover","Works completed 100% as per spec and area left tidy"
"e5a23e03-f14b-54a0-be20-bf43c4b636ff","","holdpoint","not-started","Install QA:486300f5-addd-4a6f-a478-fee0b80c5abc:741c5197-82c4-4c82-b099-f58be3fab7e7:3c009a0a-34a1-4b79-a0a0-b4a4771556a8","","TRUE","TRUE","QA","B03D","Level 4","D37","Bathroom","Handover","Raise Remedial/ Request signoff"
"6df986db-1c1d-4b9b-8e23-cd8b1321306b","","checklist-sectioned","pass","zSYS - B03C QA","checklist","TRUE","FALSE","QA","B03D","Level 4","D38"
"11beada6-cd8b-45b9-91fc-12da36a86e13","","checkpoint-group","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c","","FALSE","FALSE","QA","B03D","Level 4","D38","Bathroom"
"5329a5ae-d14a-44f6-b7e3-9e5eb11a3f77","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:7d645cf9-adcd-4f5a-bf6c-6425f9e641de","","FALSE","FALSE","QA","B03D","Level 4","D38","Bathroom","Area floor level acceptable"
"940d6e28-2248-4395-81bb-c7e98b0d9a34","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:200da0ef-abf8-4163-9928-49deb188bc5e","","FALSE","FALSE","QA","B03D","Level 4","D38","Bathroom","Wiring on the floor completed (photos attached)"
"77883059-bf85-4021-bcdf-479d2d427cd9","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040","","FALSE","FALSE","QA","B03D","Level 4","D38","Bathroom","Self leveling coverage completed"
"1ed6c812-01f1-41bd-8160-2bc6063ca04f","","holdpoint","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040:ab8f45d2-7572-45c7-b7af-21c02fdc82c0","","FALSE","FALSE","QA","B03D","Level 4","D38","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"0d83c8dc-bf19-49f6-9ec3-d05238d26002","","folder-progress","pass","","checklist","TRUE","FALSE","QA","B03D","Level 5"
"6e93cf4e-ad78-462a-a781-a78e8742bccd","","checklist-sectioned","pass","zSYS - B03C QA","checklist","TRUE","FALSE","QA","B03D","Level 5","E38"
"a292e5f3-8f6f-478b-9343-4fa4c7533fa6","","checkpoint-group","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c","","FALSE","FALSE","QA","B03D","Level 5","E38","Bathroom"
"3c15b97c-a5da-4ee7-bb9d-01a4363f3049","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:7d645cf9-adcd-4f5a-bf6c-6425f9e641de","","FALSE","FALSE","QA","B03D","Level 5","E38","Bathroom","Area floor level acceptable"
"8b5855f8-4d6b-414d-9385-86104a0f2f55","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:200da0ef-abf8-4163-9928-49deb188bc5e","","FALSE","FALSE","QA","B03D","Level 5","E38","Bathroom","Wiring on the floor completed (photos attached)"
"aa4bba91-4259-4b96-95d7-7005f34a19af","","checkpoint-status","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040","","FALSE","FALSE","QA","B03D","Level 5","E38","Bathroom","Self leveling coverage completed"
"e20ea364-06cf-4fd4-a60c-22a77e816382","","holdpoint","pass","zSYS - B03C QA:0922ed62-914a-462f-b540-7e5e0994443c:a586a5fa-bd2d-4d42-8ecf-36faea3c5040:ab8f45d2-7572-45c7-b7af-21c02fdc82c0","","FALSE","FALSE","QA","B03D","Level 5","E38","Bathroom","Raise Remedial/ Main Contractor Sign Off"
"80f00deb-7c55-49c6-ae98-d2afab640705","","checklist-flat","not-started","zSYS - Completion documents (old version)","checklist-flat","FALSE","FALSE","QA","B03D","Completion documents"
"53d930fb-5afc-483d-928e-215794bc7079","","checkpoint-status","not-started","zSYS - Completion documents (old version):a0ad8227-4168-41d5-a624-8fa3245f3efa","","FALSE","FALSE","QA","B03D","Completion documents","PS3, warranties, etc"
"49b57da3-6eb7-46b6-8ce3-5b12acd9f4e4","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA","B04A"
"acca7d14-adb7-51dc-864b-a4427a91cf9d","","checklist-flat","not-started","Pre-Commencment Checks","checklist-flat","FALSE","FALSE","QA","B04A","Pre-Commencment Checks"
"e327c670-0473-56aa-8e8c-a91deef4720a","","checkpoint-status","not-started","Pre-Commencment Checks:c736e430-89af-4e99-b01a-723611632716","","TRUE","TRUE","QA","B04A","Pre-Commencment Checks","Quality Management Plan Completed, Agreed & Attached"
"33631538-f154-549e-bcf3-d8e157b4715f","","checkpoint-status","not-started","Pre-Commencment Checks:8026b13f-04c9-4364-87dc-c2a44fb9fb20","","TRUE","TRUE","QA","B04A","Pre-Commencment Checks","Inspection & Test Plan Completed, Agreed & Attached"
"c56a6f56-d50f-5ad6-85c2-9ad5c2c3dba8","","checkpoint-status","not-started","Pre-Commencment Checks:ad5dbf73-26c8-4f04-8a06-85bbe02e97c8","","TRUE","TRUE","QA","B04A","Pre-Commencment Checks","Relevant Breakdown & Checklists Setup on Conqa & Reviewed by Main Contractor"
"619cf3fa-e152-52f5-929c-abab668b1346","","checkpoint-status","not-started","Pre-Commencment Checks:67ccbe8c-cf93-45eb-9c62-0d98360160c1","","TRUE","TRUE","QA","B04A","Pre-Commencment Checks","Conqa Setup & Project Team Trained & Given Access"
"d836db19-ad8b-51af-adc1-ec3195570c33","","checkpoint-status","not-started","Pre-Commencment Checks:9c599faf-77b5-4d62-9614-4a4bc3311fba","","TRUE","TRUE","QA","B04A","Pre-Commencment Checks","Review Access Granted to Main Contractor & Relevant Parties"
"9a71f573-27ff-54f9-bdb0-4bebe0005402","","checkpoint-status","not-started","Pre-Commencment Checks:ae3ee528-0ed1-4089-bc02-ef6316e75013","","TRUE","TRUE","QA","B04A","Pre-Commencment Checks","Matrix/insights Setup (if required)"
"f3e477a4-a7f9-4785-a5ff-5b1325d33432","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA","B04A","Level 1"
"3ad06c70-c14a-4b40-b7c0-594eb0c1c581","","folder-normal","pass","","step","TRUE","FALSE","QA","B04A","Level 1","A48"
"cae04c46-6fd1-5ad7-8205-65e199a3cab8","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04A","Level 1","A48","Bathroom"
"9ff72340-e1fe-502c-907e-cf1734fe8eb2","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04A","Level 1","A48","Bathroom","Area floor level acceptable"
"e4e4fe55-6d8f-56cd-b86c-29a6d62bff72","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04A","Level 1","A48","Bathroom","Wiring on the floor completed (photos attached)"
"f698bda1-e2de-5892-b798-f8c1e80166a2","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04A","Level 1","A48","Bathroom","Self leveling coverage completed"
"0f4181d5-79a4-5d17-916c-74e7ab905f2c","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04A","Level 1","A48","Bathroom","Raise Remedial/ Main Contractor Signoff"
"0cc4959a-b1e2-4247-8950-dc62501a8cda","","folder-normal","pass","","step","TRUE","FALSE","QA","B04A","Level 1","A49"
"3e8a9f19-6c78-5be5-bdfb-193131ffc5e5","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04A","Level 1","A49","Bathroom"
"a013e816-b698-5027-b8a8-ba39acd47028","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04A","Level 1","A49","Bathroom","Area floor level acceptable"
"b4d9d5f2-4721-5a81-9e10-e9111cf51b6a","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04A","Level 1","A49","Bathroom","Wiring on the floor completed (photos attached)"
"e9c01781-aa51-59b2-96f1-28828fc76f75","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04A","Level 1","A49","Bathroom","Self leveling coverage completed"
"2fab2a35-3936-5b82-bfd2-2288a7cbe721","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04A","Level 1","A49","Bathroom","Raise Remedial/ Main Contractor Signoff"
"8c40a734-1a99-4043-b19f-02d5e281a5dd","","folder-normal","pass","","step","TRUE","FALSE","QA","B04A","Level 1","A50"
"4abd3273-f926-5a49-b3bb-51ad97899204","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04A","Level 1","A50","Bathroom"
"c07ebe1e-bc4f-5cba-8fe7-98a6b3a89056","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04A","Level 1","A50","Bathroom","Area floor level acceptable"
"a1bd37d8-7a4a-5436-ad65-441ae1f4f331","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04A","Level 1","A50","Bathroom","Wiring on the floor completed (photos attached)"
"bd79cdc8-799b-52f2-9d15-efa21e319c1f","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04A","Level 1","A50","Bathroom","Self leveling coverage completed"
"4eeea1a0-5766-596b-bc17-50874a324d35","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04A","Level 1","A50","Bathroom","Raise Remedial/ Main Contractor Signoff"
"a86e3275-04f5-4590-9080-aff7a3a4600c","","folder-normal","pass","","step","TRUE","FALSE","QA","B04A","Level 1","A51"
"359f3c88-48c0-55fa-a526-71f364b2cc97","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04A","Level 1","A51","Bathroom"
"c014259e-18da-5000-a25f-c6de53447255","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04A","Level 1","A51","Bathroom","Area floor level acceptable"
"460cb1ed-8c32-56b9-a06a-4d48bc95e5d1","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04A","Level 1","A51","Bathroom","Wiring on the floor completed (photos attached)"
"1d4bba9a-5665-5edc-be0c-0e5f0599cbcb","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04A","Level 1","A51","Bathroom","Self leveling coverage completed"
"b18c1d1f-4d5d-5f69-82d4-a317b88615b1","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04A","Level 1","A51","Bathroom","Raise Remedial/ Main Contractor Signoff"
"f476beb4-2627-44c1-a5bf-56f02352ee27","","folder-normal","pass","","step","TRUE","FALSE","QA","B04A","Level 1","A52"
"2335adab-879c-5b42-b78b-199cd7a984a2","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04A","Level 1","A52","Bathroom"
"61dcf4fa-a169-5cfe-8d16-8de03b3a83ae","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04A","Level 1","A52","Bathroom","Area floor level acceptable"
"ea86cfe9-5319-5bfc-8332-3e6dfbd5fc4d","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04A","Level 1","A52","Bathroom","Wiring on the floor completed (photos attached)"
"df97e0e5-6390-5824-b802-f38a36df38f5","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1","","TRUE","TRUE","QA","B04A","Level 1","A52","Bathroom","Self leveling coverage completed"
"539f84a5-a358-5c6a-9720-1294bf30f6b5","","holdpoint","pass","zSYS - Underfloor Heating checklist (old version):56e97243-c2f9-401b-9b2c-ce1e6fad0dd1:42c566fd-30ae-4b20-a449-ff36d7441c6e","","TRUE","TRUE","QA","B04A","Level 1","A52","Bathroom","Raise Remedial/ Main Contractor Signoff"
"f8d9a451-2a61-5f65-a06d-85abacafcf1f","","checklist-flat","pass","zSYS - Underfloor Heating checklist (old version)","checklist-flat","FALSE","FALSE","QA","B04A","Level 1","A52","Ensuite"
"4c5a7631-5c39-5e51-a779-b0f100d17ed3","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):01df7ced-0771-42ce-838a-a58e7b4ebdd6","","TRUE","TRUE","QA","B04A","Level 1","A52","Ensuite","Area floor level acceptable"
"92138720-783f-5d86-b5b8-df2974334bed","","checkpoint-status","pass","zSYS - Underfloor Heating checklist (old version):3d99b422-b34e-41ab-8dd9-e4b44964b503","","TRUE","TRUE","QA","B04A","Level 1","A52","Ensuite","Wiring on the floor completed (photos attached)"
