"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"98be5657-2d65-4439-8aad-c693c9a0a16b","","folder-normal","","","step","TRUE","FALSE","IPL QA"
"d925928b-fe12-4b2e-9605-9a6484d0ac1c","","folder-normal","","","step","TRUE","FALSE","IPL QA","B01"
"b20999b5-8806-48e3-9093-a1e801bb1e0b","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix"
"d3ac50e7-cfc1-4ac1-9341-4519c1d50fc2","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement"
"dc7d26b2-453a-4dd6-bd28-c20e084876d8","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area A"
"5879b4d7-7610-4863-aecc-803546119e37","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Carpark"
"928cf2b3-ec35-4be1-ada5-f8faef3c6c1e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Swimming Pool"
"2e64948e-1e30-4d4f-b265-7189785520e7","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","SPA"
"69a14eda-647b-4f80-a5a8-ed9ea36a8b16","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Lobby"
"a222ad0b-a87a-4207-934d-ef1b6d89ad7d","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Lift 1"
"00ceb7cb-4fb0-46ff-82b2-8babe6664778","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Stairs"
"dcea2cb8-2934-4851-a601-0eb67a03815e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","WC"
"e5318dba-cef4-4455-bbbc-bda18dec5d71","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Resident workshop shed"
"a4afe3b8-e883-4e73-b85f-877037558b69","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area B"
"93c08065-2ad9-4443-8688-14d3b2744934","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area B","Car Park"
"3f8e632a-603f-42fc-8ea6-2fd50891c385","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area C"
"74061f28-04bb-41bb-bc93-4b709a2a48c0","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Car Park"
"dc97a12b-315c-478c-a772-a3b921f6be79","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Lobby"
"d703491d-959a-4683-99a3-f226bd454913","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Lift 2"
"279ec996-bf12-4e04-99e3-6dff964eb307","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area D"
"c5e2f842-6af6-48fb-a66d-21fc2e9f030e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area D","Car Park"
"c84dd06f-61cd-4c43-895e-8ba48840a373","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area E"
"64088e6e-a75c-4b29-8b9a-e7af75849b9d","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Car Park"
"26487cfe-1e6c-4912-8b19-80f2bfa2c247","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Lobby"
"7776eadf-4072-4712-892a-3d4468ceb67a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Lift 3"
"e28d3a68-f338-4712-ab28-f473bd2cd98b","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Gardener room"
"eb0f569d-62cf-47c1-a7d7-651db5970a09","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Maintenance"
"b1b9fa27-9730-4e5c-8a8a-56548c5054e6","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Staff room"
"3fee67a7-aecc-4f24-a013-6604495313a5","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level"
"fc25c70a-e2cb-4c29-9e05-9a95f34282af","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level","Area A"
"7f0fd5e3-a0af-47ff-b131-3494bca2567e","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level","Area A","Common Areas"
"ea9d5b97-7531-466c-b703-bdd6d1ba0c24","","checklist-sectioned","","8744a4dd1844ee631f6017c03a570e90b6c5d1f52829ccf456688b150d45285f","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area A","Residential Areas"
"a871431b-7a2a-4b79-90ad-4a6644631524","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area B"
"de70ff59-6fbc-43ed-b0a9-0c59751e0e16","","checklist-sectioned","","b5e8c14f3bc14fd5feb89321c4ff3b6a9f299c9e0773fb1c74600de39df5d9cf","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area B","Common Areas"
"16306999-87d0-40ae-859e-63a4ce281186","","checklist-sectioned","","c3ab6df4b4a22f498b7a27c60e55fe0f66e14691124811802999beea755dd1a8","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area B","Residential Areas"
"218e7aad-e2e8-447b-ae4d-db3eb239701d","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area C"
"be91f1d2-85a3-4bb7-9845-ffcaf7c4407a","","checklist-sectioned","","768dc8aece3bfa2409fc251fbad70880b4e823c50568542a98ca8ec9648cb7f0","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area C","Common Areas"
"60d3901e-6094-4c88-8662-0562dd17a764","","checklist-sectioned","","397891630fbf4adaac08f9384f85b33bcb894bb3ecbac929326c896f4698cb3f","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area C","Residential Areas"
"180d05f7-54be-4aed-bab9-b80ebffbc567","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area D"
"10b3f698-1e26-49d5-a660-68f421c45750","","checklist-sectioned","","69dc7a8d7b0414f6569a48197f60ef52e8043f226edf8ab4b814bd6d4011562e","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area D","Common Areas"
"131bb62d-c5d0-41a5-bd76-e8297993401f","","checklist-sectioned","","ccf22578333aa80b074d0ded7ec06ca3e6196e754f2e1a9452307aedb4b97f73","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area D","Residential Areas"
"ce343a7d-97ea-43fe-bee9-9f8ae3fea060","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area E"
"2cbbf170-8175-4df0-8556-134652cabc2a","","checklist-sectioned","","38f94028334e30f2dcb3464c7b7c144d4b871e8e4323542772e2d1dd887b3d1b","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area E","Common Areas"
"80bfbec5-fffc-4fde-8279-96b92bec9156","","checklist-sectioned","","652f348575ca913368872249f6850f0dbc4874f35e7fd63c52fb9045e3abf9ef","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area E","Service Areas"
"8cb4ca60-2d10-4f49-ad57-0f94c8e0f10e","","checklist-sectioned","","aba54a03178de2e16b5df1cdf330208cb62bf4e6f83db327f45225e90f8d0a33","checklist","TRUE","FALSE","IPL QA","B01","Aquatherm","Level 4","Area E","Residential Areas"
"69e2562c-35fd-41f2-af1e-02c3c7fdc2b5","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","Sub-Floor"
"065f757e-c335-48b0-bbb8-953d9abb58b6","","folder-normal","","","step","TRUE","FALSE","IPL QA","B01","Sub-Floor"," Staff room b1"
"1a8263bc-d969-4157-a51c-446ca633edf6","","checklist-sectioned","","Add Sub-Floor checks","checklist","FALSE","FALSE","IPL QA","B01","Sub-Floor"," Staff room b1","Sub-Floor QA"
"df7740e8-f058-4b2c-9406-fbb2e0633b40","","folder-normal","","","step","TRUE","FALSE","IPL QA","B01","Sub-Floor"," Stairwell zone  E"
"7af5cdf1-924d-4555-bdac-45eaf1e960bb","","checklist-sectioned","","Add Sub-Floor checks","checklist","FALSE","FALSE","IPL QA","B01","Sub-Floor"," Stairwell zone  E","Sub-Floor QA"
"85cac1eb-2e47-4bed-b5fe-74b77133c2f3","","folder-normal","","","step","TRUE","FALSE","IPL QA","B01","Sub-Floor"," Stairwell zone  D"
"89870715-440d-4b03-bab8-d2d9168dfbbf","","checklist-sectioned","","Add Sub-Floor checks","checklist","FALSE","FALSE","IPL QA","B01","Sub-Floor"," Stairwell zone  D","Sub-Floor QA"
"bc0fc3ce-6f46-4d54-b876-7764d2d58d41","","folder-normal","","","step","TRUE","FALSE","IPL QA","B01","Sub-Floor"," Entry ramp drain area d"
"2cf11bd6-665f-4b2d-8bbf-d042c4a850f0","","checklist-sectioned","","Add Sub-Floor checks","checklist","FALSE","FALSE","IPL QA","B01","Sub-Floor"," Entry ramp drain area d","Sub-Floor QA"
"c4a7202d-c232-44ef-abb0-9b3cfb17ce70","","folder-normal","","","step","TRUE","FALSE","IPL QA","B01","gas civils photos"
"bff76f97-79dd-4833-88b0-e95fa78aadcf","","checklist-flat","","Add Observation","checklist-flat","FALSE","FALSE","IPL QA","B01","gas civils photos","Observation Details - photos gas civils"
"3a9c1d92-51f4-473c-91c5-e9b15b86d42e","","folder-normal","","","step","TRUE","FALSE","IPL QA","B02"
"c1495339-83b9-4ee4-ae50-326534cd4bff","","checklist-flat","","aa3cab0d08c430f2732b1bb7068ac61d6a3320817cce1ad6ab22a8ecea9e966f","checklist-flat","FALSE","FALSE","IPL QA","B02","Pre Commencement Checks"
"3bc08573-5f3c-4ef9-960b-151a58730e5b","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5"
"a3404ec0-d5f7-4a0b-9a15-68ed696ae00d","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix"
"ca9f2ded-19e5-4c16-b379-751f8adac170","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level"
"6e82f43c-facb-4e27-8864-a298bf89d998","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","Carpark"
"9ab369a5-87e4-4d63-b0c0-54d92dbbf13a","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","Lobby"
"5fb25394-8c68-4e4d-906d-60233d80ebc7","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","Corridor"
"e2913ce7-9f2f-4944-b147-adc1c556d3b0","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","G15"
"9c82d68f-f095-439a-97f2-0750eb7bd428","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","G16"
"67bfb188-cdf6-429f-ac6d-3912d90928e5","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","G17"
"89cb63a2-17ed-4929-8a1d-a1370e9a0508","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","G18"
"8acaefdd-c718-4a43-bbe7-5a0754e60f16","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","G19"
"9cad8826-0ffc-4b46-a927-4f8391c16616","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","G20"
"f294686c-3876-42be-9ea5-97778037dc94","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","G21"
"273212a7-409e-4215-8377-bf6b603f80c8","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Ground Level","G22"
"c32ca41a-c48c-4f0f-b31b-d509d3bbd172","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1"
"cdaebc61-3ef7-41e9-aa36-1c4a92ec38c6","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","Lobby"
"ef0808cd-a266-41bf-9023-5fbe7d0b3a9c","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","Corridor"
"ba868aee-054a-4b42-a0d4-61142a4a841c","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 115"
"dab36add-3fe5-4116-b12b-d82640a541b2","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 116"
"281c67ee-1e62-4b04-ad96-d68626921db3","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 117"
"1c1b99e0-9fce-4ccf-bb26-e3326f9e8633","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 118"
"0e3b17b9-5717-4540-ac83-e88ffa7b547a","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 119"
"94f8a880-499f-45b1-9627-b5f0153d90c1","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 120"
"3feee7da-502c-4e82-98ae-9046ab63f419","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 121"
"54925619-a2b4-43e5-ada7-a4730b99ba0f","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 122"
"1c62cf20-a8b2-4cff-b44e-bca61441e2f6","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 123"
"17f14b86-7a70-486f-bc00-5c3291344ec1","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 124"
"5927ae7e-a9e6-4c05-a453-1749a5608331","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 125"
"cea3b753-2957-4aa0-8553-f3cab1729bbf","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 126"
"f675265b-ae4f-4554-adf5-e3261482e63a","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 127"
"29629bdb-1b05-4125-8090-8893d0409a2b","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Level 1","A 128"
"ebe21d79-5348-4a9b-8296-5dd0f7ff5085","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Lift 1"
"efb25cdc-abcf-4444-9b12-850ec91a3a81","","checklist-sectioned","","dfdd71c5becdbd8315b65037d706297a142255a98ff114cb13a5e0f82bb96b1a","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","First Fix","Stairs 1"
"0f0da529-6d3d-4d5d-b012-fda0572ad5f8","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix"
"2b165af6-ea6e-4638-8d66-f30385aec8f5","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level"
"43b59d7f-47b5-4648-86e5-211781934ff7","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","Carpark"
"c6976bbf-6da8-4b5a-aaa3-df115d44993d","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","Lobby"
"77a23265-12e0-4c5a-bfe5-078d2705f563","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","Corridor"
"cf42f11a-f907-44bb-bea9-22ca4f2fe89d","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","G15"
"4e84ac68-0a60-4c58-87ae-8ecb21337a5a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","G16"
"162970d4-611b-4b0f-9215-61c69fe1ed13","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","G17"
"dff0811b-91f4-41f5-a468-18872dcab7e8","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","G18"
"c06a3a37-6339-4f81-8076-ea84e0d60cc1","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","G19"
"1369856b-7e00-40fe-931f-ad87575988f2","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","G20"
"74aad218-9709-44f7-a12b-8dc335494985","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","G21"
"ad2a17e3-6008-44ec-9b13-9d0e0abcf026","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Ground Level","G22"
"0317c861-9dd5-4905-ad95-579762330d14","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1"
"349c8fa8-fb7c-4171-8323-702c24bb128a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 115"
"139287ea-3010-4ec2-8253-a3f72e563fea","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 116"
"d548dcbc-5b08-465c-ae30-5645abb7fbb9","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 117"
"b0db2f55-fff1-462c-8815-3d567ad66ce6","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 118"
"b210f1bd-8843-4b9f-b555-0930ee24d043","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 119"
"818a3db6-5a74-4014-b68a-5ba990d1a580","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 120"
"47c6afbe-fc23-4c63-a24c-b29b531ccea6","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 121"
"05c93cab-f1d3-4dfb-9e4c-ed7cc813024a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 122"
"5f9b17e1-6e6d-4f82-9df4-34a3e0a2900a","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 123"
"36896cf5-4a6b-4adf-a2bf-8f79abcd9c02","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 124"
"fd17bfeb-af88-41cc-8c3d-ee721f1e764e","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 125"
"83fe62f7-53f9-4510-8547-2c63b3cc0b44","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 126"
"4c4de2d9-71a3-46f1-951e-5f623154746b","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 127"
"9843d52c-2d18-4f3d-ac99-d01b8d0a6d96","","checklist-sectioned","","Add Second Fix Checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Second Fix","Level 1","A 128"
"67d2e0da-b81b-49d2-a3b9-9a723f42a434","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Aquatherm"
"eb7ca109-6a53-4282-b7e9-1cb2d5230a7a","","checklist-sectioned","","c4c75eba3f30eceeb337cd7c9a4a51cf754efd7dd032fdd739f1bd2da427b926","checklist","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Aquatherm","Ground Level"
"32d891b0-591d-47bb-ba9a-aedd33e9012b","","checklist-sectioned","","cbc5b815af4ff22c8cbf745d7a6e38f569e64bb8b862a837029647a7eff7f1e1","checklist","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5","Aquatherm","Level 1"
"1d2cfa99-9c7f-4b5d-a866-a7f526a5baed","","folder-normal","","","step","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5"," Sub Floor"
"0f09e51b-f759-4836-8e47-47729dc472d6","","folder-normal","","","step","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5"," Sub Floor"," Ground Level"
"2ded5752-c1c0-46e7-902e-91a910b92ff0","","folder-normal","","","step","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5"," Sub Floor"," Ground Level"," Rubbish room"
"71cd128b-f085-48e2-a560-529f52636ccf","","checklist-sectioned","","Add Sub-Floor checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5"," Sub Floor"," Ground Level"," Rubbish room","Sub-Floor QA"
"d28bc47a-2f53-48ad-bfe4-ed1caaff9dfd","","folder-normal","","","step","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5"," Sub Floor"," Ground Level"," G15 & G16"
"ff345374-f4cd-44e1-973d-b8e3eeb7eeff","","checklist-sectioned","","Add Sub-Floor checks","checklist","FALSE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5"," Sub Floor"," Ground Level"," G15 & G16","Sub-Floor QA"
"cc44dae0-dadf-4667-9208-eb9ba734a59d","","folder-normal","","","step","TRUE","FALSE","IPL QA","B02","Finger 1: Grids A - N & 1 - 6.5"," Sub Floor"," Ground Level"," G17 & G18"
