"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"d516bb46-7961-4cc9-ac3e-ffaf4b3af258","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA / ITP's"
"842e5247-fc12-4ca3-b17e-193ac9a094b7","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA / ITP's","Roofing"
"15aabfc0-5267-48d1-8b60-4568564fc36e","","folder-normal","not-started","","step","TRUE","FALSE","QA / ITP's","Roofing","Roof Fascia Capping Aluminium"
"eac1ac88-fc42-48d6-8147-656d96bbf7c2","","folder-normal","not-started","","step","TRUE","FALSE","QA / ITP's","Roofing","Roof Fascia Capping Aluminium","Soffit Cladding"
"4408716e-53c9-4964-886f-6d42ad07c556","","checklist-sectioned","not-started","Soffit Cladding checklist","checklist","FALSE","FALSE","QA / ITP's","Roofing","Roof Fascia Capping Aluminium","Soffit Cladding","Soffit Cladding"
"320a1458-7e2a-5ac3-986c-39a9efe2efeb","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Roofing","Roof Fascia Capping Aluminium","Soffit Cladding","Soffit Cladding","Material Inspection"
"f2f62cca-00a9-5e04-82c0-dec2f52fedd8","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Section F - Wall","Dridesign","Signoffs","Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation"
"ae8f1644-fe13-5002-870f-d4faa82aea91","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Section F - Wall","Dridesign","Signoffs","Inspected and accepted by Authorized Representative"
"b5b91a5c-d9f4-5689-a6b2-4300989ecfc9","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Section F - Wall","Dridesign","Signoffs","Reinspection requested by Subcontractor"
"bafdd8f4-1370-5fac-9145-f091230db4a7","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Section F - Wall","Dridesign","Signoffs","Non-Conforming Items to be Rectified"
"d300c0cf-d605-5051-bfcd-088fb1a19af8","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Section F - Wall","Dridesign","Signoffs","Follow up work satisfactorily"
"734845b6-3233-55df-8a20-c19033903cff","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Section F - Wall","Dridesign","Signoffs","All items have been completed and demonstrated satisfactorily"
"14539acc-d9b1-40c6-9296-b252b7dedc2a","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA / ITP's","Dridesign","Zone 3","South -Wall"
"d1b4c6e6-d186-4cdc-84cc-a36dd505d7bf","","checklist-sectioned","work-in-progress","Dridesign - Zone 3 - South - Wall Dridesign Installation checklist","checklist","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign"
"0954c690-c3bd-5f5c-be8e-6de1ef6124ac","","checkpoint-group","work-in-progress","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Material Inspection"
"282ca6a1-a8e5-5524-a674-38033313fd44","","checkpoint-status","pass","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Material Inspection","Dri Design Panels - Aluminium panels"
"ae061578-37e6-5f4d-a277-1f2c54fe2be7","","checkpoint-status","not-applicable","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Material Inspection","Dri Design Panels - Aluminium panels - 80m2 only perforated to bleacher area"
"e49f4bb6-ba46-5650-b98f-2139520aad59","","checkpoint-status","pass","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Material Inspection","Wall Cladding - Dridesign J extrusion & PVC tape"
"da3eebc1-4d2d-5297-bb99-ecdb096d62ec","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Material Inspection","Metal Wall Cladding - Custom On Site Panel"
"5a44a57d-d8c0-530c-a93d-ef3d11da720b","","checkpoint-status","pass","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Material Inspection","PVC Tape to the rear of the Cassette Top Flanges"
"9f072c37-3ccd-5f46-a124-637fbfe9251d","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Installation"
"dc27f3ae-6b60-56aa-a5a2-d88ace927e60","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Installation","Aluminium - Wall Trim to Horizontal fins - small face"
"ecfd3a19-4a26-5630-b9de-a348bfec3322","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Installation","Aluminium - Small face extrusion"
"4e16a097-071a-5718-a4a0-8a790dc3741e","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Installation","Aluminium - Wall Trim - 400mm"
"a5e1861b-933d-520d-bf86-641f851fa108","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Installation","Aluminium - Window Trim - 400mm"
"1c733e5e-0d17-5997-9ae5-d98dde16aeaa","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Installation","Aluminium - Foot Flashing - stepped to stairs"
"a8b6e0c5-d0b7-518f-8f34-037e136c2313","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Installation","Wall Penetration - Overflow slots through facade"
"c8756e67-694c-5761-afba-838bc01d2cab","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Installation","Area clean and free of debris"
"6b6c1d17-b2f1-594a-8596-32858ff5c1b5","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Installation","Materials in good condition"
"6a82687a-dfc2-56fd-a364-8a8442a041d3","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Signoffs"
"18688009-82b4-5c42-97d0-6b700e21b569","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Signoffs","Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation"
"ce466498-6259-5ea4-87b9-e4354236c780","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Signoffs","Inspected and accepted by Authorized Representative"
"de683055-4cf3-5a53-b84a-69ae74265b77","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Signoffs","Reinspection requested by Subcontractor"
"2a1185db-3bc6-5643-b6c5-f6ad108828dc","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Signoffs","Non-Conforming Items to be Rectified"
"21c06ddd-92eb-5e48-901b-fdb70a094e3f","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Signoffs","Follow up work satisfactorily"
"4cdca4b0-4a17-5c8c-b39e-f8fa9c12b9c7","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","South -Wall","Dridesign","Signoffs","All items have been completed and demonstrated satisfactorily"
"b29908b3-8bec-440a-a279-c54ed1f65c6e","","folder-normal","not-started","","step","TRUE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall"
"e5d4193c-f20a-4c92-b199-8f1079d69c36","","checklist-sectioned","not-started","Dridesign - Zone 3 - Terrace 1 - Wall Dridesign Installation checklist","checklist","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign"
"ed428d61-2766-57a5-82c7-2bb59d6182ef","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Material Inspection"
"34247021-fce0-5042-a4db-afc956293898","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Material Inspection","Dri Design Panels - Aluminium panels - MC03"
"ea952b08-c4d9-5a37-87bd-839f8ac6f276","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Material Inspection","Dri Design Panels - Aluminium panels - MC01"
"2fcfafe7-3d15-5679-a569-ecb56ecc943a","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Material Inspection","Wall Cladding - Dridesign J extrusion & PVC tape"
"ca233160-652a-522b-9c62-a567c7cf3d57","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Material Inspection","Metal Wall Cladding - Custom On Site Panel"
"334ab0db-8213-5011-a418-43398db21439","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Material Inspection","PVC Tape to the rear of the Cassette Top Flanges"
"75f6018c-7c2b-5e41-9887-09db1b65788d","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Installation"
"4c379d12-5494-5c2d-bceb-6d7132257652","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Installation","Aluminium - Small face extrusion"
"db309d75-016d-56ea-838a-eb35dff8bd8a","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Installation","Aluminium - Wall Trim - 400mm"
"f33b7937-169e-54be-8446-63476697f4e9","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Installation","Aluminium - Window Trim - 400mm"
"1acc4212-7c00-56c5-8c57-0efd69e09370","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Installation","Aluminium - Foot Flashing - stepped to stairs"
"f9841d97-b5ee-54b0-8f42-38371c1b6154","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Installation","Wall Penetration - Overflow slots through facade"
"9f21c0c7-8218-5d7b-943e-8fbb347d3dcf","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Installation","Area clean and free of debris"
"f2da9f0c-a59b-599f-800d-51928cc58a07","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Installation","Materials in good condition"
"f35a2b00-9c52-51a3-917c-8e243632bdfa","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Signoffs"
"d187f642-5cb0-5e3d-a927-325b0341c8ae","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Signoffs","Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation"
"befbb783-7e11-5eec-bb91-926da3ac53d0","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Signoffs","Inspected and accepted by Authorized Representative"
"1267073d-e8f6-5b14-90f1-63cce0398022","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Signoffs","Reinspection requested by Subcontractor"
"54b10efb-26e0-5733-8b82-6957589a3bfb","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Signoffs","Non-Conforming Items to be Rectified"
"3c3207f7-dc73-5a21-ba6a-382b1fdd34cc","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Signoffs","Follow up work satisfactorily"
"a9bcf997-ecd8-590d-8647-82dde048726c","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 1 - Wall","Dridesign","Signoffs","All items have been completed and demonstrated satisfactorily"
"dc734de2-9a9f-4a1d-b2f5-58c342a1a77a","","folder-normal","not-started","","step","TRUE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit"
"f36eb172-33ee-4df9-a0af-f5a8d225dbcc","","checklist-sectioned","not-started","Dridesign - Zone 3 - Terrace 2 - Soffit Dridesign Installation checklist","checklist","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign"
"202b9eda-609b-520f-bf8d-854adb4443f3","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Material Inspection"
"8bf25776-2d22-5e09-99c4-9320e15140f0","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Material Inspection","Dri Design Panels - Aluminium panels"
"40e6f00e-eb3f-5ed1-a925-6feb39b1ff70","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Material Inspection","Wall Cladding - Dridesign J extrusion & PVC tape"
"5f02a242-5266-5f6d-96dc-e9713c1265df","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Material Inspection","Metal Wall Cladding - Custom On Site Panel"
"957a6bf6-8c6b-53cf-aaab-9b1377c40fec","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Material Inspection","J extrusion & tape"
"6d0f4e76-8af1-535f-9c5e-9606972b0cbf","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Material Inspection","PVC Tape to the rear of the Cassette Top Flanges"
"4c2f0e97-5220-54d3-b3a2-8099b4b5967e","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Installation"
"58007d96-a8ed-543c-a9d8-5107fdc8930e","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Installation","0.70mm Aluminium - Soffit Trim 200mm"
"9be5701e-4e0a-5b97-b597-2afda7427f83","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Installation","Soffit Cladding - Custom on site panel cutting/raking"
"ab87d81a-9b60-5013-9738-9ea3480e02d4","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Installation","Area clean and free of debris"
"c8a1a652-ff7b-5980-8ec1-9be8cddabf76","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Installation","Materials in good condition"
"fb164611-1830-527d-b3c4-e772330ca2c1","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Signoffs"
"52b61ce9-4945-556b-b737-902fe474030c","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Signoffs","Inspected and accepted by S&H authorised representative as complying with relevant Australian Standard and legislation"
"2019d50f-5fce-5994-aebc-3a06c9d27387","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Signoffs","Inspected and accepted by Authorized Representative"
"f0490af3-fa2c-5b57-9716-9b525445ed79","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Signoffs","Reinspection requested by Subcontractor"
"9d239286-2857-5e47-bdef-7f3fc643039d","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Signoffs","Non-Conforming Items to be Rectified"
"72583114-ad4a-56c9-b563-e189b8785508","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Signoffs","Follow up work satisfactorily"
"d7742d4e-28d9-5141-abbc-db008ecb34f4","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Soffit","Dridesign","Signoffs","All items have been completed and demonstrated satisfactorily"
"0f80cf8f-e117-41c4-a6c8-64de8940b51d","","folder-normal","not-started","","step","TRUE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall"
"06548f9a-f83a-4814-8c1d-d487b73ffb59","","checklist-sectioned","not-started","Dridesign - Zone 3 - Terrace 2 - Wall Dridesign Installation checklist","checklist","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign"
"21cef066-2194-5c34-95a7-bdb0665fd342","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign","Material Inspection"
"997bf78e-68b5-52dc-99d0-b8e691e73b0e","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign","Material Inspection","Dri Design Panels - Aluminium panels - MC03"
"001d0229-5e45-50c8-9f31-bab93f554297","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign","Material Inspection","Dri Design Panels - Aluminium panels - MC01"
"345d8269-8927-5627-a251-b7ff3c89b6e9","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign","Material Inspection","Wall Cladding - Dridesign J extrusion & PVC tape"
"9d41c968-6015-5c11-9c96-b9e2a94ee199","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign","Material Inspection","Metal Wall Cladding - Custom On Site Panel"
"5e84a2c7-ca8e-5fae-9d8e-700f4eecaa00","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign","Material Inspection","J extrusion & tape"
"a3d1adcd-e371-5bfc-b290-a234681ef557","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign","Material Inspection","PVC Tape to the rear of the Cassette Top Flanges"
"19b07184-cabd-52d5-a48c-52742f0c74ae","","checkpoint-group","not-started","","","FALSE","FALSE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign","Installation"
"0752fb69-70bf-5ca0-adef-d1385bf76f82","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign","Installation","Aluminium - Small face extrusion"
"67578e78-ea4d-539d-ba79-249ba8240286","","checkpoint-status","not-started","","","TRUE","TRUE","QA / ITP's","Dridesign","Zone 3","Terrace 2 - Wall","Dridesign","Installation","Aluminium - Wall Trim - 400mm"
