"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6ee8c941-4a57-46c3-9e40-002d25c68b5c","","folder-normal","not-started","","step","TRUE","FALSE","External"
"274ab599-a046-408a-b88c-37d708f5d3a2","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 3"
"af9e3deb-1cdd-4527-8e90-482bd0c34901","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 3","L1"
"3f356c12-ba65-4dfd-a09e-7c4c954232b7","","checklist-flat","not-started","Seismic Suite (Without Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L1","Type:C1.1"
"61066e24-22a0-506e-9978-745fedcdc935","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L6","Type:H3","Air seal as per shop drawing"
"d9b279ae-ae1f-597b-9def-2136c3c58fb5","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L6","Type:H3","Report if any damage on factroy glazed glass"
"063be281-5b8c-588e-bb1b-1990cd851e21","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L6","Type:H3","Trade Clean"
"2f0da8d7-123d-5873-b670-9ae55cf9f1c8","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L6","Type:H3","Wights - Sign Off"
"0c265c1c-d470-4d6c-8f19-55f4af4b760f","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L6","Type:3.12"
"b3e03050-69b7-52d7-aede-691076bdee9a","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"c88f7065-583e-5ba9-91fe-fd074abe8956","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Setout/Grids/Datum Lines"
"a5983b8e-94b2-5d0d-9edd-c0031636dafd","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Head/jamb flashing installed as per shop drawing"
"9e435336-82ac-5b11-a479-7177d75f2c6c","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"2c7d35f9-c4a0-5e99-b314-a9bf5ffe914f","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Splicers & Soakers Sealed"
"da49c04a-b58f-59c3-9470-643cce792bb3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Panel Fitted & Locked Off"
"68ef2240-d911-58e9-9efd-238297834974","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Feature screen installed & Lock off, provide photos for the lock-off screws"
"dbcebb29-f106-55c4-9f43-fdaa82e71668","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L6","Type:3.12","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"feab33ef-d507-529c-99a9-5b624fa2c0ac","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Air seal as per shop drawing"
"4b24980f-6847-53c3-adef-ef4cd7e4aaa9","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Report if any damage on factroy glazed glass"
"b7d3d0b1-69c4-540a-ad76-964b44a448c6","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Trade Clean"
"90d5f8b4-499a-570e-96a9-8e48044a55b8","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L6","Type:3.12","Wights - Sign Off"
"baf109ee-9c11-4e85-841a-b6a99720792c","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L6","Type:6.11"
"23e56810-3819-53fd-bac8-bedf92f71421","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"e4bfd5e0-c232-5007-aa19-8437ef84843d","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Setout/Grids/Datum Lines"
"c269383c-5459-522b-b748-e1b6ef581dcc","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Head/jamb flashing installed as per shop drawing"
"efda0809-69b3-51cb-88eb-b862afa5dd48","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"e438870b-b907-521f-bdb5-69e009cb042a","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Splicers & Soakers Sealed"
"ed050b97-8f88-5b7a-9107-f04e68e718f2","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Panel Fitted & Locked Off"
"783047a2-afd9-50c2-94fd-c21913a6a59d","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Feature screen installed & Lock off, provide photos for the lock-off screws"
"30f26e55-f46d-5f3f-af3f-cf7ebceb906f","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L6","Type:6.11","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"9921ba10-f29e-51cd-b05d-7d12717697ba","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Air seal as per shop drawing"
"ecee068c-a60c-5f16-8c74-14abfee80149","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Report if any damage on factroy glazed glass"
"773b0b13-c517-5dcb-b883-f1849c439205","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Trade Clean"
"8a47d857-c03c-559a-bad5-a0f847299e16","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L6","Type:6.11","Wights - Sign Off"
"be648c37-a4a1-4635-90ee-cd7953b84d27","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 3","L7"
"5ab11eb8-f49d-4544-8a9f-2f056674ad01","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L7","Type:7.1"
"53ac5ab8-9fa8-513f-8d69-eacda4e77594","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"8d181afe-3690-5bd6-bf85-1df75b5fe469","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Setout/Grids/Datum Lines"
"58feea77-fb98-566a-9d50-1625ab1d8538","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Head/jamb flashing installed as per shop drawing"
"ed9c6872-34d2-5737-a97f-b989395721eb","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"2a5cf8d4-c70c-5ab6-9358-44ba6d96326a","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Splicers & Soakers Sealed"
"e85fbb07-5554-5e7a-84e0-175e0550baa0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Panel Fitted & Locked Off"
"89a835a4-03e6-52b4-aeff-cd74e77d78e7","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Feature screen installed & Lock off, provide photos for the lock-off screws"
"671349e4-7640-58f6-91d9-202988271448","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L7","Type:7.1","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"981dd0bf-132b-5149-8b7a-4d5a8ed4e93e","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Air seal as per shop drawing"
"d1dc22d1-ba2b-5968-a4ce-ccea123b79fd","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Report if any damage on factroy glazed glass"
"1233f1fa-2e9c-5519-bec6-31a400f4f221","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Trade Clean"
"a4d6f822-5df8-587e-90b2-7dd5d47f4646","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L7","Type:7.1","Wights - Sign Off"
"29beff33-579e-45c7-8a34-7dadbc2e382d","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L7","Type:709.1"
"5ba5a953-2a14-5fa7-850f-3463b5b7f24c","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"e62c046b-37d2-5872-ae59-0afd412ac4b7","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Setout/Grids/Datum Lines"
"a916fe0b-1cd7-5446-9381-bbea5a07d4a0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Head/jamb flashing installed as per shop drawing"
"72524e22-c528-5bff-8fe6-109620027afa","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"f6112850-1639-5646-957b-38bd192c81e0","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Splicers & Soakers Sealed"
"403dd1ed-7a64-53ec-8716-c02ec61b78d7","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Panel Fitted & Locked Off"
"b1e3fc93-206c-575b-a722-1a8339bb5971","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Feature screen installed & Lock off, provide photos for the lock-off screws"
"6828ce48-62cb-59e4-9913-8e027685fac2","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L7","Type:709.1","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"8ea0cca0-4f09-59cd-b155-d42bd2882fc2","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Air seal as per shop drawing"
"3f97bc30-1c04-53cc-ba1b-f868420b2a8b","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Report if any damage on factroy glazed glass"
"76d14477-959d-5654-b327-144fb21f6fb5","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Trade Clean"
"35aa13d2-c12b-5925-84df-e3367ebdaf96","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L7","Type:709.1","Wights - Sign Off"
"1c67261f-3e1a-4e81-a505-283bd925ea86","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L7","Type:7.17"
"67b1ff57-0f78-5f12-b8b5-820b85d0f520","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"f85a6756-25f4-583e-a03d-ae45b23fc840","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Setout/Grids/Datum Lines"
"68bb9fc6-8ee5-53d7-9c87-ee7ab8631cea","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Head/jamb flashing installed as per shop drawing"
"c4fb6b31-6f44-558d-8718-5a03d5fef192","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"ca6cb76e-2d7f-5ccd-9841-66fa5a1192d1","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Splicers & Soakers Sealed"
"24fabd53-c794-5e30-9068-72aa67f5a20f","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Panel Fitted & Locked Off"
"17ec31f8-2bde-5a07-a33f-21cc98c28286","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Feature screen installed & Lock off, provide photos for the lock-off screws"
"c8c95905-70ec-504f-942a-499171764ab4","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L7","Type:7.17","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"12c1bb0a-faab-526b-b008-1fa2c98a65af","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Air seal as per shop drawing"
"85ffde4e-c680-5212-ba7a-a5ed2313b5aa","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Report if any damage on factroy glazed glass"
"4c6ed8bd-14a6-5cc5-a905-2a9755452da8","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Trade Clean"
"d81afd25-7a14-5ae4-847a-423505c5f94d","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L7","Type:7.17","Wights - Sign Off"
"74d0b7df-cd8a-401b-b5bc-a77eda9ebe9d","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L7","Type:3.13b"
"9fe9c79a-d35d-5b42-8770-9bd869079e47","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L7","Type:3.13b","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"a9a2e6b3-a443-581b-9a52-a9aea8eff1c2","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L7","Type:3.13b","Setout/Grids/Datum Lines"
"fdea8af9-b049-5b93-b61f-4888af12daa5","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L7","Type:3.13b","Head/jamb flashing installed as per shop drawing"
