"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"181b8919-19aa-4e2c-87e8-9332abe1a4e2","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"02072b7f-b057-51f1-9051-2c4e1238f55e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1"
"78108b51-5698-554f-81f4-904582daafe7","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1","Earthworks"
"ba7e9415-dda6-54d5-9ed3-18b9e51e704b","","checklist-flat","pass","QA - Detailed Excavation -","checklist-flat","FALSE","FALSE","Site QA","Lot 1","Earthworks","Detailed Excavation"
"82a3aa81-8a8d-5708-8fdc-b5f559b70ae6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Services Located"
"994fbd60-3bf3-5b2b-80bb-40ce86f21349","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Location accurate"
"214f7057-04e0-5f3b-b93c-83bbe3688e35","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Topsoil stripped completely"
"4cd86227-df7e-5c9f-8c63-3c866edadf7e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"7de0d35b-e368-58d0-bfaa-10f004f2a48b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"e1b202b1-d0f7-58f3-86e8-258d47d42e2c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"869be14f-c022-5d6f-8069-a3eadc69e020","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"17b284cb-d3f2-5cac-8069-5f087ca7b7b1","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1","Stormwater"
"db890b43-3931-5358-8194-842c99749de5","","checklist-sectioned","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1"
"f293b2ef-a930-5ba4-be69-63184691052e","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"2d31bc2d-6f76-57d6-912c-8dd5d6a5d604","","checklist-flat","pass","QA - Cap existing connection","checklist-flat","FALSE","FALSE","Site QA","Lot 8","Stormwater","Cap existing connection"
"4c33eb1e-e6bb-5228-8e63-25bfc933ad6c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Stormwater","Cap existing connection","Photo and location of capped connection"
"383d642c-4a63-5d83-ba3b-861d8f3a8834","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 8","Sewer"
"f197c08c-c1fc-56a5-8c05-48c73662d41a","","checklist-sectioned","pass","9a2a9405598fb4c1164f518114d976e703ca2b2a9f4d972c544b81627b120834","checklist","FALSE","FALSE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1"
"4534fb8c-ae40-593a-bdc7-972ff156b3ec","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install"
"dfe88487-4fc8-5a25-bb4f-596537125c59","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Latest consented drawings"
"e4d6eabf-4d04-57af-8ffd-030335c14a4d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Setout an manhole sizing checked"
"93198e96-7dd8-53be-9b59-84baf0f94beb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Services Located and before you dig plans checked"
"6e979ecf-d542-582e-b629-14159cc269ed","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level. "
"7a592ddc-0d82-5a65-af8a-1dbd0d6a77d0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Benching/shield required if >1.5m"
"7c7d1c2a-d9cd-51af-b569-29731e6d2b2c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Ground conditions checked & acceptable"
"3df4dff3-678f-55ee-9563-4022c34d7c6b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"e986d812-ef21-5a78-b5cc-7c05604443fc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"55b6403f-2f47-5c50-bb88-55faa213e7c0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"89d3522c-e558-5203-9d9a-662102bf90eb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Inside of starters epoxyed all the way around"
"7886bd37-755a-5094-b0c4-e855b47e94df","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
"7df7e7fd-6d75-5e15-8cec-642ec8dafbfe","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Concrete Lid Installed, Correct orientation and sealed"
"9916b728-e82a-52cc-b376-aa9688a056b8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Cast Iron Lid Raised and Installed at 90 degrees to steps"
"345c6916-cb61-55b6-b587-df2e85b241dd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Epoxy completed inside lid and "
"467df18b-abba-5412-bb93-e6004a0d14ff","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Stormwater lids to be spray painted blue"
"6ed635d1-8fa4-571f-8db9-739482cae49e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Sewer manhole safety grille installed"
"14559d84-5ee8-5d3f-aaa5-e6db39b8a0dc","","checklist-sectioned","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap"
"2ef79e3f-8162-58e8-b54e-1c5dcf034c45","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying"
"2a968bfd-3582-56a3-9dd9-f8defba49c46","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Latest consented drawings"
"ec60ebbf-711d-57c7-a8a5-55d4bcd93c13","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Setout completed checked and accurate"
"94498ad3-d28c-5bcf-93d8-27969de275e7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Services Located and before you dig plans checked"
"1a124392-a1fd-5487-b197-744a271387fd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","All junctions marked out and run through with operator"
"ddff0def-10d9-5a52-84de-085681576e8d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"39851746-1454-5a8a-832c-9cb15209a831","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser checked for line with string line"
"0a389ec4-3728-58a4-b6b3-73da89f6b168","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Correct trench width for pipe size"
"3724768a-a280-5dad-a448-323f932a4748","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"6e0cbed4-56b5-51cd-b93f-2a96259a24b7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"fcebaa16-3d2f-54dd-9b24-e0a2705c6632","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Ground Conditions Checked & Acceptable"
"d66c9482-5886-5866-9f98-6ebcf5d588f4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","General photos during pipe laying"
"e2fef52a-fe3f-5766-8da4-419abf6d4e77","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Pipe Laying Completed"
"5acd8595-165a-538b-8262-1e72f9f7ba39","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","CCTV Completed"
"939e90e7-3aa1-5d82-9bb5-baa89a96e748","","checklist-flat","pass","QA - Cap existing connection","checklist-flat","FALSE","FALSE","Site QA","Lot 8","Sewer","Cap existing connection"
"4db0d23f-c964-5801-aa8d-ace39c36350b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Cap existing connection","Photo and location of capped connection"
"42e9ea0b-2110-5d51-ad72-c2795951adec","","checklist-sectioned","pass","ef854b36b6e5661ec609c6d6755f0083cc015ca0e86b3c519473d3be3d529332","checklist","FALSE","FALSE","Site QA","Lot 8","Sewer","Sewer Junction Lot 1"
"e9a59288-e9c1-5391-83e4-19d64819a759","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 8","Sewer","Sewer Junction Lot 1","Sewer Junction "
"8014f7fe-18f9-5a43-8efd-c1c48d8be0d7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Sewer Junction Lot 1","Sewer Junction ","Correct Junction SN16 Y Junction or SN16 Z Junction"
"23731540-08db-5f66-b977-0ed904c1d45e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Sewer Junction Lot 1","Sewer Junction ","Target Checked on Junction"
"4accf8c5-e05e-5c2e-9d80-9a64922274cf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Sewer Junction Lot 1","Sewer Junction ","Fall Checked with level"
"02f5a51e-affd-5549-965c-08d1ddcaa4ed","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Sewer Junction Lot 1","Sewer Junction ","Angle of Junction between 30 and 60 degrees (Photo Required)"
"2bdf441e-97d9-5e57-8897-f1cbb6d742fc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Sewer Junction Lot 1","Sewer Junction ","Junction Pegged and Sprayed Red"
"4dcf6ec3-f654-54fd-92c0-c107c2cb86bf","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 8","Sewer","Sewer Junction Lot 1","Sewer Junction ","Inspection straight if connecting to private drainage (Photo Required)"
"f2074b1e-54ca-5073-a47f-1a73452a0baf","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 8","Concrete Works"
"e4865200-ef69-570e-b75a-6e184e053684","","checklist-sectioned","pass","8143e3700031839cf5fcd4ddf2cdc8d4e90cb297fd01f86922aeffa8ba9303d8","checklist","FALSE","FALSE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing"
"c175708a-ae39-586d-a5fd-076845fed11a","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way"
"88487037-e2bf-5a58-8623-b8c8c60928e3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Setout complete and checked"
"a5f16b85-b1df-5cca-bd9e-e4eae7928f28","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Services Located and before you dig plans checked"
"d2f26966-c65f-5282-af11-4f5f37719b93","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Stringline set out"
"631060b3-e854-56cd-afac-949bfe7406fc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Excavation correct depth"
"c996ffd6-2924-5ffe-a501-7b165e3d9a07","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal correct depth (Photos required)"
"dcf704b5-ec72-5cc2-bc8f-8cb25fd52a2c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal compacted"
"cd38b4b7-c363-5300-8a15-1cf3d399baf0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Lids set"
"96e33952-2a90-53ef-8b7f-a860be749fe1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Steel placed"
"ba62316e-398f-5cf5-af74-199f48b0d1a1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Engineer Inspection"
"2d6d5d4d-2a9d-542d-b15b-abe6593915b3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Boxing stripped"
"5dc159be-997c-51ea-821a-653a5d58b14d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 8","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Topsoil placed (if required)"
"8927791a-d1f7-5154-9dab-5418d5be8cab","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 9"
"b4820135-8728-569f-9f4d-7a01dbeb7454","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 9","Earthworks"
"59941a38-72b6-5244-be72-51dc6130528a","","checklist-flat","pass","QA - Detailed Excavation -","checklist-flat","FALSE","FALSE","Site QA","Lot 9","Earthworks","Detailed Excavation"
"d381d73f-bc79-531e-985f-47ab038eee0f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Earthworks","Detailed Excavation","Services Located"
"cbe2294f-4fdb-5f34-8e97-ec152e8ad03d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Earthworks","Detailed Excavation","Location accurate"
"1b40b15f-4fa6-5fa0-bfd0-688c95ee54c7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Earthworks","Detailed Excavation","Topsoil stripped completely"
"cca32ea0-1d00-55e3-afa5-9ce293ff7c84","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"6893f675-c895-50e2-bfd3-ef2bd346dec6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"105ff530-4ac7-54e9-8259-3c1fb75f4f21","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"5498a3d8-5357-5fca-8c78-10b574cce2f4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"1565709a-9df6-5e2f-ad91-a7b80728788d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 9","Stormwater"
"ff64c233-efd8-54c6-9c4b-963bfb6ed79f","","checklist-sectioned","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1"
"a60b144e-c039-5ee3-8020-f914764c6b8a","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"c0054503-474d-5abc-b9a8-ba794ae06fd6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Latest consented drawings"
"87323d5b-0933-5146-807c-5b6b481a7c4b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Setout completed checked and accurate"
"1ea7d434-3bd1-5f2e-8161-0666baf8609d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Services Located and before you dig plans checked"
"e6e53ad8-ca0c-564d-a416-24f462e2f9ff","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","All junctions marked out and run through with operator"
"c2382e38-b5da-5a32-bc23-17212058c93d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"a54f5dfb-a297-562f-b38d-96d77fa753f6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser checked for line with string line"
"78dcf453-f99b-534b-ad95-9acd3660ae9a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Correct trench width for pipe size"
"2c567cdf-c297-5d95-9f2e-81cbdf70eb8e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"3c0c7694-8e33-5fe6-b0aa-a2dc9855fabb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"56b16def-6154-5a45-84c5-3435c3c55dfe","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Ground Conditions Checked & Acceptable"
"aa10af12-00c1-55cc-a2a8-ecc5a5bca71e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","General photos during pipe laying"
"ec76f752-3f7f-544b-92da-12fbd3f74a33","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Pipe Laying Completed"
"704fe2a9-94bd-50ae-8223-49a9d798d177","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","CCTV Completed"
"44f7653d-b804-528c-9a19-895816cd82a9","","checklist-sectioned","pass","9a2a9405598fb4c1164f518114d976e703ca2b2a9f4d972c544b81627b120834","checklist","FALSE","FALSE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1"
"5ac2fa6d-920d-5a31-a428-26595f9ad2d2","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install"
"1c508588-924a-5b80-8b43-4b2d07827cdd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Latest consented drawings"
"55d89d28-d20a-5db9-bfad-8c1614b9886c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Setout an manhole sizing checked"
"b7d03f9b-dccb-54f2-b798-90e55a4c803c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Services Located and before you dig plans checked"
"ad5e2128-895f-592d-b453-f8192524b31d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level. "
"65d77c87-4948-504e-823e-21d068338229","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Benching/shield required if >1.5m"
"005c067f-b6d6-51c2-9d86-251a27961319","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Ground conditions checked & acceptable"
"57558e6c-47c0-506c-a0cf-1140de379a52","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"f5fb8ba2-a325-5463-9798-cb37bdb9b808","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"f704c946-c9ec-5b08-bf4d-2e3712ec56d9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"dafe1e1b-2d5b-5292-b58e-0b19802faa40","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Inside of starters epoxyed all the way around"
"e419351d-06e9-5ca1-ba2e-34ea8a7f59a9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 9","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
