"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1e131c81-4472-4310-a523-a508d965cd3c","","folder-normal","pass","","step","TRUE","FALSE","Stage 1"
"fae69bb7-4c72-42e6-b281-5f1cf16c7857","","folder-normal","pass","","step","TRUE","FALSE","Stage 1","51"
"604f812b-ebf1-427e-8ecd-6f2659fc756d","","folder-normal","pass","","step","TRUE","FALSE","Stage 1","51","Ground"
"5a17034f-d6f2-4159-8a58-c62ed7e669fb","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 1","51","Ground","W01h-51"
"0e87e98d-b6ef-5354-8651-ff71f9a72e83","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","44","3","W14h-44","Opening Wrapped & Prepared Correctly"
"a3687310-d2c6-5ae1-832a-59f5ea33e6c4","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","44","3","W14h-44","Weather Seals As Per Shop Drawing (provide photo reference)"
"9d61c694-e17a-51fb-82a8-348e22314a22","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","44","3","W14h-44","Installed / Fixed As Per Shop Drawings"
"3d41f4d9-bb26-5349-a382-f72690a2cc31","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","44","3","W14h-44","Airseals Completed"
"f675a22e-d751-5536-9d0d-ce2fc1c70c19","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","44","3","W14h-44","Site Glazing Completed - Viridian Glass"
"9a09409c-28ac-5a7a-84cf-7372c18b811c","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","44","3","W14h-44","Trade Clean"
"4c2503d5-4c6f-5042-9ba4-069cfe67c657","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","44","3","W14h-44","Wights - Sign Off"
"1410af5f-ff77-4ec0-a09c-72c1c1b09e5b","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","44","3","W15-44"
"3537ef0a-7de3-5a74-a348-4afb3c9ef7f8","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","44","3","W15-44","Opening Wrapped & Prepared Correctly"
"5285bdfa-2147-58de-b819-5ab64c0bf5a4","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","44","3","W15-44","Weather Seals As Per Shop Drawing (provide photo reference)"
"e5bd030a-ffc8-5ff3-b331-eca363aba8f0","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","44","3","W15-44","Installed / Fixed As Per Shop Drawings"
"158cec4f-06e0-5136-adf2-0022edff736c","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","44","3","W15-44","Airseals Completed"
"9e69e667-cd13-51b8-b36b-00c9e953a896","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","44","3","W15-44","Site Glazing Completed - Viridian Glass"
"41797ea3-f6fb-5c1d-b571-a2ee1cc7a017","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","44","3","W15-44","Trade Clean"
"f9853caf-9046-50a5-ac09-4b7b7473ab26","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","44","3","W15-44","Wights - Sign Off"
"e0613b18-a2f8-4436-82b3-5b2c4641f1e4","","folder-normal","pass","","step","TRUE","FALSE","Stage 2","45"
"7a39cd03-1b09-4f26-917d-c20ba7230156","","folder-normal","pass","","step","TRUE","FALSE","Stage 2","45","Ground"
"d02483d0-7e15-45c3-b347-578a08e5664e","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","Ground","W01h-45"
"947ef6c6-624d-5b3a-86dd-41fa80f7c21c","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","Ground","W01h-45","Opening Wrapped & Prepared Correctly"
"c8b50314-bc3f-5706-b04f-a692f72d21fb","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","Ground","W01h-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"e9fc10bd-c5d2-58b7-8c40-3cf0de25d7d7","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","Ground","W01h-45","Installed / Fixed As Per Shop Drawings"
"f0d0ef54-d359-59ee-84f8-cb91b679d8b9","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","Ground","W01h-45","Airseals Completed"
"d426f276-0d57-5317-b55f-829aad2550a0","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","Ground","W01h-45","Site Glazing Completed - Viridian Glass"
"9da0333d-c06c-5083-8e4f-73f2f380f7fb","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","Ground","W01h-45","Trade Clean"
"5eff9b7a-cbc0-5859-b866-983db8977835","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","45","Ground","W01h-45","Wights - Sign Off"
"38eb03ce-b016-4554-a14e-ceeaaea723b4","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","Ground","W02h-45"
"5332cbe8-3029-5d8a-b31d-4b6bac46ef3a","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","Ground","W02h-45","Opening Wrapped & Prepared Correctly"
"804fffef-3884-5606-9805-4fb3ba9d2748","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","Ground","W02h-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"65133dcf-300a-54f6-ba3b-6b80aba19023","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","Ground","W02h-45","Installed / Fixed As Per Shop Drawings"
"ccf100c9-5ee9-57bb-9d3c-2cfdfa4dd248","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","Ground","W02h-45","Airseals Completed"
"ac96c36c-716e-5cce-9788-4f0906dade7f","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","Ground","W02h-45","Site Glazing Completed - Viridian Glass"
"5856ed13-0924-5ac1-9e3d-7945c41b9e83","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","Ground","W02h-45","Trade Clean"
"1b833073-13f1-541e-b4eb-f2107b4f4751","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","45","Ground","W02h-45","Wights - Sign Off"
"17d86f44-e024-4c60-bf1f-53dc5469c2e9","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","Ground","W18-45"
"6c284fd9-aedb-50a4-ba43-89120d869e5f","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","Ground","W18-45","Opening Wrapped & Prepared Correctly"
"302ef225-0878-52c5-bb6d-6d01a5a1a801","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","Ground","W18-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"81773974-0019-5da3-acdb-908a18c8031e","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","Ground","W18-45","Installed / Fixed As Per Shop Drawings"
"c401076f-febe-54cc-acc4-aa69a68492cd","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","Ground","W18-45","Airseals Completed"
"05351e19-a3d0-5433-af63-1a5babd3ac56","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","Ground","W18-45","Site Glazing Completed - Viridian Glass"
"1def9dbe-ed80-5cdc-a2c7-3d94adc0059c","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","Ground","W18-45","Trade Clean"
"c5224611-4ca2-55bd-bdea-db36f33c0b29","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","45","Ground","W18-45","Wights - Sign Off"
"ab8e0fa3-328a-42cd-995f-096817698b4e","","folder-normal","pass","","step","TRUE","FALSE","Stage 2","45","1"
"0a5d73f2-f869-4c3f-b1c0-3c3955aaa953","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","1","W05h-45"
"13015d3c-ed3e-5ab6-8271-8c8a6d9e43c1","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","1","W05h-45","Opening Wrapped & Prepared Correctly"
"8dfd5d98-5421-59ae-9f44-792d2d1d3210","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","1","W05h-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"e4f10641-fcde-5847-8b21-d1bfad269dde","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","1","W05h-45","Installed / Fixed As Per Shop Drawings"
"dd1004ca-778a-5ddb-9747-40ee7322adbf","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","1","W05h-45","Airseals Completed"
"ed999fba-c21d-5763-b735-f59277081b95","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","1","W05h-45","Site Glazing Completed - Viridian Glass"
"63d3f679-6f82-5837-a5d8-4dfb36d82211","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","1","W05h-45","Trade Clean"
"9f086ae4-d72b-5d45-9345-a3917b372ea4","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","45","1","W05h-45","Wights - Sign Off"
"78bc4551-a346-443a-b02a-11a942d448d8","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","1","W07-45"
"a8301f96-6588-5594-aa0f-342e11175728","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","1","W07-45","Opening Wrapped & Prepared Correctly"
"c3a3525d-749a-5e47-9660-1bcde80b201e","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","1","W07-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"a4d095b3-95d7-5f10-a56c-0cdfbfc3c504","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","1","W07-45","Installed / Fixed As Per Shop Drawings"
"ea412ba1-2fb5-5562-82bf-b2219935b58d","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","1","W07-45","Airseals Completed"
"de79782a-82b3-5841-816e-c1e4a4b466bf","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","1","W07-45","Site Glazing Completed - Viridian Glass"
"51f4ef74-b11d-5cf8-8fd3-b32e2ebf9f5f","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","1","W07-45","Trade Clean"
"d4c149a5-8311-5ae4-9034-32e8a3e9dc89","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","45","1","W07-45","Wights - Sign Off"
"73d93827-ae4e-4c33-b676-72d543215bac","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","1","W08h-45"
"3df988a6-9863-5124-aa4d-aa462b217f5c","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","1","W08h-45","Opening Wrapped & Prepared Correctly"
"bb4b1769-d2ba-5720-a2c6-6717cc470407","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","1","W08h-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"84789704-2f00-5f02-a774-ad274817e529","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","1","W08h-45","Installed / Fixed As Per Shop Drawings"
"16a6a7b7-49a3-5c54-83ad-db0313ed4038","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","1","W08h-45","Airseals Completed"
"ea235165-1924-579d-a086-b23d6d83d0f7","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","1","W08h-45","Site Glazing Completed - Viridian Glass"
"b34b2d82-5936-5453-97e4-31c9b2a65668","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","1","W08h-45","Trade Clean"
"929c4950-ab2a-583a-b718-f8058cf3844e","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","45","1","W08h-45","Wights - Sign Off"
"981b318c-6f6e-4ce6-8e6c-6a75df101413","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","1","W20-45"
"ed8304b1-81b1-5b52-a8ff-b8a1669aa74f","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","1","W20-45","Opening Wrapped & Prepared Correctly"
"4825ab81-ece3-5fcd-b4c4-87529ecc5104","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","1","W20-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"54738fbe-c187-5f67-b9dd-e225d5aad708","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","1","W20-45","Installed / Fixed As Per Shop Drawings"
"6067de03-b1fb-54ac-9e2e-eb14b9c98be5","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","1","W20-45","Airseals Completed"
"d058b2dd-a0d8-55ff-88c5-6e5c888940d2","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","1","W20-45","Site Glazing Completed - Viridian Glass"
"b0ef1490-5328-5125-9545-e971c9dfcced","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","1","W20-45","Trade Clean"
"c846618c-66a3-5c73-8fb7-59501d581049","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","45","1","W20-45","Wights - Sign Off"
"2c5c8512-a0c7-4410-947c-884a814ffad7","","folder-normal","pass","","step","TRUE","FALSE","Stage 2","45","2"
"9ba5504e-37f8-4a31-b640-8dbb1d725dc4","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","2","W06h-45"
"a682135b-81b5-5aa3-abae-5e17bc3b2c16","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","2","W06h-45","Opening Wrapped & Prepared Correctly"
"fb1f5d76-3b17-5c8c-99a4-1bde6e25ba0d","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","2","W06h-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"d0bdfca4-a083-5e82-8f19-72f59cb3bffe","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","2","W06h-45","Installed / Fixed As Per Shop Drawings"
"21565089-d559-57ad-a9af-91a04d361f47","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","2","W06h-45","Airseals Completed"
"eb845a58-931f-5b23-9240-7a3dcce1a913","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","2","W06h-45","Site Glazing Completed - Viridian Glass"
"696c9775-fb88-5cf7-9f26-f976cd58dbcf","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","2","W06h-45","Trade Clean"
"b56d418b-18fa-5aa1-989f-229e40f0761c","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","45","2","W06h-45","Wights - Sign Off"
"84f3dfdf-997e-477f-b02f-17eed6996bc3","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","2","W09-45"
"838cd094-edd3-5e51-bd89-77ae0bdae766","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","2","W09-45","Opening Wrapped & Prepared Correctly"
"85897361-0469-51e1-9633-fb25680b5edf","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","2","W09-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"3124c81e-a8ff-596b-be09-c4f99068904a","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","2","W09-45","Installed / Fixed As Per Shop Drawings"
"cb4d1c24-c5ef-54e2-998e-a2eb88bc3762","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","2","W09-45","Airseals Completed"
"ad15535d-4e3f-53fd-abd2-dcf60ad521c7","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","2","W09-45","Site Glazing Completed - Viridian Glass"
"7c48dfea-567e-560c-8577-281a114a9892","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","2","W09-45","Trade Clean"
"2d68d9fa-ec36-57af-acb5-06a1356271ab","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","45","2","W09-45","Wights - Sign Off"
"d26ca2b7-61ad-4b20-8d8e-50d737c97faa","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","2","W22-45"
"4dc876b4-a474-5a65-ae93-d6433f112e54","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","2","W22-45","Opening Wrapped & Prepared Correctly"
"aa503f9c-8f4f-5a48-a518-580701f1c2bc","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","2","W22-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"e00e3b07-4bd3-5b30-8952-a3eff0324254","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","2","W22-45","Installed / Fixed As Per Shop Drawings"
"2eb8491b-e5c1-5305-bed5-1e04a0db7e7b","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","2","W22-45","Airseals Completed"
"afe13efb-6003-5d7e-936d-e0a989283cc7","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","2","W22-45","Site Glazing Completed - Viridian Glass"
"a8828055-eac4-5cfa-873f-d3d56db28c3a","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","2","W22-45","Trade Clean"
"397c464c-8549-50a8-bdfa-773d2b6db29b","","checkpoint-status","pass","Residential Suite:2a2a1b30-f501-428f-bd20-95c03ccfd883","","TRUE","TRUE","Stage 2","45","2","W22-45","Wights - Sign Off"
"cdb9071a-0657-41ba-b79c-4bcd9dd4c62e","","checklist-flat","pass","Residential Suite","checklist-flat","FALSE","FALSE","Stage 2","45","2","W23-45"
"0ef8cfef-5eb7-5bf9-918b-ed251454ed61","","checkpoint-status","pass","Residential Suite:36b39726-5dbb-4555-a4e7-d9e9a328bc77","","TRUE","TRUE","Stage 2","45","2","W23-45","Opening Wrapped & Prepared Correctly"
"a517f16c-6c67-55b1-bbc6-8284071e7060","","checkpoint-status","not-applicable","Residential Suite:a1dd8f97-d392-4a0e-b03f-cb88d29ff49c","","TRUE","TRUE","Stage 2","45","2","W23-45","Weather Seals As Per Shop Drawing (provide photo reference)"
"708a0719-69f9-5f1c-8fbb-999c8d2a85d1","","checkpoint-status","pass","Residential Suite:a11d5101-7888-4e47-9417-bc68307ebcfd","","TRUE","TRUE","Stage 2","45","2","W23-45","Installed / Fixed As Per Shop Drawings"
"3c5e9a7c-f1ab-53f1-a890-1f7a7de655e8","","checkpoint-status","pass","Residential Suite:e1c5c805-307e-46e1-b63c-3445aadd0d61","","TRUE","TRUE","Stage 2","45","2","W23-45","Airseals Completed"
"76bb6106-1113-56c4-ab81-c5c117e47995","","checkpoint-status","pass","Residential Suite:b754cab3-9fe2-44aa-a388-33a0694689b2","","TRUE","TRUE","Stage 2","45","2","W23-45","Site Glazing Completed - Viridian Glass"
"108e22bf-723b-541a-89db-91305cf96a23","","checkpoint-status","pass","Residential Suite:b59821e0-248d-499f-b75f-f28c16c2b445","","TRUE","TRUE","Stage 2","45","2","W23-45","Trade Clean"
