"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3ab4f696-a60e-4a29-a9d3-3698d34b5a61","","not-started","","folder","TRUE","FALSE","Site QA/ITC's"
"dd7b4b90-ca9c-4f9f-8aa2-90529fc53d53","","not-started","","folder","TRUE","FALSE","Site QA/ITC's","GROUND"
"f7c9053d-4aae-423b-ac18-561945955980","","not-started","","folder","TRUE","FALSE","Site QA/ITC's","GROUND","ZONE 1"
"7307e1ab-751a-442c-afb3-4e272d6b149f","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6","checklist","FALSE","FALSE","Site QA/ITC's","GROUND","ZONE 1","GR.ALL.001 AUDIOL"
"a127ed93-9191-5f4c-a3be-3f383682fed7","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f","section","FALSE","FALSE","Site QA/ITC's","GROUND","ZONE 1","GR.ALL.001 AUDIOL","Room Checklist"
"4627a6df-2b86-5730-8805-76f738bd033c","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:279f94db-a55b-408a-b4c0-d18f0b58371c","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Setout"
"519c6fd5-986f-5b17-974e-24ce6b52bd7f","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:6c486c63-a152-465e-a133-4dd5ca535866","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Soffit Insulation"
"53902cd3-1c5c-5871-9768-a2bed6c484b8","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:b4fa5a06-cd55-4d70-b2e6-161dd839241f","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Frame Walls"
"d1391b47-9c6d-52d7-9a63-ec9e4cbf35c3","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:abdf22ef-6ab9-407f-83b3-5c78911d51f6","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Install Noggins"
"cdc21b40-5a15-5c9b-950a-2dc70382dc36","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:72b61898-83fd-4446-b249-ed7dbbe0bf93","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Acoustic wall junctions photographed (1 photo per corner) and wall insulation"
"cac0d640-ac58-524b-b704-0be115052f71","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:efd71e5d-1e74-49b5-af3f-6c649f2d9d1d","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Specialist wall linings installed – Yes / No / NA option?"
"45b8d512-15de-5ff4-a520-b37904c0d570","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:cb05cdd1-1e52-42eb-aea7-55a0130affb2","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Plaster wall Sheeting"
"ab7d042d-3943-5789-9ccb-f334ccf94656","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:47befba7-a4b7-497f-81b5-6a42aa758886","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Stop and Sand"
"72aa52cf-3d00-51b4-9ab8-3b49942f3c7a","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:98f5e5e8-73e1-426c-abc6-3e0b93dad4d2","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Frame Ceilings"
"00846c74-e93f-5fe8-9de8-024b76212f41","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:fcc5b159-d9a7-4655-836a-6e93ab700085","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Service Ceiling Tiles Installed (if applicable)"
"33e1e4b3-74f1-5f56-97a9-e337d8911e54","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:d878a31d-244d-478d-a4b8-f8448960599e","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Bulk Tile / Sheet Ceiling"
"0073191d-c04d-5330-bb2b-11e403856382","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:934a0e7a-5010-4b3e-937d-9ea3bd04e795","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.010 C.U","Room Checklist","Final Inspection"
"af0e57a8-bd29-4c2e-9190-ca3545daaf62","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6","checklist","FALSE","FALSE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS"
"1f02ab03-073c-5eb1-b73e-8f103c7e75a1","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f","section","FALSE","FALSE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist"
"e6b1155d-490c-518f-879f-631ffba80eef","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:279f94db-a55b-408a-b4c0-d18f0b58371c","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Setout"
"d23cf00e-1960-5138-92f0-0ad0d7cc81a5","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:6c486c63-a152-465e-a133-4dd5ca535866","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Soffit Insulation"
"cb27473d-927b-50de-bd33-295623ac62cf","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:b4fa5a06-cd55-4d70-b2e6-161dd839241f","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Frame Walls"
"884a1958-0777-5826-b3cc-b31ffee92273","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:abdf22ef-6ab9-407f-83b3-5c78911d51f6","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Install Noggins"
"f44bf32a-e47a-5041-9364-61f03130de0c","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:72b61898-83fd-4446-b249-ed7dbbe0bf93","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Acoustic wall junctions photographed (1 photo per corner) and wall insulation"
"aace1dc4-e9f6-597c-8d8d-ba5c50a9ace9","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:efd71e5d-1e74-49b5-af3f-6c649f2d9d1d","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Specialist wall linings installed – Yes / No / NA option?"
"9f5409a9-3125-5fda-bc66-1816c0b259c3","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:cb05cdd1-1e52-42eb-aea7-55a0130affb2","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Plaster wall Sheeting"
"1393ea1b-78ac-5151-9a1f-9a3258e42aea","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:47befba7-a4b7-497f-81b5-6a42aa758886","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Stop and Sand"
"2befbfc7-c395-586a-af6c-4aa484b327db","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:98f5e5e8-73e1-426c-abc6-3e0b93dad4d2","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Frame Ceilings"
"04c214aa-6d8d-5c28-8b14-9fe9533327d4","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:fcc5b159-d9a7-4655-836a-6e93ab700085","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Service Ceiling Tiles Installed (if applicable)"
"1bbd8d68-0fda-5556-94cc-a88fe44b1f36","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:d878a31d-244d-478d-a4b8-f8448960599e","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Bulk Tile / Sheet Ceiling"
"ace75f45-73a7-57b2-96bd-2e34ea5e2f1f","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:934a0e7a-5010-4b3e-937d-9ea3bd04e795","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 2","GR.GFC.011 CONS","Room Checklist","Final Inspection"
"55dada17-d2bf-4478-a667-a9c592cc653d","","not-started","","folder","TRUE","FALSE","Site QA/ITC's","GROUND","ZONE 3"
"3edc2d91-66f8-4733-926f-fbae46c6d8c6","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6","checklist","FALSE","FALSE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS"
"47bc838b-cb68-586c-b3c6-b7c60f810a13","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f","section","FALSE","FALSE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist"
"0a7dfa30-996b-551d-95e9-54c4f89d6d6c","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:279f94db-a55b-408a-b4c0-d18f0b58371c","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Setout"
"4608a293-fe4d-52eb-812f-c686e858da11","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:6c486c63-a152-465e-a133-4dd5ca535866","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Soffit Insulation"
"6b614c7c-230f-5a84-9795-d623e62e8a8c","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:b4fa5a06-cd55-4d70-b2e6-161dd839241f","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Frame Walls"
"4238bfd7-c7a0-5c19-9703-c8d4ad126639","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:abdf22ef-6ab9-407f-83b3-5c78911d51f6","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Install Noggins"
"b08a0221-41de-5464-a58b-406bfd97c758","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:72b61898-83fd-4446-b249-ed7dbbe0bf93","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Acoustic wall junctions photographed (1 photo per corner) and wall insulation"
"11094447-2f80-5802-b315-ef1f73fb9803","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:efd71e5d-1e74-49b5-af3f-6c649f2d9d1d","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Specialist wall linings installed – Yes / No / NA option?"
"43593c84-d8b4-50f4-926d-422eb7bf0c50","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:cb05cdd1-1e52-42eb-aea7-55a0130affb2","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Plaster wall Sheeting"
"d79a68f7-cff5-5c0a-8074-8c9dc7e5f6b3","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:47befba7-a4b7-497f-81b5-6a42aa758886","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Stop and Sand"
"d8c3387c-cd9a-50c8-add3-1ca804c724b4","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:98f5e5e8-73e1-426c-abc6-3e0b93dad4d2","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Frame Ceilings"
"ef6a26ef-9339-55f8-a1a1-5e0796f57eed","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:fcc5b159-d9a7-4655-836a-6e93ab700085","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Service Ceiling Tiles Installed (if applicable)"
"65c11175-189d-5f99-9285-def9f944a24e","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:d878a31d-244d-478d-a4b8-f8448960599e","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Bulk Tile / Sheet Ceiling"
"a1650891-b084-5df4-97aa-5f867eed5054","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:934a0e7a-5010-4b3e-937d-9ea3bd04e795","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.012 CONS","Room Checklist","Final Inspection"
"753ea687-3da8-4e4c-87ca-7cd90752046d","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6","checklist","FALSE","FALSE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS"
"3e9e03ca-bc31-5e2d-af8e-f69fec966b82","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f","section","FALSE","FALSE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist"
"b3f56b0d-b655-5147-a9a6-b5defa92fb13","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:279f94db-a55b-408a-b4c0-d18f0b58371c","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Setout"
"1daff399-233d-5a66-99df-538f41813827","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:6c486c63-a152-465e-a133-4dd5ca535866","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Soffit Insulation"
"62d6f444-81ab-577d-8ad5-dc433ee6eee4","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:b4fa5a06-cd55-4d70-b2e6-161dd839241f","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Frame Walls"
"5ccf656f-b043-55f7-9bdc-4b3357bd9b7f","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:abdf22ef-6ab9-407f-83b3-5c78911d51f6","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Install Noggins"
"f9e4841e-b440-5448-8458-f38d67816283","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:72b61898-83fd-4446-b249-ed7dbbe0bf93","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Acoustic wall junctions photographed (1 photo per corner) and wall insulation"
"0af7ec2c-03eb-58e4-bbbe-058c101267dd","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:efd71e5d-1e74-49b5-af3f-6c649f2d9d1d","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Specialist wall linings installed – Yes / No / NA option?"
"f1fe233d-b5e3-515d-b64e-3581cffa4183","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:cb05cdd1-1e52-42eb-aea7-55a0130affb2","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Plaster wall Sheeting"
"2d7f9454-fd47-5b16-a48f-2b3c637655ad","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:47befba7-a4b7-497f-81b5-6a42aa758886","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Stop and Sand"
"8b774b4b-435b-5e0a-8909-1863fb8c812c","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:98f5e5e8-73e1-426c-abc6-3e0b93dad4d2","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Frame Ceilings"
"38594b84-c2c1-598a-8281-e494af506028","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:fcc5b159-d9a7-4655-836a-6e93ab700085","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Service Ceiling Tiles Installed (if applicable)"
"6779191f-ed97-5624-8748-fa965ff5a749","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:d878a31d-244d-478d-a4b8-f8448960599e","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Bulk Tile / Sheet Ceiling"
"d6248a01-c2b6-5420-a6ea-6ffadfdafa83","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:934a0e7a-5010-4b3e-937d-9ea3bd04e795","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.013 CONS","Room Checklist","Final Inspection"
"7174da98-2796-4094-af8d-769d9cb16a5c","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6","checklist","FALSE","FALSE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS"
"1010cc00-c8c3-5c2e-a95d-f422e6a169ca","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f","section","FALSE","FALSE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist"
"095e7f41-f9ba-5a92-875c-732cba708148","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:279f94db-a55b-408a-b4c0-d18f0b58371c","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Setout"
"3716c09b-f488-5ef1-9c27-107f2ac4b211","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:6c486c63-a152-465e-a133-4dd5ca535866","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Soffit Insulation"
"7cc26775-65b2-529b-9f15-4b97d8aca904","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:b4fa5a06-cd55-4d70-b2e6-161dd839241f","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Frame Walls"
"984de04d-1e58-5394-98b2-9b55366c6e39","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:abdf22ef-6ab9-407f-83b3-5c78911d51f6","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Install Noggins"
"1611ae9c-0b88-5b6d-9f44-d6ddd18edae3","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:72b61898-83fd-4446-b249-ed7dbbe0bf93","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Acoustic wall junctions photographed (1 photo per corner) and wall insulation"
"d44c212e-a1e0-5b5d-9952-725ad0cfacaf","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:efd71e5d-1e74-49b5-af3f-6c649f2d9d1d","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Specialist wall linings installed – Yes / No / NA option?"
"714d6d0b-f5eb-5459-868b-bdae75c221c3","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:cb05cdd1-1e52-42eb-aea7-55a0130affb2","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Plaster wall Sheeting"
"170d0422-f9dc-56d0-998f-bec920a8abbb","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:47befba7-a4b7-497f-81b5-6a42aa758886","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Stop and Sand"
"7f26f508-f7b0-5f8a-a949-3eb72af51191","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:98f5e5e8-73e1-426c-abc6-3e0b93dad4d2","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Frame Ceilings"
"17093b84-78c0-59ac-a0ac-8d9fb976975b","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:fcc5b159-d9a7-4655-836a-6e93ab700085","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Service Ceiling Tiles Installed (if applicable)"
"e4e5e240-eb43-5f17-80ad-e94e2a12ee0a","","not-started","a6fd5fd0d99038b19f5eb92badcfbdfec8cab7924c41118d66a6ee0094ef34b6:69fd37a0-2b3c-4c93-8db6-04098c7d534f:d878a31d-244d-478d-a4b8-f8448960599e","checkpoint","TRUE","TRUE","Site QA/ITC's","GROUND","ZONE 3","GR.GFC.014 CONS","Room Checklist","Bulk Tile / Sheet Ceiling"
