"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ccc8f6c3-2f23-4f1b-983d-a6e203670de0","","folder-normal","work-in-progress","","step","TRUE","FALSE","Building A"
"ed3e743b-c8c8-4b63-827a-f19eccce84b4","","folder-normal","pass","","step","TRUE","FALSE","Building A","Ground floor"
"830c8cd8-2646-47fc-ad7c-6888c3d6f059","","checklist-flat","pass","Photos","checklist-flat","FALSE","FALSE","Building A","Ground floor","Underslab - Waste Water"
"f7aebb82-ca42-40bc-98c2-5e2e1d91337f","","checklist-flat","not-started","Photos","checklist-flat","FALSE","FALSE","Building A","Refuse Room"
"cd71b5fc-c95e-4e99-9860-94f8706e8d66","","checklist-flat","not-started","Underslung Pvc","checklist-flat","FALSE","FALSE","Building A","Underslung"
"b23a3c4c-7a02-4b5c-af69-eb3117af36f3","","folder-normal","not-started","","step","TRUE","FALSE","Building A","Level 1"
"8e3f0fa2-da1c-41d5-9434-3eacdb09e9f6","","folder-normal","not-started","","step","TRUE","FALSE","Building A","Level 1","Unit A101"
"3f210217-6a9e-4e02-bf21-4023950039c8","","folder-normal","not-started","","step","TRUE","FALSE","Building A","Level 1","Unit A101","Bathroom"
"5cdf5ce4-0556-4e5a-8fa4-2b66af274743","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 3","Unit B308","Hot Water Cylinder"
"bab5c0fb-ea96-4cab-8615-145af268ea32","","checklist-flat","not-started","Hot Water Cylinder Checklist","checklist-flat","FALSE","FALSE","Building B","Level 3","Unit B308","Hot Water Cylinder","HWC"
"c564395f-e2ca-4cb5-aef9-a3bec9f16879","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 3","Unit B308","Underslung"
"81dad688-870a-4131-975c-223dfe91514b","","checklist-flat","not-started","Underslung Pvc","checklist-flat","FALSE","FALSE","Building B","Level 3","Unit B308","Underslung","Underslung Pvc"
"f7566963-1a6d-4d6a-9d84-36e29ffb3129","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 3","Unit B308","Acoustic Lagging"
"d428ea7f-8896-4f90-9165-56d81347a90a","","checklist-flat","not-started","Acoustic Lagging Checklist","checklist-flat","FALSE","FALSE","Building B","Level 3","Unit B308","Acoustic Lagging","Acoustic Lagging Checklist"
"7a34e0e8-4c7c-49ae-a420-ac72c1e3c97e","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4"
"e1b083d2-bd75-4630-ac30-416760daf50f","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B401"
"e9ac27ee-83ce-4284-98e5-331183ad0ada","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B401","Bathroom"
"7bbb7f1d-d5cf-4ee0-96a7-1b149f7f354a","","checklist-flat","not-started","Toilet Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B401","Bathroom","Toilet"
"c45610fa-84b8-4550-87b7-0e21fb05eb78","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B401","Bathroom","Wash Hand Basin"
"108393e5-7d2a-41e8-8621-4314bee43fea","","checklist-flat","not-started","Shower Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B401","Bathroom","Shower"
"b56c1545-fc44-4d8f-901a-45f18caad997","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B401","Bathroom","FWG"
"b393bc03-1ecc-4f32-8a4d-a39d8f1d81a1","","checklist-flat","not-started","Shower Tray","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B401","Bathroom","Shower Tray"
"aedf2be2-80ab-4cd0-9e59-6612d9306e36","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B401","Kitchen"
"f3d83064-20d0-4f39-a072-94a0583e1df9","","checklist-flat","not-started","Kitchen Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B401","Kitchen","Kitchensink checklist"
"fa037ad2-e69c-46f1-88de-93e87d62aad9","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B401","Laundry"
"ece9fdda-2b3e-4973-8197-b395f7981115","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B401","Laundry","Laundry"
"1e443a42-420e-4547-96d2-0afa2bea185e","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B401","Laundry","FWG"
"3bd936a4-8239-4f2d-93fb-c926700fb12c","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B401","Hot Water Cylinder"
"47e73f6b-6544-47e3-aaf0-5691b61e32a0","","checklist-flat","not-started","Hot Water Cylinder Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B401","Hot Water Cylinder","HWC"
"a945ebb6-407c-4036-8cd3-9ae50300b0af","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B402"
"7a928041-c063-4da9-96b2-af75733ae8a0","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B402","Bathroom"
"fb036746-111a-4471-92e1-902011cd3e48","","checklist-flat","not-started","Toilet Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B402","Bathroom","Toilet"
"f8dd4cb8-1248-4f52-9639-941b267e9c3a","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B402","Bathroom","Wash Hand Basin"
"e9140558-3dd9-4627-bc38-4e694242cef6","","checklist-flat","not-started","Shower Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B402","Bathroom","Shower"
"f96b6ea6-2de9-4f51-98e5-73e0136112cc","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B402","Bathroom","FWG"
"2b64a243-28f2-49c6-ac63-b0dbd467d976","","checklist-flat","not-started","Shower Tray","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B402","Bathroom","Shower Tray"
"a1e5e31e-d2ef-41f9-b98f-22fc1aba1b34","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B402","Kitchen"
"290e34e3-40c8-4a5f-91f9-c9f89f00c7f7","","checklist-flat","not-started","Kitchen Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B402","Kitchen","Kitchensink checklist"
"c3362da3-6469-42fe-a713-94752d7ca7b8","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B402","Laundry"
"f72a96de-8c5f-435d-8fd0-3438a5da7b7a","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B402","Laundry","Laundry"
"59642588-9ede-468b-b2b9-50f43c947fbe","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B402","Laundry","FWG"
"d18d0af2-8bf9-42c5-846e-273739ebdab4","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B402","Hot Water Cylinder"
"6f812faf-7c73-42f0-80c2-3694f3ee5d2f","","checklist-flat","not-started","Hot Water Cylinder Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B402","Hot Water Cylinder","HWC"
"8858ca4f-7368-493a-8729-a62d8d0050fe","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B403"
"45423c2b-0b13-497d-974c-9496643f6223","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B403","Bathroom"
"135e0460-e039-4833-85d0-cac47f23a5f8","","checklist-flat","not-started","Toilet Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B403","Bathroom","Toilet"
"56e5687a-97f0-40dd-8b2d-452651dd6320","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B403","Bathroom","Wash Hand Basin"
"7f5f6dec-17ca-40a3-a69d-2c2ffd2bf956","","checklist-flat","not-started","Shower Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B403","Bathroom","Shower"
"fee7e80a-4508-4927-bc2f-d8ea5d56441d","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B403","Bathroom","FWG"
"dea0bf80-24d8-4e94-8e9b-95b0b5e6bd23","","checklist-flat","not-started","Shower Tray","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B403","Bathroom","Shower Tray"
"675a1de3-0dfa-4a76-892c-2200a5697b58","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B403","Kitchen"
"8e34b6ca-3e88-4c4e-b152-7522db0f715b","","checklist-flat","not-started","Kitchen Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B403","Kitchen","Kitchensink checklist"
"bb54b3b9-dccc-4b3e-974c-a09332d9c0e9","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B403","Laundry"
"8c459c13-38b6-489b-82ba-2a91dbec3bf9","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B403","Laundry","Laundry"
"1a545881-1c3c-46a2-8514-97a746735752","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B403","Laundry","FWG"
"5ce02606-efe9-4fac-9ed8-43b80d64ef6e","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B403","Hot Water Cylinder"
"f2eeb116-1481-45b4-8416-6c0a71196cd5","","checklist-flat","not-started","Hot Water Cylinder Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B403","Hot Water Cylinder","HWC"
"67957b75-6135-4d78-b6f3-0d060303bdf8","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B404"
"5fbc13d9-5e8e-4d65-bcc8-3ee5391ade15","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B404","Bathroom"
"939873b4-ea23-485c-925f-4cb4ff64033c","","checklist-flat","not-started","Toilet Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B404","Bathroom","Toilet"
"74e98eab-cc54-4396-98ad-4c9b93cdce8a","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B404","Bathroom","Wash Hand Basin"
"d0600c75-ac3e-45d8-a84b-9251f5d5006e","","checklist-flat","not-started","Shower Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B404","Bathroom","Shower"
"42d9cc64-58ae-4526-95a8-076876920105","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B404","Bathroom","FWG"
"b90ca08c-f385-4575-b10e-663def929c16","","checklist-flat","not-started","Shower Tray","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B404","Bathroom","Shower Tray"
"2f5e7515-d34e-416c-a98a-e5f2b0d9b37c","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B404","Kitchen"
"a124e26e-d23b-4fe6-bb83-e8fd22c13f13","","checklist-flat","not-started","Kitchen Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B404","Kitchen","Kitchensink checklist"
"e64eec01-bca9-4d8f-97a2-cd88b36e3599","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B404","Laundry"
"cfe48d32-bc3c-4573-95a7-88d4c65768fb","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B404","Laundry","Laundry"
"dfff18b5-5ce4-4bbc-8ce5-6de6dfbae4f6","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B404","Laundry","FWG"
"53f3d7a6-3e18-40f8-8673-ad26abd84011","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B404","Hot Water Cylinder"
"5e270e48-aabf-4bed-9a22-be34c0f6417a","","checklist-flat","not-started","Hot Water Cylinder Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B404","Hot Water Cylinder","HWC"
"f1f8ef21-a7bd-4015-8d3d-20b3333aaac6","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Corridor"
"f357a81c-a983-4da2-b382-30f6114508c2","","checklist-flat","not-started","Photos","checklist-flat","FALSE","FALSE","Building B","Level 4","Corridor","Photos"
"3e1f384a-587e-4dae-a2da-ae5c69a19516","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B405"
"5927ac2a-43b2-49f0-a413-d4d9bc056115","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B405","Bathroom"
"85371407-52ef-4217-a190-2207dc276db9","","checklist-flat","not-started","Toilet Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B405","Bathroom","Toilet"
"81946f27-3097-45e1-babd-6a0ca6051c2b","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B405","Bathroom","Wash Hand Basin"
"960bd099-a387-4623-9c85-d0feb74ee652","","checklist-flat","not-started","Shower Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B405","Bathroom","Shower"
"b0555e53-3f2f-4444-882c-c397b03394ea","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B405","Bathroom","FWG"
"64cc6f47-2ffe-4baf-b312-e2ec59a8e587","","checklist-flat","not-started","Shower Tray","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B405","Bathroom","Shower Tray"
"7c8f70f5-8273-420d-be6e-c904edfc18ff","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B405","Kitchen"
"7db7930c-bb32-4d1c-ab39-4712f3820891","","checklist-flat","not-started","Kitchen Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B405","Kitchen","Kitchensink checklist"
"fc928940-7aa8-4a43-a00b-ba882bc02cec","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B405","Laundry"
"3291d514-001e-45a3-8a9f-b6552971436b","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B405","Laundry","Laundry"
"60cfe35a-c95c-4226-a092-66b44d1a7b09","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B405","Laundry","FWG"
"61b8b6c4-dd2d-4892-b6a5-25977a46e281","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B405","Hot Water Cylinder"
"ca55ce57-21e0-4643-b81b-a4345ffc68bd","","checklist-flat","not-started","Hot Water Cylinder Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B405","Hot Water Cylinder","HWC"
"cee83393-4ed7-400d-8fc6-33db104edb62","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B406"
"f8d53f21-5514-4ade-b3b2-7f35e78330e3","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B406","Bathroom"
"46b15b85-bfe0-47bf-885a-8b327391b286","","checklist-flat","not-started","Toilet Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B406","Bathroom","Toilet"
"a092cc6d-3173-4aaf-83ff-8abd35289a13","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B406","Bathroom","Wash Hand Basin"
"3dfb1d7f-e3dc-4da2-8a4d-8aed8106bc6f","","checklist-flat","not-started","Shower Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B406","Bathroom","Shower"
"bea647d3-8189-496f-85fc-3aa128b79a97","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B406","Bathroom","FWG"
"7e7bfa5f-2c78-4d71-91bb-0e8a491557c1","","checklist-flat","not-started","Shower Tray","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B406","Bathroom","Shower Tray"
"addfa802-0281-487f-a275-898a12c108c5","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B406","Kitchen"
"37d41067-b839-4c5b-bc17-d2534e006b83","","checklist-flat","not-started","Kitchen Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B406","Kitchen","Kitchensink checklist"
"5438f65c-d8b5-44e6-8cd1-6beecea86ba7","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B406","Laundry"
"b2ee8045-00b7-4829-89ac-11b3b955c2d5","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B406","Laundry","Laundry"
"9bf60da7-4ccb-4526-a11f-0297c4dd457a","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B406","Laundry","FWG"
"ebf85c01-0f41-4371-8eb5-d438840bac10","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B406","Hot Water Cylinder"
"88c86371-3a6a-4878-a501-5a12afd14be0","","checklist-flat","not-started","Hot Water Cylinder Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B406","Hot Water Cylinder","HWC"
"aaac6665-381d-46e4-a8b1-8f20b1f10a5f","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B407"
"b376dc03-57bb-4d57-833a-b29b709655ae","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B407","Bathroom"
"debe2cb7-1c53-4bb2-8683-1c580241cb46","","checklist-flat","not-started","Toilet Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B407","Bathroom","Toilet"
"1ed644a4-5e75-4b50-93dd-fa32fe11349d","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B407","Bathroom","Wash Hand Basin"
"967b946a-d460-4688-98f6-1b0f6538d954","","checklist-flat","not-started","Shower Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B407","Bathroom","Shower"
"fe1d8082-3840-4798-b637-1833796e6e99","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B407","Bathroom","FWG"
"081caf4e-fb59-4afa-8190-14cc3271bb9b","","checklist-flat","not-started","Shower Tray","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B407","Bathroom","Shower Tray"
"229f41ca-83f7-4ea0-921c-ca5d2621faae","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B407","Kitchen"
"8e0663e7-ca26-450c-953e-34e2c4359126","","checklist-flat","not-started","Kitchen Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B407","Kitchen","Kitchensink checklist"
"3165593c-d1dd-4ced-a3c3-6b68a517a08e","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B407","Laundry"
"8ca5d31f-7dc7-43e0-9bb5-0b3f3621f8fd","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B407","Laundry","Laundry"
"647d75fa-099a-4728-8f29-acdc858fac26","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B407","Laundry","FWG"
"1930aef6-21c3-447c-a34d-4bd9fc9d44d7","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B407","Hot Water Cylinder"
"95574146-d006-4c70-8319-4d337471d708","","checklist-flat","not-started","Hot Water Cylinder Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B407","Hot Water Cylinder","HWC"
"2430609f-d472-4c82-bdc3-099a0eaea1d7","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B408"
"fff0a32b-203f-4ab8-ac94-ab5a75b85ff6","","folder-normal","not-started","","step","TRUE","FALSE","Building B","Level 4","Unit B408","Bathroom"
"57258e21-7467-460b-a94a-1ae414cba884","","checklist-flat","not-started","Toilet Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B408","Bathroom","Toilet"
"c97712de-4590-4dae-90a7-c34efabd4718","","checklist-flat","not-started","Laundry","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B408","Bathroom","Wash Hand Basin"
"ff3c6c7e-de26-4854-8a28-dbf6c172c297","","checklist-flat","not-started","Shower Checklist","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B408","Bathroom","Shower"
"ccae9a70-6e75-49b0-99d3-d4efb34a2fc2","","checklist-flat","not-started","FWG First Fix Checklist","checklist-flat","TRUE","TRUE","Building B","Level 4","Unit B408","Bathroom","FWG"
"a25342cc-0d68-4069-9872-254481b8d1d1","","checklist-flat","not-started","Shower Tray","checklist-flat","FALSE","FALSE","Building B","Level 4","Unit B408","Bathroom","Shower Tray"
