"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2becbf41-5882-46e9-a06d-f4e9d2857056","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"1470b2d5-797b-48e4-b9fd-3dc95eca1e1b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slab"
"df533d8c-5d82-4edd-9c94-e9ea977e4602","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slab","Level 4"
"153c66ca-6f97-4efa-bb00-cb37b37d5738","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 4","East"
"71b2da2d-e3d8-4000-b451-022c55e24d6e","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 4","East","F19A - Pre-Pour ITP"
"397215ef-282f-5f0f-a383-62d3a49e9b6e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"18e4b23a-e0a2-577e-ac70-1ecc5d42733b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"915c30f0-20da-575d-a6e3-61424e7f430c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"37823347-d854-5c0a-8620-54f6e62523ed","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"0002e8cb-6f8c-5bdc-a784-b47a153e3fef","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"c7256eea-1c9f-5a19-ade0-ec43ff1b97f2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"8e96c297-8c21-51c9-b414-fcb93060e4b0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","F19B - Post-Pour ITP","Have the tendons been grouted?"
"d7631a76-72dc-596e-83ac-2f9102b4b959","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"9d41df3e-b724-5bde-a251-54a7fbd474f1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"fcfdc04b-ec87-4bdc-8488-21286a62bef4","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 19","North","Post-tensioning Extension #1"
"04c4b877-c29b-5214-a6d5-bbeaad76bf5d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"6de5f24b-a328-4b5c-8ba7-8aac0daeb490","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 19","North","Post-tensioning Extension #2"
"b8009e20-a11f-5412-a827-746ca8cc6580","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 19","North","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
"92939c16-cde1-43e0-8046-b398f88ac56c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Slab","Level 20"
"135cb489-72d9-456c-9607-5e5003f68180","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 20","East"
"7c344e57-d3f6-4a63-9bc8-0a3c0c1eb17c","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP"
"0cebf5de-94cb-58da-a027-f1fc2f3a0337","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"d0c13047-e277-5ccf-b26d-cf022ba24dd2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"2ac540f4-9d9d-5742-92a9-e3d4387660a3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
"d516c2da-b0ba-5226-a68c-5e50aa673ab1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","Has the tendon been installed with the correct position and alignment, with joints sealed?"
"6e92a55b-7831-5e46-ae6f-877ebc6e2edc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","Strand Information entered below"
"c35014d8-3a63-507b-a2d7-d5122dc357eb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","Are the Circle Dead Ends used, including anti-burst installed (onion or swage)?"
"219dd31c-8a44-51b0-8333-aeae2bf8f6db","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","Are tendons profiled correctly and supporting chairs secured?"
"2a7624af-c989-59de-9f39-9e2dedd676c8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","All pans to have minimum 50mm clearance off of deck"
"78b0d346-36bf-59bc-ae15-497aa9190d9e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","Are grout hoses installed with anchorages sealed?"
"0c78fcc5-ae33-5cb7-aee4-7e5409b881fb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","Has the post-tensioning system been inspected and signed off by an Engineer?"
"60928ad9-ed48-5852-9bdc-22190ee9b927","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19A - Pre-Pour ITP","AusPT leading hand and Built sign-off attached below"
"a5913fb9-f187-42aa-9952-d6a796730738","","checklist-flat","not-started","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP"
"6eff09be-0392-554f-af74-1fa7eb0ee093","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"b373d880-0526-5e26-81fe-f9414ac8a088","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Are the anchor blocks and wedges installed?"
"de44d7ee-6ff0-5e02-ad9c-ad0b05659552","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"fe87b26b-55ef-5d87-9501-97fb0e26bb1f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"2a092fd7-3d72-56d9-9cd5-5c1c804b2401","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"5f455b01-e4b5-5348-9647-f63dbf2d13aa","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"2987b771-77a4-58d7-bf12-b8bb2e22ce65","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"9e972f52-b1a8-5c8a-a9c3-7e0c53d5fd82","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"3f0b11e9-8425-59f3-abca-ebbbd911fb85","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"e302c6ed-cbe9-56ac-be22-562da15cf072","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"3dbffe91-3f6a-5d30-9848-1c3253d743b9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Have the tendons been grouted?"
"22dd6158-a5cc-511f-9b19-82cb3feb5762","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"97f0652b-ac63-5486-aea7-a8bacb0a3321","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"c22c8145-145f-4c82-bccf-86c9a0a7e732","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 20","East","Post-tensioning Extension #1"
"d703bab2-2538-59aa-801a-08a3fcc79f6a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"cbff0573-8a4d-4128-8f33-bf573a474068","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 20","East","Post-tensioning Extension #2"
"3d4d1457-c13d-5ef2-9a0f-e5e1966ec952","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","East","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
"6c3b6eb3-e320-48df-8079-411cdc6efaf4","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 20","South"
"6bf466f0-92e0-472e-82ee-4daf891cce73","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP"
"fe1bc080-6e7d-5fec-a91a-8afcf7853f48","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"444da8d1-2b14-54ee-a0bd-e553d550035e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"dd295c98-802c-5991-8eb8-5efe743f161e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
"2fc27256-0edd-539c-8c89-4dcea40ebfb4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","Has the tendon been installed with the correct position and alignment, with joints sealed?"
"d338b428-c7ca-56b7-84e5-140fbb684418","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","Strand Information entered below"
"55dbdc45-d261-50a0-b592-f168d06279b8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","Are the Circle Dead Ends used, including anti-burst installed (onion or swage)?"
"68ae9e76-a7bf-5e31-8846-c2319bd56f38","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","Are tendons profiled correctly and supporting chairs secured?"
"14b7277f-620f-55da-81fc-bdbe0c3caf93","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","All pans to have minimum 50mm clearance off of deck"
"89f35363-6724-5d45-9b6a-3a94d0351fe3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","Are grout hoses installed with anchorages sealed?"
"1cf4d91b-0bd1-5f44-ab05-b7bd7196a912","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","Has the post-tensioning system been inspected and signed off by an Engineer?"
"e0483467-6f66-570a-955d-2e7825fab394","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19A - Pre-Pour ITP","AusPT leading hand and Built sign-off attached below"
"ed848894-e582-4f96-9b9a-3c14ec8d72b7","","checklist-flat","not-started","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP"
"62ab3457-d05d-5b31-8266-2ee24c789c58","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"86314817-4d76-52bd-b2c2-7f18853ed78f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Are the anchor blocks and wedges installed?"
"7d25c231-55e1-5406-989d-c7162ab91181","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"6582509e-e7ab-523e-be7c-e663256d9659","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"19acf130-2600-59e4-8422-be10b8953616","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"0eb88e51-4302-541b-bf57-df40a144d695","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"0de1699a-e51f-5a42-94bf-fa8990f6c26f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"e84819e3-ae7b-5073-bb9f-37537d4e3f35","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"7a22c85b-ed18-5085-b168-7c104c7463ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"9234cc68-2ad6-5a55-9638-79173f545b3a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"47c80017-17af-50dd-88e3-0f05b69ca5c5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Have the tendons been grouted?"
"e38b6e0e-35b6-5404-bf8d-840c152d4012","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"b5d73141-a2fc-5b0c-ab60-7fb202391840","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"48bc0a74-74a3-4d3f-9b64-50fd6287ec7f","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 20","South","Post-tensioning Extension #1"
"06e38bca-1cef-5265-bce6-6e581ad256a6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"8684f023-96ca-40f7-a754-f1c539591720","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 20","South","Post-tensioning Extension #2"
"57300e14-9a25-595b-b074-6b42729e609c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","South","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
"a9eea4d3-96e1-479d-85e1-5ad590fd4c4e","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 20","West"
"03d91e3f-6075-47af-aa38-b9252247f516","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 20","West","F19A - Pre-Pour ITP"
"c7f7d20c-79d9-524b-a464-c06b28ad75d5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","West","F19A - Pre-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"f67a1027-c3f1-5b6c-afc9-b5a99e8b0c6d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","West","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"05cddf2e-503d-5c0e-9ea7-027ff87aad32","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","West","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
"f4ff4e1f-5f60-5586-92df-73f772825112","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 20","West","F19A - Pre-Pour ITP","Has the tendon been installed with the correct position and alignment, with joints sealed?"
