"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3ed6052e-8507-4755-91ca-e9fe7a3b391d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 2 - THB 01"
"475912bc-dbb4-4554-a314-3d6862ed0430","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA"
"b07dee81-c6d4-46c8-8e7c-13157155593f","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01"
"b6052377-a8e2-49d3-a80a-046ecc727c50","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Timber Framing"
"55d606b9-c0ea-451d-83b0-6fd267003e48","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Trusses"
"e27016f2-de9e-4a8a-8068-620e5ef8d6bd","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","External Envelope"
"eb600487-95b6-418a-b35b-90e14bfebc11","","checklist-flat","pass","QA - Windows & Sliders (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Windows & Sliders"
"22f2a5b0-7486-4818-8409-53454c8545cb","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Skirting and Architrave"
"5444a78f-e3f4-4f1f-b809-5db8215f1b68","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Hardware Installation - First fix preparation"
"157eeae9-cb48-4e4d-8a4c-b7c93fb4c52d","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Internal Doors"
"0d3040ab-3872-41af-8d5e-b80f7d12d947","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Handrails"
"cfc202d0-81e7-4f72-97db-359659f36e38","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Bathroom Checks"
"2d2fea26-80c9-4e38-9c74-9e5bfa52af0c","","checklist-flat","pass","QA - Flat Roofs & Gutter (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Flat Roofs & Gutter"
"ab383eec-51b7-4a11-83ed-287479c9502d","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02"
"9a48c980-2f65-419a-b51a-90b0aa239f78","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Timber Framing"
"39c4812f-bdd3-4ceb-8375-f950d5971f72","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Trusses"
"45777f73-5922-4ef0-a07c-f8573a58df74","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","External Envelope"
"734c9468-e815-41cd-a78c-84511e738b6a","","checklist-flat","pass","QA - Windows & Sliders (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Windows & Sliders"
"0a9936f8-487d-47f6-9196-7e391d4325b1","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Skirting and Architrave"
"0cc56c94-51fc-474c-83bf-f94c11754bea","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Hardware Installation - First fix preparation"
"3538ff47-d345-4988-96e7-6fae4493a2a8","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Internal Doors"
"80989fb4-6b5a-40e5-b365-42f9d9b80f58","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Handrails"
"f7cbd958-e9fa-40ed-b599-c27ad42c6272","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Bathroom Checks"
"46f81ef9-8f5d-4c64-a3eb-8d628c2011cd","","checklist-flat","pass","QA - Flat Roofs & Gutter (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Flat Roofs & Gutter"
"81bae0f6-4105-4fac-8722-722ba91da547","","checklist-flat","not-started","Compliance Documentation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Compliance Documentation"
"e2f616d2-4617-416c-8eeb-3a39f3557684","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12"
"10f644b3-a601-46f1-9977-ed217396d183","","checklist-sectioned","pass","9bf1b3c1259c1701f1818e8019030a4ba45d20eaf87e511f2ca9afb9ce13adc1","checklist","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Pre-Commencement Checks"
"f9407ebb-7f08-41aa-9779-e2cead9c9a9a","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA"
"059aaef0-7bd0-4f40-b6f6-9989c0867717","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 02"
"fcd9ac3b-bb94-48a8-b9de-7abd1ae50321","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 02","TH 03"
"40f40a99-0156-4f1d-903e-f5a0a0bc2412","","checklist-flat","pass","QA - RAB Board (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Facade","Level 2","South Elevation","RAB Board"
"259f1042-e716-4b69-8d50-148d44c6868c","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Facade","Level 2","West Elevation"
"c2d53b1f-b5bc-4145-82df-51113ebd28fb","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Facade","Level 2","West Elevation","External Timber Wall Framing"
"fdeedea7-f915-453c-8a87-6e186485050c","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Facade","Level 2","West Elevation","External Envelope"
"86c3793a-7768-456b-b8fc-be5246731134","","checklist-flat","pass","QA - RAB Board (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Facade","Level 2","West Elevation","RAB Board"
"129ea0f8-b610-4be1-b3a4-39e198727332","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Flat Roofs and Gutter"
"682c5adb-35ac-4517-ab9c-69901aeb1554","","checklist-flat","pass","QA - Flat Roofs & Gutter (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Flat Roofs and Gutter","Area A"
"9a374942-5cb9-49ef-bf99-ab34f906f8f7","","checklist-flat","pass","QA - Flat Roofs & Gutter (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Flat Roofs and Gutter","Area B"
"5a9f505a-a72d-4ae7-86a2-bf300a11ffaf","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Roof Trusses"
"fdad45de-2c08-48ec-88d2-84402d2bbcb6","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Roof Trusses","Level 1"
"01db5d72-71fb-4d37-9405-2ba97a00b79f","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Roof Trusses","Level 1","Trusses"
"5b17a71f-2e01-462b-bbd2-7de616724e25","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Roof Trusses","Level 2"
"5d23b996-111f-4b66-8030-0e0262249500","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Roof Trusses","Level 2","Trusses"
"65e908bd-3626-4fbe-8daa-082aab1a7f3d","","folder-normal","pass","","step","TRUE","FALSE","Stage 4 - B02","Project Build QA","B02 - Fire Protection (Fire Boarding)"
"b6f5d4c9-5b28-422f-8660-0937936c4abf","","checklist-sectioned","pass","QA - Fire Linings to structural steel","checklist","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Fire Protection (Fire Boarding)","Ground Floor"
"794eb94a-4f3d-4d59-b0d0-d08f55045a97","","checklist-sectioned","pass","QA - Fire Linings to structural steel","checklist","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Fire Protection (Fire Boarding)","Level 1"
"4d98880c-a461-4064-88ac-e4b2f9bd54fe","","checklist-sectioned","pass","QA - Fire Linings to structural steel","checklist","FALSE","FALSE","Stage 4 - B02","Project Build QA","B02 - Fire Protection (Fire Boarding)","Level 2"
"cba014ef-7507-4944-b150-d6fad631ac70","","checklist-flat","not-started","Compliance Documentation (V1)","checklist-flat","FALSE","FALSE","Stage 4 - B02","Compliance Documentation"
"8f181195-0c92-4ff8-ab57-0450bb7b075c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 5 - B03"
"375a10a2-49b6-4ada-87eb-80ace149e9c4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA"
"9a1ab9af-601e-4ffa-863b-5ba3cbecffbe","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A"
"beeff8eb-8ed9-471b-a929-b0c8bb5b2d32","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Lobby"
"d34a0a36-d8ae-4c94-8363-0692efe61a8a","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Lobby","Internal Doors"
"778a91d4-acea-4db3-88dc-6ea4373d7404","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Lobby","Hardware"
"c1ccc35e-7c33-4f39-ac85-70d8b043d87d","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Lobby","Fire Door Install"
"295630e8-8be5-43a9-8f04-7ffdc66b16a7","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Lobby","Skirting/Architraves & Trims"
"b0280bc8-a103-40f0-83ab-a27dcfb621f7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Smoke Lobby"
"49db6f92-01f3-4027-8bda-a6eae41c887e","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Smoke Lobby","Internal Doors"
"3290a1a7-e41a-435c-9c1f-ada283d735df","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Smoke Lobby","Hardware"
"316e447a-fbc5-4192-b0e6-64a31155fdec","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Smoke Lobby","Fire Door Install"
"f53f2100-bd78-4480-9d01-6dd254c2dc6e","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Smoke Lobby","Skirting/Architraves & Trims"
"34d2de7b-e57e-4b29-bc87-d68e69bcc5f0","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Services Room"
"a179b028-42c7-42a2-89f7-aef153b67b88","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Services Room","Internal Doors"
"035ffd72-cfeb-437f-b9cc-4f80be7d5bbe","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Services Room","Hardware"
"38c90f39-ea52-47d0-9040-6e0f86b71dd6","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Services Room","Fire Door Install"
"c78bccd7-e2be-4842-8786-e28f5d9772fe","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Basement - Area A","Services Room","Skirting/Architraves & Trims"
"0506be10-9fb2-4139-9e37-bfa02079e633","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A"
"cbe0f88b-2254-4f2f-806b-505002daf659","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Lobby"
"a3d6ffa2-489c-4024-86c0-4f6ef7da7976","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Lobby","Internal Doors"
"2ad59fed-cfaf-4582-bf34-d1d3f45b2b17","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Lobby","Hardware"
"48a6e406-9422-4255-b3f4-e4878c1000ea","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Lobby","Fire Door Install"
"e0cb01e2-a74e-4389-b9ff-8e21f4b88f77","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Lobby","Skirting/Architraves & Trims"
"b5514de6-e999-4a34-8bdc-37f6acbfc530","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Stair Lobby"
"989f9e3e-f8ea-4f41-9da1-7abce85a2fe3","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Stair Lobby","Internal Doors"
"90215b50-ab4c-4c34-80e2-85bf87b627d2","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Stair Lobby","Hardware"
"18577b5c-8701-4b0f-9665-f1d0869cfe0b","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Stair Lobby","Fire Door Install"
"4ac87f08-7bff-4cd5-8f9c-c6cd455a77af","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Stair Lobby","Skirting/Architraves & Trims"
"14f6a5b8-cd09-46d0-ad52-78bf9810c4e3","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Services Rooms"
"de8692f5-1a3b-4e9a-9ad3-c4e64e0d3169","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Services Rooms","Internal Doors"
"ee79aa80-209b-4833-a1a8-e838d483b170","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Services Rooms","Hardware"
"7a812863-fe29-4749-8265-fc1b83cdf215","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Services Rooms","Fire Door Install"
"4eaec697-812e-4aae-9e61-75f3929e4216","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Services Rooms","Skirting/Architraves & Trims"
"c2b195f8-34b6-4b37-84b8-730362e0c55b","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Corridor - Grid 2-3 & B-D"
"ad908da9-8291-4d8c-a8c1-7ca59a5ced5a","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Corridor - Grid 2-3 & B-D","Internal Doors"
"ef2af155-9e0f-4607-8bd2-24395553b703","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Corridor - Grid 2-3 & B-D","Hardware"
"5f7b0682-4b12-416d-a5ac-f325fbbb144d","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","Corridor - Grid 2-3 & B-D","Skirting/Architraves & Trims"
"8319e82d-1b0f-431b-8995-e7926591dc44","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G20"
"d97b6c15-3130-47db-9914-1ea0f22e32ba","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G20","Internal Framing"
"fbe0bc47-5a66-45b6-a000-0ee836f69241","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G20","Internal Doors"
"b213a504-daf2-452e-b97c-d61f42f45387","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G20","Hardware"
"fc9cb7f1-c11e-4ca8-84d4-39d2fc57de75","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G20","Fire Door Install"
"b1cbc110-a54a-490f-b8ec-f37a1194dcb5","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G20","Skirting/Architraves & Trims"
"c4ade1eb-ff56-4b7a-81cc-db965faa8e42","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G20","Handrails"
"41b38ae7-0b77-4fea-a300-b7000692eb4e","","checklist-flat","work-in-progress","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G20","Windows, Sliders & Sealants"
"3e5738a8-531b-43ef-858f-c00bdf54ae2d","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G21"
"2403189c-ab7a-4c32-93a8-c2c2bf3f5d2a","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G21","Internal Framing"
"af8d6257-97f5-491c-a6df-f828e4082905","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G21","Internal Doors"
"e79b7532-0547-4c39-bd35-7c668730d522","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G21","Hardware"
"5a591a0b-01e7-4fd0-b234-129fb77e01d3","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G21","Fire Door Install"
"f2c553d6-a561-4ff0-b0fe-55b8a604e8e5","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G21","Skirting/Architraves & Trims"
"a28a6f0a-3f27-4f45-8968-0a4c5fe419db","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G21","Handrails"
"6bd4e176-c81b-40be-843c-80d376a522b1","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G21","Windows, Sliders & Sealants"
"f312b0da-de81-4ef3-9ed8-21b029534c9e","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G22"
"dab521b1-51c2-424b-bde7-9a8421f2a89d","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G22","Internal Framing"
"409f4dc1-815d-419f-a58d-612b298c33de","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G22","Internal Doors"
"c7052ebe-5382-4b4e-97f8-bdf8afae2330","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G22","Hardware"
"bb9f98b1-11a0-48c7-9736-874fe657c879","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G22","Fire Door Install"
"f9e207f0-819b-488f-8247-d65c911320ef","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G22","Skirting/Architraves & Trims"
"8280d947-35bb-4e0c-816f-920f187c2362","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G22","Handrails"
"24be6e95-cc17-46d6-91a8-e87cbd93c13a","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G22","Windows, Sliders & Sealants"
"7d77c280-2660-45df-b1b3-a6dfda034bcf","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G23"
"edd08a3a-b204-4432-b9bf-b0c2f800e969","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G23","Internal Framing"
"afb59983-c191-4979-9ff5-199383bc1502","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G23","Internal Doors"
"b891a089-d95c-4a42-bd48-6a8516c6a9bf","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G23","Hardware"
"cdddc142-19fd-4da2-be41-abfebec7f230","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G23","Fire Door Install"
"f53dbac1-4886-4ede-9cb3-c9e355bf6f64","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G23","Skirting/Architraves & Trims"
"3fbd2cf8-2b28-4b30-9091-b6f22a2fab60","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G23","Handrails"
"d7da3fef-ea39-4758-b707-1c743af78df3","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G23","Windows, Sliders & Sealants"
"60d2a2d4-fd88-4677-857a-123affdf499a","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G24"
"37d0bd70-5c30-434a-88d6-ebd366d8561b","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G24","Internal Framing"
"a4026343-973a-42bc-8a8d-26bdb409a84d","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G24","Internal Doors"
"b4fdceaf-ecaa-4ac4-af22-1482235ea0b9","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G24","Hardware"
"f99a45f7-44b7-4288-b8db-501a99be0898","","checklist-flat","not-started","POST - S - Fire door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G24","Fire Door Install"
"dae535ee-0b2d-4658-a919-68df8d92b585","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G24","Skirting/Architraves & Trims"
"ee76b8cc-32c3-4a3f-baf7-8fd23041b7e7","","checklist-flat","not-started","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G24","Handrails"
"92e044eb-8331-4773-992f-ed7a4f44827d","","checklist-flat","not-started","FC - S - Windows, Sliders and Sealants","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area A","G24","Windows, Sliders & Sealants"
"0e984ea1-ee3e-4c6d-b957-83c37bf2b21d","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area B"
"cd383944-f89a-49ee-a3a9-edf804504187","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area B","Corridor - Grid 2-3 & E-H"
"27dc5800-5819-4162-8da3-c7a49a8192fa","","checklist-flat","not-started","POST - S - Internal door installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area B","Corridor - Grid 2-3 & E-H","Internal Doors"
"3498db4e-4c1b-4284-a19d-07525825964e","","checklist-flat","not-started","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area B","Corridor - Grid 2-3 & E-H","Hardware"
"fae1c300-75c8-4b3d-87f2-2293a189dca2","","checklist-flat","not-started","POST - S - Skirting/ Architraves & Trims","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area B","Corridor - Grid 2-3 & E-H","Skirting/Architraves & Trims"
"02108d66-da45-4108-be41-f29e4ca8404a","","folder-normal","not-started","","step","TRUE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area B","G25"
"82d5831f-5807-4248-9d77-6e8f15cecebb","","checklist-flat","not-started","PRE - S - Timber Framing","checklist-flat","FALSE","FALSE","Stage 5 - B03","Project Build QA","Level Ground - Area B","G25","Internal Framing"
